Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16751513),Giannis Antetokounmpo,16751513,PF/C/F/UTIL,10800,IND@MIL 03/22/2021 09:00PM ET,MIL,58.66
C,Karl-Anthony Towns (16751517),Karl-Anthony Towns,16751517,C/UTIL,9500,OKC@MIN 03/22/2021 08:00PM ET,MIN,47.33
PG,De'Aaron Fox (16751519),De'Aaron Fox,16751519,PG/G/UTIL,9100,SAC@CLE 03/22/2021 07:30PM ET,SAC,42.16
PF/C,Domantas Sabonis (16751522),Domantas Sabonis,16751522,PF/C/F/UTIL,9000,IND@MIL 03/22/2021 09:00PM ET,IND,47.35
SF,Kawhi Leonard (16751526),Kawhi Leonard,16751526,SF/F/UTIL,8900,ATL@LAC 03/22/2021 10:00PM ET,LAC,45.71
PG,Trae Young (16751529),Trae Young,16751529,PG/G/UTIL,8800,ATL@LAC 03/22/2021 10:00PM ET,ATL,46.68
PG/SG,Donovan Mitchell (16751532),Donovan Mitchell,16751532,PG/SG/G/UTIL,8700,UTA@CHI 03/22/2021 09:00PM ET,UTA,41.89
SF/PF,Jayson Tatum (16751536),Jayson Tatum,16751536,SF/PF/F/UTIL,8600,BOS@MEM 03/22/2021 09:00PM ET,BOS,43.81
SF,DeMar DeRozan (16751540),DeMar DeRozan,16751540,SF/F/UTIL,8500,CHA@SA 03/22/2021 08:30PM ET,SA,39.61
C,Rudy Gobert (16751543),Rudy Gobert,16751543,C/UTIL,8400,UTA@CHI 03/22/2021 09:00PM ET,UTA,40.02
SG,Zach LaVine (16751545),Zach LaVine,16751545,SG/G/UTIL,8400,UTA@CHI 03/22/2021 09:00PM ET,CHI,44.74
PG/SG,Shai Gilgeous-Alexander (16751548),Shai Gilgeous-Alexander,16751548,PG/SG/G/UTIL,8300,OKC@MIN 03/22/2021 08:00PM ET,OKC,40.80
SG,Paul George (16751552),Paul George,16751552,SG/G/UTIL,8200,ATL@LAC 03/22/2021 10:00PM ET,LAC,42.09
PG,Kyle Lowry (16751555),Kyle Lowry,16751555,PG/G/UTIL,8100,TOR@HOU 03/22/2021 09:00PM ET,TOR,38.85
C,Christian Wood (16751558),Christian Wood,16751558,C/UTIL,8000,TOR@HOU 03/22/2021 09:00PM ET,HOU,42.32
