,Name,Position,Game,Team,Projected Fanduel Points,Projected Fanduel Value,Fanduel Salary,Value above Fanduel Value,FPPG (Fanduel),Injury Indicator,Injury Details,Hot,Cold
7,Duncan Robinson,SG,MIA@LAL,MIA,40.95,$8189,$9000,-$811,20.64, , ,0.7678299176219829,0.0
19,Talen Horton-Tucker,SG,MIA@LAL,LAL,10.01,$2001,$6000,-$3999,12.07, , ,0.0,0.0
22,Derrick Jones,SF,MIA@LAL,MIA,16.61,$3321,$6000,-$2679,19.16, , ,0.0,0.0
24,Dion Waiters,SF,MIA@LAL,LAL,17.1,$3420,$6000,-$2580,18.38, , ,0.0,0.0
17,Kendrick Nunn,PG,MIA@LAL,MIA,18.15,$3631,$6500,-$2869,24.86, , ,0.0,0.2263291963921517
20,Gabe Vincent,PG,MIA@LAL,MIA,8.5,$1699,$6000,-$4301,5.67,GTD,Knee,0.0,0.0
10,Kyle Kuzma,PF,MIA@LAL,LAL,28.78,$5756,$8000,-$2244,21.32, , ,0.0,0.0
27,Kostas Antetokounmpo,PF,MIA@LAL,LAL,10.55,$2110,$6000,-$3890,2.52, , ,0.0,0.0
29,Meyers Leonard,C,MIA@LAL,MIA,26.15,$5230,$6000,-$770,14.74, , ,0.0,0.0
