Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Joel Embiid (16371206),Joel Embiid,16371206,C/UTIL,10800,PHI@POR 02/11/2021 10:00PM ET,PHI,52.25
PG,Stephen Curry (16371208),Stephen Curry,16371208,PG/G/UTIL,10100,ORL@GS 02/11/2021 10:00PM ET,GS,48.89
PG,Damian Lillard (16371211),Damian Lillard,16371211,PG/G/UTIL,9800,PHI@POR 02/11/2021 10:00PM ET,POR,48.98
C,Nikola Vucevic (16371214),Nikola Vucevic,16371214,C/UTIL,9400,ORL@GS 02/11/2021 10:00PM ET,ORL,47.7
PF,Jayson Tatum (16371216),Jayson Tatum,16371216,PF/F/UTIL,8900,TOR@BOS 02/11/2021 07:30PM ET,BOS,45.78
PF/C,Domantas Sabonis (16371219),Domantas Sabonis,16371219,PF/C/F/UTIL,8800,IND@DET 02/11/2021 08:00PM ET,IND,46.35
C,Christian Wood (16371223),Christian Wood,16371223,C/UTIL,8700,MIA@HOU 02/11/2021 07:30PM ET,HOU,42.5
C,Bam Adebayo (16371225),Bam Adebayo,16371225,C/UTIL,8600,MIA@HOU 02/11/2021 07:30PM ET,MIA,42.34
PG/SG,Fred VanVleet (16371227),Fred VanVleet,16371227,PG/SG/G/UTIL,8500,TOR@BOS 02/11/2021 07:30PM ET,TOR,41.2
SF,Jimmy Butler (16371231),Jimmy Butler,16371231,SF/F/UTIL,8400,MIA@HOU 02/11/2021 07:30PM ET,MIA,42.06
PG/SF,Ben Simmons (16371234),Ben Simmons,16371234,PG/SF/F/G/UTIL,8300,PHI@POR 02/11/2021 10:00PM ET,PHI,40.22
PF/C,Pascal Siakam (16371239),Pascal Siakam,16371239,PF/C/F/UTIL,8000,TOR@BOS 02/11/2021 07:30PM ET,TOR,40.47
PG,CJ McCollum (16371243),CJ McCollum,16371243,PG/G/UTIL,7900,PHI@POR 02/11/2021 10:00PM ET,POR,44.48
PG/SG,Victor Oladipo (16371246),Victor Oladipo,16371246,PG/SG/G/UTIL,7800,MIA@HOU 02/11/2021 07:30PM ET,HOU,37.16
SF,Jaylen Brown (16371253),Jaylen Brown,16371253,SF/F/UTIL,7700,TOR@BOS 02/11/2021 07:30PM ET,BOS,42.71
PF,Tobias Harris (16371250),Tobias Harris,16371250,PF/F/UTIL,7700,PHI@POR 02/11/2021 10:00PM ET,PHI,37.53
PG,Malcolm Brogdon (16371256),Malcolm Brogdon,16371256,PG/G/UTIL,7500,IND@DET 02/11/2021 08:00PM ET,IND,39.93
SF/PF,Jerami Grant (16371259),Jerami Grant,16371259,SF/PF/F/UTIL,7400,IND@DET 02/11/2021 08:00PM ET,DET,40.45
PG,Kyle Lowry (16371263),Kyle Lowry,16371263,PG/G/UTIL,7300,TOR@BOS 02/11/2021 07:30PM ET,TOR,37.09
