Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16473015),Luka Doncic,16473015,PG/G/UTIL,11200,BOS@DAL 02/23/2021 07:30PM ET,DAL,57.41
PF/C,Giannis Antetokounmpo (16473018),Giannis Antetokounmpo,16473018,PF/C/F/UTIL,11000,MIN@MIL 02/23/2021 08:00PM ET,MIL,57.39
C,Nikola Jokic (16473022),Nikola Jokic,16473022,C/UTIL,10800,POR@DEN 02/23/2021 10:00PM ET,DEN,59.05
PG,James Harden (16473024),James Harden,16473024,PG/G/UTIL,10700,SAC@BKN 02/23/2021 07:30PM ET,BKN,55.70
C,Joel Embiid (16473027),Joel Embiid,16473027,C/UTIL,10600,PHI@TOR 02/23/2021 07:30PM ET,PHI,54.32
PG,Damian Lillard (16473029),Damian Lillard,16473029,PG/G/UTIL,10400,POR@DEN 02/23/2021 10:00PM ET,POR,50.28
C,Nikola Vucevic (16473032),Nikola Vucevic,16473032,C/UTIL,10200,DET@ORL 02/23/2021 07:00PM ET,ORL,49.26
PG,Stephen Curry (16473034),Stephen Curry,16473034,PG/G/UTIL,10000,GS@NY 02/23/2021 07:30PM ET,GS,49.75
PG,Russell Westbrook (16473037),Russell Westbrook,16473037,PG/G/UTIL,9800,WAS@LAC 02/23/2021 10:00PM ET,WAS,49.12
PG,Trae Young (16473040),Trae Young,16473040,PG/G/UTIL,9700,ATL@CLE 02/23/2021 07:00PM ET,ATL,48.14
C,Karl-Anthony Towns (16473043),Karl-Anthony Towns,16473043,C/UTIL,9600,MIN@MIL 02/23/2021 08:00PM ET,MIN,47.70
SG,Bradley Beal (16473045),Bradley Beal,16473045,SG/G/UTIL,9500,WAS@LAC 02/23/2021 10:00PM ET,WAS,50.02
SF,Kawhi Leonard (16473048),Kawhi Leonard,16473048,SF/F/UTIL,9400,WAS@LAC 02/23/2021 10:00PM ET,LAC,46.81
PF/C,Julius Randle (16473051),Julius Randle,16473051,PF/C/F/UTIL,9300,GS@NY 02/23/2021 07:30PM ET,NY,47.26
SF/PF,Kevin Durant (16473055),Kevin Durant,16473055,SF/PF/F/UTIL,9200,SAC@BKN 02/23/2021 07:30PM ET,BKN,50.28
SG,Paul George (16473059),Paul George,16473059,SG/G/UTIL,9100,WAS@LAC 02/23/2021 10:00PM ET,LAC,44
PG/SF,Ben Simmons (16473062),Ben Simmons,16473062,PG/SF/F/G/UTIL,9000,PHI@TOR 02/23/2021 07:30PM ET,PHI,42.21
SF/PF,Jayson Tatum (16473067),Jayson Tatum,16473067,SF/PF/F/UTIL,8900,BOS@DAL 02/23/2021 07:30PM ET,BOS,45.84
PG/SG,Kyrie Irving (16473071),Kyrie Irving,16473071,PG/SG/G/UTIL,8800,SAC@BKN 02/23/2021 07:30PM ET,BKN,45.94
PG,Jamal Murray (16473075),Jamal Murray,16473075,PG/G/UTIL,8500,POR@DEN 02/23/2021 10:00PM ET,DEN,35.98
PG/SG,Fred VanVleet (16473078),Fred VanVleet,16473078,PG/SG/G/UTIL,8500,PHI@TOR 02/23/2021 07:30PM ET,TOR,41.10
SG/SF,Khris Middleton (16473082),Khris Middleton,16473082,SG/SF/F/G/UTIL,8400,MIN@MIL 02/23/2021 08:00PM ET,MIL,39.35
PF,Tobias Harris (16473087),Tobias Harris,16473087,PF/F/UTIL,8300,PHI@TOR 02/23/2021 07:30PM ET,PHI,38.83
