Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Kawhi Leonard (15354425),Kawhi Leonard,15354425,SF/F/UTIL,10400,DEN@LAC 09/15/2020 09:00PM ET,LAC,49.61
C,Nikola Jokic (15354428),Nikola Jokic,15354428,C/UTIL,10000,DEN@LAC 09/15/2020 09:00PM ET,DEN,47.12
SF/PF,Jayson Tatum (15354430),Jayson Tatum,15354430,SF/PF/F/UTIL,9700,MIA@BOS 09/15/2020 06:30PM ET,BOS,42.80
PG/SG,Jamal Murray (15354434),Jamal Murray,15354434,PG/SG/G/UTIL,8700,DEN@LAC 09/15/2020 09:00PM ET,DEN,35.64
SG,Paul George (15354438),Paul George,15354438,SG/G/UTIL,8600,DEN@LAC 09/15/2020 09:00PM ET,LAC,38.61
SG/SF,Jimmy Butler (15354441),Jimmy Butler,15354441,SG/SF/F/G/UTIL,8500,MIA@BOS 09/15/2020 06:30PM ET,MIA,41.28
C,Bam Adebayo (15354446),Bam Adebayo,15354446,C/UTIL,8400,MIA@BOS 09/15/2020 06:30PM ET,MIA,40.78
SG/SF,Jaylen Brown (15354448),Jaylen Brown,15354448,SG/SF/F/G/UTIL,8000,MIA@BOS 09/15/2020 06:30PM ET,BOS,35.21
PG,Kemba Walker (15354453),Kemba Walker,15354453,PG/G/UTIL,7700,MIA@BOS 09/15/2020 06:30PM ET,BOS,35.84
PG,Goran Dragic (15354456),Goran Dragic,15354456,PG/G/UTIL,7300,MIA@BOS 09/15/2020 06:30PM ET,MIA,30.32
PG/SG,Marcus Smart (15354459),Marcus Smart,15354459,PG/SG/G/UTIL,6900,MIA@BOS 09/15/2020 06:30PM ET,BOS,29.66
PG,Will Barton (15354463),Will Barton,15354463,PG/G/UTIL,6700,DEN@LAC 09/15/2020 09:00PM ET,DEN,31.88
SF/PF,Gordon Hayward (15354466),Gordon Hayward,15354466,SF/PF/F/UTIL,6600,MIA@BOS 09/15/2020 06:30PM ET,BOS,34.31
PF,Jae Crowder (15354470),Jae Crowder,15354470,PF/F/UTIL,5800,MIA@BOS 09/15/2020 06:30PM ET,MIA,25.40
PF/C,Daniel Theis (15354473),Daniel Theis,15354473,PF/C/F/UTIL,5700,MIA@BOS 09/15/2020 06:30PM ET,BOS,23.74
PG/SG,Lou Williams (15354477),Lou Williams,15354477,PG/SG/G/UTIL,5500,DEN@LAC 09/15/2020 09:00PM ET,LAC,30.64
