slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,PHILADELPHIA 76ERS,WIN,2412,16,28,4,12,15,16,0,3,7,2,0,6,1,38.8
riverau01,Austin Rivers,HOUSTON ROCKETS,AWAY,SACRAMENTO KINGS,WIN,2006,14,20,6,11,7,8,1,5,4,2,0,3,3,35.0
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,LOSS,2211,14,25,4,7,7,8,0,2,6,4,0,2,3,32.3
haywago01,Gordon Hayward,BOSTON CELTICS,HOME,ORLANDO MAGIC,WIN,2375,12,18,2,5,5,6,2,7,5,0,1,1,1,29.1
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,SACRAMENTO KINGS,WIN,1971,10,21,3,12,9,9,0,8,7,3,1,4,1,27.9
richajo01,Josh Richardson,PHILADELPHIA 76ERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2283,13,20,6,10,2,2,2,3,6,0,0,3,3,27.5
leverca01,Caris LeVert,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,WIN,2118,10,17,2,5,5,8,1,4,13,1,0,3,1,26.5
redicjj01,J.J. Redick,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,1892,10,16,8,12,3,4,0,5,3,1,0,2,1,25.6
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,LOSS,2185,9,17,1,6,7,9,0,2,9,2,0,2,1,23.4
allenja01,Jarrett Allen,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,WIN,2262,7,9,0,0,2,3,4,12,4,1,2,2,3,20.5
