Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16057541),Giannis Antetokounmpo,16057541,PF/C/F/UTIL,10800,MIL@MIA 12/29/2020 07:30PM ET,MIL,50.92
C,Nikola Jokic (16057545),Nikola Jokic,16057545,C/UTIL,10200,DEN@SAC 12/29/2020 10:00PM ET,DEN,66.33
C,Karl-Anthony Towns (16057547),Karl-Anthony Towns,16057547,C/UTIL,9900,MIN@LAC 12/29/2020 10:00PM ET,MIN,49.62
C,Joel Embiid (16057549),Joel Embiid,16057549,C/UTIL,9800,TOR@PHI 12/29/2020 07:00PM ET,PHI,50.25
PG,Russell Westbrook (16057551),Russell Westbrook,16057551,PG/G/UTIL,9700,CHI@WAS 12/29/2020 07:00PM ET,WAS,58.25
PG,Stephen Curry (16057554),Stephen Curry,16057554,PG/G/UTIL,9600,GS@DET 12/29/2020 07:00PM ET,GS,45.33
SF,Kawhi Leonard (16057557),Kawhi Leonard,16057557,SF/F/UTIL,9400,MIN@LAC 12/29/2020 10:00PM ET,LAC,41.88
SG,Bradley Beal (16057560),Bradley Beal,16057560,SG/G/UTIL,9300,CHI@WAS 12/29/2020 07:00PM ET,WAS,50
SG,Devin Booker (16057563),Devin Booker,16057563,SG/G/UTIL,9100,NO@PHO 12/29/2020 10:00PM ET,PHO,35.42
PG/SF,Ben Simmons (16057566),Ben Simmons,16057566,PG/SF/F/G/UTIL,8900,TOR@PHI 12/29/2020 07:00PM ET,PHI,39.67
SF/PF,Jayson Tatum (16057571),Jayson Tatum,16057571,SF/PF/F/UTIL,8800,BOS@IND 12/29/2020 07:00PM ET,BOS,45
C,Andre Drummond (16057575),Andre Drummond,16057575,C/UTIL,8700,NY@CLE 12/29/2020 07:00PM ET,CLE,53.17
PF/C,Domantas Sabonis (16057577),Domantas Sabonis,16057577,PF/C/F/UTIL,8600,BOS@IND 12/29/2020 07:00PM ET,IND,51.58
SG,Paul George (16057581),Paul George,16057581,SG/G/UTIL,8500,MIN@LAC 12/29/2020 10:00PM ET,LAC,37.58
SG,Zach LaVine (16057584),Zach LaVine,16057584,SG/G/UTIL,8400,CHI@WAS 12/29/2020 07:00PM ET,CHI,34
C,Nikola Vucevic (16057587),Nikola Vucevic,16057587,C/UTIL,8300,ORL@OKC 12/29/2020 08:00PM ET,ORL,42.5
PF/C,Julius Randle (16057589),Julius Randle,16057589,PF/C/F/UTIL,8200,NY@CLE 12/29/2020 07:00PM ET,NY,46.5
PF,Pascal Siakam (16057593),Pascal Siakam,16057593,PF/F/UTIL,8200,TOR@PHI 12/29/2020 07:00PM ET,TOR,42.88
SF/PF,Brandon Ingram (16057596),Brandon Ingram,16057596,SF/PF/F/UTIL,8200,NO@PHO 12/29/2020 10:00PM ET,NO,50
PG,Shai Gilgeous-Alexander (16057604),Shai Gilgeous-Alexander,16057604,PG/G/UTIL,8100,ORL@OKC 12/29/2020 08:00PM ET,OKC,43
PF/C,Zion Williamson (16057600),Zion Williamson,16057600,PF/C/F/UTIL,8100,NO@PHO 12/29/2020 10:00PM ET,NO,44.08
C,Bam Adebayo (16057607),Bam Adebayo,16057607,C/UTIL,8000,MIL@MIA 12/29/2020 07:30PM ET,MIA,37.12
PG/SF,Jimmy Butler (16057609),Jimmy Butler,16057609,PG/SF/F/G/UTIL,7900,MIL@MIA 12/29/2020 07:30PM ET,MIA,32.38
SF,Khris Middleton (16057614),Khris Middleton,16057614,SF/F/UTIL,7700,MIL@MIA 12/29/2020 07:30PM ET,MIL,47.67
PG/SG,D'Angelo Russell (16057620),D'Angelo Russell,16057620,PG/SG/G/UTIL,7600,MIN@LAC 12/29/2020 10:00PM ET,MIN,27.08
PG,De'Aaron Fox (16057617),De'Aaron Fox,16057617,PG/G/UTIL,7600,DEN@SAC 12/29/2020 10:00PM ET,SAC,33.33
SG/SF,Jaylen Brown (16057627),Jaylen Brown,16057627,SG/SF/F/G/UTIL,7500,BOS@IND 12/29/2020 07:00PM ET,BOS,42.25
PG,Kyle Lowry (16057624),Kyle Lowry,16057624,PG/G/UTIL,7500,TOR@PHI 12/29/2020 07:00PM ET,TOR,36.62
