Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,P.J. Tucker (16524283),P.J. Tucker,16524283,PF/C/F/UTIL,4000,MEM@HOU 02/28/2021 08:00PM ET,HOU,15.14
PG/SG,Alex Caruso (16524290),Alex Caruso,16524290,PG/SG/G/UTIL,4000,GS@LAL 02/28/2021 08:00PM ET,LAL,14.67
SF/PF,Andre Iguodala (16524296),Andre Iguodala,16524296,SF/PF/F/UTIL,4000,ATL@MIA 02/28/2021 08:00PM ET,MIA,15.77
C,Aron Baynes (16524294),Aron Baynes,16524294,C/UTIL,4000,Postponed,TOR,15.05
C,Robin Lopez (16524300),Robin Lopez,16524300,C/UTIL,3900,WAS@BOS 02/28/2021 07:00PM ET,WAS,16.14
PG,Payton Pritchard (16524321),Payton Pritchard,16524321,PG/G/UTIL,3900,WAS@BOS 02/28/2021 07:00PM ET,BOS,15.06
SG/SF,Sterling Brown (16524316),Sterling Brown,16524316,SG/SF/F/G/UTIL,3900,MEM@HOU 02/28/2021 08:00PM ET,HOU,17.95
SG,Kentavious Caldwell-Pope (16524309),Kentavious Caldwell-Pope,16524309,SG/G/UTIL,3800,GS@LAL 02/28/2021 08:00PM ET,LAL,15.99
SF,Talen Horton-Tucker (16524331),Talen Horton-Tucker,16524331,SF/F/UTIL,3800,GS@LAL 02/28/2021 08:00PM ET,LAL,15.17
PF/C,Frank Kaminsky (16524305),Frank Kaminsky,16524305,PF/C/F/UTIL,3800,PHO@MIN 02/28/2021 09:00PM ET,PHO,16.5
PG/SG,Jaylen Nowell (16524312),Jaylen Nowell,16524312,PG/SG/G/UTIL,3800,PHO@MIN 02/28/2021 09:00PM ET,MIN,14.7
C,Moritz Wagner (16524338),Moritz Wagner,16524338,C/UTIL,3700,WAS@BOS 02/28/2021 07:00PM ET,WAS,14.93
PF/C,Taj Gibson (16524334),Taj Gibson,16524334,PF/C/F/UTIL,3700,NY@DET 02/28/2021 08:00PM ET,NY,11.10
SG,Wayne Ellington (16524389),Wayne Ellington,16524389,SG/G/UTIL,3700,NY@DET 02/28/2021 08:00PM ET,DET,16.21
C,Kevon Looney (16524343),Kevon Looney,16524343,C/UTIL,3700,GS@LAL 02/28/2021 08:00PM ET,GS,12.78
SF,DeAndre' Bembry (16524328),DeAndre' Bembry,16524328,SF/F/UTIL,3700,Postponed,TOR,11.26
PG/SG,Cory Joseph (16524324),Cory Joseph,16524324,PG/SG/G/UTIL,3700,CHA@SAC 02/28/2021 10:00PM ET,SAC,14.15
PG/SG,Damion Lee (16524351),Damion Lee,16524351,PG/SG/G/UTIL,3600,GS@LAL 02/28/2021 08:00PM ET,GS,14.93
PF/C,Eric Paschall (16524378),Eric Paschall,16524378,PF/C/F/UTIL,3600,GS@LAL 02/28/2021 08:00PM ET,GS,16.49
SF/PF,Jaden McDaniels (16524355),Jaden McDaniels,16524355,SF/PF/F/UTIL,3600,PHO@MIN 02/28/2021 09:00PM ET,MIN,13.70
SG,Josh Okogie (16524382),Josh Okogie,16524382,SG/G/UTIL,3600,PHO@MIN 02/28/2021 09:00PM ET,MIN,12.11
SG/SF,Caleb Martin (16524359),Caleb Martin,16524359,SG/SF/F/G/UTIL,3600,CHA@SAC 02/28/2021 10:00PM ET,CHA,13.30
PG/SG,Jeff Teague (16524385),Jeff Teague,16524385,PG/SG/G/UTIL,3500,WAS@BOS 02/28/2021 07:00PM ET,BOS,13.42
SG/SF,Garrison Mathews (16524418),Garrison Mathews,16524418,SG/SF/F/G/UTIL,3500,WAS@BOS 02/28/2021 07:00PM ET,WAS,13.1
PF/C,Xavier Tillman (16524369),Xavier Tillman,16524369,PF/C/F/UTIL,3500,MEM@HOU 02/28/2021 08:00PM ET,MEM,18.77
SF,Kent Bazemore (16524402),Kent Bazemore,16524402,SF/F/UTIL,3500,GS@LAL 02/28/2021 08:00PM ET,GS,15.45
PG,Rajon Rondo (16524340),Rajon Rondo,16524340,PG/G/UTIL,3500,ATL@MIA 02/28/2021 08:00PM ET,ATL,12.96
SF/PF,Cameron Johnson (16524347),Cameron Johnson,16524347,SF/PF/F/UTIL,3500,PHO@MIN 02/28/2021 09:00PM ET,PHO,19.81
SF/PF,Deni Avdija (16524408),Deni Avdija,16524408,SF/PF/F/UTIL,3400,WAS@BOS 02/28/2021 07:00PM ET,WAS,15.79
C,Isaiah Stewart (16524345),Isaiah Stewart,16524345,C/UTIL,3400,NY@DET 02/28/2021 08:00PM ET,DET,16.18
SG/SF,Reggie Bullock (16524364),Reggie Bullock,16524364,SG/SF/F/G/UTIL,3400,NY@DET 02/28/2021 08:00PM ET,NY,16.97
PG/SF,Justise Winslow (16524373),Justise Winslow,16524373,PG/SF/F/G/UTIL,3400,MEM@HOU 02/28/2021 08:00PM ET,MEM,16.67
PF,Markieff Morris (16524405),Markieff Morris,16524405,PF/F/UTIL,3400,GS@LAL 02/28/2021 08:00PM ET,LAL,11.25
PG/SG,Terence Davis (16524423),Terence Davis,16524423,PG/SG/G/UTIL,3400,Postponed,TOR,12.02
SG/SF,Aaron Nesmith (16524397),Aaron Nesmith,16524397,SG/SF/F/G/UTIL,3300,WAS@BOS 02/28/2021 07:00PM ET,BOS,8.86
PG,Tyus Jones (16524394),Tyus Jones,16524394,PG/G/UTIL,3300,MEM@HOU 02/28/2021 08:00PM ET,MEM,21.46
SF/PF,Solomon Hill (16524441),Solomon Hill,16524441,SF/PF/F/UTIL,3300,ATL@MIA 02/28/2021 08:00PM ET,ATL,10.82
PG/SG,Gabe Vincent (16524445),Gabe Vincent,16524445,PG/SG/G/UTIL,3300,ATL@MIA 02/28/2021 08:00PM ET,MIA,9.99
C,Bismack Biyombo (16524392),Bismack Biyombo,16524392,C/UTIL,3300,CHA@SAC 02/28/2021 10:00PM ET,CHA,16.96
SG/SF,Cody Martin (16524436),Cody Martin,16524436,SG/SF/F/G/UTIL,3300,CHA@SAC 02/28/2021 10:00PM ET,CHA,7.34
SG,Svi Mykhailiuk (16524412),Svi Mykhailiuk,16524412,SG/G/UTIL,3200,NY@DET 02/28/2021 08:00PM ET,DET,12.73
PG/SF,Frank Ntilikina (16524449),Frank Ntilikina,16524449,PG/SF/F/G/UTIL,3200,NY@DET 02/28/2021 08:00PM ET,NY,10.46
SG/SF,Desmond Bane (16524427),Desmond Bane,16524427,SG/SF/F/G/UTIL,3200,MEM@HOU 02/28/2021 08:00PM ET,MEM,16.75
C,Justin Patton (16524457),Justin Patton,16524457,C/UTIL,3200,MEM@HOU 02/28/2021 08:00PM ET,HOU,11.42
PG,Cameron Payne (16524415),Cameron Payne,16524415,PG/G/UTIL,3200,PHO@MIN 02/28/2021 09:00PM ET,PHO,15.75
SG/SF,E'Twaun Moore (16524468),E'Twaun Moore,16524468,SG/SF/F/G/UTIL,3200,PHO@MIN 02/28/2021 09:00PM ET,PHO,10.93
PF/C,Luke Kornet (16524432),Luke Kornet,16524432,PF/C/F/UTIL,3200,Postponed,CHI,6.75
PF,Jalen McDaniels (16524473),Jalen McDaniels,16524473,PF/F/UTIL,3200,CHA@SAC 02/28/2021 10:00PM ET,CHA,9.20
PF,Obi Toppin (16524487),Obi Toppin,16524487,PF/F/UTIL,3100,NY@DET 02/28/2021 08:00PM ET,NY,9.68
SG/SF,Wesley Matthews (16524479),Wesley Matthews,16524479,SG/SF/F/G/UTIL,3100,GS@LAL 02/28/2021 08:00PM ET,LAL,10.44
SG,Skylar Mays (16524465),Skylar Mays,16524465,SG/G/UTIL,3100,ATL@MIA 02/28/2021 08:00PM ET,ATL,7.8
C,Onyeka Okongwu (16524490),Onyeka Okongwu,16524490,C/UTIL,3100,ATL@MIA 02/28/2021 08:00PM ET,ATL,8.52
SF,Jarrett Culver (16524459),Jarrett Culver,16524459,SF/F/UTIL,3100,PHO@MIN 02/28/2021 09:00PM ET,MIN,17.19
PF,Juancho Hernangomez (16524476),Juancho Hernangomez,16524476,PF/F/UTIL,3100,PHO@MIN 02/28/2021 09:00PM ET,MIN,13.55
PG/SG,Langston Galloway (16524769),Langston Galloway,16524769,PG/SG/G/UTIL,3100,PHO@MIN 02/28/2021 09:00PM ET,PHO,7.38
PF,Yuta Watanabe (16524462),Yuta Watanabe,16524462,PF/F/UTIL,3100,Postponed,TOR,9.51
SF,DaQuan Jeffries (16524454),DaQuan Jeffries,16524454,SF/F/UTIL,3100,CHA@SAC 02/28/2021 10:00PM ET,SAC,11.56
C,Norvel Pelle (16524631),Norvel Pelle,16524631,C/UTIL,3100,CHA@SAC 02/28/2021 10:00PM ET,SAC,6.25
PG/SG,Kyle Guy (16524636),Kyle Guy,16524636,PG/SG/G/UTIL,3100,CHA@SAC 02/28/2021 10:00PM ET,SAC,6.46
C,Damian Jones (16524599),Damian Jones,16524599,C/UTIL,3000,GS@LAL 02/28/2021 08:00PM ET,LAL,4.25
SG/SF,Javonte Green (16524503),Javonte Green,16524503,SG/SF/F/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,9.83
PF,Semi Ojeleye (16524508),Semi Ojeleye,16524508,PF/F/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,11.77
PG/SG,Carsen Edwards (16524511),Carsen Edwards,16524511,PG/SG/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,8.36
SF/PF,Grant Williams (16524515),Grant Williams,16524515,SF/PF/F/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,11.82
PG,Tremont Waters (16524519),Tremont Waters,16524519,PG/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,9.65
SG,Romeo Langford (16524522),Romeo Langford,16524522,SG/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,0
C,Tacko Fall (16524537),Tacko Fall,16524537,C/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,BOS,9.75
PF,Anthony Gill (16524646),Anthony Gill,16524646,PF/F/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,4.30
PF,Jordan Bell (16524653),Jordan Bell,16524653,PF/F/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,14.67
SG,Jerome Robinson (16524656),Jerome Robinson,16524656,SG/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,11.64
PG,Cassius Winston (16524659),Cassius Winston,16524659,PG/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,5
PG/SF,Troy Brown Jr. (16524662),Troy Brown Jr.,16524662,PG/SF/F/G/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,10.08
SF/PF,Isaac Bonga (16524667),Isaac Bonga,16524667,SF/PF/F/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,6.69
C,Alex Len (16524674),Alex Len,16524674,C/UTIL,3000,WAS@BOS 02/28/2021 07:00PM ET,WAS,13.25
PF,Sekou Doumbouya (16524496),Sekou Doumbouya,16524496,PF/F/UTIL,3000,NY@DET 02/28/2021 08:00PM ET,DET,8.76
