slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,WIN,2114,15,21,2,3,5,7,0,8,2,0,2,1,2,30.9
griffbl01,Blake Griffin,DETROIT PISTONS,AWAY,PHOENIX SUNS,WIN,1945,9,15,3,7,5,5,2,7,10,0,1,0,1,29.9
schrode01,Dennis Schröder,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,2087,16,28,3,7,6,10,1,4,7,0,0,2,3,29.8
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1967,13,25,5,7,11,15,0,6,7,0,0,4,3,29.6
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES CLIPPERS,WIN,2430,10,19,3,7,7,8,2,7,3,2,1,0,5,26.6
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,OKLAHOMA CITY THUNDER,WIN,2111,8,12,3,6,4,4,2,9,4,1,1,1,3,24.2
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,1630,9,10,0,0,3,6,2,9,3,2,4,2,5,23.4
rondora01,Rajon Rondo,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,WIN,1818,8,14,1,4,2,4,0,9,14,3,0,4,0,23.1
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2067,7,11,6,8,2,3,1,7,4,1,1,0,5,22.0
lenal01,Alex Len,PHOENIX SUNS,HOME,DETROIT PISTONS,LOSS,1502,9,11,0,0,1,1,5,7,1,0,3,1,2,21.5
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES CLIPPERS,WIN,2286,9,16,4,5,5,5,0,3,0,1,3,1,3,21.2
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1932,9,11,0,0,0,0,4,8,3,1,1,1,3,20.7
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,ORLANDO MAGIC,WIN,2192,9,17,7,13,0,0,0,5,8,0,0,4,0,19.8
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1909,6,16,5,10,5,6,3,5,6,0,0,0,2,19.8
