slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,2586,8,19,1,4,5,6,1,7,8,4,2,3,1,21.9
lopezro01,Robin Lopez,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1936,8,12,0,0,2,2,6,3,1,2,1,0,1,20.9
rondora01,Rajon Rondo,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,2422,5,11,0,3,1,2,2,7,14,5,0,3,1,19.8
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2357,6,12,2,5,8,9,0,4,5,3,1,4,3,18.8
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,WIN,1976,9,15,3,4,0,0,0,2,10,3,1,5,4,18.8
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2534,9,24,1,3,5,7,6,9,7,2,0,4,3,18.6
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,WIN,2324,11,21,1,2,1,1,1,4,2,0,1,0,0,17.7
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,WIN,2070,9,11,0,0,0,3,3,12,0,1,1,1,6,16.7
wadedw01,Dwyane Wade,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1932,9,16,3,4,1,2,1,3,2,0,1,0,3,16.5
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1310,6,9,0,0,6,6,2,2,1,1,0,1,1,16.4
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2257,9,18,0,1,5,6,0,7,3,0,0,2,2,15.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2132,6,15,4,7,0,0,0,7,6,0,2,1,3,13.4
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,LOSS,2320,5,15,3,6,7,7,0,6,2,0,0,1,1,13.3
