,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
12,Danilo Gallinari,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,31.399526812185297,3.2513059012687506,2.7739440463667755,3.9924251348373043,5.800252531244878,2.545386834223901,0.37097906482388066,0.619552705885023,1.613393190234497,34.2275,30.95345448719705,38.7
13,Jaren Jackson,MEMPHIS GRIZZLIES,2020-01-24,AWAY,DETROIT PISTONS,28.720056152797177,3.4857543018367565,2.5052212463824777,2.1143233835074318,4.6223697704092785,1.2661790366771104,1.2576110265913174,0.9956785418821288,1.2841880444229679,30.495,29.523288666832546,43.7
14,Evan Fournier,ORLANDO MAGIC,2020-01-24,HOME,BOSTON CELTICS,29.548012134152774,3.760032023840054,2.1630684990698184,3.2714880188536295,2.8160254984341755,4.407238761122429,0.13483125461045953,0.9319645090469977,1.9115544019972175,27.936000000000003,28.559679192523003,39.5
15,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,2020-01-24,HOME,HOUSTON ROCKETS,32.12091676826729,6.022216296622213,2.2608674854701074,4.494781373380783,6.528543982626806,3.7060843885575245,0.6578456436189084,0.5035778338683969,2.462961142552645,40.871500000000005,37.73650507493325,50.9
16,John Collins,ATLANTA HAWKS,2020-01-24,AWAY,OKLAHOMA CITY THUNDER,31.222314060651946,5.882882006420543,1.1170697077435605,2.7960710530794857,9.747765559735889,0.9689852279907356,1.6898063333979074,0.8900926644943179,1.7710415517906197,41.842,37.032496144706485,36.2
17,Doug McDermott,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,24.76169846679768,2.3432575183253626,1.879174033486626,1.0918230725351843,3.108173567893239,1.6011767665025722,0.20070557407074396,0.5865150677255802,0.7837289821826592,19.247249999999998,19.125366584077845,29.9
18,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-01-24,HOME,HOUSTON ROCKETS,23.55607239530656,2.384845897434026,0.7686731710621948,1.527903287605037,5.0712659381337755,2.2350042362084004,0.5929304884544617,0.9601363989979621,1.3110611277343844,22.22325,21.389779610355696,37.2
19,Andrew Wiggins,MINNESOTA TIMBERWOLVES,2020-01-24,HOME,HOUSTON ROCKETS,29.24216356994406,4.96474819494356,1.938023107371841,2.986815722419143,4.954850718027114,5.206946505335201,0.308879150200414,0.8901490417321876,2.486562453418858,31.3335,33.59714417643607,39.5
20,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,33.05190199988995,5.816248647271394,0.8931459276295637,4.031225665548096,8.856097359416973,4.20263251789836,0.9271470644169542,1.3388872203044677,2.0724675262150614,43.11625,40.00006167907668,45.6
21,Bam Adebayo,MIAMI HEAT,2020-01-24,HOME,LOS ANGELES CLIPPERS,29.513991485626438,5.7780975554862035,0.0,3.331348330943104,9.068783172529576,4.696249186590599,0.8395899346053128,0.9073762208340699,2.3492875377150826,36.5315,35.706067957439956,40.1
22,Clint Capela,HOUSTON ROCKETS,2020-01-24,AWAY,MINNESOTA TIMBERWOLVES,27.299344903319433,5.627946447818005,0.0,1.5339319817286179,11.37522259744295,1.43380626613639,1.6949138478008967,0.7169159586102465,1.5988000128098792,38.292500000000004,34.227490799924304,42.8
23,Dillon Brooks,MEMPHIS GRIZZLIES,2020-01-24,AWAY,DETROIT PISTONS,28.697171469806896,3.78709966828324,2.3513059096030524,2.555851074882657,3.6917061067547756,2.065380994017392,0.4922451863913144,0.7386422223354803,1.5969573201925984,29.441249999999997,26.807791865377897,33.1
24,Jimmy Butler,MIAMI HEAT,2020-01-24,HOME,LOS ANGELES CLIPPERS,31.22182158173118,5.371573871036414,0.4502960194417447,5.404978106121724,7.418603697292744,5.72913768186972,0.730785229999861,1.0203766664736715,2.679683313110792,41.79175,37.56884724238546,39.1
25,Eric Gordon,HOUSTON ROCKETS,2020-01-24,AWAY,MINNESOTA TIMBERWOLVES,27.231250489986866,1.8911546395080023,3.3940636479748734,1.5406010986812082,2.0136969469911037,1.4967179511640296,0.2719745479789415,0.5830973326881583,1.1001076170812447,21.616,21.631722609677254,36.5
26,Josh Hart,NEW ORLEANS PELICANS,2020-01-24,HOME,DENVER NUGGETS,26.215618204933243,1.7336177811614633,1.6900532516880753,1.1841051526699804,6.110782005093768,1.5386968680668467,0.6657158029258197,0.8949867134777945,1.3300478168131997,24.019749999999995,22.714543910667565,41.6
27,Kelly Olynyk,MIAMI HEAT,2020-01-24,HOME,LOS ANGELES CLIPPERS,22.28029032206075,1.4784576952144661,0.6861769144240846,0.60775174794792,3.75165306918516,1.2633796072145707,0.2809040101811435,0.6387622837536586,0.6484292551960915,13.75825,14.130820602101467,32.8
28,Christian Wood,DETROIT PISTONS,2020-01-24,HOME,MEMPHIS GRIZZLIES,24.93791002394978,3.240715956173453,0.4782992663346637,2.3169039563879865,5.892672899499724,1.164018518728211,1.0470415223242027,0.7085160365443248,1.2613734103918288,24.237249999999996,23.055768191444617,31.7
29,Derrick White,SAN ANTONIO SPURS,2020-01-24,HOME,PHOENIX SUNS,25.2721491466797,2.8836428402578846,1.1483828833143015,2.077185277639573,3.4951433571025774,3.645762619534695,0.4456777015487505,0.8273535065254638,1.4325353326453492,27.186999999999998,23.338993857500675,45.2
30,Jeremy Lamb,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,25.15558396621834,2.716415947964286,1.4261946744362468,1.0855257056103533,3.7883211258050906,1.5886886854369315,0.3864423322409838,1.0012952164904525,0.9233283414918945,17.05125,20.965844308671585,32.8
31,Dennis Schröder,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,30.831824661486817,4.67517999431789,2.1484883594465316,2.7277242609273027,4.107916970578827,4.881006856449894,0.0647456855201698,0.8015296340340896,1.9232718463655827,32.73375,31.450114089569308,35.6
32,Buddy Hield,SACRAMENTO KINGS,2020-01-24,AWAY,CHICAGO BULLS,33.65602948751552,3.1488269107488662,3.242441009590099,2.1375802754963065,4.106663321172981,3.9368311469669823,0.25547691624880375,1.1567219712934649,1.997758668256405,31.645250000000004,31.234637825992788,33.1
33,Julius Randle,NEW YORK KNICKS,2020-01-24,HOME,TORONTO RAPTORS,33.40673254308424,6.291826222879656,1.4763669349978437,3.565794250078047,8.313933850929587,4.160331527724789,0.4674003145772754,1.0095944187515093,2.6135138614340265,36.8205,38.613235752085906,45.2
34,Duncan Robinson,MIAMI HEAT,2020-01-24,HOME,LOS ANGELES CLIPPERS,27.502685738481226,0.5227746002403251,2.9991420777250917,0.8372365173327974,2.8060298436431275,1.3806040107925046,0.2632229776405617,0.587228133721255,0.8298482052323131,18.374000000000002,18.039858908402373,32.1
35,Pascal Siakam,TORONTO RAPTORS,2020-01-24,AWAY,NEW YORK KNICKS,30.539005748311567,5.49712483775447,1.6712504006380358,3.262086429973466,6.233610569308372,3.29037202229628,0.8662502546263058,1.2344227469035438,1.9012588432385789,32.92075,36.08673818536194,35.9
36,Gordon Hayward,BOSTON CELTICS,2020-01-24,AWAY,ORLANDO MAGIC,27.985250512063427,4.2128355276517695,1.56113653084103,2.577286160707529,4.717659128343364,4.166818401658247,0.3024629841841584,0.9907893597756119,1.7440582692293303,28.96675,29.733484127683543,44.3
37,Landry Shamet,LOS ANGELES CLIPPERS,2020-01-24,AWAY,MIAMI HEAT,23.697187457087555,1.3574292537657016,2.26030996042106,1.2152038337156332,2.7282416051366276,1.1626950276800248,0.3784049617644083,0.6744394498881383,0.803152072422709,17.902,18.08430585272914,31.4
38,Fred VanVleet,TORONTO RAPTORS,2020-01-24,AWAY,NEW YORK KNICKS,31.660456738805003,3.9641076358993743,2.586736394892753,2.632357536586982,3.923457724984093,5.146090941558291,0.08337481121274237,1.2981822603539754,2.0047069199962504,39.90024999999999,32.88803197008624,32.5
39,Brandon Clarke,MEMPHIS GRIZZLIES,2020-01-24,AWAY,DETROIT PISTONS,22.02452932167778,2.7590096373560513,0.5335902749416983,1.5746867049709419,4.921047490110475,1.7938641795913988,0.7105628976982636,0.6498313644438389,1.127130009230625,21.032,20.24358283922349,35.7
40,Cam Reddish,ATLANTA HAWKS,2020-01-24,AWAY,OKLAHOMA CITY THUNDER,26.91817670226924,2.960866580589233,1.5343798955328904,1.7900972439619727,4.057477639496593,1.8762572523766288,0.41694847357691156,1.1117118518652895,1.4925347678999854,23.2925,23.09177534612658,32.2
41,Marcus Morris,NEW YORK KNICKS,2020-01-24,HOME,TORONTO RAPTORS,30.534186023955534,4.213835098356434,2.4269809586758333,3.0139026983114836,4.797466875683611,1.9786085119456018,0.35668755815276754,0.7451636189109512,1.6317906733619907,31.095749999999995,29.121151647619747,35.0
42,Torrey Craig,DENVER NUGGETS,2020-01-24,AWAY,NEW ORLEANS PELICANS,22.360682256516117,1.8881771898106408,0.8374254856752263,0.7982781779287338,3.635346653383934,0.5269451940176104,0.7634046864154578,0.7870795861094395,0.472265554209093,15.946500000000004,16.418930053028433,33.0
43,Derrick Rose,DETROIT PISTONS,2020-01-24,HOME,MEMPHIS GRIZZLIES,33.52765722576018,6.944751826425582,1.2025059577180133,3.782490765488522,4.523591056732421,6.462234043202212,0.22750478836970078,1.0314911109895082,2.9915773932691554,38.07525,37.186582929184425,37.6
44,Eric Bledsoe,MILWAUKEE BUCKS,2020-01-24,AWAY,CHARLOTTE HORNETS,23.159904597277805,3.6805423534214903,1.225956189867434,2.9618133833837557,3.837278201421608,3.691134499991348,0.4716688037358625,0.8168132456226038,1.5940061048869838,23.75475,26.413642294710407,37.1
45,Dario Šarić,PHOENIX SUNS,2020-01-24,AWAY,SAN ANTONIO SPURS,23.575408838212184,2.4333257477412253,0.8839292351632884,1.2143993613918282,4.615437607084047,1.7619172611163556,0.32722616403518723,0.5753280727002266,1.208112621884422,17.189999999999998,18.413789670861355,28.3
46,Austin Rivers,HOUSTON ROCKETS,2020-01-24,AWAY,MINNESOTA TIMBERWOLVES,21.09208232787286,1.6382508536782794,1.0550387502306529,1.2244743688645934,2.4478955165147376,1.7783210775805038,0.21811895473062126,0.8317906453122395,0.9472690516870648,13.975249999999999,15.473508311543068,24.7
47,LaMarcus Aldridge,SAN ANTONIO SPURS,2020-01-24,HOME,PHOENIX SUNS,30.40985633741745,5.348287870293962,1.569966308952169,3.609722022882236,6.532743445749604,2.4845153778138016,1.1179778056526297,0.8434742187589785,1.7610612181594565,38.030249999999995,34.70555674702226,35.7
48,Glenn Robinson,GOLDEN STATE WARRIORS,2020-01-24,HOME,INDIANA PACERS,26.750079442012773,2.889890070317996,1.3369276175526839,1.3773469965458682,5.157485856786961,1.9387853391337622,0.4778850199661666,0.7801287188045394,1.350711208043312,24.335749999999997,22.688401034953714,28.9
49,Aaron Holiday,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,22.56664303080324,2.518927092911067,1.270386475547966,0.928699133601647,1.7870929772400856,2.6569454084710173,0.22222949263852687,0.7229536707575996,0.9952958019947009,13.8315,17.747896119655987,30.9
50,Kelly Oubre,PHOENIX SUNS,2020-01-24,AWAY,SAN ANTONIO SPURS,31.77445560939276,5.046940209548266,1.92696814909389,3.403397439610285,7.650190105924446,1.3987761479344378,0.9238995093164322,0.9917692692364652,1.745252331588527,32.7335,34.55832865906965,44.8
51,Ja Morant,MEMPHIS GRIZZLIES,2020-01-24,AWAY,DETROIT PISTONS,28.583634795691705,4.774817293463041,0.8137544333273514,2.832423753972913,4.022807166842508,7.268490119222698,0.18057863548878839,1.2365280632440272,2.8294951229700755,33.35525,31.97525039315448,31.4
52,Thon Maker,DETROIT PISTONS,2020-01-24,HOME,MEMPHIS GRIZZLIES,19.451669810744253,1.2434707991855163,0.3732481228673543,1.134153435280107,3.5947866048094497,0.6167781639083696,0.689981054431513,0.47916436348969116,0.7431333972224499,12.217500000000001,12.74405343042826,26.6
53,JaMychal Green,LOS ANGELES CLIPPERS,2020-01-24,AWAY,MIAMI HEAT,21.461097727124105,1.4215934590814712,1.045640915619042,0.7954080229197342,6.057078974822883,0.6420206127897607,0.753116236372497,0.5843284599770286,0.8347759871290408,16.683999999999997,18.184601478831436,26.0
54,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-01-24,AWAY,DETROIT PISTONS,23.67417641927072,2.8152833239000046,0.7888380548694951,1.5814676701032537,3.568058035361659,2.988532398125315,0.5864717137394777,1.149680069581775,1.457380908874705,22.25625,22.094091163222764,26.3
55,Domantas Sabonis,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,29.568333541470256,6.402347183642778,0.12292052452671531,3.347554421935156,10.21111019352847,4.7710452700823005,0.7391149178204532,0.7247671960312227,2.44725686156652,38.941,37.875299980146984,43.0
56,De'Aaron Fox,SACRAMENTO KINGS,2020-01-24,AWAY,CHICAGO BULLS,35.44542678907625,7.382239997705145,1.2446234886775072,3.9247044594760836,5.85437348144014,7.434441243943622,0.22980470750046145,1.6326938219120377,3.218037731487228,43.65175,42.969422821312754,40.7
57,Marquese Chriss,GOLDEN STATE WARRIORS,2020-01-24,HOME,INDIANA PACERS,22.320284695189322,3.1528934382478084,0.02307692269965167,0.8026624661708506,5.703559150455703,1.2963179315930002,0.6181165519070317,0.5547291966277701,1.0859977171775004,19.667,18.398967517128675,28.1
58,Damyean Dotson,NEW YORK KNICKS,2020-01-24,HOME,TORONTO RAPTORS,23.09829168503696,1.7028584869322998,1.6223319675551084,0.413656448951234,2.791272709978305,0.9504879400376787,0.1798193812125728,0.6256964607322968,0.721344315505652,13.80575,15.1568316978406,23.2
59,Nemanja Bjelica,SACRAMENTO KINGS,2020-01-24,AWAY,CHICAGO BULLS,30.851283301588744,3.3989526205912988,1.6483423340463155,1.724297247369038,6.9062735493889775,2.678716931678954,0.3486031946401349,0.9331215801725778,1.5493815894857361,33.34375,28.06862588242819,31.9
60,Chris Paul,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,32.474653038861746,4.635905763093755,1.7019462782636807,3.782235256972413,5.062440898514218,5.66778808167082,0.24961191218159806,1.3525898431658003,2.2203444834682005,38.598,35.32275760124824,31.700000000000003
61,Marvin Williams,CHARLOTTE HORNETS,2020-01-24,HOME,MILWAUKEE BUCKS,22.029769877759122,0.7548731768195758,0.9409126754490171,0.582261598551101,2.410558329069346,0.48010983443644406,0.3573757729466447,0.6431604389112873,0.5296031373534253,8.84975,10.999586223295555,31.700000000000003
62,T.J. McConnell,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,23.336846663356628,2.7235432062781655,0.30427579237450897,0.9414353178578359,3.052223310104413,5.363114853906698,0.15251868209960406,1.1308072008352257,1.4814515765917902,23.444249999999997,21.377215432735735,30.2
63,Jerami Grant,DENVER NUGGETS,2020-01-24,AWAY,NEW ORLEANS PELICANS,27.3393902259959,3.8505968486586823,1.1616314922093602,1.8319501598000034,5.347254432647581,1.423569904711096,0.8990891222119606,0.9763718738726275,1.1217042303349594,29.292749999999998,26.074777267907997,36.3
64,Elfrid Payton,NEW YORK KNICKS,2020-01-24,HOME,TORONTO RAPTORS,27.706775305371274,4.179488219514774,0.6718282908842717,1.4680073486147882,4.902181917689834,5.694859649016964,0.4741208548018325,1.2251955717816738,2.211261254691049,29.091,29.15406446010987,37.3
65,Harrison Barnes,SACRAMENTO KINGS,2020-01-24,AWAY,CHICAGO BULLS,26.24930255054023,3.295426551788246,1.396474252186262,1.4503218502205129,4.7713471655751825,1.4617299874064447,0.36899431571396146,0.6788503528990164,1.109566056514367,21.283749999999998,22.182777239480245,26.1
66,Devonte' Graham,CHARLOTTE HORNETS,2020-01-24,HOME,MILWAUKEE BUCKS,34.18196378886178,2.3232903480390483,3.2901244759355044,2.560191845829736,2.852287973091059,6.027362922019216,0.0,0.9489519501342305,2.426515443097748,30.488749999999996,29.961276327757382,33.4
67,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-01-24,AWAY,MIAMI HEAT,25.553710860687044,7.582423405645308,0.0,3.410043119281149,7.28453451848995,2.213581379595256,0.9666623531731693,0.8992152487125886,1.9242698909344815,33.68175,34.31006633687538,39.2
68,Norman Powell,TORONTO RAPTORS,2020-01-24,AWAY,NEW YORK KNICKS,30.05981213577646,3.843855825008294,2.2483028189829377,3.217623510659752,4.140538334600361,2.137608543940699,0.5013179619359098,1.0304366100825235,1.2875986888261606,33.778999999999996,29.132967462285773,24.9
69,Kris Dunn,CHICAGO BULLS,2020-01-24,HOME,SACRAMENTO KINGS,25.240030734818447,2.3985317657458367,1.0546573259656664,1.7182245817979283,4.205943287186656,3.2647708459957556,0.35549371573234634,1.1858248442297095,1.5043973627819227,23.243000000000002,22.743106621908463,33.2
70,Daniel Theis,BOSTON CELTICS,2020-01-24,AWAY,ORLANDO MAGIC,23.87850555354216,2.54752575214944,0.8780987278846346,0.841972044473692,5.250185256542599,1.946195532299141,1.1177340316421094,0.9878852312721693,0.7748582935291246,28.3065,23.33283483394002,30.200000000000003
71,Zion Williamson,NEW ORLEANS PELICANS,2020-01-24,HOME,DENVER NUGGETS,27.47912341253068,8.224596945015884,0.0,4.92520723711225,6.966212404565169,3.6066143025155224,0.6650968936962518,0.8003559303230947,2.6949602911575,38.56175,36.845175647296045,27.2
72,Mike Muscala,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,21.920470606513064,1.1435191054988714,1.5157989246411347,0.6770089912512978,2.8477471924174758,1.4544129795271576,0.4421517769930663,0.5344876691414604,0.5365204805348354,13.991750000000001,15.503757934232897,20.6
73,George Hill,MILWAUKEE BUCKS,2020-01-24,AWAY,CHARLOTTE HORNETS,19.29346036400956,2.0506324156048166,0.9020589597388888,0.9119409513084031,2.518553812435794,2.9343421239778262,0.18269002278888014,0.7615889958580917,0.9274441707958503,16.295,17.04855330776946,23.6
74,Draymond Green,GOLDEN STATE WARRIORS,2020-01-24,HOME,INDIANA PACERS,25.788522283614522,1.8087871027372628,1.0882051368339338,1.2293655411271969,5.3082444252738075,3.9657721115379445,0.6376545422954369,1.1263485114702805,1.6052418041677425,24.304000000000002,24.116873991868417,32.7
75,Lou Williams,LOS ANGELES CLIPPERS,2020-01-24,AWAY,MIAMI HEAT,30.755102135151677,4.594844045889317,2.538876865282473,4.680615774488506,3.7611244263624357,5.271510519436513,0.4142974292589745,0.8377913599223858,2.599170709271575,34.48675,35.06464521117676,26.9
76,Chandler Hutchison,CHICAGO BULLS,2020-01-24,HOME,SACRAMENTO KINGS,21.953215952786543,2.378537998773428,0.42437994059895234,0.9313471012587526,4.052918053430545,1.3382839904699289,0.4157690858086447,1.0697809194137302,0.8352482838831161,17.81975,17.453892302208025,21.1
77,J.J. Redick,NEW ORLEANS PELICANS,2020-01-24,HOME,DENVER NUGGETS,23.97335328722165,1.865981302567306,1.9859756005418212,2.6754078894491133,2.5102341542870796,1.8730709425015934,0.2545104563816962,0.41118155931510714,1.2774627133157823,19.92925,18.906798028880704,19.9
78,Khris Middleton,MILWAUKEE BUCKS,2020-01-24,AWAY,CHARLOTTE HORNETS,28.44765469793156,4.966775516774444,1.620469452037235,3.5753751049538165,5.4254373174765504,4.296513672391299,0.26596891700267733,1.0293922006698901,1.8820396456712158,37.5695,33.3296734915197,29.799999999999997
79,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-01-24,HOME,HOUSTON ROCKETS,19.859119416104644,1.9053532706686447,0.7761893049820046,1.1367510033648567,3.80240060314091,1.1083996653635015,0.5332128018394453,0.5265756598978886,0.8558013925277463,13.572,15.825069674146759,33.2
80,Malik Beasley,DENVER NUGGETS,2020-01-24,AWAY,NEW ORLEANS PELICANS,25.335631714282762,2.096558101026062,1.5766151570292752,1.451684494223501,2.3696086874463766,1.1621994430410165,0.2436613078068719,0.9466513583007452,0.7846530706253794,16.60325,17.747760684558102,27.9
81,Reggie Jackson,DETROIT PISTONS,2020-01-24,HOME,MEMPHIS GRIZZLIES,26.612333864362476,2.1035557068030464,1.8331846168040296,1.4454838528314342,3.3343431768856533,4.607751474118449,0.16774896875013257,0.6921506475096564,1.8410402077871257,23.398749999999996,22.80364678128231,31.6
82,Kyle Korver,MILWAUKEE BUCKS,2020-01-24,AWAY,CHARLOTTE HORNETS,18.020368177363434,1.3391590364393413,1.13680092479404,0.6292955905336658,2.040621556142564,1.5641807906399279,0.1787210382608243,0.5553619878858153,0.4967877840234839,12.67275,13.218494785541873,25.5
83,Michael Porter,DENVER NUGGETS,2020-01-24,AWAY,NEW ORLEANS PELICANS,27.69134323534582,3.0742302693495596,1.2352481036458587,1.712876419374552,6.293236504068075,1.5979791095371976,0.688351103327931,0.9367293970817565,1.035592448854136,29.322250000000004,25.35558279057366,30.5
84,Thaddeus Young,CHICAGO BULLS,2020-01-24,HOME,SACRAMENTO KINGS,23.963890514331265,2.2931046445420478,1.0634829573533906,0.7151206726438257,4.447762673464293,1.416047183477053,0.5041678354681602,0.8934717877586396,0.9258611486490889,19.969,19.220222538192132,27.6
85,Donte DiVincenzo,MILWAUKEE BUCKS,2020-01-24,AWAY,CHARLOTTE HORNETS,24.65126522550705,2.9691547021155564,1.5487756800208279,1.3760297765788105,4.3867409665742585,2.7119762366190336,0.46373442012462895,1.2079738659686288,1.2384459228995857,25.1415,25.069398671070257,27.4
86,Nikola Vučević,ORLANDO MAGIC,2020-01-24,HOME,BOSTON CELTICS,36.210657362884604,6.145603084723692,1.9417338052133577,2.5592334775415453,8.945572737053665,3.479054113415227,0.6438794232973866,1.1405008541163948,2.1319429100100864,43.37425,39.8501074394475,37.4
87,Jrue Holiday,NEW ORLEANS PELICANS,2020-01-24,HOME,DENVER NUGGETS,30.919252782760616,3.849410039884315,2.280672213369945,3.383415529890652,4.178927681955784,4.247280530786579,0.5529190302978906,1.0663291272378363,2.218575818186193,34.887249999999995,31.949054918716914,41.7
88,Terry Rozier,CHARLOTTE HORNETS,2020-01-24,HOME,MILWAUKEE BUCKS,32.94965530285069,3.013758250993071,2.359414895684109,2.8997682289562334,3.7984391742980783,4.325272569517583,0.05908138907182492,0.9135090301294833,1.9762708772350015,31.133,27.993065661797694,27.7
89,Serge Ibaka,TORONTO RAPTORS,2020-01-24,AWAY,NEW YORK KNICKS,27.993970990922314,4.27310397857979,1.1575866030160178,1.9107507093599514,7.07411987823906,2.0284649644082737,0.527262714487903,0.934351950225063,1.4075970134974751,28.41975,28.43860675670829,20.0
90,Shabazz Napier,MINNESOTA TIMBERWOLVES,2020-01-24,HOME,HOUSTON ROCKETS,24.232681942790204,1.8005823126081921,1.3085049652894878,1.9380133862246014,3.6047895518626376,5.284099261155927,0.09441058309009964,0.8061561223402123,1.9775012362483464,23.35225,22.440788141321093,23.3
91,Grant Williams,BOSTON CELTICS,2020-01-24,AWAY,ORLANDO MAGIC,17.123281485223647,0.989139997784095,0.6077113784728019,0.21641398090461306,2.2166283739754467,0.9654164367660496,0.3329408832880777,0.3872228508620456,0.3323308259919886,7.112,9.9540671922692,25.3
92,Will Barton,DENVER NUGGETS,2020-01-24,AWAY,NEW ORLEANS PELICANS,32.32813997073205,3.7007239610971574,2.276441174443743,2.162784353310829,4.594378026456823,4.026986178770143,0.44178448322562147,1.2332562581589364,1.828328775444093,33.65075,31.14408214744936,28.5
93,Darius Bazley,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,20.189347853272672,2.2377131068069644,0.40197510268632963,0.8439749103213612,3.9191353226263246,1.1475829130957145,0.797238899139975,0.6184972324201783,0.5221318823518866,13.861249999999998,16.674739701118014,20.5
94,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-01-24,HOME,ATLANTA HAWKS,20.076329310395522,2.2053058525869176,0.5919983615457773,0.5892657965946126,2.5565209474462165,1.4604968998556203,0.1900925015889232,0.62166234972418,0.6454361629741898,8.379,13.82427146408979,26.299999999999997
95,Justin Holiday,INDIANA PACERS,2020-01-24,AWAY,GOLDEN STATE WARRIORS,23.950556766920098,1.661250205632978,1.7347386155054456,0.7579736013954488,3.3658273304365167,1.203903996441177,0.7638817557484696,0.7777508113685103,0.4936596581436352,20.9825,19.260776693570634,23.6
