slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,SACRAMENTO KINGS,WIN,2049,17,22,6,8,2,3,1,8,4,2,0,1,1,39.5
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,2401,17,30,5,8,7,9,1,7,12,1,1,3,4,39.3
willizi01,Zion Williamson,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,LOSS,2224,14,15,0,1,8,11,0,2,4,2,0,1,2,33.5
roziete01,Terry Rozier,CHARLOTTE HORNETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2455,13,20,6,10,9,9,0,7,3,0,1,4,2,32.3
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,AWAY,CHICAGO BULLS,WIN,1972,14,21,1,6,4,5,0,6,3,2,0,0,0,29.4
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,1638,10,12,7,7,3,3,2,10,0,0,0,0,2,29.2
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,UTAH JAZZ,LOSS,2333,12,20,1,2,4,6,2,13,6,2,2,3,5,26.9
porzikr01,Kristaps Porziņģis,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,1939,13,21,8,13,2,4,3,4,1,0,1,2,4,26.8
davisan02,Anthony Davis,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,2090,16,27,0,3,3,4,3,6,1,2,1,3,1,26.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2435,9,22,3,7,12,13,0,11,7,0,0,2,3,25.8
inglejo01,Joe Ingles,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1798,8,11,7,9,4,4,0,3,5,0,0,2,0,24.9
wrighde01,Delon Wright,DETROIT PISTONS,AWAY,BOSTON CELTICS,WIN,2094,7,9,1,1,7,8,1,5,7,1,1,2,0,24.9
goberru01,Rudy Gobert,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,2081,9,12,0,0,9,13,4,8,0,0,4,2,5,24.6
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,2048,9,15,1,4,9,14,1,8,8,2,0,5,2,24.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2198,9,16,2,7,2,2,3,10,9,1,1,2,4,23.9
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,ATLANTA HAWKS,WIN,1542,7,11,0,0,9,10,2,4,8,0,0,2,1,23.5
beaslma01,Malik Beasley,MINNESOTA TIMBERWOLVES,AWAY,CHARLOTTE HORNETS,LOSS,2191,12,21,7,13,0,0,1,4,1,1,0,1,3,22.5
ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,LOSS,2092,11,23,4,9,4,4,1,4,5,1,0,2,2,21.9
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,WIN,1946,8,15,2,3,6,7,3,15,4,1,0,4,3,21.5
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,CHARLOTTE HORNETS,LOSS,1891,9,18,5,8,2,2,2,6,2,2,1,1,2,21.5
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1625,9,11,0,0,3,3,7,6,1,0,1,2,4,21.4
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,LOS ANGELES CLIPPERS,LOSS,2052,11,21,4,7,0,0,2,7,6,0,0,2,2,20.6
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,WIN,1943,8,14,2,8,2,2,5,5,2,1,0,0,1,20.4
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2452,8,16,1,2,8,9,0,3,5,2,0,2,3,19.8
clarkjo01,Jordan Clarkson,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,1842,10,18,4,11,1,1,0,4,5,1,0,2,1,19.7
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,ATLANTA HAWKS,WIN,1696,7,7,0,0,0,1,2,10,1,3,3,2,0,19.7
trentga02,Gary Trent,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,2184,8,12,4,6,6,6,0,3,2,0,0,2,4,19.5
mayssk01,Skylar Mays,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,LOSS,1011,7,10,4,5,2,2,0,1,3,1,0,0,0,19.2
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,2113,7,18,1,4,7,8,1,2,10,0,0,1,0,19.1
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,HOME,CLEVELAND CAVALIERS,WIN,1222,7,13,3,7,6,8,1,1,1,1,1,0,2,18.5
youngtr01,Trae Young,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,LOSS,1404,8,15,2,6,7,8,0,1,3,1,0,2,1,18.3
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1461,7,12,0,1,8,15,5,1,2,1,2,3,0,18.2
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,1935,9,13,1,1,3,4,2,6,5,0,0,3,4,18.2
jacksju01,Justin Jackson,OKLAHOMA CITY THUNDER,AWAY,DENVER NUGGETS,LOSS,1672,7,11,3,5,3,3,2,1,3,2,0,2,2,18.1
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,AWAY,CHICAGO BULLS,WIN,1476,6,10,6,8,2,2,2,4,1,0,1,1,1,18.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,MILWAUKEE BUCKS,WIN,2229,6,20,1,9,13,14,0,6,8,0,0,2,4,17.8
satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,LOS ANGELES CLIPPERS,LOSS,1771,5,8,0,2,7,7,0,4,7,0,0,1,2,17.7
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,1344,4,5,2,2,3,4,0,6,7,0,0,0,1,17.0
bjeline01,Nemanja Bjelica,SACRAMENTO KINGS,HOME,ORLANDO MAGIC,LOSS,1680,5,8,1,3,4,5,1,8,6,0,0,1,1,16.9
willilo02,Lou Williams,LOS ANGELES CLIPPERS,AWAY,CHICAGO BULLS,WIN,1443,8,13,1,3,0,0,0,2,5,1,1,0,0,16.9
ballla01,LaMelo Ball,CHARLOTTE HORNETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2205,8,15,2,8,2,2,2,9,4,3,0,4,5,16.6
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,LOSS,2079,8,13,6,10,1,1,0,3,1,2,0,3,3,16.5
westbru01,Russell Westbrook,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,LOSS,2072,10,22,0,4,3,6,2,7,10,1,0,5,1,16.5
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,WIN,1198,7,11,0,1,0,0,0,3,6,4,0,2,0,16.2
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2180,11,21,1,4,4,7,1,5,0,2,0,2,4,16.1
murraja01,Jamal Murray,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2274,8,19,3,11,3,4,0,5,5,2,0,2,1,16.1
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,LOSS,1950,5,7,4,4,2,3,0,4,4,1,0,1,3,15.5
