Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16540275),Giannis Antetokounmpo,16540275,PF/C/F/UTIL,11000,DEN@MIL 03/02/2021 09:00PM ET,MIL,58.17
C,Nikola Jokic (16540279),Nikola Jokic,16540279,C/UTIL,10800,DEN@MIL 03/02/2021 09:00PM ET,DEN,59.55
PG/SF,LeBron James (16540281),LeBron James,16540281,PG/SF/F/G/UTIL,10700,PHO@LAL 03/02/2021 10:00PM ET,LAL,51
PG,Russell Westbrook (16540286),Russell Westbrook,16540286,PG/G/UTIL,10100,MEM@WAS 03/02/2021 07:00PM ET,WAS,49.74
SG,Bradley Beal (16540289),Bradley Beal,16540289,SG/G/UTIL,9700,MEM@WAS 03/02/2021 07:00PM ET,WAS,50.41
PG,Trae Young (16540292),Trae Young,16540292,PG/G/UTIL,9600,ATL@MIA 03/02/2021 07:30PM ET,ATL,47.87
SF/PF,Jayson Tatum (16540295),Jayson Tatum,16540295,SF/PF/F/UTIL,9400,LAC@BOS 03/02/2021 07:30PM ET,BOS,44.55
PF/C,Julius Randle (16540299),Julius Randle,16540299,PF/C/F/UTIL,9300,NY@SA 03/02/2021 08:30PM ET,NY,47.73
SF,Jimmy Butler (16540303),Jimmy Butler,16540303,SF/F/UTIL,9200,ATL@MIA 03/02/2021 07:30PM ET,MIA,46.20
PF/C,Anthony Davis (16540306),Anthony Davis,16540306,PF/C/F/UTIL,8900,PHO@LAL 03/02/2021 10:00PM ET,LAL,43.75
SF,Kawhi Leonard (16540310),Kawhi Leonard,16540310,SF/F/UTIL,8800,LAC@BOS 03/02/2021 07:30PM ET,LAC,46.61
C,Bam Adebayo (16540313),Bam Adebayo,16540313,C/UTIL,8700,ATL@MIA 03/02/2021 07:30PM ET,MIA,43.35
PG,Jamal Murray (16540315),Jamal Murray,16540315,PG/G/UTIL,8600,DEN@MIL 03/02/2021 09:00PM ET,DEN,36.94
SG/SF,Jaylen Brown (16540318),Jaylen Brown,16540318,SG/SF/F/G/UTIL,8500,LAC@BOS 03/02/2021 07:30PM ET,BOS,41.06
SG,Paul George (16540323),Paul George,16540323,SG/G/UTIL,8400,LAC@BOS 03/02/2021 07:30PM ET,LAC,42.77
SG/SF,Khris Middleton (16540330),Khris Middleton,16540330,SG/SF/F/G/UTIL,8300,DEN@MIL 03/02/2021 09:00PM ET,MIL,39.48
PG/SG,Fred VanVleet (16540326),Fred VanVleet,16540326,PG/SG/G/UTIL,8300,DET@TOR 03/02/2021 10:00PM ET,TOR,41.35
C,Clint Capela (16540335),Clint Capela,16540335,C/UTIL,8200,ATL@MIA 03/02/2021 07:30PM ET,ATL,40.47
SG,Devin Booker (16540337),Devin Booker,16540337,SG/G/UTIL,8100,PHO@LAL 03/02/2021 10:00PM ET,PHO,38.10
SF/PF,DeMar DeRozan (16540340),DeMar DeRozan,16540340,SF/PF/F/UTIL,8100,NY@SA 03/02/2021 08:30PM ET,SA,39.11
PG,Kyle Lowry (16540344),Kyle Lowry,16540344,PG/G/UTIL,7900,DET@TOR 03/02/2021 10:00PM ET,TOR,38.36
PG,Dejounte Murray (16540347),Dejounte Murray,16540347,PG/G/UTIL,7800,NY@SA 03/02/2021 08:30PM ET,SA,36.24
PF/C,Pascal Siakam (16540350),Pascal Siakam,16540350,PF/C/F/UTIL,7700,DET@TOR 03/02/2021 10:00PM ET,TOR,40.3
PG,Chris Paul (16540354),Chris Paul,16540354,PG/G/UTIL,7500,PHO@LAL 03/02/2021 10:00PM ET,PHO,38.91
SF/PF,Jerami Grant (16540357),Jerami Grant,16540357,SF/PF/F/UTIL,7400,DET@TOR 03/02/2021 10:00PM ET,DET,38.58
PG,Kemba Walker (16540361),Kemba Walker,16540361,PG/G/UTIL,7300,LAC@BOS 03/02/2021 07:30PM ET,BOS,32.69
PG,Jrue Holiday (16540364),Jrue Holiday,16540364,PG/G/UTIL,7200,DEN@MIL 03/02/2021 09:00PM ET,MIL,34.40
C,Jonas Valanciunas (16540367),Jonas Valanciunas,16540367,C/UTIL,7200,MEM@WAS 03/02/2021 07:00PM ET,MEM,35.24
PG,Ja Morant (16540369),Ja Morant,16540369,PG/G/UTIL,7000,MEM@WAS 03/02/2021 07:00PM ET,MEM,35.77
PF,Jaren Jackson Jr. (16540372),Jaren Jackson Jr.,16540372,PF/F/UTIL,6900,MEM@WAS 03/02/2021 07:00PM ET,MEM,0
PF/C,John Collins (16540375),John Collins,16540375,PF/C/F/UTIL,6800,ATL@MIA 03/02/2021 07:30PM ET,ATL,33.18
