Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16309197),Giannis Antetokounmpo,16309197,PF/C/F/UTIL,11000,IND@MIL 02/03/2021 07:00PM ET,MIL,53.96
PG,Luka Doncic (16309201),Luka Doncic,16309201,PG/G/UTIL,10800,DAL@ATL 02/03/2021 07:30PM ET,DAL,56.59
C,Joel Embiid (16309204),Joel Embiid,16309204,C/UTIL,10000,PHI@CHA 02/03/2021 07:00PM ET,PHI,51.62
C,Karl-Anthony Towns (16309206),Karl-Anthony Towns,16309206,C/UTIL,9800,MIN@SA 02/03/2021 08:30PM ET,MIN,51.5
SG,Bradley Beal (16309208),Bradley Beal,16309208,SG/G/UTIL,9700,WAS@MIA 02/03/2021 08:00PM ET,WAS,51.73
PG,Trae Young (16309211),Trae Young,16309211,PG/G/UTIL,9500,DAL@ATL 02/03/2021 07:30PM ET,ATL,47.22
C,Bam Adebayo (16309214),Bam Adebayo,16309214,C/UTIL,9300,WAS@MIA 02/03/2021 08:00PM ET,MIA,42.39
PG,Russell Westbrook (16309216),Russell Westbrook,16309216,PG/G/UTIL,9200,WAS@MIA 02/03/2021 08:00PM ET,WAS,50.15
PF/C,Julius Randle (16309219),Julius Randle,16309219,PF/C/F/UTIL,9100,NY@CHI 02/03/2021 08:00PM ET,NY,47.40
SF,Kawhi Leonard (16309223),Kawhi Leonard,16309223,SF/F/UTIL,9000,LAC@CLE 02/03/2021 08:00PM ET,LAC,46.64
PF,Jayson Tatum (16309226),Jayson Tatum,16309226,PF/F/UTIL,8900,BOS@SAC 02/03/2021 10:00PM ET,BOS,45.32
C,Clint Capela (16309229),Clint Capela,16309229,C/UTIL,8800,DAL@ATL 02/03/2021 07:30PM ET,ATL,40.34
SG,Paul George (16309231),Paul George,16309231,SG/G/UTIL,8700,LAC@CLE 02/03/2021 08:00PM ET,LAC,43.34
C,Christian Wood (16309234),Christian Wood,16309234,C/UTIL,8600,HOU@OKC 02/03/2021 08:00PM ET,HOU,44.28
SG,Zach LaVine (16309239),Zach LaVine,16309239,SG/G/UTIL,8500,NY@CHI 02/03/2021 08:00PM ET,CHI,44.54
PG,De'Aaron Fox (16309236),De'Aaron Fox,16309236,PG/G/UTIL,8500,BOS@SAC 02/03/2021 10:00PM ET,SAC,38.98
C,Andre Drummond (16309245),Andre Drummond,16309245,C/UTIL,8400,LAC@CLE 02/03/2021 08:00PM ET,CLE,46.99
SF,Jimmy Butler (16309242),Jimmy Butler,16309242,SF/F/UTIL,8400,WAS@MIA 02/03/2021 08:00PM ET,MIA,39.41
PF/C,Domantas Sabonis (16309247),Domantas Sabonis,16309247,PF/C/F/UTIL,8300,IND@MIL 02/03/2021 07:00PM ET,IND,47.37
