team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,33,82,12,35,17,25,7,37,20,5,6,16,14
INDIANA PACERS,240,47,100,14,27,12,12,12,39,34,10,7,8,18
PHOENIX SUNS,240,40,86,12,39,22,32,9,29,22,9,5,15,27
MINNESOTA TIMBERWOLVES,240,39,91,6,24,32,40,12,33,22,8,4,15,26
LOS ANGELES CLIPPERS,240,39,85,11,21,14,24,4,37,23,11,2,11,18
SAN ANTONIO SPURS,240,39,84,8,19,9,17,10,41,21,6,8,18,25
