"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47893-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","57.016129032258064","62","11000","MIL@DAL","MIL","DAL","","","","",""
"47893-84669","SG","Luka","Luka Doncic","Doncic","51.880000813802084","60","10400","MIL@DAL","DAL","MIL","","","","",""
"47893-9488","SF","LeBron","LeBron James","James","51.54000150240385","65","10000","LAL@IND","LAL","IND","GTD","Groin","","",""
"47893-20848","PG","Damian","Damian Lillard","Lillard","47.58064516129032","62","9700","LAC@POR","POR","LAC","","","","",""
"47893-15755","PF","Anthony","Anthony Davis","Davis","51.17049020235656","61","9400","LAL@IND","LAL","IND","GTD","Ankle","","",""
"47893-55062","C","Nikola","Nikola Jokic","Jokic","44.58714425223214","70","9000","UTA@DEN","DEN","UTA","","","","",""
"47893-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","40.85636541193182","55","8800","MIL@DAL","DAL","MIL","","","","",""
"47893-55057","C","Jusuf","Jusuf Nurkic","Nurkic","52.32500076293945","4","8500","LAC@POR","POR","LAC","","","","",""
"47893-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.355355398995535","56","8500","LAC@POR","LAC","POR","","","","",""
"47893-59358","PF","Domantas","Domantas Sabonis","Sabonis","41.37142702132937","63","8300","LAL@IND","IND","LAL","O","Foot","","",""
"47893-58460","SG","Devin","Devin Booker","Booker","39.57313287080224","67","8000","PHO@MIA","PHO","MIA","","","","",""
"47893-40203","C","Rudy","Rudy Gobert","Gobert","40.02686640041978","67","7900","UTA@DEN","UTA","DEN","O","Rest","","",""
"47893-23120","SF","T.J.","T.J. Warren","Warren","30.8","65","7800","LAL@IND","IND","LAL","GTD","Foot","","",""
"47893-84673","C","Deandre","Deandre Ayton","Ayton","40.673530129825366","34","7800","PHO@MIA","PHO","MIA","","","","",""
"47893-84682","PF","Michael","Michael Porter","Porter","17.428845919095554","52","7800","UTA@DEN","DEN","UTA","","","","",""
"47893-12341","SG","Paul","Paul George","George","36.78043531334919","46","7700","LAC@POR","LAC","POR","","","","",""
"47893-80817","PF","Bam","Bam Adebayo","Adebayo","40.25428641183036","70","7600","PHO@MIA","MIA","PHO","","","","",""
"47893-14528","SG","Jimmy","Jimmy Butler","Butler","41.475440309758774","57","7500","PHO@MIA","MIA","PHO","O","Foot","","",""
"47893-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.94637751924819","69","7300","UTA@DEN","UTA","DEN","O","Lower leg","","",""
"47893-19067","SG","CJ","CJ McCollum","McCollum","36.30454693418561","66","7300","LAC@POR","POR","LAC","","","","",""
"47893-16261","SG","Khris","Khris Middleton","Middleton","35.355000813802086","60","7100","MIL@DAL","MIL","DAL","","","","",""
"47893-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","33.099999521292894","51","6600","LAL@IND","IND","LAL","","","","",""
"47893-9575","PG","Mike","Mike Conley","Conley","25.00217338230299","46","6500","UTA@DEN","UTA","DEN","O","Knee","","",""
"47893-58253","C","Myles","Myles Turner","Turner","29.059322033898304","59","6400","LAL@IND","IND","LAL","GTD","Ankle","","",""
"47893-66108","PG","Jamal","Jamal Murray","Murray","32.880000443892044","55","6200","UTA@DEN","DEN","UTA","GTD","Hamstring","","",""
"47893-14496","PG","Ricky","Ricky Rubio","Rubio","34.12950659579918","61","5900","PHO@MIA","PHO","MIA","","","","",""
"47893-9621","C","Brook","Brook Lopez","Lopez","27.623437881469727","64","5800","MIL@DAL","MIL","DAL","","","","",""
"47893-23776","C","Montrezl","Montrezl Harrell","Harrell","33.23333255828373","63","5800","LAC@POR","LAC","POR","O","Personal","","",""
"47893-15684","SG","Victor","Victor Oladipo","Oladipo","23.618749618530273","16","5600","LAL@IND","IND","LAL","","","","",""
"47893-58377","PF","Kyle","Kyle Kuzma","Kuzma","20.85423770193326","59","5500","LAL@IND","LAL","IND","","","","",""
"47893-17333","SF","Will","Will Barton","Barton","31.24137931034483","58","5500","UTA@DEN","DEN","UTA","O","Knee","","",""
"47893-9673","PG","Goran","Goran Dragic","Dragic","27.47719212582237","57","5400","PHO@MIA","MIA","PHO","GTD","Ankle","","",""
"47893-12355","PG","Eric","Eric Bledsoe","Bledsoe","30.487931876346984","58","5300","MIL@DAL","MIL","DAL","","","","",""
"47893-70827","C","Ivica","Ivica Zubac","Zubac","21.308823529411764","68","5200","LAC@POR","LAC","POR","","","","",""
"47893-18338","PF","Royce","Royce O'Neale","O'Neale","19.55941993602808","69","5100","UTA@DEN","UTA","DEN","O","Calf","","",""
"47893-80815","PF","Zach","Zach Collins","Collins","19.485713413783483","7","5100","LAC@POR","POR","LAC","","","","",""
"47893-9508","SF","Carmelo","Carmelo Anthony","Anthony","27.05185275607639","54","4900","LAC@POR","POR","LAC","","","","",""
"47893-59318","SF","Joe","Joe Ingles","Ingles","23.3768115942029","69","4900","UTA@DEN","UTA","DEN","","","","",""
"47893-9729","PF","Paul","Paul Millsap","Millsap","24.570213804853722","47","4800","UTA@DEN","DEN","UTA","O","Rest","","",""
"47893-22541","C","Kelly","Kelly Olynyk","Olynyk","18.174603174603174","63","4800","PHO@MIA","MIA","PHO","","","","",""
"47893-84670","SF","Mikal","Mikal Bridges","Bridges","21.279710852581523","69","4800","PHO@MIA","PHO","MIA","","","","",""
"47893-101329","PG","Kendrick","Kendrick Nunn","Nunn","24.66119475862873","67","4800","PHO@MIA","MIA","PHO","O","Personal","","",""
"47893-15846","SF","Tim","Tim Hardaway","Hardaway","23.674626136893657","67","4800","MIL@DAL","DAL","MIL","","","","",""
"47893-23831","PF","Jerami","Jerami Grant","Grant","21.486764346852024","68","4700","UTA@DEN","DEN","UTA","","","","",""
"47893-20640","SG","Jordan","Jordan Clarkson","Clarkson","22.67205810546875","68","4700","UTA@DEN","UTA","DEN","","","","",""
"47893-84695","SG","Gary","Gary Trent","Trent","14.74561403508772","57","4700","LAC@POR","POR","LAC","","","","",""
"47893-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","21.24264705882353","68","4600","MIL@DAL","DAL","MIL","GTD","Hip","","",""
"47893-9662","SG","Lou","Lou Williams","Williams","30.13387175529234","62","4500","LAC@POR","LAC","POR","","","","",""
"47893-110312","SG","Tyler","Tyler Herro","Herro","21.48627546721814","51","4500","PHO@MIA","MIA","PHO","","","","",""
"47893-110316","SF","Cameron","Cameron Johnson","Johnson","16.42075448665979","53","4500","PHO@MIA","PHO","MIA","","","","",""
"47893-9664","SG","Andre","Andre Iguodala","Iguodala","16.38888888888889","18","4400","PHO@MIA","MIA","PHO","","","","",""
"47893-40396","PG","Monte","Monte Morris","Morris","18.681159420289855","69","4400","UTA@DEN","DEN","UTA","","","","",""
"47893-14512","PF","Marcus","Marcus Morris","Morris","27.106780488612287","59","4300","LAC@POR","LAC","POR","","","","",""
"47893-15800","SF","Jae","Jae Crowder","Crowder","24.835484658518144","62","4300","PHO@MIA","MIA","PHO","","","","",""
"47893-81621","PF","Maxi","Maxi Kleber","Kleber","20.87714320591518","70","4300","MIL@DAL","DAL","MIL","","","","",""
"47893-84719","PG","Aaron","Aaron Holiday","Holiday","19.282258064516128","62","4300","LAL@IND","IND","LAL","","","","",""
"47893-12363","C","Hassan","Hassan Whiteside","Whiteside","41.916924579326924","65","4200","LAC@POR","POR","LAC","GTD","Hip","","",""
"47893-12474","PG","Patrick","Patrick Beverley","Beverley","22.915685317095587","51","4200","LAC@POR","LAC","POR","GTD","Calf","","",""
"47893-84681","SG","Donte","Donte DiVincenzo","DiVincenzo","22.074602399553573","63","4200","MIL@DAL","MIL","DAL","","","","",""
"47893-15590","C","Mason","Mason Plumlee","Plumlee","19.29824561403509","57","4200","UTA@DEN","DEN","UTA","","","","",""
"47893-9758","SG","Danny","Danny Green","Green","18.381817441998106","66","4100","LAL@IND","LAL","IND","","","","",""
"47893-16220","SF","Dion","Dion Waiters","Waiters","17.899999618530273","8","4100","LAL@IND","LAL","IND","","","","",""
"47893-85137","SG","Duncan","Duncan Robinson","Robinson","20.615942028985508","69","4100","PHO@MIA","MIA","PHO","","","","",""
"47893-55056","PF","Dario","Dario Saric","Saric","21.480645948840724","62","4000","PHO@MIA","PHO","MIA","","","","",""
"47893-20277","SG","Torrey","Torrey Craig","Craig","12.940740514684606","54","4000","UTA@DEN","DEN","UTA","","","","",""
"47893-9660","C","Dwight","Dwight Howard","Howard","20.96212121212121","66","4000","LAL@IND","LAL","IND","GTD","Knee","","",""
"47893-9703","PG","George","George Hill","Hill","19.16428484235491","56","4000","MIL@DAL","MIL","DAL","","","","",""
"47893-66196","SG","P.J.","P.J. Dozier","Dozier","10.30800048828125","25","3900","UTA@DEN","DEN","UTA","","","","",""
"47893-23981","PG","Alex","Alex Caruso","Caruso","13.885484264742944","62","3900","LAL@IND","LAL","IND","GTD","Neck","","",""
"47893-15583","PG","Seth","Seth Curry","Curry","19.555738105148567","61","3900","MIL@DAL","DAL","MIL","GTD","Leg","","",""
