Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55520-9644,SG,James,James Harden,Harden,51.915626525878906,32,11500,BOS@BKN,BKN,BOS,,,,,
55520-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.94444444444444,36,11300,NY@MIL,MIL,NY,,,,,
55520-49111,C,Joel,Joel Embiid,Embiid,53.586665852864584,30,10700,PHI@CHI,PHI,CHI,O,Covid-19,,,
55520-84669,PG,Luka,Luka Doncic,Doncic,52.00882496553309,34,10400,DAL@OKC,DAL,OKC,,,,,
55520-20848,PG,Damian,Damian Lillard,Lillard,47.0971435546875,35,10000,PHO@POR,POR,PHO,,,,,
55520-14514,C,Nikola,Nikola Vucevic,Vucevic,46.5486499683277,37,9900,ORL@MIA,ORL,MIA,,,,,
55520-9524,PG,Stephen,Stephen Curry,Curry,46.56944444444444,36,9700,GS@LAC,GS,LAC,,,,,
55520-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,9700,BOS@BKN,BKN,BOS,O,Hamstring,,,
55520-14528,SF,Jimmy,Jimmy Butler,Butler,45.82727328213778,22,9600,ORL@MIA,MIA,ORL,,,,,
55520-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.53125,16,9500,MIN@NO,MIN,NO,,,,,
55520-42669,PF,Julius,Julius Randle,Randle,43.67631450452303,38,9400,NY@MIL,NY,MIL,,,,,
55520-40783,SG,Zach,Zach LaVine,LaVine,42.77714146205357,35,9400,PHI@CHI,CHI,PHI,,,,,
55520-14513,SF,Kawhi,Kawhi Leonard,Leonard,45.14193627142137,31,9300,GS@LAC,LAC,GS,,,,,
55520-14498,PG,Kyrie,Kyrie Irving,Irving,45.01111291956018,27,9000,BOS@BKN,BKN,BOS,,,,,
55520-110310,PF,Zion,Zion Williamson,Williamson,40.87714146205357,35,9000,MIN@NO,NO,MIN,,,,,
55520-145485,PG,LaMelo,LaMelo Ball,Ball,35.67714146205357,35,8900,DET@CHA,CHA,DET,,,,,
55520-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8900,PHO@POR,POR,PHO,O,Foot,,,
55520-80808,PF,Jayson,Jayson Tatum,Tatum,43.22187423706055,32,8900,BOS@BKN,BOS,BKN,,,,,
55520-84671,PG,Trae,Trae Young,Young,44.52647130629595,34,8800,ATL@TOR,ATL,TOR,,,,,
55520-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8600,HOU@SAC,HOU,SAC,O,Ankle,,,
55520-60021,SF,Pascal,Pascal Siakam,Siakam,39.61000162760417,30,8500,ATL@TOR,TOR,ATL,O,Covid-19,,,
55520-55059,C,Clint,Clint Capela,Capela,40.53437423706055,32,8500,ATL@TOR,ATL,TOR,,,,,
55520-9535,PG,Kyle,Kyle Lowry,Lowry,36.48275862068966,29,8500,ATL@TOR,TOR,ATL,,,,,
55520-80810,PG,De'Aaron,De'Aaron Fox,Fox,40.11714215959822,35,8500,HOU@SAC,SAC,HOU,,,,,
55520-80817,PF,Bam,Bam Adebayo,Adebayo,41.48787804805871,33,8500,ORL@MIA,MIA,ORL,O,Knee,,,
55520-24247,SG,Fred,Fred VanVleet,VanVleet,40.799998563878674,34,8300,ATL@TOR,TOR,ATL,O,Covid-19,,,
55520-12332,PG,John,John Wall,Wall,35.46800048828125,25,8200,HOU@SAC,HOU,SAC,,,,,
55520-66115,PG,Ben,Ben Simmons,Simmons,40.483870967741936,31,8200,PHI@CHI,PHI,CHI,O,Covid-19,,,
55520-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,40.10333251953125,30,7900,DAL@OKC,OKC,DAL,,,,,
55520-67026,SF,Jaylen,Jaylen Brown,Brown,38.96470731847427,34,7900,BOS@BKN,BOS,BKN,,,,,
55520-12341,SG,Paul,Paul George,George,40.08571515764509,28,7800,GS@LAC,LAC,GS,,,,,
55520-66048,SF,Brandon,Brandon Ingram,Ingram,39.333333333333336,36,7700,MIN@NO,NO,MIN,,,,,
55520-58460,SG,Devin,Devin Booker,Booker,36.06774114793347,31,7700,PHO@POR,PHO,POR,GTD,Knee,,,
55520-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,37.2000005812872,21,7700,DAL@OKC,DAL,OKC,,,,,
55520-15684,SG,Victor,Victor Oladipo,Oladipo,36.6875,24,7700,HOU@SAC,HOU,SAC,,,,,
55520-16261,SF,Khris,Khris Middleton,Middleton,37.75555419921875,36,7600,NY@MIL,MIL,NY,,,,,
55520-145337,SG,Tyrese,Tyrese Haliburton,Haliburton,30.030000813802083,30,7600,HOU@SAC,SAC,HOU,,,,,
55520-66236,PF,John,John Collins,Collins,32.18889024522569,36,7500,ATL@TOR,ATL,TOR,,,,,
55520-9623,PG,Chris,Chris Paul,Paul,37.13142787388393,35,7500,PHO@POR,PHO,POR,,,,,
55520-16293,SF,Norman,Norman Powell,Powell,26.850000718060663,34,7500,ATL@TOR,TOR,ATL,,,,,
55520-15860,PF,Draymond,Draymond Green,Green,29.583870180191532,31,7400,GS@LAC,GS,LAC,,,,,
55520-23831,PF,Jerami,Jerami Grant,Grant,37.84848484848485,33,7300,DET@CHA,DET,CHA,,,,,
55520-12366,SF,Gordon,Gordon Hayward,Hayward,36.99677498109879,31,7200,DET@CHA,CHA,DET,,,,,
55520-84673,C,Deandre,Deandre Ayton,Ayton,33.15714285714286,35,7200,PHO@POR,PHO,POR,,,,,
55520-14507,PG,Kemba,Kemba Walker,Walker,31.595001220703125,20,7100,BOS@BKN,BOS,BKN,,,,,
55520-58153,SF,Kelly,Kelly Oubre,Oubre,29.059999302455356,35,7100,GS@LAC,GS,LAC,,,,,
55520-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.04500122070313,20,7000,MIN@NO,MIN,NO,O,Knee,,,
55520-15946,SF,Harrison,Harrison Barnes,Barnes,30.848484848484848,33,6900,HOU@SAC,SAC,HOU,,,,,
55520-14509,SG,Klay,Klay Thompson,Thompson,,,6900,GS@LAC,GS,LAC,O,Achilles,,,
55520-42677,SG,Terry,Terry Rozier,Rozier,33.13333407315341,33,6900,DET@CHA,CHA,DET,,,,,
55520-14518,PF,Tobias,Tobias Harris,Harris,37.458062941028224,31,6900,PHI@CHI,PHI,CHI,,,,,
55520-23447,C,Richaun,Richaun Holmes,Holmes,30.896875381469727,32,6800,HOU@SAC,SAC,HOU,,,,,
55520-14516,C,Enes,Enes Kanter,Kanter,30.457142857142856,35,6700,PHO@POR,POR,PHO,,,,,
55520-23096,SF,Evan,Evan Fournier,Fournier,29.88095238095238,21,6600,ORL@MIA,ORL,MIA,O,Groin,,,
55520-84679,PF,Marvin,Marvin Bagley,Bagley,26.238234576056986,34,6600,HOU@SAC,SAC,HOU,,,,,
55520-80806,PG,Lonzo,Lonzo Ball,Ball,30.709091648910984,33,6600,MIN@NO,NO,MIN,,,,,
55520-9663,PG,Jrue,Jrue Holiday,Holiday,33.61922983022836,26,6600,NY@MIL,MIL,NY,,,,,
55520-9666,PF,Thaddeus,Thaddeus Young,Young,29.690000406901042,30,6600,PHI@CHI,CHI,PHI,,,,,
55520-68203,PF,Chris,Chris Boucher,Boucher,29.60555691189236,36,6500,ATL@TOR,TOR,ATL,,,,,
55520-23665,SG,Buddy,Buddy Hield,Hield,28.094445122612846,36,6500,HOU@SAC,SAC,HOU,,,,,
55520-110338,SF,De'Andre,De'Andre Hunter,Hunter,29.96666802300347,18,6500,ATL@TOR,ATL,TOR,O,Knee,,,
55520-145321,SG,Anthony,Anthony Edwards,Edwards,25.438888549804688,36,6500,MIN@NO,MIN,NO,,,,,
55520-40830,PG,Delon,Delon Wright,Wright,28.175861227101294,29,6400,DET@CHA,DET,CHA,GTD,Groin,,,
55520-20491,PF,Robert,Robert Covington,Covington,25.518181078361742,33,6200,PHO@POR,POR,PHO,,,,,
55520-66064,SF,Malik,Malik Beasley,Beasley,31.124241684422348,33,6200,MIN@NO,MIN,NO,O,Suspension,,,
55520-15590,C,Mason,Mason Plumlee,Plumlee,30.03529447667739,34,6200,DET@CHA,DET,CHA,,,,,
55520-80812,PF,Lauri,Lauri Markkanen,Markkanen,29,14,6100,PHI@CHI,CHI,PHI,GTD,Shoulder,,,
55520-55057,C,Jusuf,Jusuf Nurkic,Nurkic,26.741666158040363,12,6000,PHO@POR,POR,PHO,O,Wrist,,,
55520-110352,PF,P.J.,P.J. Washington,Washington,29.070968135710686,31,6000,DET@CHA,CHA,DET,,,,,
55520-23670,SG,Marcus,Marcus Smart,Smart,30.758824965533087,17,5900,BOS@BKN,BOS,BKN,,,,,
55520-9453,C,Al,Al Horford,Horford,31.416666666666668,24,5900,DAL@OKC,OKC,DAL,,,,,
55520-110326,PG,Coby,Coby White,White,28.997059541590072,34,5900,PHI@CHI,CHI,PHI,,,,,
55520-9957,PF,Serge,Serge Ibaka,Ibaka,25.08648681640625,37,5800,GS@LAC,LAC,GS,,,,,
55520-9475,PG,Derrick,Derrick Rose,Rose,25.64,25,5800,NY@MIL,NY,MIL,O,Covid-19,,,
55520-23825,C,Nerlens,Nerlens Noel,Noel,21.125,32,5800,NY@MIL,NY,MIL,,,,,
55520-110357,SF,RJ,RJ Barrett,Barrett,28.829728410050677,37,5800,NY@MIL,NY,MIL,,,,,
55520-80809,SG,Josh,Josh Jackson,Jackson,24.662500381469727,32,5800,DET@CHA,DET,CHA,,,,,
55520-49116,SG,Andrew,Andrew Wiggins,Wiggins,29.445945945945947,37,5800,GS@LAC,GS,LAC,,,,,
55520-16405,SG,Terrence,Terrence Ross,Ross,26.211429268973216,35,5700,ORL@MIA,ORL,MIA,,,,,
55520-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,5700,ATL@TOR,ATL,TOR,O,Ankle,,,
55520-110312,SG,Tyler,Tyler Herro,Herro,28.6639990234375,25,5600,ORL@MIA,MIA,ORL,,,,,
55520-101329,PG,Kendrick,Kendrick Nunn,Nunn,24.92142813546317,28,5600,ORL@MIA,MIA,ORL,,,,,
55520-12363,C,Hassan,Hassan Whiteside,Whiteside,19.517391038977582,23,5500,HOU@SAC,SAC,HOU,O,Covid-19,,,
55520-41594,PF,Aaron,Aaron Gordon,Gordon,30.705264442845394,19,5500,ORL@MIA,ORL,MIA,GTD,Ankle,,,
55520-84670,SF,Mikal,Mikal Bridges,Bridges,27.254286411830357,35,5500,PHO@POR,PHO,POR,,,,,
55520-9508,SF,Carmelo,Carmelo Anthony,Anthony,24.16470516429228,34,5500,PHO@POR,POR,PHO,,,,,
55520-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,5500,ORL@MIA,ORL,MIA,O,Knee,,,
55520-80814,PG,Dennis,Dennis Smith,Smith,19.433333333333334,15,5500,DET@CHA,DET,CHA,,,,,
55520-12355,SG,Eric,Eric Bledsoe,Bledsoe,24.222856794084823,35,5400,MIN@NO,NO,MIN,,,,,
55520-84676,C,Wendell,Wendell Carter,Carter,27.68695599099864,23,5300,PHI@CHI,CHI,PHI,,,,,
55520-84690,PG,Jalen,Jalen Brunson,Brunson,22.077420142389112,31,5300,DAL@OKC,DAL,OKC,,,,,
55520-84695,SG,Gary,Gary Trent,Trent,22.02121249112216,33,5300,PHO@POR,POR,PHO,,,,,
55520-84694,SG,Bruce,Bruce Brown,Brown,18.751514781605113,33,5300,BOS@BKN,BKN,BOS,,,,,
55520-84704,SG,Kevin,Kevin Huerter,Huerter,25.10277811686198,36,5300,ATL@TOR,ATL,TOR,,,,,
55520-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5300,ORL@MIA,ORL,MIA,O,Ribs,,,
