Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16692728),Giannis Antetokounmpo,16692728,PF/C/F/UTIL,11000,MIL@PHI 03/17/2021 07:00PM ET,MIL,58.67
PG,James Harden (16692732),James Harden,16692732,PG/G/UTIL,10900,BKN@IND 03/17/2021 07:00PM ET,BKN,57.12
C,Nikola Jokic (16692735),Nikola Jokic,16692735,C/UTIL,10800,CHA@DEN 03/17/2021 09:00PM ET,DEN,59.75
PG,Luka Doncic (16692737),Luka Doncic,16692737,PG/G/UTIL,10700,LAC@DAL 03/17/2021 09:30PM ET,DAL,56.7
C,Joel Embiid (16692740),Joel Embiid,16692740,C/UTIL,10600,MIL@PHI 03/17/2021 07:00PM ET,PHI,54.33
PG,Russell Westbrook (16692742),Russell Westbrook,16692742,PG/G/UTIL,10400,SAC@WAS 03/17/2021 07:00PM ET,WAS,51.55
PG,Stephen Curry (16692745),Stephen Curry,16692745,PG/G/UTIL,9800,GS@HOU 03/17/2021 08:00PM ET,GS,49.20
SF,Jimmy Butler (16692748),Jimmy Butler,16692748,SF/F/UTIL,9700,MIA@MEM 03/17/2021 09:00PM ET,MIA,48.17
PF/C,Domantas Sabonis (16692751),Domantas Sabonis,16692751,PF/C/F/UTIL,9400,BKN@IND 03/17/2021 07:00PM ET,IND,47.47
SG,Bradley Beal (16692755),Bradley Beal,16692755,SG/G/UTIL,9300,SAC@WAS 03/17/2021 07:00PM ET,WAS,49.12
SF/PF,Jayson Tatum (16692761),Jayson Tatum,16692761,SF/PF/F/UTIL,9200,BOS@CLE 03/17/2021 08:00PM ET,BOS,44.46
PG,De'Aaron Fox (16692758),De'Aaron Fox,16692758,PG/G/UTIL,9200,SAC@WAS 03/17/2021 07:00PM ET,SAC,42.30
PG/SG,Kyrie Irving (16692765),Kyrie Irving,16692765,PG/SG/G/UTIL,9100,BKN@IND 03/17/2021 07:00PM ET,BKN,46.01
SF/PF,Kevin Durant (16692769),Kevin Durant,16692769,SF/PF/F/UTIL,9100,BKN@IND 03/17/2021 07:00PM ET,BKN,50.28
PG/SF,Ben Simmons (16692773),Ben Simmons,16692773,PG/SF/F/G/UTIL,8900,MIL@PHI 03/17/2021 07:00PM ET,PHI,40.92
SG,Zach LaVine (16692778),Zach LaVine,16692778,SG/G/UTIL,8800,SA@CHI 03/17/2021 08:00PM ET,CHI,45.27
SF,Kawhi Leonard (16692781),Kawhi Leonard,16692781,SF/F/UTIL,8700,LAC@DAL 03/17/2021 09:30PM ET,LAC,46.14
PG,Kyle Lowry (16692784),Kyle Lowry,16692784,PG/G/UTIL,8600,TOR@DET 03/17/2021 07:00PM ET,TOR,39.02
C,Christian Wood (16692787),Christian Wood,16692787,C/UTIL,8500,GS@HOU 03/17/2021 08:00PM ET,HOU,42.5
PG,LaMelo Ball (16692789),LaMelo Ball,16692789,PG/G/UTIL,8500,CHA@DEN 03/17/2021 09:00PM ET,CHA,36.64
PG/SG,Victor Oladipo (16692794),Victor Oladipo,16692794,PG/SG/G/UTIL,8400,GS@HOU 03/17/2021 08:00PM ET,HOU,37.91
PF,Tobias Harris (16692798),Tobias Harris,16692798,PF/F/UTIL,8400,MIL@PHI 03/17/2021 07:00PM ET,PHI,38.67
C,Bam Adebayo (16692792),Bam Adebayo,16692792,C/UTIL,8400,MIA@MEM 03/17/2021 09:00PM ET,MIA,42.41
SF,DeMar DeRozan (16692801),DeMar DeRozan,16692801,SF/F/UTIL,8200,SA@CHI 03/17/2021 08:00PM ET,SA,39.48
PF/C,Kristaps Porzingis (16692804),Kristaps Porzingis,16692804,PF/C/F/UTIL,8100,LAC@DAL 03/17/2021 09:30PM ET,DAL,38.22
PG/SG,Fred VanVleet (16692808),Fred VanVleet,16692808,PG/SG/G/UTIL,8100,TOR@DET 03/17/2021 07:00PM ET,TOR,41.35
SG,Paul George (16692812),Paul George,16692812,SG/G/UTIL,7900,LAC@DAL 03/17/2021 09:30PM ET,LAC,41.75
PG,John Wall (16692815),John Wall,16692815,PG/G/UTIL,7800,GS@HOU 03/17/2021 08:00PM ET,HOU,36.89
SG/SF,Khris Middleton (16692818),Khris Middleton,16692818,SG/SF/F/G/UTIL,7800,MIL@PHI 03/17/2021 07:00PM ET,MIL,38.99
