slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2629,13,23,0,2,12,13,1,4,5,0,0,1,1,30.7
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,2161,10,18,0,1,6,6,3,7,9,2,1,0,1,30.2
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,1759,13,22,6,11,5,5,0,3,3,2,0,1,3,29.6
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,INDIANA PACERS,WIN,2123,12,18,6,8,4,4,0,3,2,0,1,0,0,29.2
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,HOME,DENVER NUGGETS,LOSS,2625,18,33,3,8,0,0,1,6,6,2,0,2,3,28.6
ballla01,LaMelo Ball,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,1870,9,13,3,5,1,2,3,9,11,1,0,1,4,27.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,DALLAS MAVERICKS,LOSS,2007,14,24,2,7,0,0,3,12,2,2,0,0,3,26.7
burketr01,Trey Burke,DALLAS MAVERICKS,HOME,ORLANDO MAGIC,WIN,1262,11,13,7,8,0,0,0,0,4,0,1,1,3,25.6
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,ORLANDO MAGIC,WIN,2426,12,20,8,13,4,6,0,5,2,0,0,4,2,24.1
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2220,9,17,2,3,5,6,6,7,4,0,3,3,2,23.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,CLEVELAND CAVALIERS,WIN,2129,10,16,3,6,4,4,1,4,6,1,1,3,3,23.4
bookede01,Devin Booker,PHOENIX SUNS,AWAY,INDIANA PACERS,WIN,2165,9,19,1,5,6,6,0,3,7,2,0,0,3,21.9
sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,PHOENIX SUNS,LOSS,2488,12,24,0,4,4,8,7,15,4,0,0,3,5,21.6
washipj01,P.J. Washington,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,2189,7,11,2,4,6,6,0,7,1,0,6,1,4,21.5
herroty01,Tyler Herro,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,2231,12,20,1,5,6,8,0,9,2,0,0,3,3,20.9
huntede01,De'Andre Hunter,ATLANTA HAWKS,AWAY,CHARLOTTE HORNETS,LOSS,2021,6,10,1,2,7,7,2,6,1,1,2,1,2,19.9
dotsoda01,Damyean Dotson,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,2463,8,17,2,7,3,3,0,2,8,1,1,0,1,19.8
turnemy01,Myles Turner,INDIANA PACERS,HOME,PHOENIX SUNS,LOSS,2164,6,8,2,3,1,2,4,6,3,0,4,0,3,19.7
drumman01,Andre Drummond,CLEVELAND CAVALIERS,AWAY,MILWAUKEE BUCKS,LOSS,2477,11,23,0,1,4,5,5,19,3,1,1,6,4,19.3
beaslma01,Malik Beasley,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2400,11,20,7,11,0,0,0,4,2,0,0,2,2,19.2
avdijde01,Deni Avdija,WASHINGTON WIZARDS,HOME,MIAMI HEAT,LOSS,1898,7,15,5,9,1,1,0,5,5,2,0,0,2,18.5
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,PHILADELPHIA 76ERS,WIN,1742,6,8,0,0,3,3,1,8,12,0,0,4,2,18.5
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2453,7,18,3,6,5,6,2,12,4,1,1,2,2,18.5
