,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
22,Damion Lee,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,27.879833333333334,2.3516880000000002,1.95156,1.17393,4.895247,3.3155200000000002,0.34986,1.3635599999999999,1.3781599999999998,20.776,26.341662399999997,28.9
23,Harrison Barnes,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,32.64416666666667,4.268546000000001,1.27746,2.538955,5.50545,3.7966400000000005,0.35812000000000005,0.8635499999999999,1.5351600000000003,23.120000000000005,29.339777,32.1
24,Jamal Murray,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,31.592499999999998,4.355286,2.1206199999999997,3.0140509999999994,4.711215,4.13728,0.5077400000000001,1.19214,1.97392,34.6,33.071580999999995,38.4
25,Bam Adebayo,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,36.085166666666666,7.2665440000000014,0.78098,2.773345,8.400624,5.16704,1.3004599999999997,1.12818,2.107,44.01199999999999,42.6596018,41.7
26,Rondae Hollis-Jefferson,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,14.339333333333334,2.668439746877193,0.591022037894737,1.3383586578596491,4.227833945157895,2.3708200912280706,0.4458627024561404,0.8249720347368421,0.9446979210526316,14.238999999999997,19.945741426856138,38.7
27,Dejounte Murray,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,26.168166666666664,4.244498,1.1726,2.343242,6.002298000000001,4.406320000000001,0.4126600000000001,1.54989,1.5645799999999994,28.683999999999997,32.48534560000001,37.7
28,Markelle Fultz,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,30.692,4.212696000000001,1.3309600000000001,2.016832,4.374444,5.08176,0.21272000000000002,1.42026,2.08204,25.601999999999997,30.1239768,35.2
29,Rudy Gobert,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,35.908833333333334,5.109945999999999,0.766,5.559667,10.241973,2.37684,1.32154,0.9854999999999999,1.4121699999999997,35.979,39.4421366,37.5
30,Dwight Howard,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,14.3025,2.9961735149999993,0.5766165789473684,2.096252687368421,5.322273399473684,1.6220841631578948,0.6122975526315789,0.7172553197368421,0.8683499407894734,17.343,21.758612454631574,32.0
31,Bryn Forbes,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,23.699666666666666,1.537565999999999,2.07568,1.8118120000000002,3.673188,3.43256,0.30544000000000004,1.24818,1.31134,18.084,24.020169599999996,26.6
32,Devonte' Graham,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,35.37433333333333,1.6298160000000008,2.75192,2.018725,4.814775,6.56072,0.36050000000000004,1.1240400000000002,2.3851400000000003,33.260000000000005,31.221407,46.9
33,Kelly Olynyk,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,19.595166666666668,2.3158320000000003,1.52356,2.177367,5.272239,2.8724,0.43738000000000005,1.01145,1.3297399999999997,17.442,25.0317478,39.7
34,Marquese Chriss,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,26.44183333333333,4.883928,1.0977000000000001,1.7836940000000001,6.418947,2.52632,1.38442,1.19406,1.15674,32.035999999999994,32.9155664,35.8
35,DeAndre Jordan,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,21.9045,4.333836,0.766,2.1651810000000005,7.612716,2.9469600000000002,0.9625599999999999,1.00359,1.5861000000000003,25.548000000000002,30.998902199999996,39.8
36,Mikal Bridges,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,34.650999999999996,3.211817999999999,1.42298,1.9842710000000001,5.66901,3.2794000000000003,0.8998200000000001,1.55442,1.39101,26.595,30.370469,33.7
37,Monte Morris,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,31.93,3.871376,1.4615,1.5072860000000003,4.5653310000000005,4.31352,0.49058,1.2291,1.59374,23.278,29.148515200000002,24.0
38,Evan Fournier,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,32.67916666666667,2.427608,2.3068,2.4594880000000003,4.688817,3.42808,0.35764,1.2778800000000001,1.5719400000000006,24.536,28.338424399999997,32.6
39,D'Angelo Russell,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,32.115,2.730970000000001,3.03012,2.7888980000000005,5.386524,4.94872,0.46162000000000003,1.38018,2.0604999999999998,38.542,34.693006800000006,26.5
40,Jeff Teague,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,25.546166666666668,4.50241,0.93078,2.9232859999999996,4.310445,4.58208,0.34744,1.37076,1.6572,22.1,30.263500000000004,32.1
41,T.J. Warren,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,31.80183333333333,5.74879,1.15548,3.2209450000000004,4.821984,2.5212399999999997,0.6674800000000001,1.55856,1.1989899999999998,29.997000000000003,33.232335799999994,29.2
42,Bojan Bogdanović,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,33.100833333333334,2.3877800000000002,2.4587399999999997,2.878038,5.009613000000001,3.50704,0.32244,1.0363499999999999,1.5671199999999996,27.444,28.8111636,28.6
43,Brook Lopez,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,29.714,3.4675059999999993,1.7183000000000002,1.1263100000000001,4.823526,2.8114399999999997,1.2712400000000001,1.0235100000000001,1.2551000000000005,28.128,28.850763200000003,31.4
44,Dewayne Dedmon,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,28.644000000000002,3.4768360000000005,1.42084,1.42698,7.0005869999999994,2.33144,1.7158200000000001,1.2865800000000003,1.4667000000000008,29.416,32.081536400000005,32.3
45,Seth Curry,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,26.145833333333332,2.7068980000000007,2.20194,1.5324070000000003,5.061843,3.5016800000000003,0.37234,1.18116,1.4850200000000005,28.924,28.0542346,23.6
46,Ricky Rubio,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,28.249166666666667,3.6853680000000004,1.17688,3.264474,4.782519,5.964880000000001,0.32172,1.3184099999999999,2.3201000000000005,23.892,31.452482800000002,26.1
47,Jarrett Allen,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,23.185,4.083431999999999,0.8002400000000001,2.6501059999999996,7.931841,3.0412,1.25612,1.08624,1.3649399999999998,25.278,32.9598392,28.6
48,Malik Monk,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,28.15716666666667,4.484308000000001,1.6326999999999998,2.139333,5.221839,3.2071199999999997,0.59904,0.84606,1.5545000000000007,24.171999999999997,29.8637358,28.1
49,Fred VanVleet,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,35.41433333333334,3.3020680000000002,2.20836,1.6824899999999996,4.867005,5.90636,0.3044,1.4178,2.2080699999999993,35.105000000000004,32.570182,33.9
50,Nemanja Bjelica,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,31.633,2.414434000000001,1.81246,1.269193,5.926257,4.34812,0.77942,1.13475,1.7414700000000005,27.881,29.170169400000002,33.6
51,De'Aaron Fox,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,32.14083333333333,5.959962000000001,1.37162,5.763351000000001,4.663497,5.272959999999999,0.59694,1.2601799999999999,2.2208,36.476,38.654331400000004,43.1
52,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,25.654999999999998,4.119788,1.3245399999999998,2.5588280000000005,6.253347,3.5040400000000003,0.49598,1.1799600000000001,1.72785,23.720999999999997,30.832070399999996,31.6
53,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,20.245333333333335,2.4905099999999996,1.3737599999999999,1.516726,4.0556220000000005,2.69348,0.44570000000000004,0.91893,1.2487300000000001,9.751000000000001,22.3711524,22.2
54,Terrence Ross,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,30.546333333333333,2.6531700000000003,2.2533000000000003,2.830892,4.765404,3.0034400000000003,0.5278,1.15923,1.2994200000000005,24.401999999999997,28.8824468,26.7
55,Torrey Craig,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,27.298333333333336,2.259708,1.51286,1.5264260000000003,6.283869,2.30056,0.7832399999999999,0.9680700000000001,1.07882,18.032,25.7510148,25.4
56,Cheick Diallo,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,13.701333333333334,2.632515054596491,0.5523800701754387,1.4902550860350883,3.7740394778947373,1.5681248112280703,0.5059974512280702,0.6833431831578948,0.8778372154385968,13.28,17.983644683789475,25.3
57,Miles Bridges,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,34.323,3.7885360000000006,2.15914,2.912981,7.321043999999999,2.48804,0.9727600000000001,1.04607,1.1973700000000003,32.207,34.3439058,27.4
58,Joe Harris,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,28.461000000000002,3.150728,1.85526,1.095619,5.713935,3.1612400000000003,0.35230000000000006,1.1404800000000002,1.3169899999999997,24.295,27.722786999999997,26.6
59,Buddy Hield,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,29.508333333333333,1.4943760000000008,3.02584,1.549594,5.5736550000000005,3.9083600000000005,0.40752,1.16865,1.6901700000000004,35.80500000000001,29.205132,25.9
60,Myles Turner,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,29.64783333333333,2.7427219999999997,1.41442,2.436472,6.0152399999999995,2.75972,1.2375,1.08303,1.4741699999999995,26.725,29.010463999999995,25.3
61,Langston Galloway,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,29.252,2.382916,1.69904,1.014895,4.243893,2.8798800000000004,0.4701000000000001,0.9616499999999999,1.2235300000000002,13.799000000000003,23.362058599999997,22.8
62,J.J. Barea,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,15.402999999999999,2.744551938315789,1.0026542315789473,1.1146761971578947,3.7171297856842105,3.395145473684211,0.33430995473684205,0.7523798021052631,1.3490109536842103,15.117999999999999,21.07607503871579,22.6
63,Trey Lyles,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,23.015666666666668,2.739496,1.50858,1.693065,5.426118,2.0844400000000003,0.39214000000000004,1.0854599999999999,0.9536299999999995,18.099,24.814968600000004,23.9
64,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,23.9295,3.100425999999999,1.37162,1.7571,4.318296,2.8196,0.59138,1.3316099999999997,1.31582,13.948000000000002,25.937317199999995,23.6
65,Thon Maker,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,20.540000000000003,3.1021740000000007,1.17046,2.0200549999999997,5.430966,2.87424,0.85242,1.03767,1.2997600000000005,16.588000000000005,26.9348122,32.9
66,Duncan Robinson,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,35.802,0,3.0151399999999997,2.087231,4.87977,3.5953200000000005,0.2799,0.96207,1.5554700000000006,26.025000000000002,24.551795,22.7
67,Sterling Brown,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,8.644833333333334,1.2196995350000004,0.5344963952631578,0.4085293438245615,2.147922589473685,1.0558890431578951,0.17107670175438602,0.4494858342105264,0.4815672657017544,6.525,9.992878613912284,29.2
68,Jevon Carter,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,17.487333333333332,2.5253770997894724,1.126515605614035,1.7723881730175437,4.735617726736842,2.346027009122807,0.5742472112280702,0.990731064210526,1.0409197108771928,12.065999999999999,23.058486090645612,18.9
69,Juan Hernangómez,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,19.786833333333334,2.9786859999999997,1.20256,2.532108,5.74314,2.6728,0.6318,1.0943399999999999,1.2058399999999998,16.919999999999998,26.970708,21.5
70,Doug McDermott,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,19.7205,2.177862,1.943,1.522454,3.987642,2.40048,0.28846000000000005,0.91128,1.0051200000000002,13.786,22.6871684,19.3
71,Emmanuel Mudiay,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,8.671166666666666,1.3913471079473687,0.4589694154385966,0.614749206491228,1.824514326026316,1.2887726828070176,0.20481295666666666,0.4267446218421053,0.5978632503508772,6.187999999999999,10.193737369319301,20.6
72,Rudy Gay,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,16.911833333333334,2.8153752017543856,0.9884877573684212,1.3631106785000002,4.042334940763158,2.378159805263158,0.1888428715789474,0.8726238971052632,1.109336157982456,10.520999999999999,20.452430138994735,19.3
73,Draymond Green,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,27.468,3.017569999999999,1.41228,1.7090839999999998,5.640432,6.091960000000001,0.6858200000000001,1.3172400000000002,2.19191,32.001000000000005,31.704792400000002,32.3
74,Derrick White,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,23.923000000000002,3.8004480000000003,1.31812,2.296863,4.727142,3.80336,0.6800200000000001,0.96681,1.4399199999999994,19.886,28.7302994,22.4
75,Mohamed Bamba,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,12.553166666666668,1.9432288786140355,0.6644457185964914,0.939243786631579,3.5973662572105263,1.462324991929825,0.9026255387719297,0.6651064115789475,0.7141364378070176,16.418999999999997,17.318425109442106,25.0
76,Joe Ingles,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,31.699333333333335,2.3482879999999993,1.4978799999999999,1.3807200000000002,4.781829,5.00512,0.33282,0.9651599999999999,2.0763599999999993,18.742,25.6343908,29.6
77,Andrew Wiggins,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,33.736666666666665,4.0809359999999995,2.05428,4.411755,5.465214,3.97168,0.6136,1.62507,1.9828399999999995,38.062000000000005,35.9854138,24.4
78,Jordan McRae,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,21.329166666666666,3.72806,1.58562,2.243628,4.8709229999999994,3.4013999999999998,0.47792,1.22268,1.4883899999999999,20.679000000000002,29.0172256,21.5
79,Pat Connaughton,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,18.738999999999997,2.773125434210526,1.101616496842105,0.8851820331052629,5.821903530947368,2.3716078399999994,0.7222996863157892,0.9760158836842104,1.1670649199999998,13.846,24.20786017918947,20.799999999999997
80,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,11.813833333333333,1.276247171438597,0.8688141745614034,1.2644700231666668,2.6154801061842106,1.3159118059649124,0.24659822631578948,0.6572159839473685,0.6086300399122807,9.275,13.638663316973684,17.4
81,Jalen Brunson,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,28.6725,4.681732,1.44652,2.367598,4.615089,4.35844,0.27324000000000004,0.9440400000000001,1.94721,23.807,29.8510188,19.4
82,Wesley Iwundu,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,19.3095,2.44107,1.2517800000000001,1.587226,4.418661,2.68776,0.36368,1.21347,1.0011400000000004,10.818,23.289049199999997,18.7
83,Bogdan Bogdanović,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,29.023500000000002,1.677378,2.34104,2.5750159999999997,4.842327,2.9782,0.41706,1.2500099999999998,1.30323,24.601,26.928964399999998,26.0
84,Donovan Mitchell,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,35.20616666666667,4.882122,2.43734,2.4275680000000004,5.064621000000001,4.74128,0.20448000000000002,1.07703,2.1772399999999994,33.348,34.3605872,21.8
85,Goran Dragić,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,29.453333333333333,2.6003880000000015,2.4223600000000003,3.9568130000000004,4.701132,4.853,0.29866000000000004,1.2129299999999998,1.9682100000000005,31.801000000000002,31.912087400000004,23.4
86,John Henson,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,19.374000000000002,3.844622,0.98428,1.187724,5.8404869999999995,2.85808,0.74898,1.17489,1.31644,20.415999999999997,27.580682399999997,23.6
87,De'Andre Hunter,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,36.42383333333333,3.1640699999999997,1.85312,2.462489,5.485284,3.0454399999999997,0.37244000000000005,1.48116,1.3841199999999998,27.732,29.677169799999998,21.1
88,Patrick McCaw,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,18.727500000000003,2.440613140263157,0.9680540447368422,1.3624837788157897,4.295799702236843,2.9061531631578954,0.3663296131578948,0.9950807842105264,1.1389375539473687,8.071000000000002,21.60735521913158,21.8
89,LeBron James,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,34.89533333333333,4.524434,2.3388999999999998,3.585522,6.516873,7.938359999999999,0.28132,1.27149,3.22839,49.30899999999999,40.8089176,35.1
90,Cameron Johnson,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,18.33533333333333,2.0752239072280703,1.5590630435087718,1.8018218918245612,4.585635986105262,2.6780394863157895,0.6344604343859648,1.0649451105263155,1.14240706877193,14.654,24.105090815571923,22.0
91,P.J. Washington,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,26.967,4.01468,1.36734,2.136342,5.997192,3.0730800000000005,0.58358,1.0424700000000002,1.4349499999999997,20.271,29.5171724,26.6
92,Avery Bradley,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,24.301666666666666,2.582502,1.91518,1.3886650000000003,4.58097,3.02332,0.36394,1.0477500000000002,1.2823499999999997,21.845000000000002,25.284073,15.0
93,Jordan Poole,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,19.499166666666667,2.6029180000000007,1.69262,1.4364090000000003,4.169073,3.30912,0.35914,1.24152,1.4519600000000001,17.224,25.036692600000006,22.2
94,Cory Joseph,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,21.920833333333334,2.3643980000000004,1.3801800000000002,1.42287,4.503564,3.74004,0.47172000000000003,0.9279599999999999,1.4588500000000004,12.527000000000001,24.046732799999997,24.2
95,Garrett Temple,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,25.407333333333334,2.208056,1.91946,1.617594,4.394433,3.47332,0.57018,1.1065800000000001,1.3320499999999997,19.859,25.973615600000002,20.3
96,Victor Oladipo,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,24.542666666666666,2.8083780000000003,2.1741200000000003,2.090447,4.234452,3.47892,0.47782,1.2133500000000002,1.54729,18.551,28.055505400000005,21.3
97,Patty Mills,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,20.66783333333333,1.3220479999999997,2.21264,1.8121859999999999,4.152246,2.78884,0.40198,1.16343,1.1559300000000001,15.673,23.8004572,12.7
98,Donte DiVincenzo,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,23.177500000000002,3.088496000000001,1.47648,1.439392,5.975388,3.148,0.5729,1.25337,1.4295600000000004,20.664,27.987539599999998,18.8
99,Kevin Huerter,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,41.126666666666665,2.861134,2.40524,2.0198460000000003,5.141640000000001,4.160880000000001,0.6258600000000001,1.0182,1.58026,30.139999999999993,30.721042000000008,21.9
100,Michael Carter-Williams,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,23.128,3.590898,1.11696,2.102744,4.912956,4.5958000000000006,0.82592,1.50162,1.6078300000000003,25.922999999999995,30.7994572,19.3
101,T.J. McConnell,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,18.418333333333333,4.1294601291228075,0.8110076859649124,1.3007046387719299,4.887563576052631,4.328347108771929,0.44572366666666663,1.1199897684210527,1.7528630894736843,19.156000000000006,27.294522125122803,24.4
102,Malik Beasley,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,25.09283333333333,1.799996000000001,2.5529,1.876727,5.272287,3.52832,0.28156000000000003,1.23285,1.40788,26.166000000000004,27.88999340000001,21.8
103,Bruce Brown,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,32.48566666666667,4.298066,1.1512,2.568028,5.514810000000001,3.7654400000000003,0.8090999999999999,1.45659,1.6476799999999998,25.54,32.033082,28.9
104,Vince Carter,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,16.289666666666665,1.8409501004561395,1.3209033494736842,1.4971746898245613,4.266171106105263,2.147698241403509,0.5955159192982455,0.9078316968421051,1.036863003859649,15.476,20.955917473150876,9.0
105,Willie Cauley-Stein,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,15.364833333333333,3.308981828122807,0.6194453859649123,0.9437897395526316,4.862026025763158,1.9969754750877196,0.721370838245614,0.8648541213157896,0.9629707122807016,20.014,22.045688163643863,9.2
106,Gary Harris,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,30.56433333333333,3.8495220000000003,1.38446,2.0766370000000003,4.8604709999999995,3.3216799999999997,0.1996600000000001,1.27833,1.50278,17.048000000000002,27.675336200000004,13.4
107,Jeremy Lamb,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,29.355166666666666,3.9535400000000007,1.44438,2.242509,4.781331,2.8824400000000003,0.38208000000000003,1.19604,1.2112500000000002,23.573,28.0670962,18.8
108,Jalen McDaniels,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,21.2775,2.8616279999999996,1.2475,2.2288430000000004,5.850153,2.3838,0.5443800000000001,1.2449400000000002,1.17251,17.729,26.4859326,11.6
