Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55789-9488,SF,LeBron,LeBron James,James,47.567498779296876,40,10800,CHA@LAL,LAL,CHA,GTD,Ankle,,,
55789-9642,PG,Russell,Russell Westbrook,Westbrook,47.57500076293945,32,10500,UTA@WAS,WAS,UTA,,,,,
55789-20848,PG,Damian,Damian Lillard,Lillard,47.753846779847755,39,10400,NO@POR,POR,NO,,,,,
55789-14514,C,Nikola,Nikola Vucevic,Vucevic,46.6125,40,10000,ORL@NY,ORL,NY,,,,,
55789-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.085000610351564,20,9700,MIN@PHO,MIN,PHO,,,,,
55789-15595,SG,Bradley,Bradley Beal,Beal,47.272972313133444,37,9500,UTA@WAS,WAS,UTA,,,,,
55789-42669,PF,Julius,Julius Randle,Randle,44.07380894252232,42,9200,ORL@NY,NY,ORL,,,,,
55789-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9000,CHA@LAL,LAL,CHA,O,Calf,,,
55789-84671,PG,Trae,Trae Young,Young,43.77894672594572,38,8800,OKC@ATL,ATL,OKC,,,,,
55789-40203,C,Rudy,Rudy Gobert,Gobert,40.335000610351564,40,8700,UTA@WAS,UTA,WAS,,,,,
55789-19067,SG,CJ,CJ McCollum,McCollum,40.892857142857146,14,8500,NO@POR,POR,NO,,,,,
55789-110310,PF,Zion,Zion Williamson,Williamson,40.40512945713141,39,8400,NO@POR,NO,POR,,,,,
55789-66113,SG,Donovan,Donovan Mitchell,Mitchell,38.64210590563322,38,8300,UTA@WAS,UTA,WAS,,,,,
55789-145485,PG,LaMelo,LaMelo Ball,Ball,35.1025641025641,39,8200,CHA@LAL,CHA,LAL,,,,,
55789-55059,C,Clint,Clint Capela,Capela,40.94705738740809,34,8100,OKC@ATL,ATL,OKC,GTD,Heel,,,
55789-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,39.68181818181818,33,7900,OKC@ATL,OKC,ATL,,,,,
