Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16042496),James Harden,16042496,PG/SG/G/UTIL,10900,HOU@POR 12/26/2020 10:00PM ET,HOU,58.82
PG,Russell Westbrook (16042500),Russell Westbrook,16042500,PG/G/UTIL,10300,ORL@WAS 12/26/2020 07:00PM ET,WAS,49.05
C,Joel Embiid (16042503),Joel Embiid,16042503,C/UTIL,10200,PHI@NY 12/26/2020 07:30PM ET,PHI,46.86
C,Karl-Anthony Towns (16042505),Karl-Anthony Towns,16042505,C/UTIL,10000,MIN@UTA 12/26/2020 09:00PM ET,MIN,51.89
SG,Devin Booker (16042507),Devin Booker,16042507,SG/G/UTIL,9800,PHO@SAC 12/26/2020 10:00PM ET,PHO,42.96
PG/SF,Ben Simmons (16042510),Ben Simmons,16042510,PG/SF/F/G/UTIL,9700,PHI@NY 12/26/2020 07:30PM ET,PHI,42.88
PG,Damian Lillard (16042515),Damian Lillard,16042515,PG/G/UTIL,9500,HOU@POR 12/26/2020 10:00PM ET,POR,50.44
SG,Bradley Beal (16042518),Bradley Beal,16042518,SG/G/UTIL,9300,ORL@WAS 12/26/2020 07:00PM ET,WAS,48.28
C,Andre Drummond (16042521),Andre Drummond,16042521,C/UTIL,9200,CLE@DET 12/26/2020 07:00PM ET,CLE,47.25
C,Nikola Vucevic (16042523),Nikola Vucevic,16042523,C/UTIL,9100,ORL@WAS 12/26/2020 07:00PM ET,ORL,43.57
SG,Zach LaVine (16042525),Zach LaVine,16042525,SG/G/UTIL,8900,IND@CHI 12/26/2020 08:00PM ET,CHI,41.60
PG,De'Aaron Fox (16042528),De'Aaron Fox,16042528,PG/G/UTIL,8700,PHO@SAC 12/26/2020 10:00PM ET,SAC,39.28
PF/C,Domantas Sabonis (16042531),Domantas Sabonis,16042531,PF/C/F/UTIL,8500,IND@CHI 12/26/2020 08:00PM ET,IND,44.20
PG/SG,Donovan Mitchell (16042535),Donovan Mitchell,16042535,PG/SG/G/UTIL,8400,MIN@UTA 12/26/2020 09:00PM ET,UTA,39.59
PG,Shai Gilgeous-Alexander (16042539),Shai Gilgeous-Alexander,16042539,PG/G/UTIL,8300,OKC@CHA 12/26/2020 07:00PM ET,OKC,34.59
PF,Pascal Siakam (16042542),Pascal Siakam,16042542,PF/F/UTIL,8200,TOR@SA 12/26/2020 08:30PM ET,TOR,40.19
C,Deandre Ayton (16042549),Deandre Ayton,16042549,C/UTIL,8100,PHO@SAC 12/26/2020 10:00PM ET,PHO,39.66
SF/PF,DeMar DeRozan (16042545),DeMar DeRozan,16042545,SF/PF/F/UTIL,8000,TOR@SA 12/26/2020 08:30PM ET,SA,39.06
PG,John Wall (16042551),John Wall,16042551,PG/G/UTIL,7900,HOU@POR 12/26/2020 10:00PM ET,HOU,0
PG/SG,CJ McCollum (16042554),CJ McCollum,16042554,PG/SG/G/UTIL,7800,HOU@POR 12/26/2020 10:00PM ET,POR,37.58
PG/SG,D'Angelo Russell (16042558),D'Angelo Russell,16042558,PG/SG/G/UTIL,7700,MIN@UTA 12/26/2020 09:00PM ET,MIN,40.44
PG,Kyle Lowry (16042566),Kyle Lowry,16042566,PG/G/UTIL,7600,TOR@SA 12/26/2020 08:30PM ET,TOR,40.78
PF/C,Julius Randle (16042562),Julius Randle,16042562,PF/C/F/UTIL,7500,PHI@NY 12/26/2020 07:30PM ET,NY,38.27
PG,Chris Paul (16042571),Chris Paul,16042571,PG/G/UTIL,7500,PHO@SAC 12/26/2020 10:00PM ET,PHO,37.80
PG,Malcolm Brogdon (16042578),Malcolm Brogdon,16042578,PG/G/UTIL,7400,IND@CHI 12/26/2020 08:00PM ET,IND,35.26
C,Rudy Gobert (16042569),Rudy Gobert,16042569,C/UTIL,7400,MIN@UTA 12/26/2020 09:00PM ET,UTA,39.52
SF/PF,Gordon Hayward (16042574),Gordon Hayward,16042574,SF/PF/F/UTIL,7300,OKC@CHA 12/26/2020 07:00PM ET,CHA,33.45
PG/SG,Fred VanVleet (16042581),Fred VanVleet,16042581,PG/SG/G/UTIL,7300,TOR@SA 12/26/2020 08:30PM ET,TOR,37.74
PG/SG,Collin Sexton (16042596),Collin Sexton,16042596,PG/SG/G/UTIL,7200,CLE@DET 12/26/2020 07:00PM ET,CLE,30.85
PF/C,Blake Griffin (16042585),Blake Griffin,16042585,PF/C/F/UTIL,7100,CLE@DET 12/26/2020 07:00PM ET,DET,27.61
SG/SF,Buddy Hield (16042591),Buddy Hield,16042591,SG/SF/F/G/UTIL,7100,PHO@SAC 12/26/2020 10:00PM ET,SAC,32.39
PG/SG,Terry Rozier (16042600),Terry Rozier,16042600,PG/SG/G/UTIL,7000,OKC@CHA 12/26/2020 07:00PM ET,CHA,32.19
C,Jusuf Nurkic (16042589),Jusuf Nurkic,16042589,C/UTIL,7000,HOU@POR 12/26/2020 10:00PM ET,POR,41.80
PG/SG,Coby White (16042604),Coby White,16042604,PG/SG/G/UTIL,6900,IND@CHI 12/26/2020 08:00PM ET,CHI,23.55
PF,Aaron Gordon (16042608),Aaron Gordon,16042608,PF/F/UTIL,6900,ORL@WAS 12/26/2020 07:00PM ET,ORL,32.73
