Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55687-9644,SG,James,James Harden,Harden,52.09706025965073,34,11300,NY@BKN,BKN,NY,,,,,
55687-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.12368292557566,38,11100,MIL@WAS,MIL,WAS,,,,,
55687-55062,C,Nikola,Nikola Jokic,Jokic,55.88204877804487,39,11000,IND@DEN,DEN,IND,,,,,
55687-9488,SF,LeBron,LeBron James,James,47.41579075863487,38,10500,LAL@GS,LAL,GS,GTD,Ankle,,,
55687-84669,PG,Luka,Luka Doncic,Doncic,51.72285853794643,35,10200,LAC@DAL,DAL,LAC,,,,,
55687-9642,PG,Russell,Russell Westbrook,Westbrook,47.06999918619792,30,10200,MIL@WAS,WAS,MIL,,,,,
55687-15595,SG,Bradley,Bradley Beal,Beal,47.36285574776786,35,9800,MIL@WAS,WAS,MIL,,,,,
55687-9524,PG,Stephen,Stephen Curry,Curry,46.2710539165296,38,9400,LAL@GS,GS,LAL,,,,,
55687-14498,PG,Kyrie,Kyrie Irving,Irving,45.196550040409484,29,9300,NY@BKN,BKN,NY,,,,,
55687-42669,PF,Julius,Julius Randle,Randle,43.592498779296875,40,9200,NY@BKN,NY,BKN,,,,,
55687-14513,SF,Kawhi,Kawhi Leonard,Leonard,45.036362156723484,33,9100,LAC@DAL,LAC,DAL,,,,,
55687-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,9100,NY@BKN,BKN,NY,O,Hamstring,,,
55687-59358,PF,Domantas,Domantas Sabonis,Sabonis,44.16842169510691,38,9100,IND@DEN,IND,DEN,,,,,
55687-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9000,LAL@GS,LAL,GS,O,Calf,,,
55687-80810,PG,De'Aaron,De'Aaron Fox,Fox,40.7675682274071,37,9000,SAC@CHA,SAC,CHA,,,,,
55687-9714,SG,DeMar,DeMar DeRozan,DeRozan,39.01333414713542,30,8600,SA@DET,SA,DET,GTD,Personal,,,
55687-145485,PG,LaMelo,LaMelo Ball,Ball,35.67567567567568,37,8500,SAC@CHA,CHA,SAC,,,,,
55687-110344,PG,Ja,Ja Morant,Morant,36,27,8200,MEM@PHO,MEM,PHO,,,,,
55687-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,37.58636474609375,22,8100,LAC@DAL,DAL,LAC,,,,,
55687-67708,PG,Dejounte,Dejounte Murray,Murray,35.11142926897321,35,8000,SA@DET,SA,DET,,,,,
55687-12341,SG,Paul,Paul George,George,39.51333414713542,30,7900,LAC@DAL,LAC,DAL,,,,,
55687-58460,SG,Devin,Devin Booker,Booker,36.31515225497159,33,7500,MEM@PHO,PHO,MEM,,,,,
55687-12366,SF,Gordon,Gordon Hayward,Hayward,36.54242498224432,33,7400,SAC@CHA,CHA,SAC,,,,,
55687-14503,C,Jonas,Jonas Valanciunas,Valanciunas,34.7566650390625,30,7400,MEM@PHO,MEM,PHO,,,,,
55687-16261,SF,Khris,Khris Middleton,Middleton,37.34736713610197,38,7400,MIL@WAS,MIL,WAS,,,,,
