slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,NEW YORK KNICKS,WIN,2036,9,16,5,12,7,8,1,5,15,2,0,3,1,33.3
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,WIN,2220,14,23,1,2,11,16,1,4,5,2,0,1,3,32.7
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1725,12,21,4,8,6,9,2,9,1,2,1,2,2,27.6
walljo01,John Wall,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,LOSS,2238,13,19,0,3,7,9,1,4,11,3,1,9,3,27.2
johnsam01,Amir Johnson,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1781,9,11,4,4,1,2,1,5,3,3,2,0,2,26.4
howardw01,Dwight Howard,ATLANTA HAWKS,HOME,LOS ANGELES LAKERS,LOSS,1902,12,16,0,0,7,10,3,8,0,3,0,3,4,26.3
kilpase01,Sean Kilpatrick,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1691,8,12,4,4,4,4,0,10,3,2,0,3,2,22.1
porteot01,Otto Porter,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,LOSS,2308,11,13,0,1,1,1,4,9,0,1,0,2,3,21.6
warretj01,T.J. Warren,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,WIN,2257,11,22,0,0,5,5,4,3,0,2,1,0,2,21.6
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,2163,8,18,4,7,3,4,1,1,10,3,1,3,3,20.7
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,WIN,1888,9,19,1,3,4,4,1,3,8,2,3,4,1,20.2
hardati02,Tim Hardaway,ATLANTA HAWKS,HOME,LOS ANGELES LAKERS,LOSS,1244,8,10,5,7,5,7,0,0,1,0,1,3,0,19.8
morrima03,Marcus Morris,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,1911,8,16,3,5,4,5,1,3,2,3,0,0,3,19.4
hillge01,George Hill,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2096,9,15,4,6,3,3,1,5,4,0,0,3,2,19.3
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1965,4,11,2,4,5,6,1,10,9,6,0,5,1,19.1
lenal01,Alex Len,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,WIN,1286,6,10,0,1,6,6,4,2,1,0,3,0,2,18.8
greenja01,JaMychal Green,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS PELICANS,WIN,1842,9,12,3,5,0,0,2,4,2,1,0,1,4,18.6
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,PHILADELPHIA 76ERS,WIN,1979,7,13,2,5,6,6,1,3,7,0,0,4,0,18.2
harrito02,Tobias Harris,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,2144,8,14,2,4,5,7,1,3,1,1,1,2,2,16.8
willilo02,Lou Williams,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,WIN,1381,6,11,2,5,4,4,0,3,4,2,0,1,2,16.6
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,LOSS,2395,9,22,1,8,8,10,0,5,5,1,0,2,5,16.4
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES CLIPPERS,WIN,1959,14,30,0,7,7,9,1,5,5,3,0,10,4,15.9
ennisja01,James Ennis,MEMPHIS GRIZZLIES,HOME,NEW ORLEANS PELICANS,WIN,2257,5,8,2,4,4,4,2,8,0,2,0,2,1,15.8
