Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (15306664),LeBron James,15306664,PG/SF/F/G/UTIL,11200,LAL@HOU 09/08/2020 09:00PM ET,LAL,54.98
PF,Giannis Antetokounmpo (15306669),Giannis Antetokounmpo,15306669,PF/F/UTIL,11100,MIA@MIL 09/08/2020 06:30PM ET,MIL,58.90
PG/SG,James Harden (15306672),James Harden,15306672,PG/SG/G/UTIL,11000,LAL@HOU 09/08/2020 09:00PM ET,HOU,59.08
PF/C,Anthony Davis (15306676),Anthony Davis,15306676,PF/C/F/UTIL,10600,LAL@HOU 09/08/2020 09:00PM ET,LAL,50.67
C,Bam Adebayo (15306680),Bam Adebayo,15306680,C/UTIL,8700,MIA@MIL 09/08/2020 06:30PM ET,MIA,41.03
SF,Khris Middleton (15306682),Khris Middleton,15306682,SF/F/UTIL,8600,MIA@MIL 09/08/2020 06:30PM ET,MIL,37.60
SG/SF,Jimmy Butler (15306685),Jimmy Butler,15306685,SG/SF/F/G/UTIL,8500,MIA@MIL 09/08/2020 06:30PM ET,MIA,41.30
PG,Russell Westbrook (15306690),Russell Westbrook,15306690,PG/G/UTIL,8400,LAL@HOU 09/08/2020 09:00PM ET,HOU,49.45
PG,Goran Dragic (15306693),Goran Dragic,15306693,PG/G/UTIL,7200,MIA@MIL 09/08/2020 06:30PM ET,MIA,30.41
SF/PF,Robert Covington (15306696),Robert Covington,15306696,SF/PF/F/UTIL,6500,LAL@HOU 09/08/2020 09:00PM ET,HOU,29.31
PG,Eric Bledsoe (15306700),Eric Bledsoe,15306700,PG/G/UTIL,6200,MIA@MIL 09/08/2020 06:30PM ET,MIL,30.72
C,Brook Lopez (15306703),Brook Lopez,15306703,C/UTIL,6000,MIA@MIL 09/08/2020 06:30PM ET,MIL,26.52
SG/SF,Eric Gordon (15306705),Eric Gordon,15306705,SG/SF/F/G/UTIL,5900,LAL@HOU 09/08/2020 09:00PM ET,HOU,23.8
PF,Jae Crowder (15306710),Jae Crowder,15306710,PF/F/UTIL,5800,MIA@MIL 09/08/2020 06:30PM ET,MIA,25.32
SG,Tyler Herro (15306713),Tyler Herro,15306713,SG/G/UTIL,5300,MIA@MIL 09/08/2020 06:30PM ET,MIA,24.06
C,P.J. Tucker (15306716),P.J. Tucker,15306716,C/UTIL,4900,LAL@HOU 09/08/2020 09:00PM ET,HOU,21.72
SF/PF,Kyle Kuzma (15306718),Kyle Kuzma,15306718,SF/PF/F/UTIL,4800,LAL@HOU 09/08/2020 09:00PM ET,LAL,21.85
SG/SF,Duncan Robinson (15306722),Duncan Robinson,15306722,SG/SF/F/G/UTIL,4700,MIA@MIL 09/08/2020 06:30PM ET,MIA,22.22
PG,George Hill (15306727),George Hill,15306727,PG/G/UTIL,4400,MIA@MIL 09/08/2020 06:30PM ET,MIL,19.60
SG/SF,Danny Green (15306730),Danny Green,15306730,SG/SF/F/G/UTIL,4200,LAL@HOU 09/08/2020 09:00PM ET,LAL,18.06
SF/PF,Danuel House Jr. (15306735),Danuel House Jr.,15306735,SF/PF/F/UTIL,4100,LAL@HOU 09/08/2020 09:00PM ET,HOU,21.90
C,Jeff Green (15306739),Jeff Green,15306739,C/UTIL,4000,LAL@HOU 09/08/2020 09:00PM ET,HOU,17.58
PG,Rajon Rondo (15306741),Rajon Rondo,15306741,PG/G/UTIL,3900,LAL@HOU 09/08/2020 09:00PM ET,LAL,20.03
PG/SG,Alex Caruso (15306744),Alex Caruso,15306744,PG/SG/G/UTIL,3800,LAL@HOU 09/08/2020 09:00PM ET,LAL,13.84
C,Dwight Howard (15306748),Dwight Howard,15306748,C/UTIL,3700,LAL@HOU 09/08/2020 09:00PM ET,LAL,20.15
PF,Marvin Williams (15306750),Marvin Williams,15306750,PF/F/UTIL,3600,MIA@MIL 09/08/2020 06:30PM ET,MIL,13.89
SG/SF,Kentavious Caldwell-Pope (15306753),Kentavious Caldwell-Pope,15306753,SG/SF/F/G/UTIL,3600,LAL@HOU 09/08/2020 09:00PM ET,LAL,16.56
PG/SG,Donte DiVincenzo (15306758),Donte DiVincenzo,15306758,PG/SG/G/UTIL,3500,MIA@MIL 09/08/2020 06:30PM ET,MIL,20.87
PF/C,Markieff Morris (15306762),Markieff Morris,15306762,PF/C/F/UTIL,3500,LAL@HOU 09/08/2020 09:00PM ET,LAL,17.42
SF,Andre Iguodala (15306766),Andre Iguodala,15306766,SF/F/UTIL,3400,MIA@MIL 09/08/2020 06:30PM ET,MIA,15.01
SG,Wesley Matthews (15306769),Wesley Matthews,15306769,SG/G/UTIL,3400,MIA@MIL 09/08/2020 06:30PM ET,MIL,14.25
PF/C,Kelly Olynyk (15306772),Kelly Olynyk,15306772,PF/C/F/UTIL,3300,MIA@MIL 09/08/2020 06:30PM ET,MIA,18.46
PG/SG,Kendrick Nunn (15306776),Kendrick Nunn,15306776,PG/SG/G/UTIL,3200,MIA@MIL 09/08/2020 06:30PM ET,MIA,24.62
SF,Pat Connaughton (15306782),Pat Connaughton,15306782,SF/F/UTIL,3200,MIA@MIL 09/08/2020 06:30PM ET,MIL,14.41
C,JaVale McGee (15306780),JaVale McGee,15306780,C/UTIL,3200,LAL@HOU 09/08/2020 09:00PM ET,LAL,17.67
PG/SG,Austin Rivers (15306785),Austin Rivers,15306785,PG/SG/G/UTIL,3200,LAL@HOU 09/08/2020 09:00PM ET,HOU,15.75
SG/SF,Kyle Korver (15306789),Kyle Korver,15306789,SG/SF/F/G/UTIL,3100,MIA@MIL 09/08/2020 06:30PM ET,MIL,12.32
SF/PF,Derrick Jones Jr. (15306794),Derrick Jones Jr.,15306794,SF/PF/F/UTIL,3100,MIA@MIL 09/08/2020 06:30PM ET,MIA,17.16
SG/SF,J.R. Smith (15306798),J.R. Smith,15306798,SG/SF/F/G/UTIL,3100,LAL@HOU 09/08/2020 09:00PM ET,LAL,4.72
PF/C,Ersan Ilyasova (15306803),Ersan Ilyasova,15306803,PF/C/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,14.86
C,Robin Lopez (15306807),Robin Lopez,15306807,C/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,10.62
SG/SF,Sterling Brown (15306809),Sterling Brown,15306809,SG/SF/F/G/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,12.21
SG,Cameron Reynolds (15306814),Cameron Reynolds,15306814,SG/G/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,0
PG,Frank Mason III (15306817),Frank Mason III,15306817,PG/G/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,12.75
PF,Thanasis Antetokounmpo (15306820),Thanasis Antetokounmpo,15306820,PF/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,5.98
PF/C,D.J. Wilson (15306823),D.J. Wilson,15306823,PF/C/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIL,8.14
C,Udonis Haslem (15306859),Udonis Haslem,15306859,C/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,8.38
SF/PF,Solomon Hill (15306861),Solomon Hill,15306861,SF/PF/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,13.58
PF/C,Meyers Leonard (15306865),Meyers Leonard,15306865,PF/C/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,15.14
PG,Gabe Vincent (15306869),Gabe Vincent,15306869,PG/G/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,4.98
C,Chris Silva (15306872),Chris Silva,15306872,C/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,8.39
C,Kyle Alexander (15306874),Kyle Alexander,15306874,C/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,2.62
SF,KZ Okpala (15306876),KZ Okpala,15306876,SF/F/UTIL,3000,MIA@MIL 09/08/2020 06:30PM ET,MIA,4.05
C,Tyson Chandler (15306827),Tyson Chandler,15306827,C/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,5.75
PF/C,DeMarre Carroll (15306829),DeMarre Carroll,15306829,PF/C/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,8.54
PF,Luc Richard Mbah a Moute (15306833),Luc Richard Mbah a Moute,15306833,PF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,3.67
PF,Thabo Sefolosha (15306836),Thabo Sefolosha,15306836,PF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,7.75
SG/SF,Ben McLemore (15306839),Ben McLemore,15306839,SG/SF/F/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,15.69
PG/SG,Michael Frazier (15306844),Michael Frazier,15306844,PG/SG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,3.31
SG,David Nwaba (15306848),David Nwaba,15306848,SG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,11.01
C,Bruno Caboclo (15306851),Bruno Caboclo,15306851,C/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,8.07
PG,Chris Clemons (15306853),Chris Clemons,15306853,PG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,8.21
SF,William Howard (15306856),William Howard,15306856,SF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,HOU,1.75
PF,Jared Dudley (15306879),Jared Dudley,15306879,PF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,4.56
PG,Avery Bradley (15306882),Avery Bradley,15306882,PG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,15.62
SG/SF,Dion Waiters (15306885),Dion Waiters,15306885,SG/SF/F/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,13.97
PG,Quinn Cook (15306890),Quinn Cook,15306890,PG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,8.65
PF,Devontae Cacok (15306893),Devontae Cacok,15306893,PF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,13.75
PF,Kostas Antetokounmpo (15306896),Kostas Antetokounmpo,15306896,PF/F/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,2.65
SG,Talen Horton-Tucker (15306899),Talen Horton-Tucker,15306899,SG/G/UTIL,3000,LAL@HOU 09/08/2020 09:00PM ET,LAL,11.46
