Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (15058617),James Harden,15058617,PG/SG/G/UTIL,11400,HOU@SA 08/11/2020 02:00PM ET,HOU,59.57
PG/SF,Luka Doncic (15058621),Luka Doncic,15058621,PG/SF/F/G/UTIL,10800,POR@DAL 08/11/2020 06:30PM ET,DAL,57.99
PF,Giannis Antetokounmpo (15058626),Giannis Antetokounmpo,15058626,PF/F/UTIL,10500,MIL@WAS 08/11/2020 09:00PM ET,MIL,59.88
C,Joel Embiid (15058629),Joel Embiid,15058629,C/UTIL,10000,PHO@PHI 08/11/2020 04:30PM ET,PHI,47.44
PG,Damian Lillard (15058631),Damian Lillard,15058631,PG/G/UTIL,9800,POR@DAL 08/11/2020 06:30PM ET,POR,50.38
PG,Russell Westbrook (15058634),Russell Westbrook,15058634,PG/G/UTIL,9300,HOU@SA 08/11/2020 02:00PM ET,HOU,51.19
PF/C,Jusuf Nurkic (15058637),Jusuf Nurkic,15058637,PF/C/F/UTIL,9000,POR@DAL 08/11/2020 06:30PM ET,POR,46.21
PG/SF,Ben Simmons (15058641),Ben Simmons,15058641,PG/SF/F/G/UTIL,8900,PHO@PHI 08/11/2020 04:30PM ET,PHI,42.88
PG/SG,Devin Booker (15058646),Devin Booker,15058646,PG/SG/G/UTIL,8800,PHO@PHI 08/11/2020 04:30PM ET,PHO,42.72
PG/SG,Jrue Holiday (15058650),Jrue Holiday,15058650,PG/SG/G/UTIL,8700,NO@SAC 08/11/2020 09:00PM ET,NO,39.78
C,Nikola Vucevic (15058654),Nikola Vucevic,15058654,C/UTIL,8600,BKN@ORL 08/11/2020 01:00PM ET,ORL,43.16
SF/PF,Tobias Harris (15058656),Tobias Harris,15058656,SF/PF/F/UTIL,8500,PHO@PHI 08/11/2020 04:30PM ET,PHI,35.83
SF/PF,Brandon Ingram (15058660),Brandon Ingram,15058660,SF/PF/F/UTIL,8400,NO@SAC 08/11/2020 09:00PM ET,NO,40.85
PG,Ja Morant (15058664),Ja Morant,15058664,PG/G/UTIL,8300,BOS@MEM 08/11/2020 05:00PM ET,MEM,34.56
C,Kristaps Porzingis (15058667),Kristaps Porzingis,15058667,C/UTIL,8200,POR@DAL 08/11/2020 06:30PM ET,DAL,41.37
PG,De'Aaron Fox (15058669),De'Aaron Fox,15058669,PG/G/UTIL,8100,NO@SAC 08/11/2020 09:00PM ET,SAC,39.28
SF/PF,DeMar DeRozan (15058672),DeMar DeRozan,15058672,SF/PF/F/UTIL,8000,HOU@SA 08/11/2020 02:00PM ET,SA,38.98
PF/C,Deandre Ayton (15058676),Deandre Ayton,15058676,PF/C/F/UTIL,7900,PHO@PHI 08/11/2020 04:30PM ET,PHO,40.23
SF/PF,Jayson Tatum (15058680),Jayson Tatum,15058680,SF/PF/F/UTIL,7800,BOS@MEM 08/11/2020 05:00PM ET,BOS,41.74
SF,Khris Middleton (15058684),Khris Middleton,15058684,SF/F/UTIL,7700,MIL@WAS 08/11/2020 09:00PM ET,MIL,37.44
PG/SG,CJ McCollum (15058687),CJ McCollum,15058687,PG/SG/G/UTIL,7600,POR@DAL 08/11/2020 06:30PM ET,POR,37.64
PF/C,Zion Williamson (15058691),Zion Williamson,15058691,PF/C/F/UTIL,7500,NO@SAC 08/11/2020 09:00PM ET,NO,34.54
SG,Caris LeVert (15058695),Caris LeVert,15058695,SG/G/UTIL,7400,BKN@ORL 08/11/2020 01:00PM ET,BKN,32.46
C,Thomas Bryant (15058698),Thomas Bryant,15058698,C/UTIL,7300,MIL@WAS 08/11/2020 09:00PM ET,WAS,27.83
C,Jonas Valanciunas (15058700),Jonas Valanciunas,15058700,C/UTIL,7200,BOS@MEM 08/11/2020 05:00PM ET,MEM,34.53
SG,Jaylen Brown (15058702),Jaylen Brown,15058702,SG/G/UTIL,7100,BOS@MEM 08/11/2020 05:00PM ET,BOS,34.93
SF/PF,Gordon Hayward (15058705),Gordon Hayward,15058705,SF/PF/F/UTIL,7000,BOS@MEM 08/11/2020 05:00PM ET,BOS,34.36
C,Jarrett Allen (15058709),Jarrett Allen,15058709,C/UTIL,6900,BKN@ORL 08/11/2020 01:00PM ET,BKN,29.11
SF/PF,Aaron Gordon (15058711),Aaron Gordon,15058711,SF/PF/F/UTIL,6800,BKN@ORL 08/11/2020 01:00PM ET,ORL,32.73
SF/PF,Robert Covington (15058715),Robert Covington,15058715,SF/PF/F/UTIL,6700,HOU@SA 08/11/2020 02:00PM ET,HOU,29.22
PG,Ricky Rubio (15058719),Ricky Rubio,15058719,PG/G/UTIL,6600,PHO@PHI 08/11/2020 04:30PM ET,PHO,35.12
PG,Kemba Walker (15058722),Kemba Walker,15058722,PG/G/UTIL,6500,BOS@MEM 08/11/2020 05:00PM ET,BOS,35.89
PG,Lonzo Ball (15058725),Lonzo Ball,15058725,PG/G/UTIL,6400,NO@SAC 08/11/2020 09:00PM ET,NO,33.99
PF/C,Al Horford (15058728),Al Horford,15058728,PF/C/F/UTIL,6300,PHO@PHI 08/11/2020 04:30PM ET,PHI,30.37
C,Jaren Jackson Jr. (15058732),Jaren Jackson Jr.,15058732,C/UTIL,6300,BOS@MEM 08/11/2020 05:00PM ET,MEM,30.28
PG,Dejounte Murray (15058734),Dejounte Murray,15058734,PG/G/UTIL,6200,HOU@SA 08/11/2020 02:00PM ET,SA,27.54
PG/SG,Derrick White (15058737),Derrick White,15058737,PG/SG/G/UTIL,6100,HOU@SA 08/11/2020 02:00PM ET,SA,23.71
SG/SF,Troy Brown Jr. (15058741),Troy Brown Jr.,15058741,SG/SF/F/G/UTIL,6000,MIL@WAS 08/11/2020 09:00PM ET,WAS,23.67
