Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Luka Doncic (15187999),Luka Doncic,15187999,PG/SF/F/G/UTIL,11000,DAL@LAC 08/25/2020 09:00PM ET,DAL,57.79
SF,Kawhi Leonard (15188004),Kawhi Leonard,15188004,SF/F/UTIL,10000,DAL@LAC 08/25/2020 09:00PM ET,LAC,48.86
PG/SG,Donovan Mitchell (15188007),Donovan Mitchell,15188007,PG/SG/G/UTIL,9700,If Necessary,UTA,39.26
C,Nikola Jokic (15188011),Nikola Jokic,15188011,C/UTIL,9400,If Necessary,DEN,46.57
C,Kristaps Porzingis (15188013),Kristaps Porzingis,15188013,C/UTIL,9100,DAL@LAC 08/25/2020 09:00PM ET,DAL,41.39
SF,Paul George (15188015),Paul George,15188015,SF/F/UTIL,8200,DAL@LAC 08/25/2020 09:00PM ET,LAC,38.13
PG,Jamal Murray (15188018),Jamal Murray,15188018,PG/G/UTIL,8000,If Necessary,DEN,34.49
C,Rudy Gobert (15188021),Rudy Gobert,15188021,C/UTIL,7600,If Necessary,UTA,39.65
PG,Mike Conley (15188023),Mike Conley,15188023,PG/G/UTIL,6700,If Necessary,UTA,27.30
SG/SF,Will Barton (15188026),Will Barton,15188026,SG/SF/F/G/UTIL,6600,If Necessary,DEN,31.88
PG/SG,Lou Williams (15188031),Lou Williams,15188031,PG/SG/G/UTIL,6400,DAL@LAC 08/25/2020 09:00PM ET,LAC,31.91
SG/SF,Tim Hardaway Jr. (15188035),Tim Hardaway Jr.,15188035,SG/SF/F/G/UTIL,5800,DAL@LAC 08/25/2020 09:00PM ET,DAL,25.31
SF/PF,Michael Porter Jr. (15188040),Michael Porter Jr.,15188040,SF/PF/F/UTIL,5700,If Necessary,DEN,19.08
SF/PF,Marcus Morris Sr. (15188044),Marcus Morris Sr.,15188044,SF/PF/F/UTIL,5600,DAL@LAC 08/25/2020 09:00PM ET,LAC,28.04
PG/SG,Jordan Clarkson (15188048),Jordan Clarkson,15188048,PG/SG/G/UTIL,5200,If Necessary,UTA,23.84
SG/SF,Joe Ingles (15188052),Joe Ingles,15188052,SG/SF/F/G/UTIL,5100,If Necessary,UTA,24.52
PF,Paul Millsap (15188057),Paul Millsap,15188057,PF/F/UTIL,5000,If Necessary,DEN,23.78
SF,Bojan Bogdanovic (15188060),Bojan Bogdanovic,15188060,SF/F/UTIL,4900,If Necessary,UTA,30.04
SF/PF,Dorian Finney-Smith (15188063),Dorian Finney-Smith,15188063,SF/PF/F/UTIL,4800,DAL@LAC 08/25/2020 09:00PM ET,DAL,22.00
PF,Jerami Grant (15188067),Jerami Grant,15188067,PF/F/UTIL,4700,If Necessary,DEN,21.46
SG,Seth Curry (15188070),Seth Curry,15188070,SG/G/UTIL,4600,DAL@LAC 08/25/2020 09:00PM ET,DAL,20.46
PG,Trey Burke (15188077),Trey Burke,15188077,PG/G/UTIL,4500,DAL@LAC 08/25/2020 09:00PM ET,DAL,15.20
SF/PF,Royce O'Neale (15188073),Royce O'Neale,15188073,SF/PF/F/UTIL,4500,If Necessary,UTA,19.85
C,Ivica Zubac (15188080),Ivica Zubac,15188080,C/UTIL,4300,DAL@LAC 08/25/2020 09:00PM ET,LAC,21.44
PF/C,Maxi Kleber (15188082),Maxi Kleber,15188082,PF/C/F/UTIL,4200,DAL@LAC 08/25/2020 09:00PM ET,DAL,20.63
C,Montrezl Harrell (15188086),Montrezl Harrell,15188086,C/UTIL,4100,DAL@LAC 08/25/2020 09:00PM ET,LAC,31.69
PG,Monte Morris (15188088),Monte Morris,15188088,PG/G/UTIL,4000,If Necessary,DEN,18.63
SG,Gary Harris (15188091),Gary Harris,15188091,SG/G/UTIL,3900,If Necessary,DEN,20.48
C,Boban Marjanovic (15188094),Boban Marjanovic,15188094,C/UTIL,3800,DAL@LAC 08/25/2020 09:00PM ET,DAL,14.72
PG,Reggie Jackson (15188096),Reggie Jackson,15188096,PG/G/UTIL,3700,DAL@LAC 08/25/2020 09:00PM ET,LAC,22.07
PG,Patrick Beverley (15188099),Patrick Beverley,15188099,PG/G/UTIL,3600,DAL@LAC 08/25/2020 09:00PM ET,LAC,23.14
PG/SF,Landry Shamet (15188102),Landry Shamet,15188102,PG/SF/F/G/UTIL,3600,DAL@LAC 08/25/2020 09:00PM ET,LAC,15.92
SF/PF,Georges Niang (15188107),Georges Niang,15188107,SF/PF/F/UTIL,3500,If Necessary,UTA,10.63
SG/SF,Torrey Craig (15188111),Torrey Craig,15188111,SG/SF/F/G/UTIL,3400,If Necessary,DEN,12.78
PF,Juwan Morgan (15188125),Juwan Morgan,15188125,PF/F/UTIL,3400,If Necessary,UTA,5.06
PF,Michael Kidd-Gilchrist (15188120),Michael Kidd-Gilchrist,15188120,PF/F/UTIL,3300,DAL@LAC 08/25/2020 09:00PM ET,DAL,6.65
C,Mason Plumlee (15188123),Mason Plumlee,15188123,C/UTIL,3300,If Necessary,DEN,18.78
PG,Emmanuel Mudiay (15188132),Emmanuel Mudiay,15188132,PG/G/UTIL,3300,If Necessary,UTA,13.99
PF/C,JaMychal Green (15188116),JaMychal Green,15188116,PF/C/F/UTIL,3200,DAL@LAC 08/25/2020 09:00PM ET,LAC,17.39
PG/SG,J.J. Barea (15188128),J.J. Barea,15188128,PG/SG/G/UTIL,3200,DAL@LAC 08/25/2020 09:00PM ET,DAL,15.66
PG/SG,Delon Wright (15188135),Delon Wright,15188135,PG/SG/G/UTIL,3100,DAL@LAC 08/25/2020 09:00PM ET,DAL,18.96
C,Tony Bradley (15188139),Tony Bradley,15188139,C/UTIL,3100,If Necessary,UTA,12.52
PG,PJ Dozier (15188141),PJ Dozier,15188141,PG/G/UTIL,3100,If Necessary,DEN,12.52
C,Joakim Noah (15188163),Joakim Noah,15188163,C/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,7.58
PF,Patrick Patterson (15188165),Patrick Patterson,15188165,PF/F/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,9.94
SG/SF,Rodney McGruder (15188168),Rodney McGruder,15188168,SG/SF/F/G/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,8.73
C,Johnathan Motley (15188173),Johnathan Motley,15188173,C/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,4.35
PG/SG,Terance Mann (15188175),Terance Mann,15188175,PG/SG/G/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,6.19
PF/C,Mfiondu Kabengele (15188179),Mfiondu Kabengele,15188179,PF/C/F/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,5.85
SF,Amir Coffey (15188183),Amir Coffey,15188183,SF/F/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,LAC,6.08
SF,Courtney Lee (15188207),Courtney Lee,15188207,SF/F/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,DAL,9.08
C,Dwight Powell (15188210),Dwight Powell,15188210,C/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,DAL,21.22
C,Willie Cauley-Stein (15188212),Willie Cauley-Stein,15188212,C/UTIL,3000,DAL@LAC 08/25/2020 09:00PM ET,DAL,20.24
