Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Damian Lillard (16264447),Damian Lillard,16264447,PG/G/UTIL,10600,POR@HOU 01/28/2021 07:30PM ET,POR,48.14
PG/SF,LeBron James (16264450),LeBron James,16264450,PG/SF/F/G/UTIL,10400,LAL@DET 01/28/2021 08:00PM ET,LAL,49.28
SF,Kawhi Leonard (16264455),Kawhi Leonard,16264455,SF/F/UTIL,10200,LAC@MIA 01/28/2021 08:00PM ET,LAC,46.95
SG,Paul George (16264458),Paul George,16264458,SG/G/UTIL,10000,LAC@MIA 01/28/2021 08:00PM ET,LAC,43.30
PG,Stephen Curry (16264461),Stephen Curry,16264461,PG/G/UTIL,9700,GS@PHO 01/28/2021 10:00PM ET,GS,47.26
C,Bam Adebayo (16264464),Bam Adebayo,16264464,C/UTIL,9200,LAC@MIA 01/28/2021 08:00PM ET,MIA,41.95
PF/C,Anthony Davis (16264466),Anthony Davis,16264466,PF/C/F/UTIL,8900,LAL@DET 01/28/2021 08:00PM ET,LAL,44.76
C,Christian Wood (16264470),Christian Wood,16264470,C/UTIL,8700,POR@HOU 01/28/2021 07:30PM ET,HOU,44.81
PG,CJ McCollum (16264472),CJ McCollum,16264472,PG/G/UTIL,8500,POR@HOU 01/28/2021 07:30PM ET,POR,44.48
SF/PF,Jerami Grant (16264475),Jerami Grant,16264475,SF/PF/F/UTIL,8400,LAL@DET 01/28/2021 08:00PM ET,DET,41.56
SG,Devin Booker (16264479),Devin Booker,16264479,SG/G/UTIL,8300,GS@PHO 01/28/2021 10:00PM ET,PHO,35.41
PG/SG,Victor Oladipo (16264482),Victor Oladipo,16264482,PG/SG/G/UTIL,8100,POR@HOU 01/28/2021 07:30PM ET,HOU,37.58
PG,Chris Paul (16264486),Chris Paul,16264486,PG/G/UTIL,8000,GS@PHO 01/28/2021 10:00PM ET,PHO,36.16
C,Deandre Ayton (16264489),Deandre Ayton,16264489,C/UTIL,7800,GS@PHO 01/28/2021 10:00PM ET,PHO,35.42
SF,Jimmy Butler (16264491),Jimmy Butler,16264491,SF/F/UTIL,7500,LAC@MIA 01/28/2021 08:00PM ET,MIA,35.71
