Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16290777),James Harden,16290777,PG/SG/G/UTIL,10600,BKN@WAS 01/31/2021 07:00PM ET,BKN,53.48
SG,Bradley Beal (16290781),Bradley Beal,16290781,SG/G/UTIL,10200,BKN@WAS 01/31/2021 07:00PM ET,WAS,52.05
SF/PF,Kevin Durant (16290784),Kevin Durant,16290784,SF/PF/F/UTIL,10100,BKN@WAS 01/31/2021 07:00PM ET,BKN,52.87
C,Joel Embiid (16290788),Joel Embiid,16290788,C/UTIL,9900,PHI@IND 01/31/2021 07:00PM ET,PHI,51.62
C,Karl-Anthony Towns (16290790),Karl-Anthony Towns,16290790,C/UTIL,9700,CLE@MIN 01/31/2021 08:00PM ET,MIN,51.5
PG,Kyrie Irving (16290792),Kyrie Irving,16290792,PG/G/UTIL,9300,BKN@WAS 01/31/2021 07:00PM ET,BKN,46.79
PF/C,Domantas Sabonis (16290795),Domantas Sabonis,16290795,PF/C/F/UTIL,9100,PHI@IND 01/31/2021 07:00PM ET,IND,47.45
PG,Russell Westbrook (16290799),Russell Westbrook,16290799,PG/G/UTIL,9000,BKN@WAS 01/31/2021 07:00PM ET,WAS,47.82
C,Nikola Vucevic (16290802),Nikola Vucevic,16290802,C/UTIL,8700,ORL@TOR 01/31/2021 07:00PM ET,ORL,46.15
C,Andre Drummond (16290804),Andre Drummond,16290804,C/UTIL,8400,CLE@MIN 01/31/2021 08:00PM ET,CLE,46.12
PG,Malcolm Brogdon (16290806),Malcolm Brogdon,16290806,PG/G/UTIL,8300,PHI@IND 01/31/2021 07:00PM ET,IND,42.57
PG/SF,Ben Simmons (16290809),Ben Simmons,16290809,PG/SF/F/G/UTIL,7900,PHI@IND 01/31/2021 07:00PM ET,PHI,39.61
PG/SG,Fred VanVleet (16290814),Fred VanVleet,16290814,PG/SG/G/UTIL,7700,ORL@TOR 01/31/2021 07:00PM ET,TOR,40.32
