"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"54463-9644","SG","James","James Harden","Harden","49.81578947368421","19","11000","BKN@DET","BKN","DET","","","","",""
"54463-49111","C","Joel","Joel Embiid","Embiid","50.37368292557566","19","10600","PHI@SAC","PHI","SAC","","","","",""
"54463-9646","SF","Kevin","Kevin Durant","Durant","49.18333265516493","18","10500","BKN@DET","BKN","DET","O","Covid-19","","",""
"54463-9524","PG","Stephen","Stephen Curry","Curry","45.84166463216146","24","10400","GS@SA","GS","SA","","","","",""
"54463-20848","PG","Damian","Damian Lillard","Lillard","46.333333333333336","21","9800","ORL@POR","POR","ORL","","","","",""
"54463-80808","PF","Jayson","Jayson Tatum","Tatum","44.76470588235294","17","9700","BOS@UTA","BOS","UTA","","","","",""
"54463-14498","PG","Kyrie","Kyrie Irving","Irving","44.493751525878906","16","9500","BKN@DET","BKN","DET","GTD","Finger","","",""
"54463-66115","PG","Ben","Ben Simmons","Simmons","39.68095179966518","21","9100","PHI@SAC","PHI","SAC","","","","",""
"54463-42669","PF","Julius","Julius Randle","Randle","44.46","25","9000","NY@MIA","NY","MIA","","","","",""
"54463-66048","SF","Brandon","Brandon Ingram","Ingram","40.1318192915483","22","8900","HOU@NO","NO","HOU","","","","",""
"54463-80817","PF","Bam","Bam Adebayo","Adebayo","41.776189894903276","21","8800","NY@MIA","MIA","NY","","","","",""
"54463-19067","SG","CJ","CJ McCollum","McCollum","42.74615478515625","13","8700","ORL@POR","POR","ORL","O","Foot","","",""
"54463-14514","C","Nikola","Nikola Vucevic","Vucevic","44.98333231608073","24","8700","ORL@POR","ORL","POR","","","","",""
"54463-14528","SF","Jimmy","Jimmy Butler","Butler","41.72727272727273","11","8700","NY@MIA","MIA","NY","","","","",""
"54463-80810","PG","De'Aaron","De'Aaron Fox","Fox","38.65217391304348","23","8600","PHI@SAC","SAC","PHI","","","","",""
"54463-42202","PF","Christian","Christian Wood","Wood","41.81176398782169","17","8500","HOU@NO","HOU","NO","O","Ankle","","",""
"54463-40203","C","Rudy","Rudy Gobert","Gobert","39.229166666666664","24","8500","BOS@UTA","UTA","BOS","","","","",""
"54463-110310","PF","Zion","Zion Williamson","Williamson","39.17619105747768","21","8400","HOU@NO","NO","HOU","","","","",""
"54463-67026","SF","Jaylen","Jaylen Brown","Brown","41.675","20","8400","BOS@UTA","BOS","UTA","GTD","Knee","","",""
"54463-9714","SG","DeMar","DeMar DeRozan","DeRozan","38.649999445134945","22","8300","GS@SA","SA","GS","","","","",""
"54463-14518","SF","Tobias","Tobias Harris","Harris","36.5","21","8200","PHI@SAC","PHI","SAC","","","","",""
"54463-66113","SG","Donovan","Donovan Mitchell","Mitchell","36.31818181818182","22","8000","BOS@UTA","UTA","BOS","","","","",""
"54463-15684","SG","Victor","Victor Oladipo","Oladipo","36.31578947368421","19","7900","HOU@NO","HOU","NO","","","","",""
"54463-23831","SF","Jerami","Jerami Grant","Grant","39.71304453974185","23","7800","BKN@DET","DET","BKN","","","","",""
"54463-12332","PG","John","John Wall","Wall","34.24285670689174","14","7700","HOU@NO","HOU","NO","","","","",""
"54463-15860","PF","Draymond","Draymond Green","Green","25.895001220703126","20","7500","GS@SA","GS","SA","","","","",""
"54463-14516","C","Enes","Enes Kanter","Kanter","29.363636363636363","22","7200","ORL@POR","POR","ORL","","","","",""
"54463-80806","PG","Lonzo","Lonzo Ball","Ball","29.28421181126645","19","7000","HOU@NO","NO","HOU","","","","",""
"54463-15946","SF","Harrison","Harrison Barnes","Barnes","31.51304294752038","23","6900","PHI@SAC","SAC","PHI","","","","",""
