Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
55990-145541,PG,R.J.,R.J. Hampton,Hampton,6.016666412353516,24,3500,DEN@ORL,DEN,ORL,,,,,,PG
55990-145548,PF,Anthony,Anthony Gill,Gill,4.233333269755046,12,3500,WAS@NY,WAS,NY,,,,,,PF
55990-66196,SG,PJ,PJ Dozier,Dozier,16.61111111111111,27,3500,DEN@ORL,DEN,ORL,,,,,,SG
55990-70825,SF,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,13.252777947319878,36,3500,BKN@POR,BKN,POR,,,,,,SF
55990-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,15.209375381469727,32,3500,PHI@GS,PHI,GS,,,,,,SG
55990-14509,SG,Klay,Klay Thompson,Thompson,,,3500,PHI@GS,GS,PHI,O,Achilles,,,,SG
55990-84668,SF,Troy,Troy Brown,Brown,9.3,20,3500,WAS@NY,WAS,NY,,,,,,SF
55990-84675,C,Mo,Mo Bamba,Bamba,12.418182373046875,22,3500,DEN@ORL,ORL,DEN,GTD,Hamstring,,,,C
55990-84674,SF,Kevin,Kevin Knox,Knox,8.679310239594558,29,3500,WAS@NY,NY,WAS,,,,,,SF
55990-84677,PG,Jerome,Jerome Robinson,Robinson,11.353846623347355,13,3500,WAS@NY,WAS,NY,,,,,,PG
55990-16081,PF,Khem,Khem Birch,Birch,16.353658536585368,41,3500,DEN@ORL,ORL,DEN,,,,,,PF
55990-84696,SG,Jevon,Jevon Carter,Carter,7.60000009247751,33,3500,PHO@MIA,PHO,MIA,,,,,,SG
55990-14554,SF,E'Twaun,E'Twaun Moore,Moore,10.03749974568685,24,3500,PHO@MIA,PHO,MIA,,,,,,SF
55990-145624,SG,Ty-Shon,Ty-Shon Alexander,Alexander,0.9000000158945719,3,3500,PHO@MIA,PHO,MIA,,,,,,SG
55990-145631,SF,Greg,Greg Whittington,Whittington,0,4,3500,DEN@ORL,DEN,ORL,,,,,,SF
55990-12511,PG,Ish,Ish Smith,Smith,18.48421116879112,19,3500,WAS@NY,WAS,NY,O,Quadriceps,,,,PG
55990-110309,SF,KZ,KZ Okpala,Okpala,6.94,25,3500,PHO@MIA,MIA,PHO,,,,,,SF
55990-15592,PG,Austin,Austin Rivers,Rivers,13.685713995070685,21,3500,WAS@NY,NY,WAS,O,Personal,,,,PG
55990-110313,C,Bol,Bol Bol,Bol,4.172222137451172,18,3500,DEN@ORL,DEN,ORL,,,,,,C
55990-84717,PG,Anfernee,Anfernee Simons,Simons,13.169444613986546,36,3500,BKN@POR,POR,BKN,,,,,,PG
55990-110316,SF,Cameron,Cameron Johnson,Johnson,18.531427873883928,35,3500,PHO@MIA,PHO,MIA,,,,,,SF
55990-84718,PF,Alize,Alize Johnson,Johnson,6.4764704984777115,17,3500,BKN@POR,BKN,POR,O,Not injury related,,,,PF
55990-110323,C,Eric,Eric Paschall,Paschall,15.618919578758446,37,3500,PHI@GS,GS,PHI,GTD,Covid-19,,,,C
55990-84722,PF,Isaac,Isaac Bonga,Bonga,6.411538344163161,26,3500,WAS@NY,WAS,NY,,,,,,PF
55990-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,4.699999809265137,4,3500,LAL@NO,LAL,NO,,,,,,PF
55990-84724,SG,Landry,Landry Shamet,Shamet,12.782051282051283,39,3500,BKN@POR,BKN,POR,O,Ankle,,,,SG
55990-97018,PG,Chris,Chris Chiozza,Chiozza,9.346666463216145,15,3500,BKN@POR,BKN,POR,,,,,,PG
55990-110335,SF,Ignas,Ignas Brazdeikis,Brazdeikis,1.225000023841858,4,3500,WAS@NY,NY,WAS,,,,,,SF
55990-110343,SF,Nassir,Nassir Little,Little,10.066666214554399,27,3500,BKN@POR,POR,BKN,,,,,,SF
55990-19726,SF,Abdel,Abdel Nader,Nader,12.53749974568685,24,3500,PHO@MIA,PHO,MIA,GTD,Knee,,,,SF
55990-40208,PG,Raul,Raul Neto,Neto,16.833333333333332,36,3500,WAS@NY,WAS,NY,,,,,,PG
55990-110365,PF,Alen,Alen Smailagic,Smailagic,1.6666666666666667,3,3500,PHI@GS,GS,PHI,,,,,,PF
55990-110881,C,Vincent,Vincent Poirier,Poirier,3.279999923706055,10,3500,PHI@GS,PHI,GS,,,,,,C
55990-145697,PG,Karim,Karim Mane,Mane,2.9285714285714284,7,3500,DEN@ORL,ORL,DEN,,,,,,PG
55990-16178,SF,Maurice,Maurice Harkless,Harkless,5.099999861283735,11,3500,PHO@MIA,MIA,PHO,,,,,,SF
55990-20277,SG,Torrey,Torrey Craig,Craig,8.778947529039884,19,3500,PHO@MIA,PHO,MIA,,,,,,SG
55990-16197,SG,Chasson,Chasson Randle,Randle,12.571428571428571,14,3500,DEN@ORL,ORL,DEN,GTD,Groin,,,,SG
55990-17230,SG,Langston,Langston Galloway,Galloway,7.724137931034483,29,3500,PHO@MIA,PHO,MIA,,,,,,SG
55990-145745,C,Will,Will Magnay,Magnay,,,3500,LAL@NO,NO,LAL,,,,,,C
55990-9589,PF,Udonis,Udonis Haslem,Haslem,7.925000190734863,4,3500,PHO@MIA,MIA,PHO,O,Covid-19,,,,PF
55990-16790,PG,Brad,Brad Wanamaker,Wanamaker,12.094872107872597,39,3500,PHI@GS,GS,PHI,,,,,,PG
55990-145306,SF,CJ,CJ Elleby,Elleby,5.678571428571429,14,3500,BKN@POR,POR,BKN,,,,,,SF
55990-145819,SF,Naji,Naji Marshall,Marshall,2.0799999237060547,5,3500,LAL@NO,NO,LAL,,,,,,SF
55990-145305,PF,Zeke,Zeke Nnaji,Nnaji,6.077778003833912,27,3500,DEN@ORL,DEN,ORL,,,,,,PF
55990-145314,PF,Precious,Precious Achiuwa,Achiuwa,12.346341761147103,41,3500,PHO@MIA,MIA,PHO,,,,,,PF
55990-145316,PG,Kira,Kira Lewis,Lewis,11.351851851851851,27,3500,LAL@NO,NO,LAL,,,,,,PG
55990-145322,PF,Jalen,Jalen Smith,Smith,3.0714285714285716,14,3500,PHO@MIA,PHO,MIA,,,,,,PF
55990-145330,PG,Isaiah,Isaiah Joe,Joe,7.849999861283735,22,3500,PHI@GS,PHI,GS,,,,,,PG
55990-145331,SG,Tyrese,Tyrese Maxey,Maxey,13.243243243243244,37,3500,PHI@GS,PHI,GS,,,,,,SG
55990-80819,PF,Harry,Harry Giles,Giles,11.386956256368887,23,3500,BKN@POR,POR,BKN,,,,,,PF
55990-145329,SF,Paul,Paul Reed,Reed,7.7000002179827005,7,3500,PHI@GS,PHI,GS,,,,,,SF
55990-80820,SG,Terrance,Terrance Ferguson,Ferguson,0.39999998532808745,13,3500,PHI@GS,PHI,GS,,,,,,SG
55990-9655,SF,JJ,JJ Redick,Redick,12.916128835370463,31,3500,LAL@NO,NO,LAL,O,Heel,,,,SF
55990-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,10.016666666666667,30,3500,DEN@ORL,DEN,ORL,,,,,,PF
55990-145339,SF,Obi,Obi Toppin,Toppin,8.860605875651041,33,3500,WAS@NY,NY,WAS,,,,,,SF
55990-145340,PF,Reggie,Reggie Perry,Perry,9.942856924874443,14,3500,BKN@POR,BKN,POR,,,,,,PF
55990-9664,SF,Andre,Andre Iguodala,Iguodala,15.582051595052084,39,3500,PHO@MIA,MIA,PHO,,,,,,SF
55990-145345,PG,Nico,Nico Mannion,Mannion,11.115384615384615,13,3500,PHI@GS,GS,PHI,,,,,,PG
55990-145349,PG,Cassius,Cassius Winston,Winston,4.5,8,3500,WAS@NY,WAS,NY,,,,,,PG
55990-18376,SG,Damion,Damion Lee,Lee,14.464285714285714,42,3500,PHI@GS,GS,PHI,,,,,,SG
55990-40396,PG,Monte,Monte Morris,Morris,20.474999321831596,36,3500,DEN@ORL,DEN,ORL,O,Quadriceps,,,,PG
55990-145358,PG,Markus,Markus Howard,Howard,2.095000076293945,20,3500,DEN@ORL,DEN,ORL,,,,,,PG
55990-9677,SF,Jared,Jared Dudley,Dudley,3.6636362942782315,11,3500,LAL@NO,LAL,NO,O,Knee,,,,SF
55990-101331,PF,Gary,Gary Clark,Clark,9.741176829618567,34,3500,DEN@ORL,ORL,DEN,,,,,,PF
55990-116178,PG,Rayjon,Rayjon Tucker,Tucker,5.5,1,3500,PHI@GS,PHI,GS,,,,,,PG
55990-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,1.7399999618530273,5,3500,LAL@NO,NO,LAL,,,,,,PF
55990-24544,SG,Gary,Gary Harris,Harris,17.75789441560444,19,3500,DEN@ORL,DEN,ORL,O,Thigh,,,,SG
55990-16368,PF,Mike,Mike Scott,Scott,9.116666793823242,24,3500,PHI@GS,PHI,GS,,,,,,PF
