slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,MEMPHIS GRIZZLIES,WIN,2463,8,19,6,12,21,27,1,9,13,2,0,9,3,34.8
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,WIN,1913,11,17,5,9,7,7,1,8,4,1,0,3,2,29.6
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,2071,13,24,0,1,6,6,0,11,11,4,0,5,4,28.8
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,BOSTON CELTICS,WIN,2150,13,23,0,0,6,7,3,6,5,1,2,2,1,28.1
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,SAN ANTONIO SPURS,LOSS,1859,10,15,3,5,7,8,1,3,2,0,2,0,0,27.5
randlju01,Julius Randle,NEW ORLEANS PELICANS,HOME,MINNESOTA TIMBERWOLVES,WIN,2273,13,23,2,4,5,6,3,7,3,0,0,0,5,26.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,NEW ORLEANS PELICANS,LOSS,2193,10,23,2,5,6,8,3,14,6,0,5,2,6,24.7
collijo01,John Collins,ATLANTA HAWKS,AWAY,INDIANA PACERS,LOSS,2229,8,15,2,4,4,4,7,9,4,0,0,0,3,23.9
turnemy01,Myles Turner,INDIANA PACERS,HOME,ATLANTA HAWKS,WIN,1398,7,9,3,4,3,5,2,6,4,0,4,1,2,22.7
whitede01,Derrick White,SAN ANTONIO SPURS,HOME,BOSTON CELTICS,WIN,1725,8,9,2,2,4,5,0,3,3,1,2,1,2,22.1
jonesty01,Tyus Jones,MINNESOTA TIMBERWOLVES,AWAY,NEW ORLEANS PELICANS,LOSS,2298,6,11,1,2,2,2,1,1,13,1,0,0,0,20.8
oladivi01,Victor Oladipo,INDIANA PACERS,HOME,ATLANTA HAWKS,WIN,2027,9,19,2,4,2,2,0,4,7,4,0,1,2,20.6
barneha02,Harrison Barnes,DALLAS MAVERICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1760,8,11,7,9,2,2,0,5,1,1,0,2,3,20.5
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,NEW ORLEANS PELICANS,LOSS,1898,6,6,0,0,5,6,2,3,2,1,1,0,1,19.8
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1621,10,16,2,5,2,2,1,2,7,0,0,3,1,19.6
warretj01,T.J. Warren,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,LOSS,2068,8,17,2,5,6,6,0,4,4,1,0,0,2,19.5
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,LOSS,2076,9,17,0,0,7,8,4,6,1,0,0,1,3,19.4
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,MEMPHIS GRIZZLIES,WIN,2289,7,9,0,0,5,8,3,10,0,0,1,0,2,19.3
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,MINNESOTA TIMBERWOLVES,WIN,2297,8,17,2,3,8,8,0,4,8,0,0,5,0,19.1
monkma01,Malik Monk,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1462,7,14,3,6,4,4,0,3,4,1,1,1,0,18.4
milleda01,Darius Miller,NEW ORLEANS PELICANS,HOME,MINNESOTA TIMBERWOLVES,WIN,1640,7,11,5,8,2,2,0,3,3,0,1,0,4,18.2
greenja01,JaMychal Green,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,LOSS,1197,5,6,3,3,4,5,2,4,2,1,1,1,4,17.5
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,LOSS,2319,9,13,2,4,0,6,1,2,5,3,1,2,5,16.6
sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,ATLANTA HAWKS,WIN,1633,7,12,0,0,6,8,4,3,0,1,0,1,2,16.5
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,WIN,1787,8,14,3,4,6,9,0,2,4,0,0,4,1,16.2
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,LOSS,2153,5,10,1,3,3,4,0,12,4,2,1,1,3,15.5
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,1670,6,11,1,4,3,3,0,4,0,3,1,0,1,15.2
collida01,Darren Collison,INDIANA PACERS,HOME,ATLANTA HAWKS,WIN,1711,4,7,1,2,3,3,0,4,6,2,0,0,3,14.9
houseda01,Danuel House,HOUSTON ROCKETS,HOME,MEMPHIS GRIZZLIES,WIN,1644,5,8,4,6,2,2,2,1,1,0,1,0,2,14.7
irvinky01,Kyrie Irving,BOSTON CELTICS,AWAY,SAN ANTONIO SPURS,LOSS,1725,7,14,1,5,1,2,1,2,8,2,0,3,0,14.5
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,1965,7,21,2,6,6,7,2,2,1,4,0,0,5,14.4
roziete01,Terry Rozier,BOSTON CELTICS,AWAY,SAN ANTONIO SPURS,LOSS,1205,4,9,4,6,3,5,1,1,5,0,1,0,1,14.3
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,1984,5,8,0,0,2,8,6,7,4,1,0,1,3,13.9
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,LOSS,2204,7,18,0,4,5,6,1,5,5,1,0,1,2,13.7
noelne01,Nerlens Noel,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,896,5,7,0,0,5,6,2,3,0,0,1,0,3,13.5
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1449,3,5,0,1,8,8,0,6,2,0,0,1,1,13.5
lenal01,Alex Len,ATLANTA HAWKS,AWAY,INDIANA PACERS,LOSS,1495,8,16,0,2,3,7,5,2,2,1,1,2,3,13.4
covinro01,Robert Covington,MINNESOTA TIMBERWOLVES,AWAY,NEW ORLEANS PELICANS,LOSS,2286,6,13,4,8,0,1,1,1,3,4,1,2,4,13.1
huertke01,Kevin Huerter,ATLANTA HAWKS,AWAY,INDIANA PACERS,LOSS,2387,8,15,6,9,0,2,0,0,2,0,1,2,3,12.8
greenge01,Gerald Green,HOUSTON ROCKETS,HOME,MEMPHIS GRIZZLIES,WIN,1498,6,11,6,11,0,0,0,5,0,0,1,2,1,12.5
