slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2119,12,16,2,3,9,9,5,7,3,1,3,1,6,36.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2149,10,20,6,10,8,9,0,6,13,0,1,1,2,33.4
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,1977,8,15,2,5,5,6,5,8,11,0,1,1,0,28.6
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2384,14,23,3,7,6,10,0,8,8,0,1,5,1,28.2
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,2527,8,12,0,0,6,10,12,5,1,2,1,1,3,26.3
lauvejo01,Joffrey Lauvergne,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1434,12,15,0,0,2,4,4,7,2,0,1,2,1,24.1
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2307,10,15,2,3,3,3,0,5,8,0,0,1,2,23.8
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,2338,7,19,0,3,7,8,2,5,12,2,0,1,2,21.6
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1960,8,17,4,8,2,3,2,2,8,2,0,1,3,20.3
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1907,7,13,5,9,0,0,1,4,13,1,0,4,2,19.9
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1872,10,19,3,5,5,6,1,1,4,1,0,3,3,18.9
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1571,6,9,1,1,5,6,2,4,5,0,0,1,0,18.8
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1562,7,12,6,10,1,2,2,2,1,0,0,0,1,17.3
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,2371,8,19,5,13,4,4,0,4,6,1,0,3,3,17.1
randoza01,Zach Randolph,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1547,10,15,2,3,0,0,1,6,3,0,0,3,1,16.7
smithjr01,J.R. Smith,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1856,6,10,6,9,0,0,0,6,3,1,0,0,4,16.7
chandwi01,Wilson Chandler,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2042,8,19,0,5,1,2,2,6,5,2,2,0,0,16.6
bartowi01,Will Barton,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2576,9,19,2,7,0,0,2,3,6,2,0,2,2,16.0
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1305,7,11,0,0,3,4,0,1,4,1,0,0,0,15.8
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2080,7,15,1,3,6,7,1,6,3,1,1,2,4,15.6
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1542,5,7,0,0,4,6,3,9,1,0,1,0,3,15.3
nancela02,Larry Nance,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1492,5,10,0,0,3,6,8,1,2,1,2,0,3,15.3
anthoca01,Carmelo Anthony,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,2176,10,22,3,9,1,2,2,5,0,1,1,1,3,14.6
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1547,5,7,0,1,4,4,1,9,0,0,0,0,0,14.5
zellety01,Tyler Zeller,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1394,7,9,0,0,0,0,5,3,0,0,2,1,2,14.5
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2014,5,11,1,5,2,3,2,6,7,1,1,2,1,14.3
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2100,11,25,1,7,4,6,1,1,4,1,0,3,2,14.1
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2178,5,13,0,3,5,5,0,7,6,0,0,0,1,13.8
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1815,6,14,3,8,3,5,0,5,2,1,0,0,0,13.7
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2056,7,16,0,4,1,2,3,12,3,1,2,1,5,13.4
koufoko01,Kosta Koufos,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1333,5,5,0,0,1,2,2,5,2,0,1,0,2,13.3
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1394,4,8,2,3,0,0,0,5,6,2,0,0,1,13.3
dedmode01,Dewayne Dedmon,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1654,5,8,2,3,1,1,2,8,0,1,1,1,2,13.1
murraja01,Jamal Murray,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2268,6,9,3,6,2,3,2,3,1,2,0,3,4,13.1
ellinwa01,Wayne Ellington,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1874,5,11,5,11,0,0,2,5,1,0,0,0,0,12.9
cartevi01,Vince Carter,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1611,3,6,2,5,0,0,0,4,7,3,0,0,4,12.5
bogdabo01,Bogdan Bogdanović,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,2034,8,17,3,7,0,0,0,5,4,0,0,1,3,12.4
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1282,5,9,1,2,3,6,0,6,2,0,1,0,1,12.0
ilyaser01,Ersan İlyasova,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1675,5,15,1,7,4,6,3,4,2,2,0,0,1,12.0
whiteha01,Hassan Whiteside,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1370,5,9,0,0,0,0,2,8,1,2,1,1,1,11.5
clarkjo01,Jordan Clarkson,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1412,6,10,1,3,1,2,0,3,4,0,0,1,2,10.9
jacksju01,Justin Jackson,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1843,5,9,1,4,1,1,1,5,3,0,0,1,1,10.6
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1948,2,3,1,2,2,2,2,4,2,2,0,0,3,10.5
johnsja01,James Johnson,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1726,7,11,1,4,1,2,1,6,0,0,0,2,2,10.4
wrighde01,Delon Wright,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1261,4,6,2,3,0,0,1,0,2,1,1,0,2,10.4
makerth01,Thon Maker,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1486,5,7,1,2,1,2,1,2,1,0,0,0,1,10.3
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1637,6,10,0,0,0,0,3,3,2,2,3,4,4,10.3
smithde03,Dennis Smith,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1813,6,15,2,9,3,4,0,3,3,1,0,1,3,10.3
bazemke01,Kent Bazemore,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1754,6,15,4,7,1,2,0,5,4,0,1,2,4,9.9
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2080,5,14,2,6,2,2,1,2,9,1,3,6,3,9.7
schrode01,Dennis Schröder,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1882,8,16,2,4,0,0,2,1,4,1,0,5,2,9.7
hoodro01,Rodney Hood,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1466,5,10,4,8,0,0,0,2,0,2,0,0,5,9.6
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1286,4,9,0,2,2,2,3,8,6,0,0,4,1,9.6
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1510,3,6,0,0,5,5,1,4,3,0,1,2,3,9.5
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,HOUSTON ROCKETS,LOSS,2014,5,8,0,0,2,2,1,4,0,0,0,0,2,9.5
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1907,4,10,1,4,3,3,0,6,3,0,1,1,3,9.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1872,5,12,1,3,0,0,0,4,7,1,0,3,0,8.7
collijo01,John Collins,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1351,2,5,0,0,0,0,4,1,1,1,4,0,1,8.5
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,LOSS,1734,4,12,3,7,2,2,1,4,2,0,0,1,0,8.5
harriga01,Gary Harris,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,2115,7,17,1,3,0,0,0,0,3,2,0,0,4,8.4
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1703,4,8,0,0,2,4,1,3,1,1,2,0,4,8.3
templga01,Garrett Temple,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,WIN,1143,4,7,2,3,3,4,0,0,2,0,0,1,4,8.1
bertada01,Dāvis Bertāns,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1642,4,9,3,8,1,2,0,4,1,0,0,1,0,7.8
tuckepj01,P.J. Tucker,HOUSTON ROCKETS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1698,3,4,3,4,1,2,0,1,0,0,0,0,2,7.5
lylestr01,Trey Lyles,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,1015,4,6,0,1,3,3,0,2,0,0,0,1,2,7.2
richajo01,Josh Richardson,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,2192,3,9,2,5,2,2,0,3,5,1,1,3,2,7.2
