team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,38,87,6,24,18,26,8,30,21,4,6,12,16
DENVER NUGGETS,240,50,99,11,28,10,13,15,38,29,7,8,9,23
BOSTON CELTICS,240,36,89,12,34,15,17,9,28,20,5,8,10,10
MIAMI HEAT,240,46,96,18,39,5,8,10,41,33,7,4,8,18
DETROIT PISTONS,240,35,82,11,38,21,24,9,28,22,13,3,19,21
SACRAMENTO KINGS,240,44,86,9,22,15,20,11,36,29,7,8,19,22
OKLAHOMA CITY THUNDER,290,58,114,15,35,16,24,14,35,33,8,5,13,24
SAN ANTONIO SPURS,290,56,99,16,19,26,29,5,38,38,8,10,17,25
