,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
10,Kyle Lowry,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,34.656,2.823938,2.20194,2.665146,5.659731,7.269920000000001,0.41414,1.33224,2.88368,39.658,34.97085920000001,56.9
11,LeBron James,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,35.61383333333333,5.555537999999999,2.12918,4.163457,6.087909,7.6067599999999995,0.38614000000000004,1.1250300000000002,2.9506500000000004,50.427,41.960563799999996,50.1
12,Zion Williamson,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,29.503666666666668,7.7877,0.90296,7.076011000000001,7.290119999999999,3.4288800000000004,0.91496,1.1196,1.65438,38.290000000000006,43.701055000000004,41.4
13,Steven Adams,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,29.701666666666664,5.763084000000001,0.83448,2.278443,9.447882,3.0939599999999996,1.46586,1.57233,1.5144900000000003,37.151,39.8865294,39.8
14,Nicolò Melli,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,21.589166666666664,1.8176459999999999,2.0050600000000003,1.188496,5.818137,2.85784,0.86706,1.0034100000000001,1.2798199999999995,21.705999999999996,26.4390824,29.5
15,Anthony Davis,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,34.568666666666665,6.807054000000001,1.41442,6.563712,8.280318000000001,3.8183200000000004,1.7526400000000002,1.4708100000000002,1.8848200000000004,57.474000000000004,47.8704716,52.1
16,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,36.36383333333333,4.744876,1.6391200000000001,3.4497329999999997,5.8380149999999995,4.80436,0.6089399999999999,1.0977299999999999,1.7300100000000005,35.385,35.459002999999996,40.6
17,Ky Bowman,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,19.0365,2.8549819999999997,1.2346599999999999,1.6176910000000002,4.706205,3.36756,0.6722999999999999,1.2351,1.6460499999999998,12.805000000000001,25.806571,43.7
18,Thaddeus Young,CHICAGO BULLS,2020-02-23,HOME,WASHINGTON WIZARDS,33.106833333333334,4.506556,1.6006,0.7713230000000002,6.837057000000001,2.7208,0.96368,1.80702,1.6828800000000002,32.146,33.5011234,40.2
19,Zach LaVine,CHICAGO BULLS,2020-02-23,HOME,WASHINGTON WIZARDS,36.73533333333333,4.759208,2.4116600000000004,3.2857410000000002,5.1474210000000005,5.183800000000001,0.48758,1.59345,2.57667,42.373000000000005,37.6581622,44.3
20,Damion Lee,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,29.186,2.063174,2.2297599999999997,2.096038,4.666002,3.39,0.26026000000000005,1.5004500000000003,1.42618,25.546,27.451818400000004,35.8
21,Hassan Whiteside,PORTLAND TRAIL BLAZERS,2020-02-23,HOME,DETROIT PISTONS,31.989833333333333,6.373952000000002,0.766,3.195453,10.057347,2.68196,1.92936,1.16079,1.4907300000000006,44.17100000000001,42.11283340000001,50.9
22,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,19.834833333333332,2.9326299999999996,1.43796,1.697666,4.0393740000000005,4.44876,0.63354,1.36569,1.5450700000000004,24.866999999999997,27.8498148,34.8
23,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,21.085833333333333,3.1570160000000005,1.16832,1.1925729999999999,4.742091,2.9622,0.39488,1.42698,1.4018300000000004,18.013,25.2091242,38.1
24,Luguentz Dort,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,21.330333333333332,2.8733500000000003,1.42298,1.481541,4.754613,2.31216,0.51264,1.32825,1.0592400000000004,13.744,25.134386600000003,28.4
25,Chris Paul,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,33.0325,4.37056,1.8852200000000001,2.9125860000000006,5.257002,5.6882,0.35576,1.28418,2.35021,39.111,34.71967839999999,40.8
26,Pascal Siakam,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,36.17183333333333,5.244730000000001,2.1142,3.3089910000000007,6.634257,3.9335200000000006,0.7612599999999999,1.20471,1.68518,44.926,38.2151694,27.9
27,Monte Morris,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,26.262666666666668,3.569682000000001,1.4401,1.5101440000000004,4.269807,3.7028,0.43806,1.3394400000000002,1.3930600000000006,21.746,27.587216400000006,34.2
28,Malik Beasley,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,31.367,2.497082,2.7668999999999997,2.050935,5.3358360000000005,3.31612,0.39644,1.0623900000000002,1.4848300000000005,30.483,29.6146422,33.1
29,Chris Boucher,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,12.818166666666666,1.967457703105263,0.7549900166666667,1.1317908200789475,3.3374964138157894,1.3832825754385965,0.6962423349122806,0.748709115,0.6896713378947368,14.34,17.056778847868422,37.2
30,Jamal Murray,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,35.71183333333333,4.825772000000001,2.17626,2.8300320000000005,4.776129,4.92996,0.47456,1.0805099999999999,2.1597700000000004,38.00700000000001,34.64209079999999,29.200000000000003
31,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,14.7065,1.9481545744736841,0.982161992105263,1.779173793368421,3.4668011722894736,1.9352205947368422,0.39839134473684207,0.8319080036842106,0.9018412813157894,12.157,18.47401798143158,27.8
32,Daniel Theis,BOSTON CELTICS,2020-02-23,AWAY,LOS ANGELES LAKERS,26.656,4.50248,1.06988,3.2608710000000003,8.84142,2.6038,1.16762,1.10046,1.2658299999999998,29.205000000000002,35.529285,25.799999999999997
33,John Henson,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,15.425666666666666,2.8668016948421053,0.6844449487719299,1.2078897789122807,4.680687165,2.003842812631579,0.8075580063157893,0.7878537468421052,1.0214714091228072,16.16,21.382180682210528,31.4
34,Serge Ibaka,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,31.4375,3.9726560000000015,1.91304,1.967352,6.585317999999999,2.6778,0.8660200000000001,1.07814,1.5070100000000004,32.849,31.8963356,34.5
35,Rudy Gay,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,16.129666666666665,3.092230281684211,0.8555684557894736,1.295001698736842,4.069237299947368,2.236556558596491,0.23535730456140347,0.790345177368421,0.9637051368421053,11.204000000000004,20.39748953625263,27.2
36,Brandon Knight,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,17.316333333333333,1.3529469965964902,1.4997220607017543,1.3910675373508772,3.590045011315789,2.6788185389473687,0.3115481782456141,0.9399488010526315,1.3249182326315792,5.59,19.351982239912278,21.9
37,Ish Smith,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,28.161,4.047332000000001,1.40586,1.213615,5.401166999999999,5.0474000000000006,0.60734,1.38207,1.8268900000000003,26.451,31.719699400000003,29.1
38,Jordan Poole,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,26.889166666666664,2.593712,2.08852,2.1630580000000004,4.6643159999999995,3.3602000000000003,0.30628,1.2394200000000002,1.5335300000000003,21.773,27.357091200000003,27.3
39,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,21.362000000000002,2.9546519999999994,1.3245399999999998,1.7853240000000001,4.474406999999999,2.47252,0.61304,1.15212,1.1861300000000004,12.501000000000001,24.855666399999997,25.1
40,Matt Thomas,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,6.821833333333333,0.9639580820350876,0.34494779771929823,0.3450127846578947,1.4125417355789474,0.8351360175438597,0.10390011210526313,0.39816168815789477,0.36572925631578973,6.3180000000000005,7.395982595370175,17.7
41,Langston Galloway,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,27.427500000000002,2.040292,1.85312,1.690083,4.359446999999999,3.2040000000000006,0.39928,0.95055,1.30484,15.876,24.1120134,25.8
42,Nerlens Noel,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,15.226166666666668,3.155712795912281,0.6241446129824562,1.1820882574298246,4.303885969157895,1.7824231526315788,0.5535913649122808,1.004662545526316,0.8627065895614039,14.780999999999999,21.016300721892982,29.2
43,Gary Harris,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,31.068666666666665,3.469984,1.45722,2.2212440000000004,4.64529,2.83672,0.25070000000000003,1.07001,1.3340600000000005,14.77,25.99037,24.1
44,Rajon Rondo,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,18.919,2.8741505823157896,1.3764269515789476,1.3997003087894737,4.497714439421053,4.366146734736843,0.3614325589473685,0.9852119036842105,1.7651725721052631,16.682999999999996,25.498520573357894,27.7
45,Dennis Schröder,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,30.775,5.060876000000001,1.6391200000000001,3.1744459999999997,4.8928709999999995,3.7708800000000005,0.38578,1.26723,1.7154,29.568,32.9849532,24.6
46,Jaylen Brown,BOSTON CELTICS,2020-02-23,AWAY,LOS ANGELES LAKERS,34.07666666666667,4.674156,2.0072,2.8155010000000003,5.607228,2.53552,0.54734,1.14618,1.5191599999999994,30.714000000000002,32.2787666,35.2
47,Rondae Hollis-Jefferson,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,19.752666666666666,3.8748319999999996,0.8837,3.153787000000001,5.25204,3.1081600000000003,0.63162,1.2525300000000001,1.3747600000000002,19.23,28.796929000000006,18.3
48,Domantas Sabonis,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,35.51866666666667,6.3830160000000005,1.087,4.8211010000000005,7.719408,5.04508,0.47629999999999995,1.09788,1.97959,42.44899999999999,40.421992599999996,35.7
49,James Johnson,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,21.804666666666666,2.75695,1.4401,2.298725,5.498658,3.48292,1.1305,1.37205,1.58097,24.459,29.882374600000002,29.0
50,Marcus Smart,BOSTON CELTICS,2020-02-23,AWAY,LOS ANGELES LAKERS,34.089,2.6272280000000006,2.09708,3.437191,4.745334000000001,4.8501199999999995,0.55696,1.5276,2.06445,31.616999999999994,32.1416978,30.9
51,Jakob Poeltl,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,12.946333333333333,2.312900607614036,0.521941649122807,1.2804564169473684,3.8137935608421056,1.9246155410526318,0.7546622115789474,0.8353246821052632,0.8327490431578948,18.296,18.872769802028074,21.3
52,Marco Belinelli,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,14.305833333333334,1.3693408137719303,1.0311343491228069,1.124226924254386,2.879104675789474,2.0437464087719297,0.23350131754385972,0.7054959355263158,0.8077449969298245,6.497,15.486103585552634,16.9
53,Brandon Ingram,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,29.35,3.3909220000000015,2.05642,3.6508110000000005,5.316216,4.29436,0.35408,1.2420600000000002,1.93367,34.063,32.277664200000004,32.3
54,Dāvis Bertāns,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,28.603666666666665,1.3791720000000005,2.34532,3.1657530000000005,5.238569999999999,3.11452,0.53712,1.21935,1.3978700000000002,25.795,27.789661,25.3
55,Terence Davis,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,22.257333333333335,2.5670339999999996,1.8659599999999998,1.149186,5.4042330000000005,2.4196,0.55184,1.17081,1.2478199999999995,17.914,25.9157436,21.3
56,Aaron Holiday,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,17.610833333333336,2.7145783405263164,1.3685285894736843,1.0191954650438597,3.663110800263158,3.172878959649123,0.39631790087719304,0.9215656394736843,1.21398889254386,12.550999999999998,22.44865104281579,26.8
57,Derrick Favors,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,22.753,4.471538000000001,0.83448,1.6945560000000002,8.301993,2.8634800000000005,0.71576,0.9559500000000001,1.35235,23.429,31.061463599999996,23.7
58,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,22.39,3.758534,1.37162,1.963114,5.6740200000000005,3.7014799999999997,0.53598,1.1046900000000002,1.6118900000000003,20.985,29.266206,21.8
59,Mason Plumlee,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,16.813166666666667,3.642498226438596,0.6778360877192983,2.3615738503859647,5.385178526921052,2.8962183919298248,0.5634003659649123,0.9902601205263161,1.3187805481578947,19.523,25.828821297936837,17.3
60,Jerami Grant,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,30.8455,3.112680000000001,1.5941800000000002,2.022549,4.834749,2.54076,0.71082,1.1274899999999999,1.2183100000000002,21.566999999999997,26.939907800000004,16.5
61,Dwight Howard,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,18.9595,4.032577880210526,0.7643672105263157,3.748206335447369,8.074316192526316,2.2729846042105266,0.9304125157894736,0.9196654728947368,1.2591303310526316,19.732,31.496223699794733,20.4
62,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,27.579666666666665,3.3838779999999993,1.23894,3.7860799999999997,5.294604,2.7239199999999997,0.44092,1.4063700000000001,1.19794,22.112000000000002,29.053990799999998,21.3
63,Trey Lyles,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,27.181333333333335,3.0976300000000005,1.3331,1.566362,5.3543970000000005,2.3105200000000004,0.63512,1.17846,1.1209100000000003,21.201,25.971808400000008,13.4
64,Eric Paschall,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,26.5605,4.444768000000002,1.14692,2.156339,6.040221,2.88708,0.74402,1.1309400000000003,1.6082900000000002,19.403,30.082110200000002,20.0
65,Bryn Forbes,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,24.4995,1.6298640000000004,1.9943600000000001,2.026298,4.3041030000000005,3.1772,0.26814000000000004,1.2767700000000002,1.23162,20.784,24.602939600000003,12.4
66,Justin Holiday,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,25.886666666666667,1.6497140000000003,1.68192,1.917869,5.01756,2.61992,0.89074,1.2165300000000001,1.1069,17.58,25.428919,19.5
67,Myles Turner,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,29.8885,2.6385999999999994,1.66266,2.371591,6.063279,2.71856,0.93234,1.18602,1.2769600000000003,27.622,29.0686658,27.4
68,Abdel Nader,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,12.268833333333333,1.9667663048771928,0.6604506701754386,1.4319045785263158,2.7026625513157896,1.3896842943859649,0.23947471210526317,0.7416703468421052,0.6961917188596494,9.685,14.921754159947367,14.1
69,Mike Muscala,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,10.906833333333333,1.191229411526316,0.779999315614035,0.6312685698859649,2.401793194289474,1.2894862028070175,0.31126954245614036,0.5166566950000001,0.603859697719298,11.362,12.05002549178772,9.4
70,Rui Hachimura,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,27.651166666666665,5.3509139999999995,1.1405,2.7729660000000003,6.640067999999999,2.9952,0.64574,1.374,1.3817599999999999,28.354,34.034635599999994,24.6
71,Lonzo Ball,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,36.63,2.2861019999999996,2.04572,1.201928,5.57775,5.83724,0.67142,1.16274,2.5058299999999996,33.865,30.357102,31.700000000000003
72,Troy Brown,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,22.0745,3.8940200000000003,1.27104,2.053653,5.287716,3.7945200000000003,0.4395,1.7312400000000001,1.5394700000000001,23.783,30.664602199999997,16.7
73,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,23.723833333333335,2.5843859999999994,1.6862,2.142908,4.611636,2.70392,0.45510000000000006,1.35894,1.3483800000000001,16.398,26.053863200000002,16.2
74,Gordon Hayward,BOSTON CELTICS,2020-02-23,AWAY,LOS ANGELES LAKERS,37.7295,5.131954,1.7632400000000001,3.1154079999999995,6.928737,4.71352,0.6059599999999999,1.2293100000000001,1.7707399999999995,42.446,37.78887040000001,30.1
75,Gary Trent,PORTLAND TRAIL BLAZERS,2020-02-23,HOME,DETROIT PISTONS,28.1055,2.68051,1.8081800000000001,1.6705430000000003,4.268619,2.6058000000000003,0.45602,1.42875,1.10073,19.707000000000004,26.0407258,22.4
76,Ryan Arcidiacono,CHICAGO BULLS,2020-02-23,HOME,WASHINGTON WIZARDS,24.882,1.8083020000000003,1.8381399999999999,1.4893750000000003,4.738767,3.13144,0.30566,1.1358000000000001,1.5305399999999998,15.036000000000001,23.7979194,18.1
77,Thomas Bryant,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,22.781166666666664,4.782188,0.88798,3.2425910000000004,7.361600999999999,2.77756,1.25604,1.0767600000000002,1.32511,26.773,34.1444582,13.0
78,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,17.135833333333334,3.134311667456141,1.2254646114035088,2.1947503182456143,5.449314048947368,2.0474254421052636,0.6431529192982457,1.1200341421052633,0.9213486640350879,21.846000000000004,26.1182950294386,21.5
79,Danilo Gallinari,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,31.727666666666668,3.672678000000001,2.21478,3.5714650000000003,5.041356,3.08676,0.21678,1.20282,1.4164900000000005,29.973000000000003,31.0832382,15.3
80,Andrew Wiggins,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,32.6645,4.616864000000001,1.85098,3.5064350000000006,5.204868,3.6759600000000003,1.04574,1.46913,1.7568700000000004,38.619,35.840624600000005,34.0
81,Dragan Bender,GOLDEN STATE WARRIORS,2020-02-23,HOME,NEW ORLEANS PELICANS,19.191166666666668,2.4637100000000007,1.32882,1.196799,5.233833,2.82324,0.51858,1.22808,1.41369,12.219,24.4524286,19.5
82,Will Barton,DENVER NUGGETS,2020-02-23,HOME,MINNESOTA TIMBERWOLVES,31.356166666666663,3.6688539999999996,1.9002,2.1282460000000003,6.425465999999999,4.10944,0.49410000000000004,1.09356,1.6300399999999997,31.918,32.1742132,24.8
83,Goga Bitadze,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,4.4325,0.6826376605263158,0.19317768157894738,0.31627543855263157,0.8996465617105264,0.49556283157894737,0.0950607947368421,0.2354427355263158,0.22961749736842102,4.233999999999999,4.845897019184211,15.7
84,Malcolm Brogdon,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,33.490833333333335,4.183286000000001,1.7825,2.6320939999999995,6.113517,5.874840000000001,0.42880000000000007,1.00296,2.13831,30.980999999999995,34.6516164,26.0
85,Jaylen Nowell,MINNESOTA TIMBERWOLVES,2020-02-23,AWAY,DENVER NUGGETS,9.439166666666667,1.3830356423684211,0.5261987657894738,0.8603810352631579,2.0045362092105266,1.4912094859649123,0.18297079385964912,0.4302918644736843,0.5709851276315789,6.905,11.116109144736845,10.2
86,Keldon Johnson,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,6.604,1.2097978825263156,0.29153531789473686,0.570752437894737,1.528969202526316,0.9046228715789475,0.14548264421052634,0.31629336631578947,0.3587362315789473,6.926,8.08324330703158,16.1
87,Cristiano Felício,CHICAGO BULLS,2020-02-23,HOME,WASHINGTON WIZARDS,22.643666666666665,3.53367,0.80666,2.150857,7.516812,2.6398800000000002,0.86106,1.1663100000000002,1.3856099999999998,14.790999999999997,29.3146714,14.2
88,Shabazz Napier,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,21.419333333333334,2.279008,1.7718,2.4943129999999996,4.612134,4.529520000000001,0.43552,1.3297800000000002,1.8449,21.572,28.147569800000003,17.0
89,DeMar DeRozan,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,34.098333333333336,8.287370000000003,0.766,4.776841000000001,5.219544,5.10896,0.29498,1.25187,2.0406,38.542,40.17642380000001,19.5
90,Chimezie Metu,SAN ANTONIO SPURS,2020-02-23,AWAY,OKLAHOMA CITY THUNDER,5.746166666666666,0.8997861897368423,0.2478412412280702,0.47329844142105265,1.2698205724210525,0.7240411943859648,0.11765729894736843,0.28262067105263156,0.32594676771929826,5.853999999999999,6.501128165343861,11.1
91,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-02-23,HOME,SAN ANTONIO SPURS,14.587,2.528561250631579,0.6751631336842105,0.7980670537894736,3.706810053157895,1.720559682105263,0.27547933368421057,0.6611596136842105,0.8997184826315788,7.905000000000001,16.819888902526316,12.0
92,Moritz Wagner,WASHINGTON WIZARDS,2020-02-23,AWAY,CHICAGO BULLS,18.851999999999997,4.094797278315788,1.0360662315789473,2.4830247018947365,5.123669983578947,2.5523226694736834,0.4302026399999999,1.1581180484210523,1.326158823157894,16.957000000000004,27.196509179873676,12.4
93,Oshae Brissett,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,4.835666666666667,0.6239781381052631,0.24397210877192982,0.3122840447192982,1.0411078349473684,0.5567837501754387,0.09029462210526315,0.26461531526315785,0.273993963508772,3.1479999999999997,5.167397523042104,8.2
94,JaVale McGee,LOS ANGELES LAKERS,2020-02-23,HOME,BOSTON CELTICS,15.1705,2.9026723693684207,0.6286974578947369,1.0526738089736845,4.4337327253421055,1.6703518947368423,0.5547292936842105,0.8008347260526317,0.8822204663157894,13.594,19.75458962680526,13.6
95,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,2020-02-23,HOME,DETROIT PISTONS,9.101666666666667,1.2669328385964915,0.44075060350877193,0.5587129938596491,2.1678330505263155,0.9882110631578949,0.2823720228070176,0.5025269684210527,0.4861104359649125,5.343,10.367133274666667,8.8
96,Doug McDermott,INDIANA PACERS,2020-02-23,AWAY,TORONTO RAPTORS,16.009333333333334,1.8332001117192984,1.4045577950877193,1.7975557523508774,3.329912685052632,2.0002229585964915,0.2263045656140351,0.7765369263157895,0.8224668610526314,13.033,18.85991663574737,11.7
97,Bruce Brown,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,33.045833333333334,4.344274,1.10626,2.048805,6.7898700000000005,4.29944,0.5141800000000001,1.13022,1.7209400000000001,27.820000000000004,31.865397,22.5
98,OG Anunoby,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,31.980166666666666,3.4691659999999995,1.25392,1.6731500000000001,5.886246,2.4443200000000003,0.9864200000000001,1.55388,1.3505999999999996,25.238000000000003,29.373517199999995,18.8
99,Sekou Doumbouya,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,22.33,2.526148,1.61986,1.6706850000000002,4.878999,2.51752,0.25361999999999996,1.11327,1.2645400000000002,12.822,24.0497698,13.6
100,Derrick Rose,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,24.029666666666667,5.298378000000001,1.3973,1.8858059999999996,4.17861,4.38924,0.53162,1.0154400000000001,1.69347,22.115,31.220364,16.9
101,Daniel Gafford,CHICAGO BULLS,2020-02-23,HOME,WASHINGTON WIZARDS,17.145833333333332,3.0834453026315787,0.6912478070175438,2.027469524122807,4.948276671052631,2.165897763157895,0.8333957894736841,1.1586973684210526,1.1258405372807019,15.209,24.305321136842103,15.399999999999999
102,Thon Maker,DETROIT PISTONS,2020-02-23,AWAY,PORTLAND TRAIL BLAZERS,22.104666666666667,3.1186440000000006,1.3908800000000001,2.323221,6.242862000000001,2.7609600000000003,1.10996,1.02174,1.42956,22.756000000000004,29.3315634,15.600000000000001
103,Josh Hart,NEW ORLEANS PELICANS,2020-02-23,AWAY,GOLDEN STATE WARRIORS,27.660666666666668,2.055002,1.7718,2.788252,6.626358,3.42484,0.34242000000000006,1.0271400000000002,1.4338099999999998,28.139,27.9774156,20.0
104,Stanley Johnson,TORONTO RAPTORS,2020-02-23,HOME,INDIANA PACERS,4.072333333333334,0.5757927826666669,0.17335280000000003,0.23127445433333338,0.7968396790000002,0.5055094533333334,0.08930841333333335,0.21516066000000003,0.23720484333333336,2.777,4.2935925911333355,12.8
