slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,NEW YORK KNICKS,WIN,2099,11,17,6,10,11,11,1,4,8,1,0,3,2,36.2
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,OKLAHOMA CITY THUNDER,WIN,2189,14,24,4,9,2,2,1,8,8,0,0,0,1,31.1
haywago01,Gordon Hayward,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,2281,15,25,5,8,4,8,2,7,1,1,1,2,2,29.0
anunoog01,OG Anunoby,TORONTO RAPTORS,AWAY,INDIANA PACERS,WIN,2376,9,16,4,6,8,10,3,5,1,5,1,4,5,25.6
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1154,13,20,3,4,4,4,0,3,1,2,0,1,3,25.6
huntede01,De'Andre Hunter,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2495,13,21,2,5,5,6,0,4,4,1,0,2,4,24.5
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2182,9,13,0,2,9,15,3,11,8,0,1,5,4,24.2
quickim01,Immanuel Quickley,NEW YORK KNICKS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1440,9,18,5,8,8,8,1,2,4,0,0,1,3,23.9
collijo01,John Collins,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2244,12,19,6,9,0,0,1,6,3,0,0,1,5,23.1
turnemy01,Myles Turner,INDIANA PACERS,HOME,TORONTO RAPTORS,LOSS,2180,8,12,4,7,5,6,1,3,1,3,6,5,5,21.9
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1428,7,12,3,5,4,4,0,5,4,3,0,0,3,21.5
hillge01,George Hill,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES CLIPPERS,LOSS,1697,9,12,3,4,1,1,0,0,2,2,0,0,0,20.6
theisda01,Daniel Theis,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1441,4,6,1,3,8,8,1,5,1,2,2,0,3,19.5
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES CLIPPERS,LOSS,2203,8,16,1,3,6,6,1,5,7,0,0,2,3,18.9
millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,WASHINGTON WIZARDS,WIN,1247,8,14,4,8,1,1,1,3,3,1,0,1,0,18.1
smartma01,Marcus Smart,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1633,5,8,1,2,1,2,0,0,9,5,1,2,0,18.0
bridgmi02,Miles Bridges,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1489,8,11,2,5,0,0,1,5,2,2,0,1,3,16.9
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,AWAY,INDIANA PACERS,WIN,2443,6,15,4,9,5,5,0,5,4,3,1,3,3,16.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1988,9,16,1,6,0,0,1,7,7,1,0,2,4,16.5
burksal01,Alec Burks,NEW YORK KNICKS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1621,6,9,5,8,1,2,0,4,1,3,0,2,1,16.2
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1961,7,18,1,1,10,11,3,4,5,2,0,5,6,16.2
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,SAN ANTONIO SPURS,LOSS,1948,13,29,3,10,2,3,1,6,4,0,0,4,2,16.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1598,9,16,1,2,2,2,2,4,1,0,0,0,2,15.9
