Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Giannis Antetokounmpo (15276103),Giannis Antetokounmpo,15276103,PF/F/UTIL,11500,MIL@MIA 09/04/2020 06:30PM ET,MIL,59.31
PG/SG,James Harden (15276106),James Harden,15276106,PG/SG/G/UTIL,11200,HOU@LAL 09/04/2020 09:00PM ET,HOU,59.39
PG/SF,LeBron James (15276110),LeBron James,15276110,PG/SF/F/G/UTIL,11000,HOU@LAL 09/04/2020 09:00PM ET,LAL,54.99
PF/C,Anthony Davis (15276115),Anthony Davis,15276115,PF/C/F/UTIL,10600,HOU@LAL 09/04/2020 09:00PM ET,LAL,50.51
PG,Russell Westbrook (15276119),Russell Westbrook,15276119,PG/G/UTIL,8600,HOU@LAL 09/04/2020 09:00PM ET,HOU,49.78
SG/SF,Jimmy Butler (15276122),Jimmy Butler,15276122,SG/SF/F/G/UTIL,8300,MIL@MIA 09/04/2020 06:30PM ET,MIA,41.36
SF,Khris Middleton (15276127),Khris Middleton,15276127,SF/F/UTIL,8200,MIL@MIA 09/04/2020 06:30PM ET,MIL,37.23
C,Bam Adebayo (15276130),Bam Adebayo,15276130,C/UTIL,8000,MIL@MIA 09/04/2020 06:30PM ET,MIA,40.74
PG,Goran Dragic (15276132),Goran Dragic,15276132,PG/G/UTIL,7000,MIL@MIA 09/04/2020 06:30PM ET,MIA,30.29
SF/PF,Robert Covington (15276135),Robert Covington,15276135,SF/PF/F/UTIL,6300,HOU@LAL 09/04/2020 09:00PM ET,HOU,29.35
SG/SF,Eric Gordon (15276139),Eric Gordon,15276139,SG/SF/F/G/UTIL,5800,HOU@LAL 09/04/2020 09:00PM ET,HOU,23.42
PG,Eric Bledsoe (15276144),Eric Bledsoe,15276144,PG/G/UTIL,5700,MIL@MIA 09/04/2020 06:30PM ET,MIL,30.77
C,Brook Lopez (15276147),Brook Lopez,15276147,C/UTIL,5600,MIL@MIA 09/04/2020 06:30PM ET,MIL,26.37
PF,Jae Crowder (15276149),Jae Crowder,15276149,PF/F/UTIL,5300,MIL@MIA 09/04/2020 06:30PM ET,MIA,25.12
SG,Tyler Herro (15276152),Tyler Herro,15276152,SG/G/UTIL,5200,MIL@MIA 09/04/2020 06:30PM ET,MIA,24.03
SF/PF,Kyle Kuzma (15276155),Kyle Kuzma,15276155,SF/PF/F/UTIL,5000,HOU@LAL 09/04/2020 09:00PM ET,LAL,21.96
C,P.J. Tucker (15276159),P.J. Tucker,15276159,C/UTIL,4800,HOU@LAL 09/04/2020 09:00PM ET,HOU,21.44
SF/PF,Danuel House Jr. (15276161),Danuel House Jr.,15276161,SF/PF/F/UTIL,4700,HOU@LAL 09/04/2020 09:00PM ET,HOU,22.08
SG/SF,Duncan Robinson (15276165),Duncan Robinson,15276165,SG/SF/F/G/UTIL,4600,MIL@MIA 09/04/2020 06:30PM ET,MIA,22.14
C,Jeff Green (15276170),Jeff Green,15276170,C/UTIL,4500,HOU@LAL 09/04/2020 09:00PM ET,HOU,17.77
PG,George Hill (15276172),George Hill,15276172,PG/G/UTIL,4300,MIL@MIA 09/04/2020 06:30PM ET,MIL,19.55
