Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55188-55062,C,Nikola,Nikola Jokic,Jokic,56.354543974905305,33,11000,DEN@CHI,DEN,CHI,,,,,
55188-49111,C,Joel,Joel Embiid,Embiid,53.042855398995535,28,10800,IND@PHI,PHI,IND,GTD,Ankle,,,
55188-9644,SG,James,James Harden,Harden,51.39999915813578,29,10700,BKN@SA,BKN,SA,,,,,
55188-84669,PG,Luka,Luka Doncic,Doncic,53.02580802671371,31,10600,DAL@ORL,DAL,ORL,,,,,
55188-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,10200,BKN@SA,BKN,SA,O,Hamstring,,,
55188-20848,PG,Damian,Damian Lillard,Lillard,47.38709677419355,31,10100,CHA@POR,POR,CHA,,,,,
55188-14514,C,Nikola,Nikola Vucevic,Vucevic,47.03235222311581,34,9800,DAL@ORL,ORL,DAL,,,,,
55188-59358,PF,Domantas,Domantas Sabonis,Sabonis,45.1875,32,9600,IND@PHI,IND,PHI,,,,,
55188-40783,SG,Zach,Zach LaVine,LaVine,42.881248474121094,32,9300,DEN@CHI,CHI,DEN,,,,,
55188-66115,PG,Ben,Ben Simmons,Simmons,41.241379310344826,29,9000,IND@PHI,PHI,IND,,,,,
55188-14498,PG,Kyrie,Kyrie Irving,Irving,44.8999989827474,24,9000,BKN@SA,BKN,SA,,,,,
55188-110310,PF,Zion,Zion Williamson,Williamson,41.396873474121094,32,8900,UTA@NO,NO,UTA,,,,,
55188-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,CHA@POR,POR,CHA,O,Foot,,,
55188-12332,PG,John,John Wall,Wall,34.55217444378397,23,8600,CLE@HOU,HOU,CLE,,,,,
55188-66108,PG,Jamal,Jamal Murray,Murray,35.82258064516129,31,8500,DEN@CHI,DEN,CHI,,,,,
55188-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8500,CLE@HOU,HOU,CLE,O,Ankle,,,
55188-67708,PG,Dejounte,Dejounte Murray,Murray,35.63103616648707,29,8400,BKN@SA,SA,BKN,,,,,
55188-66113,SG,Donovan,Donovan Mitchell,Mitchell,38.90312576293945,32,8300,UTA@NO,UTA,NO,,,,,
55188-9714,SG,DeMar,DeMar DeRozan,DeRozan,38.373077392578125,26,8000,BKN@SA,SA,BKN,,,,,
55188-145485,PG,LaMelo,LaMelo Ball,Ball,34.86666592684659,33,7900,CHA@POR,CHA,POR,,,,,
55188-80821,C,Jarrett,Jarrett Allen,Allen,32.94545306581439,33,7900,CLE@HOU,CLE,HOU,,,,,
55188-66048,SF,Brandon,Brandon Ingram,Ingram,39.62424168442235,33,7800,UTA@NO,NO,UTA,,,,,
55188-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,36.877777099609375,18,7800,DAL@ORL,DAL,ORL,GTD,Back,,,
55188-40203,C,Rudy,Rudy Gobert,Gobert,39.4794132008272,34,7700,UTA@NO,UTA,NO,,,,,
55188-16359,PG,Malcolm,Malcolm Brogdon,Brogdon,39.10645318800403,31,7700,IND@PHI,IND,PHI,GTD,Knee,,,
55188-15684,SG,Victor,Victor Oladipo,Oladipo,35.79545454545455,22,7600,CLE@HOU,HOU,CLE,,,,,
55188-12366,SF,Gordon,Gordon Hayward,Hayward,36.380000813802084,30,7100,CHA@POR,CHA,POR,GTD,Hand,,,
55188-14518,PF,Tobias,Tobias Harris,Harris,37.27333170572917,30,7100,IND@PHI,PHI,IND,GTD,Knee,,,
55188-84667,SG,Collin,Collin Sexton,Sexton,33.47586164803341,29,7100,CLE@HOU,CLE,HOU,,,,,
55188-58253,C,Myles,Myles Turner,Turner,34.86000162760417,30,7000,IND@PHI,IND,PHI,,,,,
55188-23096,SF,Evan,Evan Fournier,Fournier,29.725,20,6800,DAL@ORL,ORL,DAL,,,,,
55188-42677,SG,Terry,Terry Rozier,Rozier,32.46451691658266,31,6800,CHA@POR,CHA,POR,,,,,
55188-9666,PF,Thaddeus,Thaddeus Young,Young,29.114286150251115,28,6600,DEN@CHI,CHI,DEN,,,,,
55188-84676,C,Wendell,Wendell Carter,Carter,28.05714343843006,21,6500,DEN@CHI,CHI,DEN,,,,,
55188-84682,SF,Michael,Michael Porter,Porter,28.130434782608695,23,6500,DEN@CHI,DEN,CHI,,,,,
55188-80806,PG,Lonzo,Lonzo Ball,Ball,30.666666666666668,30,6500,UTA@NO,NO,UTA,,,,,
55188-110342,PG,Darius,Darius Garland,Garland,28.646153376652645,26,6400,CLE@HOU,CLE,HOU,,,,,
55188-9729,PF,Paul,Paul Millsap,Millsap,22.24230722280649,26,6300,DEN@CHI,DEN,CHI,O,Knee,,,
55188-14516,C,Enes,Enes Kanter,Kanter,29.884374618530273,32,6300,CHA@POR,POR,CHA,,,,,
55188-110352,PF,P.J.,P.J. Washington,Washington,29.46551724137931,29,6200,CHA@POR,CHA,POR,,,,,
55188-9575,PG,Mike,Mike Conley,Conley,31.85925971137153,27,6200,UTA@NO,UTA,NO,,,,,
55188-18393,PG,T.J.,T.J. McConnell,McConnell,25.22758536503233,29,6100,IND@PHI,IND,PHI,,,,,
55188-58378,C,Jakob,Jakob Poeltl,Poeltl,23.044827165274786,29,6000,BKN@SA,SA,BKN,,,,,
55188-55057,C,Jusuf,Jusuf Nurkic,Nurkic,26.741666158040363,12,6000,CHA@POR,POR,CHA,O,Wrist,,,
