Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55256-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.35757723721591,33,11300,DEN@MIL,MIL,DEN,,,,,
55256-55062,C,Nikola,Nikola Jokic,Jokic,56.970588235294116,34,11000,DEN@MIL,DEN,MIL,,,,,
55256-9488,SF,LeBron,LeBron James,James,48.33714425223214,35,10800,PHO@LAL,LAL,PHO,GTD,Ankle,,,
55256-15595,SG,Bradley,Bradley Beal,Beal,48.9566650390625,30,10200,MEM@WAS,WAS,MEM,,,,,
55256-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9800,PHO@LAL,LAL,PHO,O,Calf,,,
55256-14513,SF,Kawhi,Kawhi Leonard,Leonard,46.210343985721984,29,9700,LAC@BOS,LAC,BOS,,,,,
55256-9642,PG,Russell,Russell Westbrook,Westbrook,45.2439990234375,25,9600,MEM@WAS,WAS,MEM,,,,,
55256-42669,PF,Julius,Julius Randle,Randle,44.5971435546875,35,9500,NY@SA,NY,SA,,,,,
55256-14528,SF,Jimmy,Jimmy Butler,Butler,45.528570265997026,21,9500,ATL@MIA,MIA,ATL,GTD,Knee,,,
55256-84671,PG,Trae,Trae Young,Young,44.671875,32,9400,ATL@MIA,ATL,MIA,,,,,
55256-80808,PF,Jayson,Jayson Tatum,Tatum,43.186207738415945,29,9300,LAC@BOS,BOS,LAC,,,,,
55256-67708,PG,Dejounte,Dejounte Murray,Murray,35.65,30,8800,NY@SA,SA,NY,,,,,
55256-80817,PF,Bam,Bam Adebayo,Adebayo,42.256248474121094,32,8700,ATL@MIA,MIA,ATL,,,,,
55256-66108,PG,Jamal,Jamal Murray,Murray,35.63750076293945,32,8500,DEN@MIL,DEN,MIL,,,,,
55256-55059,C,Clint,Clint Capela,Capela,40.925804876512096,31,8500,ATL@MIA,ATL,MIA,,,,,
55256-67026,SF,Jaylen,Jaylen Brown,Brown,39.609678206905244,31,8400,LAC@BOS,BOS,LAC,GTD,Knee,,,
55256-9714,SG,DeMar,DeMar DeRozan,DeRozan,38.533334237557874,27,8200,NY@SA,SA,NY,,,,,
55256-58460,SG,Devin,Devin Booker,Booker,36.224137931034484,29,8000,PHO@LAL,PHO,LAL,,,,,
55256-12341,SG,Paul,Paul George,George,40.5,26,7900,LAC@BOS,LAC,BOS,,,,,
55256-9623,PG,Chris,Chris Paul,Paul,37.740623474121094,32,7900,PHO@LAL,PHO,LAL,,,,,
55256-66236,PF,John,John Collins,Collins,32.48823457605698,34,7800,ATL@MIA,ATL,MIA,,,,,
55256-84673,C,Deandre,Deandre Ayton,Ayton,33.448486328125,33,7500,PHO@LAL,PHO,LAL,,,,,
55256-16261,SF,Khris,Khris Middleton,Middleton,37.71764777688419,34,7400,DEN@MIL,MIL,DEN,,,,,
55256-9663,PG,Jrue,Jrue Holiday,Holiday,34.895833333333336,24,7400,DEN@MIL,MIL,DEN,,,,,
55256-110344,PG,Ja,Ja Morant,Morant,34.54999889026988,22,7100,MEM@WAS,MEM,WAS,,,,,
55256-14503,C,Jonas,Jonas Valanciunas,Valanciunas,33.5039990234375,25,7000,MEM@WAS,MEM,WAS,,,,,
55256-14507,PG,Kemba,Kemba Walker,Walker,31.483334011501736,18,6800,LAC@BOS,BOS,LAC,,,,,
55256-23716,SF,Kyle,Kyle Anderson,Anderson,30.403448696794182,29,6500,MEM@WAS,MEM,WAS,GTD,Illness,,,
55256-23776,C,Montrezl,Montrezl Harrell,Harrell,26.037142508370536,35,6500,PHO@LAL,LAL,PHO,,,,,
55256-9729,PF,Paul,Paul Millsap,Millsap,22.24230722280649,26,6300,DEN@MIL,DEN,MIL,O,Knee,,,
55256-84682,SF,Michael,Michael Porter,Porter,28.6875,24,6300,DEN@MIL,DEN,MIL,,,,,
55256-9957,PF,Serge,Serge Ibaka,Ibaka,25.6028564453125,35,6300,LAC@BOS,LAC,BOS,,,,,
55256-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,6200,MEM@WAS,WAS,MEM,O,Knee,,,
55256-9475,PG,Derrick,Derrick Rose,Rose,25.64,25,6200,NY@SA,NY,SA,,,,,
55256-110312,SG,Tyler,Tyler Herro,Herro,29.704348356827445,23,6000,ATL@MIA,MIA,ATL,,,,,
