Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55660-14528,SF,Jimmy,Jimmy Butler,Butler,46.99583435058594,24,10300,MIA@ORL,MIA,ORL,,,,,
55660-14514,C,Nikola,Nikola Vucevic,Vucevic,46.32051282051282,39,9900,MIA@ORL,ORL,MIA,,,,,
55660-20848,PG,Damian,Damian Lillard,Lillard,47.12973104940878,37,9900,POR@MIN,POR,MIN,,,,,
55660-40783,SG,Zach,Zach LaVine,LaVine,42.5594581397804,37,9400,TOR@CHI,CHI,TOR,,,,,
55660-14513,SF,Kawhi,Kawhi Leonard,Leonard,45.287498474121094,32,9300,LAC@NO,LAC,NO,,,,,
55660-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.355556911892364,18,9100,POR@MIN,MIN,POR,,,,,
55660-84671,PG,Trae,Trae Young,Young,44.57222154405382,36,9000,CLE@ATL,ATL,CLE,,,,,
55660-110310,PF,Zion,Zion Williamson,Williamson,40.3756763355152,37,9000,LAC@NO,NO,LAC,,,,,
55660-80808,PF,Jayson,Jayson Tatum,Tatum,43.19999926017992,33,8900,BOS@HOU,BOS,HOU,,,,,
55660-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,POR@MIN,POR,MIN,O,Foot,,,
55660-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8600,BOS@HOU,HOU,BOS,O,Ankle,,,
55660-12332,PG,John,John Wall,Wall,35.46800048828125,25,8500,BOS@HOU,HOU,BOS,O,Knee,,,
55660-80817,PF,Bam,Bam Adebayo,Adebayo,41.48787804805871,33,8500,MIA@ORL,MIA,ORL,O,Knee,,,
55660-24247,SG,Fred,Fred VanVleet,VanVleet,40.799998563878674,34,8400,TOR@CHI,TOR,CHI,O,Covid-19,,,
55660-9535,PG,Kyle,Kyle Lowry,Lowry,36.49677498109879,31,8400,TOR@CHI,TOR,CHI,,,,,
55660-55059,C,Clint,Clint Capela,Capela,40.94705738740809,34,8300,CLE@ATL,ATL,CLE,,,,,
55660-60021,SF,Pascal,Pascal Siakam,Siakam,39.61000162760417,30,8100,TOR@CHI,TOR,CHI,O,Covid-19,,,
55660-80821,C,Jarrett,Jarrett Allen,Allen,32.627777099609375,36,8000,CLE@ATL,CLE,ATL,,,,,
55660-12341,SG,Paul,Paul George,George,40.11379478717672,29,7800,LAC@NO,LAC,NO,,,,,
55660-84667,SG,Collin,Collin Sexton,Sexton,34.75312423706055,32,7800,CLE@ATL,CLE,ATL,,,,,
55660-16293,SF,Norman,Norman Powell,Powell,27.224999321831596,36,7800,TOR@CHI,TOR,CHI,,,,,
55660-66048,SF,Brandon,Brandon Ingram,Ingram,39.026315789473685,38,7700,LAC@NO,NO,LAC,,,,,
55660-15684,SG,Victor,Victor Oladipo,Oladipo,36.83199951171875,25,7700,BOS@HOU,HOU,BOS,,,,,
55660-67026,SF,Jaylen,Jaylen Brown,Brown,38.88000139508929,35,7600,BOS@HOU,BOS,HOU,,,,,
55660-68203,PF,Chris,Chris Boucher,Boucher,30.323685495476973,38,7200,TOR@CHI,TOR,CHI,GTD,Lips,,,
55660-14507,PG,Kemba,Kemba Walker,Walker,31.11904761904762,21,7100,BOS@HOU,BOS,HOU,,,,,
55660-14516,C,Enes,Enes Kanter,Kanter,30.75405471389358,37,6800,POR@MIN,POR,MIN,,,,,
55660-9666,PF,Thaddeus,Thaddeus Young,Young,29.837499618530273,32,6800,TOR@CHI,CHI,TOR,,,,,
55660-23096,SF,Evan,Evan Fournier,Fournier,29.88095238095238,21,6600,MIA@ORL,ORL,MIA,O,Groin,,,
55660-80806,PG,Lonzo,Lonzo Ball,Ball,30.43142787388393,35,6600,LAC@NO,NO,LAC,,,,,
55660-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.04500122070313,20,6600,POR@MIN,MIN,POR,O,Knee,,,
55660-20491,PF,Robert,Robert Covington,Covington,25.62857142857143,35,6500,POR@MIN,POR,MIN,,,,,
55660-145321,SG,Anthony,Anthony Edwards,Edwards,26.097368742290296,38,6500,POR@MIN,MIN,POR,,,,,
55660-110338,SF,De'Andre,De'Andre Hunter,Hunter,29.96666802300347,18,6400,CLE@ATL,ATL,CLE,O,Knee,,,
55660-110342,PG,Darius,Darius Garland,Garland,28.478572300502233,28,6200,CLE@ATL,CLE,ATL,GTD,Groin,,,
55660-80812,PF,Lauri,Lauri Markkanen,Markkanen,29,16,6100,TOR@CHI,CHI,TOR,,,,,
55660-110345,SF,Kevin,Kevin Porter,Porter,45.29999923706055,2,6000,BOS@HOU,HOU,BOS,,,,,
55660-66064,SF,Malik,Malik Beasley,Beasley,31.124241684422348,33,5900,POR@MIN,MIN,POR,O,Suspension,,,
55660-23670,SG,Marcus,Marcus Smart,Smart,30.572221544053818,18,5900,BOS@HOU,BOS,HOU,,,,,
55660-66236,PF,John,John Collins,Collins,31.839474326685856,38,5900,CLE@ATL,ATL,CLE,,,,,
55660-110326,PG,Coby,Coby White,White,28.788889567057293,36,5900,TOR@CHI,CHI,TOR,,,,,
55660-9957,PF,Serge,Serge Ibaka,Ibaka,25.276315789473685,38,5800,LAC@NO,LAC,NO,,,,,
55660-16405,SF,Terrence,Terrence Ross,Ross,26.211429268973216,35,5700,MIA@ORL,ORL,MIA,GTD,Knee,,,
55660-84708,C,Robert,Robert Williams,Williams,22.043332926432292,30,5600,BOS@HOU,BOS,HOU,,,,,
55660-110312,SG,Tyler,Tyler Herro,Herro,28.155556007667823,27,5600,MIA@ORL,MIA,ORL,,,,,
55660-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,5600,CLE@ATL,ATL,CLE,O,Ankle,,,
55660-55057,C,Jusuf,Jusuf Nurkic,Nurkic,26.741666158040363,12,5600,POR@MIN,POR,MIN,O,Wrist,,,
55660-9637,SF,Danilo,Danilo Gallinari,Gallinari,19.65769254244291,26,5600,CLE@ATL,ATL,CLE,,,,,
55660-101329,PG,Kendrick,Kendrick Nunn,Nunn,24.769999186197918,30,5600,MIA@ORL,MIA,ORL,,,,,
