Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16355856),James Harden,16355856,PG/SG/G/UTIL,10900,BKN@DET 02/09/2021 07:00PM ET,BKN,53.79
C,Joel Embiid (16355860),Joel Embiid,16355860,C/UTIL,10500,PHI@SAC 02/09/2021 10:00PM ET,PHI,51.70
PG,Stephen Curry (16355862),Stephen Curry,16355862,PG/G/UTIL,10400,GS@SA 02/09/2021 08:30PM ET,GS,49.20
PG,Damian Lillard (16355865),Damian Lillard,16355865,PG/G/UTIL,10000,ORL@POR 02/09/2021 10:00PM ET,POR,48.99
PF/C,Kevin Durant (16355868),Kevin Durant,16355868,PF/C/F/UTIL,9700,BKN@DET 02/09/2021 07:00PM ET,BKN,50.97
PG,Kyrie Irving (16355872),Kyrie Irving,16355872,PG/G/UTIL,9300,BKN@DET 02/09/2021 07:00PM ET,BKN,45.89
PF,Jayson Tatum (16355875),Jayson Tatum,16355875,PF/F/UTIL,9200,BOS@UTA 02/09/2021 10:00PM ET,BOS,46.44
PF/C,Julius Randle (16355878),Julius Randle,16355878,PF/C/F/UTIL,9100,NY@MIA 02/09/2021 07:30PM ET,NY,47.65
C,Nikola Vucevic (16355882),Nikola Vucevic,16355882,C/UTIL,8900,ORL@POR 02/09/2021 10:00PM ET,ORL,47.12
PG,De'Aaron Fox (16355884),De'Aaron Fox,16355884,PG/G/UTIL,8800,PHI@SAC 02/09/2021 10:00PM ET,SAC,39.88
C,Bam Adebayo (16355887),Bam Adebayo,16355887,C/UTIL,8700,NY@MIA 02/09/2021 07:30PM ET,MIA,42.64
C,Christian Wood (16355889),Christian Wood,16355889,C/UTIL,8600,HOU@NO 02/09/2021 07:30PM ET,HOU,42.5
SF/PF,Brandon Ingram (16355891),Brandon Ingram,16355891,SF/PF/F/UTIL,8500,HOU@NO 02/09/2021 07:30PM ET,NO,41.46
PG/SF,Ben Simmons (16355895),Ben Simmons,16355895,PG/SF/F/G/UTIL,8400,PHI@SAC 02/09/2021 10:00PM ET,PHI,40.36
SF,Jimmy Butler (16355900),Jimmy Butler,16355900,SF/F/UTIL,8300,NY@MIA 02/09/2021 07:30PM ET,MIA,40.80
PF/C,Zion Williamson (16355903),Zion Williamson,16355903,PF/C/F/UTIL,8200,HOU@NO 02/09/2021 07:30PM ET,NO,39.56
PG/SG,Donovan Mitchell (16355907),Donovan Mitchell,16355907,PG/SG/G/UTIL,8100,BOS@UTA 02/09/2021 10:00PM ET,UTA,38.78
PG,CJ McCollum (16355911),CJ McCollum,16355911,PG/G/UTIL,8000,ORL@POR 02/09/2021 10:00PM ET,POR,44.48
PG/SG,Victor Oladipo (16355914),Victor Oladipo,16355914,PG/SG/G/UTIL,7900,HOU@NO 02/09/2021 07:30PM ET,HOU,37.16
SF/PF,DeMar DeRozan (16355918),DeMar DeRozan,16355918,SF/PF/F/UTIL,7800,GS@SA 02/09/2021 08:30PM ET,SA,39.16
PF,Tobias Harris (16355922),Tobias Harris,16355922,PF/F/UTIL,7700,PHI@SAC 02/09/2021 10:00PM ET,PHI,37.51
C,Enes Kanter (16355928),Enes Kanter,16355928,C/UTIL,7500,ORL@POR 02/09/2021 10:00PM ET,POR,29.86
SF,Jaylen Brown (16355925),Jaylen Brown,16355925,SF/F/UTIL,7500,BOS@UTA 02/09/2021 10:00PM ET,BOS,42.7
C,DeMarcus Cousins (16355930),DeMarcus Cousins,16355930,C/UTIL,7400,HOU@NO 02/09/2021 07:30PM ET,HOU,25.25
PG,John Wall (16355932),John Wall,16355932,PG/G/UTIL,7300,HOU@NO 02/09/2021 07:30PM ET,HOU,35.36
C,Rudy Gobert (16355935),Rudy Gobert,16355935,C/UTIL,7200,BOS@UTA 02/09/2021 10:00PM ET,UTA,38.64
SF/PF,Jerami Grant (16355937),Jerami Grant,16355937,SF/PF/F/UTIL,7000,BKN@DET 02/09/2021 07:00PM ET,DET,40.15
PF/C,Draymond Green (16355941),Draymond Green,16355941,PF/C/F/UTIL,6900,GS@SA 02/09/2021 08:30PM ET,GS,26.04
SG/SF,Buddy Hield (16355945),Buddy Hield,16355945,SG/SF/F/G/UTIL,6800,PHI@SAC 02/09/2021 10:00PM ET,SAC,29.92
PG/SG,Tyler Herro (16355950),Tyler Herro,16355950,PG/SG/G/UTIL,6700,NY@MIA 02/09/2021 07:30PM ET,MIA,31.72
PG/SF,Aaron Gordon (16355954),Aaron Gordon,16355954,PG/SF/F/G/UTIL,6600,ORL@POR 02/09/2021 10:00PM ET,ORL,32.09
