Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56333-23831,PF,Jerami,Jerami Grant,Grant,36.38409146395597,44,6600,WAS@DET,DET,WAS,,,,,,PF
56333-58153,SF,Kelly,Kelly Oubre,Oubre,28.724443901909723,45,6600,GS@MIA,GS,MIA,,,,,,SF
56333-80806,PG,Lonzo,Lonzo Ball,Ball,31.107894094366777,38,6600,ORL@NO,NO,ORL,O,Hip,,,,PG
56333-15860,PF,Draymond,Draymond Green,Green,30.142498779296876,40,6600,GS@MIA,GS,MIA,,,,,,PF
56333-80816,SG,Malik,Malik Monk,Monk,19.480645948840724,31,6500,CHA@BKN,CHA,BKN,GTD,Foot,,,,SG
56333-58378,C,Jakob,Jakob Poeltl,Poeltl,25.279999457465276,45,6400,ATL@SA,SA,ATL,,,,,,C
56333-110342,PG,Darius,Darius Garland,Garland,28.581578304893092,38,6300,PHI@CLE,CLE,PHI,,,,,,PG
56333-15590,C,Mason,Mason Plumlee,Plumlee,30.11777886284722,45,6000,WAS@DET,DET,WAS,,,,,,C
56333-110336,PF,Chuma,Chuma Okeke,Okeke,16.251612509450606,31,6000,ORL@NO,ORL,NO,,,,,,PF
56333-110349,SF,Rui,Rui Hachimura,Hachimura,25.056410569411057,39,6000,WAS@DET,WAS,DET,,,,,,SF
56333-84699,SG,Hamidou,Hamidou Diallo,Diallo,24.608571079799106,35,5800,WAS@DET,DET,WAS,O,Groin,,,,SG
56333-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,19.244736520867598,38,5800,ORL@NO,NO,ORL,,,,,,SG
56333-101329,PG,Kendrick,Kendrick Nunn,Nunn,23.44210494192023,38,5800,GS@MIA,MIA,GS,GTD,Ankle,,,,PG
56333-49675,PG,Derrick,Derrick White,White,25.433332170758927,21,5700,ATL@SA,SA,ATL,,,,,,PG
56333-110312,SG,Tyler,Tyler Herro,Herro,28.01621555637669,37,5700,GS@MIA,MIA,GS,,,,,,SG
56333-70827,C,Ivica,Ivica Zubac,Zubac,22.020408163265305,49,5600,DEN@LAC,LAC,DEN,,,,,,C
56333-84706,SG,Devonte',Devonte' Graham,Graham,26.305555555555557,36,5600,CHA@BKN,CHA,BKN,,,,,,SG
56333-9758,SF,Danny,Danny Green,Green,21.889362741023938,47,5500,PHI@CLE,PHI,CLE,,,,,,SF
56333-12355,PG,Eric,Eric Bledsoe,Bledsoe,22.726666937934027,45,5500,ORL@NO,NO,ORL,,,,,,PG
56333-84676,C,Wendell,Wendell Carter,Carter,25.817646699793197,34,5500,ORL@NO,ORL,NO,,,,,,C
56333-15628,SF,Otto,Otto Porter,Porter,20.455555103443288,27,5500,ORL@NO,ORL,NO,,,,,,SF
56333-110352,PF,P.J.,P.J. Washington,Washington,28.323808942522323,42,5500,CHA@BKN,CHA,BKN,,,,,,PF
56333-41594,PF,Aaron,Aaron Gordon,Gordon,29.44074164496528,27,5400,DEN@LAC,DEN,LAC,,,,,,PF
56333-23169,C,Steven,Steven Adams,Adams,24.6953494049782,43,5400,ORL@NO,NO,ORL,,,,,,C
56333-110338,SF,De'Andre,De'Andre Hunter,Hunter,28.120001220703124,20,5400,ATL@SA,ATL,SA,GTD,Knee,,,,SF
56333-40562,SG,Josh,Josh Hart,Hart,24.195652173913043,46,5300,ORL@NO,NO,ORL,,,,,,SG
56333-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,22.134615384615383,26,5300,ORL@NO,ORL,NO,,,,,,PG
56333-17333,SG,Will,Will Barton,Barton,24.297726717862215,44,5300,DEN@LAC,DEN,LAC,,,,,,SG
56333-9729,PF,Paul,Paul Millsap,Millsap,22.359459129539697,37,5200,DEN@LAC,DEN,LAC,,,,,,PF
56333-66061,SG,Dwayne,Dwayne Bacon,Bacon,16.804255059424868,47,5200,ORL@NO,ORL,NO,,,,,,SG
56333-110347,SF,Keldon,Keldon Johnson,Johnson,25.802379789806547,42,5200,ATL@SA,SA,ATL,,,,,,SF
56333-9637,SF,Danilo,Danilo Gallinari,Gallinari,20.722856794084823,35,5200,ATL@SA,ATL,SA,,,,,,SF
56333-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5200,ORL@NO,ORL,NO,O,Ribs,,,,PG
56333-84678,PF,Miles,Miles Bridges,Bridges,21.84565270465353,46,5100,CHA@BKN,CHA,BKN,,,,,,PF
56333-110315,SG,Terance,Terance Mann,Mann,14.189130700152853,46,5100,DEN@LAC,LAC,DEN,,,,,,SG
56333-145328,SF,Saddiq,Saddiq Bey,Bey,19.026666937934028,45,5100,WAS@DET,DET,WAS,,,,,,SF
56333-9660,C,Dwight,Dwight Howard,Howard,19.819148936170212,47,5100,PHI@CLE,PHI,CLE,,,,,,C
56333-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,13.710714067731585,28,5000,GS@MIA,MIA,GS,,,,,,PF
56333-14523,PG,Reggie,Reggie Jackson,Jackson,17.971739395805027,46,5000,DEN@LAC,LAC,DEN,,,,,,PG
56333-84675,C,Mo,Mo Bamba,Bamba,13.88,25,5000,ORL@NO,ORL,NO,,,,,,C
56333-84704,SG,Kevin,Kevin Huerter,Huerter,24.108510118849733,47,5000,ATL@SA,ATL,SA,,,,,,SG
56333-145310,PG,Saben,Saben Lee,Lee,14.376922607421875,26,5000,WAS@DET,DET,WAS,,,,,,PG
56333-9957,PF,Serge,Serge Ibaka,Ibaka,24.6974362104367,39,4900,DEN@LAC,LAC,DEN,O,Back,,,,PF
56333-9560,PF,Blake,Blake Griffin,Griffin,24.16800048828125,25,4900,CHA@BKN,BKN,CHA,O,Rest,,,,PF
56333-110322,PG,Jordan,Jordan Poole,Poole,16.02692354642428,26,4800,GS@MIA,GS,MIA,,,,,,PG
56333-110339,SG,Cam,Cam Reddish,Reddish,21.588461068960335,26,4800,ATL@SA,ATL,SA,O,Achilles,,,,SG
56333-9577,PF,Rudy,Rudy Gay,Gay,22.084210847553454,38,4800,ATL@SA,SA,ATL,,,,,,PF
56333-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,ORL@NO,ORL,NO,O,Knee,,,,SF
56333-9662,SG,Lou,Lou Williams,Williams,21.299999418712797,42,4800,ATL@SA,ATL,SA,GTD,Not injury related,,,,SG
56333-9673,PG,Goran,Goran Dragic,Dragic,24.066666666666666,30,4800,GS@MIA,MIA,GS,,,,,,PG
56333-9688,PF,LaMarcus,LaMarcus Aldridge,Aldridge,24.419047037760418,21,4800,CHA@BKN,BKN,CHA,,,,,,PF
56333-16363,SF,Joe,Joe Harris,Harris,22.75208282470703,48,4800,CHA@BKN,BKN,CHA,,,,,,SF
56333-23572,SF,Taurean,Taurean Prince,Prince,17.676666259765625,30,4700,PHI@CLE,CLE,PHI,,,,,,SF
56333-17491,SF,James,James Ennis,Ennis,16.490000406901043,30,4700,ORL@NO,ORL,NO,,,,,,SF
56333-9538,PF,Trevor,Trevor Ariza,Ariza,16.957142421177455,7,4700,GS@MIA,MIA,GS,,,,,,PF
56333-80814,PG,Dennis,Dennis Smith,Smith,19.42105263157895,19,4700,WAS@DET,DET,WAS,GTD,Back,,,,PG
56333-66046,SG,Luke,Luke Kennard,Kennard,14.95116335846657,43,4700,DEN@LAC,LAC,DEN,,,,,,SG
56333-9809,SF,Nicolas,Nicolas Batum,Batum,21.56956548276155,46,4600,DEN@LAC,LAC,DEN,,,,,,SF
56333-84691,PG,Shake,Shake Milton,Milton,22.058974045973557,39,4600,PHI@CLE,PHI,CLE,,,,,,PG
56333-110354,PF,Nicolas,Nicolas Claxton,Claxton,21.59375,16,4600,CHA@BKN,BKN,CHA,,,,,,PF
56333-15691,C,Cody,Cody Zeller,Zeller,22.996297200520832,27,4600,CHA@BKN,CHA,BKN,,,,,,C
56333-85137,SG,Duncan,Duncan Robinson,Robinson,21.120833079020183,48,4500,GS@MIA,MIA,GS,,,,,,SG
56333-14512,PF,Marcus,Marcus Morris,Morris,20.370270600190032,37,4500,DEN@LAC,LAC,DEN,GTD,Calf,,,,PF
56333-14529,PG,Cory,Cory Joseph,Joseph,16.09583282470703,48,4500,WAS@DET,DET,WAS,,,,,,PG
56333-84702,SG,Lonnie,Lonnie Walker,Walker,18.921620961782093,37,4500,ATL@SA,SA,ATL,O,Wrist,,,,SG
56333-18600,PG,Tyler,Tyler Johnson,Johnson,9.672413793103448,29,4400,CHA@BKN,BKN,CHA,,,,,,PG
56333-16081,PF,Khem,Khem Birch,Birch,16.873913308848504,46,4400,ORL@NO,ORL,NO,,,,,,PF
56333-84694,SG,Bruce,Bruce Brown,Brown,18.23409063165838,44,4400,CHA@BKN,BKN,CHA,,,,,,SG
56333-15583,SG,Seth,Seth Curry,Curry,21.35277811686198,36,4400,PHI@CLE,PHI,CLE,,,,,,SG
56333-9561,C,DeAndre,DeAndre Jordan,Jordan,21.623913308848504,46,4400,CHA@BKN,BKN,CHA,,,,,,C
56333-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,15.528124809265137,32,4200,GS@MIA,GS,MIA,,,,,,PF
56333-9874,PF,Kevin,Kevin Love,Love,11.524999618530273,4,4200,PHI@CLE,CLE,PHI,GTD,Calf,,,,PF
56333-55060,SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,19.954545454545453,22,4200,ATL@SA,ATL,SA,,,,,,SF
56333-145307,PF,Isaiah,Isaiah Stewart,Stewart,18.153333875868057,45,4200,WAS@DET,DET,WAS,,,,,,PF
56333-80809,SG,Josh,Josh Jackson,Jackson,23.473810105096724,42,4200,WAS@DET,DET,WAS,,,,,,SG
56333-9648,PF,Jeff,Jeff Green,Green,18.029545177112926,44,4200,CHA@BKN,BKN,CHA,,,,,,PF
56333-9703,PG,George,George Hill,Hill,21.021427699497767,14,4200,PHI@CLE,PHI,CLE,O,Thumb,,,,PG
56333-63126,SF,Cedi,Cedi Osman,Osman,20.37727217240767,44,4100,PHI@CLE,CLE,PHI,,,,,,SF
56333-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,4100,CHA@BKN,BKN,CHA,O,Knee,,,,SG
56333-110883,PF,Dean,Dean Wade,Wade,10.602564102564102,39,4100,PHI@CLE,CLE,PHI,,,,,,PF
56333-145316,PG,Kira,Kira Lewis,Lewis,12.777419551726311,31,4100,ORL@NO,NO,ORL,,,,,,PG
56333-15405,PF,JaMychal,JaMychal Green,Green,18.094285365513393,35,4000,DEN@LAC,DEN,LAC,,,,,,PF
56333-145541,PG,R.J.,R.J. Hampton,Hampton,6.711110998083044,27,4000,ORL@NO,ORL,NO,,,,,,PG
56333-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4000,ATL@SA,ATL,SA,O,Ankle,,,,PG
56333-16197,SG,Chasson,Chasson Randle,Randle,11.75,18,4000,ORL@NO,ORL,NO,,,,,,SG
56333-145314,PF,Precious,Precious Achiuwa,Achiuwa,12.095652704653533,46,4000,GS@MIA,MIA,GS,,,,,,PF
56333-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,10.799999606224798,31,4000,PHI@CLE,CLE,PHI,,,,,,PF
56333-145347,C,James,James Wiseman,Wiseman,22.272727272727273,33,4000,GS@MIA,GS,MIA,,,,,,C
56333-101331,PF,Gary,Gary Clark,Clark,9.668571254185268,35,4000,DEN@LAC,DEN,LAC,,,,,,PF
56333-145539,SF,Deni,Deni Avdija,Avdija,15.178571428571429,42,3900,WAS@DET,WAS,DET,,,,,,SF
56333-12474,PG,Patrick,Patrick Beverley,Beverley,19.875862910829742,29,3900,DEN@LAC,LAC,DEN,O,Knee,,,,PG
56333-84677,PG,Jerome,Jerome Robinson,Robinson,12.274999618530273,16,3900,WAS@DET,WAS,DET,,,,,,PG
56333-9956,SG,Wayne,Wayne Ellington,Ellington,16.064706241383274,34,3900,WAS@DET,DET,WAS,GTD,Calf,,,,SG
56333-15814,C,Alex,Alex Len,Len,15.210526315789474,38,3900,WAS@DET,WAS,DET,,,,,,C
56333-16368,PF,Mike,Mike Scott,Scott,10.12142835344587,28,3900,PHI@CLE,PHI,CLE,,,,,,PF
56333-101387,PG,Gabe,Gabe Vincent,Vincent,10.190908720999053,33,3800,GS@MIA,MIA,GS,,,,,,PG
56333-9739,C,JaVale,JaVale McGee,McGee,19.439393939393938,33,3800,DEN@LAC,DEN,LAC,,,,,,C
56333-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.273171029439787,41,3800,DEN@LAC,DEN,LAC,,,,,,PG
56333-9873,C,Robin,Robin Lopez,Lopez,16.217391304347824,46,3800,WAS@DET,WAS,DET,,,,,,C
56333-63127,C,Willy,Willy Hernangomez,Hernangomez,17.21199951171875,25,3800,ORL@NO,NO,ORL,,,,,,C
56333-14505,C,Bismack,Bismack Biyombo,Biyombo,17.040908813476562,44,3800,CHA@BKN,CHA,BKN,,,,,,C
56333-14543,PF,Davis,Davis Bertans,Bertans,17.462857491629464,35,3800,WAS@DET,WAS,DET,O,Calf,,,,PF
56333-9939,SG,Patty,Patty Mills,Mills,19.797726717862215,44,3800,ATL@SA,SA,ATL,,,,,,SG
56333-110325,PF,Daniel,Daniel Gafford,Gafford,13.978787508877842,33,3800,WAS@DET,WAS,DET,O,Ankle,,,,PF
56333-97018,PG,Chris,Chris Chiozza,Chiozza,10.731249809265137,16,3800,CHA@BKN,BKN,CHA,,,,,,PG
56333-110351,SG,Cody,Cody Martin,Martin,10.72941140567555,34,3800,CHA@BKN,CHA,BKN,,,,,,SG
56333-19781,SF,Kent,Kent Bazemore,Bazemore,14.506666395399305,45,3800,GS@MIA,GS,MIA,,,,,,SF
56333-15771,C,Gorgui,Gorgui Dieng,Dieng,17.65652200450068,23,3800,ATL@SA,SA,ATL,O,Shoulder,,,,C
56333-145345,PG,Nico,Nico Mannion,Mannion,12.617647058823529,17,3800,GS@MIA,GS,MIA,,,,,,PG
56333-58461,PF,Trey,Trey Lyles,Lyles,11.052173780358356,23,3700,ATL@SA,SA,ATL,O,Ankle,,,,PF
56333-110320,SF,Matisse,Matisse Thybulle,Thybulle,14.554546009410512,44,3700,PHI@CLE,PHI,CLE,,,,,,SF
56333-16790,PG,Brad,Brad Wanamaker,Wanamaker,11.767500305175782,40,3700,CHA@BKN,CHA,BKN,,,,,,PG
56333-111622,SF,Garrison,Garrison Mathews,Mathews,11.5,40,3600,WAS@DET,WAS,DET,,,,,,SF
56333-23676,PG,Damyean,Damyean Dotson,Dotson,12.82857142857143,35,3600,PHI@CLE,CLE,PHI,,,,,,PG
56333-58576,C,Kevon,Kevon Looney,Looney,13.227778116861979,36,3600,GS@MIA,GS,MIA,,,,,,C
56333-110340,C,Jaxson,Jaxson Hayes,Hayes,12.04117629107307,34,3600,ORL@NO,NO,ORL,,,,,,C
56333-40208,PG,Raul,Raul Neto,Neto,17.002499389648438,40,3600,WAS@DET,WAS,DET,GTD,Ribs,,,,PG
56333-145737,SG,Brodric,Brodric Thomas,Thomas,9.416666666666666,12,3600,PHI@CLE,CLE,PHI,,,,,,SG
56333-145341,SG,Isaac,Isaac Okoro,Okoro,16.75,42,3600,PHI@CLE,CLE,PHI,,,,,,SG
56333-9664,SF,Andre,Andre Iguodala,Iguodala,15.688636086203836,44,3600,GS@MIA,MIA,GS,,,,,,SF
56333-117273,SF,Mychal,Mychal Mulder,Mulder,6.451282207782452,39,3500,GS@MIA,GS,MIA,,,,,,SF
56333-117285,SF,Vlatko,Vlatko Cancar,Cancar,4.232000122070312,25,3500,DEN@LAC,DEN,LAC,,,,,,SF
56333-110639,PF,Sekou,Sekou Doumbouya,Doumbouya,7.602500152587891,40,3500,WAS@DET,DET,WAS,GTD,Illness,,,,PF
56333-110638,SF,Deividas,Deividas Sirvydis,Sirvydis,1.0999999576144748,9,3500,WAS@DET,DET,WAS,,,,,,SF
56333-110640,PF,Luka,Luka Samanic,Samanic,7.172222561306423,18,3500,ATL@SA,SA,ATL,,,,,,PF
56333-12340,PF,Patrick,Patrick Patterson,Patterson,9.3,20,3500,DEN@LAC,LAC,DEN,,,,,,PF
56333-15417,SF,Solomon,Solomon Hill,Hill,10.134782874065897,46,3500,ATL@SA,ATL,SA,,,,,,SF
56333-112708,SF,Max,Max Strus,Strus,9.125,24,3500,GS@MIA,MIA,GS,,,,,,SF
56333-145485,PG,LaMelo,LaMelo Ball,Ball,35.08536585365854,41,3500,CHA@BKN,CHA,BKN,O,Wrist,,,,PG
56333-145491,PF,Nathan,Nathan Knight,Knight,7.4947365208675985,19,3500,ATL@SA,ATL,SA,,,,,,PF
56333-145489,PG,Killian,Killian Hayes,Hayes,9.728571210588727,7,3500,WAS@DET,DET,WAS,O,Hip,,,,PG
56333-20064,PG,Matthew,Matthew Dellavedova,Dellavedova,9.543859649122806,57,3500,PHI@CLE,CLE,PHI,GTD,Abdomen,,,,PG
56333-17517,SG,Tony,Tony Snell,Snell,10.78529447667739,34,3500,ATL@SA,ATL,SA,,,,,,SG
56333-113267,SF,Caleb,Caleb Martin,Martin,11.953125,32,3500,CHA@BKN,CHA,BKN,,,,,,SF
56333-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,3.0714285714285716,14,3500,ORL@NO,NO,ORL,,,,,,SG
56333-145532,SG,Jay,Jay Scrubb,Scrubb,,,3500,DEN@LAC,LAC,DEN,O,Foot,,,,SG
56333-145548,PF,Anthony,Anthony Gill,Gill,4.061538402850811,13,3500,WAS@DET,WAS,DET,,,,,,PF
56333-66196,SG,PJ,PJ Dozier,Dozier,16.243749618530273,32,3500,DEN@LAC,DEN,LAC,,,,,,SG
56333-70825,SF,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,13.104877751048019,41,3500,CHA@BKN,BKN,CHA,,,,,,SF
56333-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,14.958333333333334,36,3500,PHI@CLE,PHI,CLE,,,,,,SG
56333-14509,SG,Klay,Klay Thompson,Thompson,,,3500,GS@MIA,GS,MIA,O,Achilles,,,,SG
56333-84688,SF,Keita,Keita Bates-Diop,Bates-Diop,5.53125,16,3500,ATL@SA,SA,ATL,O,Hamstring,,,,SF
56333-145631,SF,Greg,Greg Whittington,Whittington,0,4,3500,DEN@LAC,DEN,LAC,,,,,,SF
56333-15582,PG,Quinn,Quinn Cook,Cook,5.713043212890625,23,3500,PHI@CLE,CLE,PHI,,,,,,PG
56333-12511,PG,Ish,Ish Smith,Smith,18.48421116879112,19,3500,WAS@DET,WAS,DET,O,Quadriceps,,,,PG
56333-84707,SF,Chandler,Chandler Hutchison,Hutchison,8.222222222222221,9,3500,WAS@DET,WAS,DET,,,,,,SF
56333-58083,C,Jahlil,Jahlil Okafor,Okafor,7.991666793823242,12,3500,WAS@DET,DET,WAS,O,Knee,,,,C
56333-110309,SF,KZ,KZ Okpala,Okpala,6.94,25,3500,GS@MIA,MIA,GS,GTD,Covid-19,,,,SF
56333-110313,C,Bol,Bol Bol,Bol,4.709999847412109,20,3500,DEN@LAC,DEN,LAC,,,,,,C
56333-145643,SG,Mason,Mason Jones,Jones,10.180769700270433,26,3500,PHI@CLE,PHI,CLE,,,,,,SG
56333-9966,PF,James,James Johnson,Johnson,15.800000420932111,29,3500,ORL@NO,NO,ORL,,,,,,PF
56333-9455,PG,Rajon,Rajon Rondo,Rondo,12.537037037037036,27,3500,DEN@LAC,LAC,DEN,O,Groin,,,,PG
56333-84718,PF,Alize,Alize Johnson,Johnson,50.5,1,3500,CHA@BKN,BKN,CHA,,,,,,PF
56333-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,3500,WAS@DET,WAS,DET,O,Knee,,,,C
56333-110323,C,Eric,Eric Paschall,Paschall,15.449999357524671,38,3500,GS@MIA,GS,MIA,O,Wrist,,,,C
56333-84722,PF,Isaac,Isaac Bonga,Bonga,6.237930824016702,29,3500,WAS@DET,WAS,DET,,,,,,PF
56333-84724,SG,Landry,Landry Shamet,Shamet,12.782051282051283,39,3500,CHA@BKN,BKN,CHA,,,,,,SG
56333-110329,PF,Bruno,Bruno Fernando,Fernando,5.404347958772079,23,3500,ATL@SA,ATL,SA,,,,,,PF
56333-110335,SF,Ignas,Ignas Brazdeikis,Brazdeikis,1.225000023841858,4,3500,PHI@CLE,PHI,CLE,O,Not injury related,,,,SF
56333-110341,SG,Dylan,Dylan Windler,Windler,12.899999803112399,31,3500,PHI@CLE,CLE,PHI,GTD,Knee,,,,SG
56333-110348,SG,Quinndary,Quinndary Weatherspoon,Weatherspoon,1.8833333651224773,12,3500,ATL@SA,SA,ATL,,,,,,SG
56333-110350,PF,Jalen,Jalen McDaniels,McDaniels,7.8285711379278276,21,3500,CHA@BKN,CHA,BKN,,,,,,PF
56333-115994,PF,Tyler,Tyler Cook,Cook,5.7727272727272725,11,3500,WAS@DET,DET,WAS,,,,,,PF
56333-110365,PF,Alen,Alen Smailagic,Smailagic,1.25,4,3500,GS@MIA,GS,MIA,,,,,,PF
56333-145697,PG,Karim,Karim Mane,Mane,3.8666665818956165,9,3500,ORL@NO,ORL,NO,O,Hamstring,,,,PG
56333-48940,SG,Wes,Wes Iwundu,Iwundu,6.166666666666667,24,3500,ORL@NO,NO,ORL,,,,,,SG
56333-145730,SG,Nate,Nate Darling,Darling,2.25,2,3500,CHA@BKN,CHA,BKN,,,,,,SG
56333-145745,C,Will,Will Magnay,Magnay,-1,1,3500,ORL@NO,NO,ORL,,,,,,C
56333-9589,PF,Udonis,Udonis Haslem,Haslem,7.925000190734863,4,3500,GS@MIA,MIA,GS,GTD,Covid-19,,,,PF
56333-15744,SG,Rodney,Rodney McGruder,McGruder,10.087499618530273,16,3500,WAS@DET,DET,WAS,O,Elbow,,,,SG
56333-111492,PF,Amir,Amir Coffey,Coffey,5.19032238375756,31,3500,DEN@LAC,LAC,DEN,,,,,,PF
56333-101266,SG,Cameron,Cameron Reynolds,Reynolds,0.6666666666666666,3,3500,ATL@SA,SA,ATL,,,,,,SG
56333-145303,SG,Skylar,Skylar Mays,Mays,6.676190330868676,21,3500,ATL@SA,ATL,SA,,,,,,SG
56333-145819,SF,Naji,Naji Marshall,Marshall,1.4857142312186105,7,3500,ORL@NO,NO,ORL,,,,,,SF
56333-145304,C,Onyeka,Onyeka Okongwu,Okongwu,7.787999877929687,25,3500,ATL@SA,ATL,SA,,,,,,C
56333-145305,PF,Zeke,Zeke Nnaji,Nnaji,6.480644964402722,31,3500,DEN@LAC,DEN,LAC,,,,,,PF
56333-145311,SG,Grant,Grant Riller,Riller,,,3500,CHA@BKN,CHA,BKN,,,,,,SG
56333-145312,PF,Vernon,Vernon Carey,Carey,2.7571427481515065,7,3500,CHA@BKN,CHA,BKN,,,,,,PF
56333-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,3500,ORL@NO,ORL,NO,O,Knee,,,,PG
56333-145318,C,Nick,Nick Richards,Richards,1.9636363983154297,11,3500,CHA@BKN,CHA,BKN,,,,,,C
56333-145323,PG,Tre,Tre Jones,Jones,2.8545454198663887,22,3500,ATL@SA,SA,ATL,,,,,,PG
56333-145320,C,Daniel,Daniel Oturu,Oturu,4.125,16,3500,DEN@LAC,LAC,DEN,,,,,,C
56333-145324,SG,Devin,Devin Vassell,Vassell,13.460526315789474,38,3500,ATL@SA,SA,ATL,,,,,,SG
56333-145330,PG,Isaiah,Isaiah Joe,Joe,7.195833206176758,24,3500,PHI@CLE,PHI,CLE,,,,,,PG
56333-145331,SG,Tyrese,Tyrese Maxey,Maxey,12.612194526486281,41,3500,PHI@CLE,PHI,CLE,,,,,,SG
56333-145329,SF,Paul,Paul Reed,Reed,7.630000305175781,10,3500,PHI@CLE,PHI,CLE,,,,,,SF
