"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53268-55062","C","Nikola","Nikola Jokic","Jokic","56.84285627092634","7","11300","DAL@DEN","DEN","DAL","","","","",""
"53268-84669","PG","Luka","Luka Doncic","Doncic","46.21666463216146","6","11100","DAL@DEN","DAL","DEN","","","","",""
"53268-15755","PF","Anthony","Anthony Davis","Davis","44.01428658621652","7","10400","SA@LAL","LAL","SA","GTD","Thigh","","",""
"53268-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","49.29999923706055","2","10200","MIN@POR","MIN","POR","O","Wrist","","",""
"53268-9488","SF","LeBron","LeBron James","James","46.462501525878906","8","10100","SA@LAL","LAL","SA","GTD","Ankle","","",""
"53268-14498","PG","Kyrie","Kyrie Irving","Irving","46.128570556640625","7","10000","PHI@BKN","BKN","PHI","","","","",""
"53268-49111","C","Joel","Joel Embiid","Embiid","50.84285627092634","7","9900","PHI@BKN","PHI","BKN","","","","",""
"53268-9646","SF","Kevin","Kevin Durant","Durant","46.31666564941406","6","9800","PHI@BKN","BKN","PHI","O","Covid-19","","",""
"53268-20848","PG","Damian","Damian Lillard","Lillard","40.74285888671875","7","9200","MIN@POR","POR","MIN","","","","",""
"53268-15557","C","Andre","Andre Drummond","Drummond","44.76250076293945","8","9200","CLE@MEM","CLE","MEM","","","","",""
"53268-19067","SG","CJ","CJ McCollum","McCollum","45.971426827566965","7","9000","MIN@POR","POR","MIN","","","","",""
"53268-66115","PG","Ben","Ben Simmons","Simmons","40.9375","8","8700","PHI@BKN","PHI","BKN","","","","",""
"53268-110344","PG","Ja","Ja Morant","Morant","40.300000508626304","3","8500","CLE@MEM","MEM","CLE","O","Ankle","","",""
"53268-9714","SG","DeMar","DeMar DeRozan","DeRozan","40.028573172433035","7","8200","SA@LAL","SA","LAL","","","","",""
"53268-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","41.07017543859649","57","8000","DAL@DEN","DAL","DEN","O","Knee","","",""
"53268-14518","SF","Tobias","Tobias Harris","Harris","37.95000076293945","8","7900","PHI@BKN","PHI","BKN","","","","",""
"53268-58312","SG","D'Angelo","D'Angelo Russell","Russell","32.45714242117746","7","7800","MIN@POR","MIN","POR","","","","",""
"53268-66108","PG","Jamal","Jamal Murray","Murray","32.96666717529297","6","7600","DAL@DEN","DEN","DAL","","","","",""
"53268-67708","PG","Dejounte","Dejounte Murray","Murray","34.31428527832031","7","7200","SA@LAL","SA","LAL","","","","",""
"53268-84667","SG","Collin","Collin Sexton","Sexton","35.67499923706055","8","6900","CLE@MEM","CLE","MEM","GTD","Ankle","","",""
"53268-20992","PF","Larry","Larry Nance","Nance","30.237499237060547","8","6800","CLE@MEM","CLE","MEM","","","","",""
"53268-84682","SF","Michael","Michael Porter","Porter","37.224998474121094","4","6700","DAL@DEN","DEN","DAL","GTD","Covid-19","","",""
"53268-110342","PG","Darius","Darius Garland","Garland","32.666666666666664","6","6600","CLE@MEM","CLE","MEM","O","Shoulder","","",""
"53268-110347","SF","Keldon","Keldon Johnson","Johnson","32.45714242117746","7","6500","SA@LAL","SA","LAL","","","","",""
"53268-14503","C","Jonas","Jonas Valanciunas","Valanciunas","33.81428527832031","7","6500","CLE@MEM","MEM","CLE","","","","",""
"53268-23798","SG","Caris","Caris LeVert","LeVert","31.649999618530273","8","6500","PHI@BKN","BKN","PHI","","","","",""
"53268-80821","C","Jarrett","Jarrett Allen","Allen","31.637500762939453","8","6300","PHI@BKN","BKN","PHI","","","","",""
"53268-55057","C","Jusuf","Jusuf Nurkic","Nurkic","26.857142857142858","7","6200","MIN@POR","POR","MIN","","","","",""
"53268-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","23.700000762939453","4","6200","SA@LAL","SA","LAL","","","","",""
"53268-49675","PG","Derrick","Derrick White","White","15.699999809265137","1","6000","SA@LAL","SA","LAL","O","Toe","","",""
"53268-60233","SG","Dillon","Dillon Brooks","Brooks","30.814285278320312","7","6000","CLE@MEM","MEM","CLE","","","","",""
"53268-17333","SF","Will","Will Barton","Barton","25.300000871930802","7","6000","DAL@DEN","DEN","DAL","","","","",""
"53268-23716","SF","Kyle","Kyle Anderson","Anderson","30.714285714285715","7","5900","CLE@MEM","MEM","CLE","","","","",""
"53268-9874","PF","Kevin","Kevin Love","Love","20.450000762939453","2","5700","CLE@MEM","CLE","MEM","O","Calf","","",""
"53268-15846","SF","Tim","Tim Hardaway","Hardaway","26.65714372907366","7","5700","DAL@DEN","DAL","DEN","","","","",""
"53268-66064","SG","Malik","Malik Beasley","Beasley","28.785714285714285","7","5600","MIN@POR","MIN","POR","","","","",""
"53268-58081","PG","Tyus","Tyus Jones","Jones","21.071428571428573","7","5400","CLE@MEM","MEM","CLE","","","","",""
"53268-40201","SG","Dennis","Dennis Schroder","Schroder","27.325000762939453","8","5300","SA@LAL","LAL","SA","","","","",""
"53268-23776","C","Montrezl","Montrezl Harrell","Harrell","25.0625","8","5300","SA@LAL","LAL","SA","","","","",""
"53268-63126","SF","Cedi","Cedi Osman","Osman","22.725000381469727","8","5200","CLE@MEM","CLE","MEM","","","","",""
"53268-14516","C","Enes","Enes Kanter","Kanter","23.214285714285715","7","5200","MIN@POR","POR","MIN","","","","",""
"53268-110353","PF","Brandon","Brandon Clarke","Clarke","22.25714329310826","7","5100","CLE@MEM","MEM","CLE","","","","",""
"53268-20491","PF","Robert","Robert Covington","Covington","21.571428571428573","7","5000","MIN@POR","POR","MIN","","","","",""
"53268-15583","SG","Seth","Seth Curry","Curry","27.012500762939453","8","5000","PHI@BKN","PHI","BKN","GTD","Ankle","","",""
"53268-16363","SF","Joe","Joe Harris","Harris","22.100000381469727","8","4900","PHI@BKN","BKN","PHI","","","","",""
"53268-9577","SF","Rudy","Rudy Gay","Gay","25.32857186453683","7","4800","SA@LAL","SA","LAL","","","","",""
"53268-16233","SG","Josh","Josh Richardson","Richardson","21.771427699497767","7","4800","DAL@DEN","DAL","DEN","","","","",""
"53268-9739","PF","JaVale","JaVale McGee","McGee","22.387500762939453","8","4700","CLE@MEM","CLE","MEM","","","","",""
"53268-58084","SF","Justise","Justise Winslow","Winslow","26.327273282137785","11","4700","CLE@MEM","MEM","CLE","O","Hip","","",""
"53268-15771","C","Gorgui","Gorgui Dieng","Dieng","20.514286586216517","7","4600","CLE@MEM","MEM","CLE","","","","",""
"53268-110333","SF","Jarrett","Jarrett Culver","Culver","18.471429007393972","7","4600","MIN@POR","MIN","POR","","","","",""
"53268-14496","PG","Ricky","Ricky Rubio","Rubio","17.27142878941127","7","4500","MIN@POR","MIN","POR","","","","",""
"53268-40396","PG","Monte","Monte Morris","Morris","21.357142857142858","7","4500","DAL@DEN","DEN","DAL","","","","",""
"53268-84691","PG","Shake","Shake Milton","Milton","22.162500381469727","8","4500","PHI@BKN","PHI","BKN","","","","",""
"53268-84721","SF","Jarred","Jarred Vanderbilt","Vanderbilt","20.280000305175783","5","4500","MIN@POR","MIN","POR","","","","",""
"53268-9729","PF","Paul","Paul Millsap","Millsap","17.842857360839844","7","4400","DAL@DEN","DEN","DAL","","","","",""
"53268-111376","SG","John","John Konchar","Konchar","20.719999694824217","5","4400","CLE@MEM","MEM","CLE","O","Ankle","","",""
"53268-110995","PF","Naz","Naz Reid","Reid","19.571428571428573","7","4400","MIN@POR","MIN","POR","","","","",""
"53268-84702","SG","Lonnie","Lonnie Walker","Walker","20.714285714285715","7","4400","SA@LAL","SA","LAL","","","","",""
"53268-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","19.485713413783483","7","4400","DAL@DEN","DAL","DEN","","","","",""
"53268-58378","C","Jakob","Jakob Poeltl","Poeltl","18.985713413783483","7","4300","SA@LAL","SA","LAL","","","","",""
"53268-9939","PG","Patty","Patty Mills","Mills","21.699999128069198","7","4300","SA@LAL","SA","LAL","","","","",""
"53268-23572","PF","Taurean","Taurean Prince","Prince","12.287500381469727","8","4200","PHI@BKN","BKN","PHI","","","","",""
"53268-9508","SF","Carmelo","Carmelo Anthony","Anthony","19.650000254313152","6","4200","MIN@POR","POR","MIN","","","","",""
"53268-15405","PF","JaMychal","JaMychal Green","Green","22.333333333333332","3","4200","DAL@DEN","DEN","DAL","","","","",""
"53268-70822","PF","Juancho","Juancho Hernangomez","Hernangomez","14.400000435965401","7","4200","MIN@POR","MIN","POR","","","","",""
"53268-84690","PG","Jalen","Jalen Brunson","Brunson","20.15714372907366","7","4200","DAL@DEN","DAL","DEN","","","","",""
"53268-58377","PF","Kyle","Kyle Kuzma","Kuzma","19.287500381469727","8","4100","SA@LAL","LAL","SA","","","","",""
"53268-70825","SF","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","13.300000190734863","8","4100","PHI@BKN","BKN","PHI","","","","",""
"53268-145321","SF","Anthony","Anthony Edwards","Edwards","20.428571428571427","7","4100","MIN@POR","MIN","POR","","","","",""
"53268-84689","SF","Josh","Josh Okogie","Okogie","14.5","3","4100","MIN@POR","MIN","POR","O","Hamstring","","",""
"53268-15843","PG","Trey","Trey Burke","Burke","12.285714285714286","7","4100","DAL@DEN","DAL","DEN","O","Illness","","",""
