"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"52831-9644","SG","James","James Harden","Harden","56.75072534533515","69","11000","HOU@POR","HOU","POR","","","","",""
"52831-9642","PG","Russell","Russell Westbrook","Westbrook","50.70000076293945","1","10000","ORL@WAS","WAS","ORL","GTD","Rest","","",""
"52831-49111","C","Joel","Joel Embiid","Embiid","48.79999923706055","1","9800","PHI@NY","PHI","NY","","","","",""
"52831-66115","PG","Ben","Ben Simmons","Simmons","48.29999923706055","1","9600","PHI@NY","PHI","NY","","","","",""
"52831-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","50.70000076293945","1","9600","MIN@UTA","MIN","UTA","","","","",""
"52831-20848","PG","Damian","Damian Lillard","Lillard","29.299999237060547","1","9000","HOU@POR","POR","HOU","","","","",""
"52831-59358","PF","Domantas","Domantas Sabonis","Sabonis","54.099998474121094","1","8500","IND@CHI","IND","CHI","","","","",""
"52831-15557","C","Andre","Andre Drummond","Drummond","34.79999923706055","1","8400","CLE@DET","CLE","DET","","","","",""
"52831-9714","SG","DeMar","DeMar DeRozan","DeRozan","57.29999923706055","1","8300","TOR@SA","SA","TOR","","","","",""
"52831-14514","C","Nikola","Nikola Vucevic","Vucevic","36.70000076293945","1","8200","ORL@WAS","ORL","WAS","","","","",""
"52831-80810","PG","De'Aaron","De'Aaron Fox","Fox","40.29999923706055","1","8200","PHO@SAC","SAC","PHO","","","","",""
"52831-15595","SG","Bradley","Bradley Beal","Beal","43.900001525878906","1","8100","ORL@WAS","WAS","ORL","","","","",""
"52831-9535","PG","Kyle","Kyle Lowry","Lowry","31.200000762939453","1","8000","TOR@SA","TOR","SA","","","","",""
"52831-58460","SG","Devin","Devin Booker","Booker","30.5","1","7900","PHO@SAC","PHO","SAC","","","","",""
"52831-60021","PF","Pascal","Pascal Siakam","Siakam","32.20000076293945","1","7800","TOR@SA","TOR","SA","","","","",""
"52831-40203","C","Rudy","Rudy Gobert","Gobert","44.400001525878906","1","7800","MIN@UTA","UTA","MIN","","","","",""
"52831-66113","SG","Donovan","Donovan Mitchell","Mitchell","32.099998474121094","1","7700","MIN@UTA","UTA","MIN","","","","",""
"52831-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","33.951388888888886","72","7600","OKC@CHA","OKC","CHA","","","","",""
"52831-42669","PF","Julius","Julius Randle","Randle","36.29999923706055","1","7500","PHI@NY","NY","PHI","","","","",""
"52831-40783","SG","Zach","Zach LaVine","LaVine","23.899999618530273","1","7500","IND@CHI","CHI","IND","","","","",""
"52831-84673","C","Deandre","Deandre Ayton","Ayton","31.100000381469727","1","7400","PHO@SAC","PHO","SAC","","","","",""
"52831-58312","SG","D'Angelo","D'Angelo Russell","Russell","31","1","7400","MIN@UTA","MIN","UTA","","","","",""
"52831-12366","SF","Gordon","Gordon Hayward","Hayward","43.29999923706055","1","7200","OKC@CHA","CHA","OKC","","","","",""
"52831-19067","SG","CJ","CJ McCollum","McCollum","35.29999923706055","1","7200","HOU@POR","POR","HOU","","","","",""
"52831-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","46.400001525878906","1","7100","IND@CHI","IND","CHI","","","","",""
"52831-20992","SF","Larry","Larry Nance","Nance","53.599998474121094","1","7000","CLE@DET","CLE","DET","","","","",""
"52831-12332","PG","John","John Wall","Wall","0","0","7000","HOU@POR","HOU","POR","O","Covid-19","","",""
"52831-55057","C","Jusuf","Jusuf Nurkic","Nurkic","22.100000381469727","1","7000","HOU@POR","POR","HOU","","","","",""
