Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (15320065),LeBron James,15320065,CPT,19200,LAL@HOU 09/10/2020 07:00PM ET,LAL,55.09
PG/SG,James Harden (15320066),James Harden,15320066,CPT,18600,LAL@HOU 09/10/2020 07:00PM ET,HOU,59.07
PF/C,Anthony Davis (15320067),Anthony Davis,15320067,CPT,17400,LAL@HOU 09/10/2020 07:00PM ET,LAL,50.73
PG,Russell Westbrook (15320068),Russell Westbrook,15320068,CPT,15000,LAL@HOU 09/10/2020 07:00PM ET,HOU,49.53
PG/SF,LeBron James (15320029),LeBron James,15320029,UTIL,12800,LAL@HOU 09/10/2020 07:00PM ET,LAL,55.09
PG/SG,James Harden (15320030),James Harden,15320030,UTIL,12400,LAL@HOU 09/10/2020 07:00PM ET,HOU,59.07
PF/C,Anthony Davis (15320031),Anthony Davis,15320031,UTIL,11600,LAL@HOU 09/10/2020 07:00PM ET,LAL,50.73
SF/PF,Robert Covington (15320069),Robert Covington,15320069,CPT,11100,LAL@HOU 09/10/2020 07:00PM ET,HOU,29.3
SG/SF,Eric Gordon (15320070),Eric Gordon,15320070,CPT,10200,LAL@HOU 09/10/2020 07:00PM ET,HOU,23.70
PG,Russell Westbrook (15320032),Russell Westbrook,15320032,UTIL,10000,LAL@HOU 09/10/2020 07:00PM ET,HOU,49.53
C,P.J. Tucker (15320071),P.J. Tucker,15320071,CPT,8700,LAL@HOU 09/10/2020 07:00PM ET,HOU,21.56
SF/PF,Kyle Kuzma (15320072),Kyle Kuzma,15320072,CPT,8100,LAL@HOU 09/10/2020 07:00PM ET,LAL,21.85
PG,Rajon Rondo (15320073),Rajon Rondo,15320073,CPT,7800,LAL@HOU 09/10/2020 07:00PM ET,LAL,20.40
SF/PF,Danuel House Jr. (15320074),Danuel House Jr.,15320074,CPT,7500,LAL@HOU 09/10/2020 07:00PM ET,HOU,21.90
SF/PF,Robert Covington (15320033),Robert Covington,15320033,UTIL,7400,LAL@HOU 09/10/2020 07:00PM ET,HOU,29.3
SG/SF,Danny Green (15320075),Danny Green,15320075,CPT,7200,LAL@HOU 09/10/2020 07:00PM ET,LAL,18.00
C,Jeff Green (15320076),Jeff Green,15320076,CPT,6900,LAL@HOU 09/10/2020 07:00PM ET,HOU,17.66
SG/SF,Eric Gordon (15320034),Eric Gordon,15320034,UTIL,6800,LAL@HOU 09/10/2020 07:00PM ET,HOU,23.70
PG/SG,Alex Caruso (15320077),Alex Caruso,15320077,CPT,6000,LAL@HOU 09/10/2020 07:00PM ET,LAL,13.77
C,P.J. Tucker (15320035),P.J. Tucker,15320035,UTIL,5800,LAL@HOU 09/10/2020 07:00PM ET,HOU,21.56
C,Dwight Howard (15320078),Dwight Howard,15320078,CPT,5700,LAL@HOU 09/10/2020 07:00PM ET,LAL,20.15
SF/PF,Kyle Kuzma (15320036),Kyle Kuzma,15320036,UTIL,5400,LAL@HOU 09/10/2020 07:00PM ET,LAL,21.85
SG/SF,Kentavious Caldwell-Pope (15320079),Kentavious Caldwell-Pope,15320079,CPT,5400,LAL@HOU 09/10/2020 07:00PM ET,LAL,16.54
PG,Rajon Rondo (15320037),Rajon Rondo,15320037,UTIL,5200,LAL@HOU 09/10/2020 07:00PM ET,LAL,20.40
SF/PF,Danuel House Jr. (15320038),Danuel House Jr.,15320038,UTIL,5000,LAL@HOU 09/10/2020 07:00PM ET,HOU,21.90
SG/SF,Danny Green (15320039),Danny Green,15320039,UTIL,4800,LAL@HOU 09/10/2020 07:00PM ET,LAL,18.00
PF/C,Markieff Morris (15320080),Markieff Morris,15320080,CPT,4800,LAL@HOU 09/10/2020 07:00PM ET,LAL,17.33
C,Jeff Green (15320040),Jeff Green,15320040,UTIL,4600,LAL@HOU 09/10/2020 07:00PM ET,HOU,17.66
PG/SG,Alex Caruso (15320041),Alex Caruso,15320041,UTIL,4000,LAL@HOU 09/10/2020 07:00PM ET,LAL,13.77
SG,Talen Horton-Tucker (15320081),Talen Horton-Tucker,15320081,CPT,3900,LAL@HOU 09/10/2020 07:00PM ET,LAL,11.46
C,Dwight Howard (15320042),Dwight Howard,15320042,UTIL,3800,LAL@HOU 09/10/2020 07:00PM ET,LAL,20.15
SG/SF,Kentavious Caldwell-Pope (15320043),Kentavious Caldwell-Pope,15320043,UTIL,3600,LAL@HOU 09/10/2020 07:00PM ET,LAL,16.54
C,JaVale McGee (15320082),JaVale McGee,15320082,CPT,3600,LAL@HOU 09/10/2020 07:00PM ET,LAL,17.43
PG/SG,Austin Rivers (15320083),Austin Rivers,15320083,CPT,3300,LAL@HOU 09/10/2020 07:00PM ET,HOU,15.55
PF/C,Markieff Morris (15320044),Markieff Morris,15320044,UTIL,3200,LAL@HOU 09/10/2020 07:00PM ET,LAL,17.33
SG/SF,J.R. Smith (15320084),J.R. Smith,15320084,CPT,3000,LAL@HOU 09/10/2020 07:00PM ET,LAL,4.30
SG,Talen Horton-Tucker (15320045),Talen Horton-Tucker,15320045,UTIL,2600,LAL@HOU 09/10/2020 07:00PM ET,LAL,11.46
C,JaVale McGee (15320046),JaVale McGee,15320046,UTIL,2400,LAL@HOU 09/10/2020 07:00PM ET,LAL,17.43
PF,Devontae Cacok (15320085),Devontae Cacok,15320085,CPT,2400,LAL@HOU 09/10/2020 07:00PM ET,LAL,13.75
PG/SG,Austin Rivers (15320047),Austin Rivers,15320047,UTIL,2200,LAL@HOU 09/10/2020 07:00PM ET,HOU,15.55
SG,David Nwaba (15320086),David Nwaba,15320086,CPT,2100,LAL@HOU 09/10/2020 07:00PM ET,HOU,11.01
SG/SF,J.R. Smith (15320048),J.R. Smith,15320048,UTIL,2000,LAL@HOU 09/10/2020 07:00PM ET,LAL,4.30
PF,Devontae Cacok (15320049),Devontae Cacok,15320049,UTIL,1600,LAL@HOU 09/10/2020 07:00PM ET,LAL,13.75
SG/SF,Ben McLemore (15320087),Ben McLemore,15320087,CPT,1500,LAL@HOU 09/10/2020 07:00PM ET,HOU,15.52
