slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1955,10,18,3,5,7,8,0,4,9,3,1,1,0,31.2
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2154,9,18,4,8,12,13,1,6,2,3,0,2,4,27.9
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,WIN,1854,11,18,3,8,3,4,5,10,3,1,1,3,1,26.3
millspa01,Paul Millsap,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,WIN,2314,8,15,1,4,6,8,3,11,6,1,3,1,1,26.2
willilo02,Lou Williams,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2088,10,19,6,12,9,11,0,5,2,1,0,2,2,26.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1683,10,13,0,0,2,4,8,14,0,0,1,1,4,24.0
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,SACRAMENTO KINGS,WIN,2153,9,22,3,10,12,14,0,7,4,1,1,2,3,23.8
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,WIN,2239,12,22,1,3,2,4,2,6,8,3,0,3,2,23.6
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,NEW YORK KNICKS,LOSS,2184,9,25,0,6,10,12,3,9,6,3,1,3,2,22.2
powelno01,Norman Powell,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2132,7,10,3,4,3,4,0,3,2,5,0,0,2,21.9
schrode01,Dennis Schröder,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,WIN,2416,12,19,4,7,5,5,0,3,4,1,1,7,4,21.3
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,HOUSTON ROCKETS,LOSS,1735,8,9,0,0,8,9,2,8,1,1,0,4,2,21.2
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,INDIANA PACERS,WIN,2175,10,17,3,3,2,4,2,5,2,0,0,0,2,19.8
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,INDIANA PACERS,WIN,2181,8,16,5,10,5,8,0,4,3,1,0,1,2,19.3
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1714,8,16,5,7,0,0,0,2,4,2,0,0,0,18.4
parkeja01,Jabari Parker,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,LOSS,2328,11,24,3,7,2,4,2,2,4,3,0,2,3,18.4
lenal01,Alex Len,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2046,6,10,0,0,2,4,5,9,2,1,4,1,4,17.4
milescj01,C.J. Miles,INDIANA PACERS,AWAY,DALLAS MAVERICKS,LOSS,1706,6,9,6,9,0,0,0,4,1,2,0,0,2,17.2
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,HOUSTON ROCKETS,LOSS,2136,8,25,0,7,11,12,1,9,10,3,0,8,3,16.5
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1731,6,11,4,4,0,0,1,8,7,0,0,2,1,16.3
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,WIN,1981,9,15,2,4,3,5,0,1,3,0,0,2,0,15.7
kiddgmi01,Michael Kidd-Gilchrist,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,WIN,1234,6,9,0,0,4,4,3,4,1,0,0,0,1,15.7
beaslmi01,Michael Beasley,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,LOSS,1405,6,7,1,1,1,1,2,4,2,0,3,0,6,15.2
turnemy01,Myles Turner,INDIANA PACERS,AWAY,DALLAS MAVERICKS,LOSS,1869,4,9,0,1,10,10,2,4,2,0,1,2,2,15.2
leuerjo01,Jon Leuer,DETROIT PISTONS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1683,5,10,0,4,7,8,1,4,1,1,0,0,1,14.8
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,OKLAHOMA CITY THUNDER,WIN,2008,5,10,3,6,4,4,1,0,3,1,0,1,1,14.4
monrogr01,Greg Monroe,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,LOSS,1353,6,13,0,0,2,2,2,4,5,2,0,1,1,14.0
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,HOME,DETROIT PISTONS,LOSS,1625,6,9,0,0,1,1,1,6,3,1,0,0,2,13.9
willide02,Derrick Williams,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,LOSS,1871,6,11,0,2,5,7,1,1,1,2,0,0,2,13.8
georgpa01,Paul George,INDIANA PACERS,AWAY,DALLAS MAVERICKS,LOSS,2397,8,16,3,4,3,3,0,7,0,2,0,3,5,13.1
