"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47703-15755","PF","Anthony","Anthony Davis","Davis","51.93898139565678","59","10500","OKC@LAL","LAL","OKC","","","","",""
"47703-9488","SF","LeBron","LeBron James","James","51.701560974121094","64","10100","OKC@LAL","LAL","OKC","","","","",""
"47703-49111","C","Joel","Joel Embiid","Embiid","46.202127659574465","47","9500","PHI@WAS","PHI","WAS","","","","",""
"47703-55062","C","Nikola","Nikola Jokic","Jokic","44.82794189453125","68","9100","DEN@SA","DEN","SA","","","","",""
"47703-80808","PF","Jayson","Jayson Tatum","Tatum","40.74444289434524","63","8300","BKN@BOS","BOS","BKN","","","","",""
"47703-66115","PG","Ben","Ben Simmons","Simmons","42.52280787417763","57","8000","PHI@WAS","PHI","WAS","","","","",""
"47703-9714","SG","DeMar","DeMar DeRozan","DeRozan","38.775001525878906","64","8000","DEN@SA","SA","DEN","","","","",""
"47703-60021","SF","Pascal","Pascal Siakam","Siakam","40.955357142857146","56","7900","TOR@ORL","TOR","ORL","","","","",""
"47703-9535","PG","Kyle","Kyle Lowry","Lowry","39.610910866477276","55","7900","TOR@ORL","TOR","ORL","","","","",""
"47703-14514","C","Nikola","Nikola Vucevic","Vucevic","41.99122807017544","57","7800","TOR@ORL","ORL","TOR","","","","",""
"47703-110344","PG","Ja","Ja Morant","Morant","32.76349361359127","63","7500","MEM@UTA","MEM","UTA","","","","",""
"47703-40203","C","Rudy","Rudy Gobert","Gobert","39.80454693418561","66","7500","MEM@UTA","UTA","MEM","","","","",""
"47703-23798","SG","Caris","Caris LeVert","LeVert","30.514633550876525","41","7400","BKN@BOS","BKN","BOS","O","Thigh","","",""
"47703-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.98382209329044","68","7300","MEM@UTA","UTA","MEM","","","","",""
"47703-9623","PG","Chris","Chris Paul","Paul","36.02537240555037","67","7300","OKC@LAL","OKC","LAL","","","","",""
"47703-14503","C","Jonas","Jonas Valanciunas","Valanciunas","33.66615459735577","65","7200","MEM@UTA","MEM","UTA","","","","",""
"47703-67312","C","Thomas","Thomas Bryant","Bryant","26.882925638338413","41","7100","PHI@WAS","WAS","PHI","","","","",""
"47703-24247","SG","Fred","Fred VanVleet","VanVleet","36.48","50","7000","TOR@ORL","TOR","ORL","","","","",""
"47703-14518","SF","Tobias","Tobias Harris","Harris","34.870149982509325","67","6900","PHI@WAS","PHI","WAS","","","","",""
"47703-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","34.49701565415112","67","6900","OKC@LAL","OKC","LAL","","","","",""
"47703-84683","PF","Jaren","Jaren Jackson","Jackson","29.97931118669181","58","6700","MEM@UTA","MEM","UTA","O","Knee","","",""
"47703-80821","C","Jarrett","Jarrett Allen","Allen","28.803030303030305","66","6700","BKN@BOS","BKN","BOS","O","Rest","","",""
"47703-67026","SF","Jaylen","Jaylen Brown","Brown","33.5490561431309","53","6600","BKN@BOS","BOS","BKN","","","","",""
"47703-67708","PG","Dejounte","Dejounte Murray","Murray","27.983606557377048","61","6500","DEN@SA","SA","DEN","","","","",""
"47703-110349","PF","Rui","Rui Hachimura","Hachimura","25.38444552951389","45","6300","PHI@WAS","WAS","PHI","","","","",""
"47703-9575","PG","Mike","Mike Conley","Conley","24.657777235243056","45","6200","MEM@UTA","UTA","MEM","","","","",""
"47703-12366","SF","Gordon","Gordon Hayward","Hayward","33.14791615804037","48","6100","BKN@BOS","BOS","BKN","","","","",""
"47703-41594","PF","Aaron","Aaron Gordon","Gordon","31.79180407914959","61","6100","TOR@ORL","ORL","TOR","","","","",""
"47703-49675","PG","Derrick","Derrick White","White","23.207813262939453","64","6000","DEN@SA","SA","DEN","","","","",""
"47703-66108","PG","Jamal","Jamal Murray","Murray","32.880000443892044","55","6000","DEN@SA","DEN","SA","GTD","Hamstring","","",""
"47703-84668","SF","Troy","Troy Brown","Brown","23.048437118530273","64","5900","PHI@WAS","WAS","PHI","","","","",""
"47703-40201","SG","Dennis","Dennis Schroder","Schroder","29.546875","64","5900","OKC@LAL","OKC","LAL","O","Personal","","",""
"47703-23670","SG","Marcus","Marcus Smart","Smart","29.639286586216517","56","5800","BKN@BOS","BOS","BKN","","","","",""
"47703-23169","C","Steven","Steven Adams","Adams","29.66885325947746","61","5800","OKC@LAL","OKC","LAL","","","","",""
"47703-17333","SF","Will","Will Barton","Barton","31.24137931034483","58","5800","DEN@SA","DEN","SA","O","Knee","","",""
"47703-9637","SF","Danilo","Danilo Gallinari","Gallinari","29.22931118669181","58","5700","OKC@LAL","OKC","LAL","","","","",""
"47703-81529","PF","Daniel","Daniel Theis","Theis","24.545902439805328","61","5500","BKN@BOS","BOS","BKN","","","","",""
"47703-84682","PF","Michael","Michael Porter","Porter","16.07800048828125","50","5500","DEN@SA","DEN","SA","","","","",""
"47703-58378","C","Jakob","Jakob Poeltl","Poeltl","19.63770531826332","61","5400","DEN@SA","SA","DEN","","","","",""
"47703-9453","PF","Al","Al Horford","Horford","30.408065303679436","62","5400","PHI@WAS","PHI","WAS","","","","",""
"47703-23096","SF","Evan","Evan Fournier","Fournier","28.495311737060547","64","5300","TOR@ORL","ORL","TOR","","","","",""
"47703-15560","PG","Shabazz","Shabazz Napier","Napier","23.200000904224538","54","5300","PHI@WAS","WAS","PHI","","","","",""
"47703-12511","PG","Ish","Ish Smith","Smith","24.052381727430557","63","5300","PHI@WAS","WAS","PHI","","","","",""
"47703-16405","SG","Terrence","Terrence Ross","Ross","23.715150775331438","66","5100","TOR@ORL","ORL","TOR","","","","",""
"47703-9957","PF","Serge","Serge Ibaka","Ibaka","29.563462477463943","52","5100","TOR@ORL","TOR","ORL","","","","",""
"47703-60233","SG","Dillon","Dillon Brooks","Brooks","24.717647776884192","68","5100","MEM@UTA","MEM","UTA","","","","",""
"47703-110353","PF","Brandon","Brandon Clarke","Clarke","24.733332881221063","54","4900","MEM@UTA","MEM","UTA","","","","",""
"47703-18338","PF","Royce","Royce O'Neale","O'Neale","19.392646340762866","68","4900","MEM@UTA","UTA","MEM","","","","",""
"47703-9729","PF","Paul","Paul Millsap","Millsap","24.628261400305707","46","4800","DEN@SA","DEN","SA","","","","",""
"47703-14507","PG","Kemba","Kemba Walker","Walker","34.77777777777778","54","4800","BKN@BOS","BOS","BKN","O","Rest","","",""
"47703-58377","PF","Kyle","Kyle Kuzma","Kuzma","20.601755242598685","57","4700","OKC@LAL","LAL","OKC","","","","",""
