Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Russell Westbrook (16833930),Russell Westbrook,16833930,PG/G/UTIL,11000,IND@WAS 03/29/2021 07:00PM ET,WAS,53.29
PG,James Harden (16833933),James Harden,16833933,PG/G/UTIL,10900,MIN@BKN 03/29/2021 07:30PM ET,BKN,57.92
PG/SF,Luka Doncic (16833936),Luka Doncic,16833936,PG/SF/F/G/UTIL,10800,DAL@OKC 03/29/2021 08:00PM ET,DAL,56.55
PF/C,Giannis Antetokounmpo (16833941),Giannis Antetokounmpo,16833941,PF/C/F/UTIL,10700,MIL@LAC 03/29/2021 10:00PM ET,MIL,57.52
PF/C,Julius Randle (16833945),Julius Randle,16833945,PF/C/F/UTIL,10000,MIA@NY 03/29/2021 07:30PM ET,NY,48.13
C,Karl-Anthony Towns (16833949),Karl-Anthony Towns,16833949,C/UTIL,9900,MIN@BKN 03/29/2021 07:30PM ET,MIN,48.32
PG/SG,Kyrie Irving (16833951),Kyrie Irving,16833951,PG/SG/G/UTIL,9800,MIN@BKN 03/29/2021 07:30PM ET,BKN,46.60
PF/C,Domantas Sabonis (16833955),Domantas Sabonis,16833955,PF/C/F/UTIL,9600,IND@WAS 03/29/2021 07:00PM ET,IND,47.13
PG,De'Aaron Fox (16833959),De'Aaron Fox,16833959,PG/G/UTIL,9500,SAC@SA 03/29/2021 08:30PM ET,SAC,43.27
PG,Stephen Curry (16833962),Stephen Curry,16833962,PG/G/UTIL,9400,CHI@GS 03/29/2021 10:00PM ET,GS,48.92
C,Nikola Vucevic (16833965),Nikola Vucevic,16833965,C/UTIL,9300,CHI@GS 03/29/2021 10:00PM ET,CHI,49.32
PG/SG,Donovan Mitchell (16833967),Donovan Mitchell,16833967,PG/SG/G/UTIL,9200,CLE@UTA 03/29/2021 09:00PM ET,UTA,42.76
SG,Bradley Beal (16833971),Bradley Beal,16833971,SG/G/UTIL,9100,IND@WAS 03/29/2021 07:00PM ET,WAS,47.43
