Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Damian Lillard (16670535),Damian Lillard,16670535,PG/G/UTIL,10300,POR@MIN 03/14/2021 08:00PM ET,POR,50.65
C,Nikola Vucevic (16670538),Nikola Vucevic,16670538,C/UTIL,9900,MIA@ORL 03/14/2021 07:00PM ET,ORL,49.35
SF/PF,Jayson Tatum (16670540),Jayson Tatum,16670540,SF/PF/F/UTIL,9500,BOS@HOU 03/14/2021 08:00PM ET,BOS,44.44
SF,Jimmy Butler (16670544),Jimmy Butler,16670544,SF/F/UTIL,9400,MIA@ORL 03/14/2021 07:00PM ET,MIA,47.36
PG,Trae Young (16670547),Trae Young,16670547,PG/G/UTIL,9300,CLE@ATL 03/14/2021 07:30PM ET,ATL,47.82
SG,Zach LaVine (16670550),Zach LaVine,16670550,SG/G/UTIL,9200,TOR@CHI 03/14/2021 09:00PM ET,CHI,45.54
C,Karl-Anthony Towns (16670553),Karl-Anthony Towns,16670553,C/UTIL,9100,POR@MIN 03/14/2021 08:00PM ET,MIN,47
SF,Kawhi Leonard (16670555),Kawhi Leonard,16670555,SF/F/UTIL,9000,LAC@NO 03/14/2021 09:00PM ET,LAC,46.30
PF/C,Zion Williamson (16670561),Zion Williamson,16670561,PF/C/F/UTIL,8600,LAC@NO 03/14/2021 09:00PM ET,NO,41.68
PG,Kyle Lowry (16670558),Kyle Lowry,16670558,PG/G/UTIL,8600,TOR@CHI 03/14/2021 09:00PM ET,TOR,38.95
C,Bam Adebayo (16670565),Bam Adebayo,16670565,C/UTIL,8500,MIA@ORL 03/14/2021 07:00PM ET,MIA,42.57
PF/C,Christian Wood (16670567),Christian Wood,16670567,PF/C/F/UTIL,8400,BOS@HOU 03/14/2021 08:00PM ET,HOU,42.5
PG/SG,Victor Oladipo (16670571),Victor Oladipo,16670571,PG/SG/G/UTIL,8400,BOS@HOU 03/14/2021 08:00PM ET,HOU,37.53
PG/SG,Fred VanVleet (16670575),Fred VanVleet,16670575,PG/SG/G/UTIL,8300,TOR@CHI 03/14/2021 09:00PM ET,TOR,41.35
C,Jarrett Allen (16670582),Jarrett Allen,16670582,C/UTIL,8200,CLE@ATL 03/14/2021 07:30PM ET,CLE,32.41
