Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (15339130),LeBron James,15339130,CPT,18600,HOU@LAL 09/12/2020 08:00PM ET,LAL,55.07
PG/SG,James Harden (15339131),James Harden,15339131,CPT,18000,HOU@LAL 09/12/2020 08:00PM ET,HOU,58.96
PF/C,Anthony Davis (15339132),Anthony Davis,15339132,CPT,17400,HOU@LAL 09/12/2020 08:00PM ET,LAL,50.78
PG,Russell Westbrook (15339133),Russell Westbrook,15339133,CPT,15000,HOU@LAL 09/12/2020 08:00PM ET,HOU,49.40
PG/SF,LeBron James (15339094),LeBron James,15339094,UTIL,12400,HOU@LAL 09/12/2020 08:00PM ET,LAL,55.07
PG/SG,James Harden (15339095),James Harden,15339095,UTIL,12000,HOU@LAL 09/12/2020 08:00PM ET,HOU,58.96
SF/PF,Robert Covington (15339134),Robert Covington,15339134,CPT,12000,HOU@LAL 09/12/2020 08:00PM ET,HOU,29.09
PF/C,Anthony Davis (15339096),Anthony Davis,15339096,UTIL,11600,HOU@LAL 09/12/2020 08:00PM ET,LAL,50.78
SG/SF,Eric Gordon (15339135),Eric Gordon,15339135,CPT,10800,HOU@LAL 09/12/2020 08:00PM ET,HOU,23.78
PG,Russell Westbrook (15339097),Russell Westbrook,15339097,UTIL,10000,HOU@LAL 09/12/2020 08:00PM ET,HOU,49.40
C,P.J. Tucker (15339136),P.J. Tucker,15339136,CPT,9600,HOU@LAL 09/12/2020 08:00PM ET,HOU,21.36
SF/PF,Kyle Kuzma (15339137),Kyle Kuzma,15339137,CPT,8700,HOU@LAL 09/12/2020 08:00PM ET,LAL,21.65
SF/PF,Robert Covington (15339098),Robert Covington,15339098,UTIL,8000,HOU@LAL 09/12/2020 08:00PM ET,HOU,29.09
PG,Rajon Rondo (15339138),Rajon Rondo,15339138,CPT,7800,HOU@LAL 09/12/2020 08:00PM ET,LAL,20.74
SF/PF,Danuel House Jr. (15339139),Danuel House Jr.,15339139,CPT,7500,HOU@LAL 09/12/2020 08:00PM ET,HOU,21.90
SG/SF,Eric Gordon (15339099),Eric Gordon,15339099,UTIL,7200,HOU@LAL 09/12/2020 08:00PM ET,HOU,23.78
PG/SG,Alex Caruso (15339140),Alex Caruso,15339140,CPT,7200,HOU@LAL 09/12/2020 08:00PM ET,LAL,13.99
SG/SF,Danny Green (15339141),Danny Green,15339141,CPT,6900,HOU@LAL 09/12/2020 08:00PM ET,LAL,18.06
C,P.J. Tucker (15339100),P.J. Tucker,15339100,UTIL,6400,HOU@LAL 09/12/2020 08:00PM ET,HOU,21.36
C,Jeff Green (15339142),Jeff Green,15339142,CPT,6300,HOU@LAL 09/12/2020 08:00PM ET,HOU,17.71
PG/SG,Austin Rivers (15339143),Austin Rivers,15339143,CPT,6000,HOU@LAL 09/12/2020 08:00PM ET,HOU,15.72
SF/PF,Kyle Kuzma (15339101),Kyle Kuzma,15339101,UTIL,5800,HOU@LAL 09/12/2020 08:00PM ET,LAL,21.65
SG/SF,Kentavious Caldwell-Pope (15339144),Kentavious Caldwell-Pope,15339144,CPT,5400,HOU@LAL 09/12/2020 08:00PM ET,LAL,16.52
PG,Rajon Rondo (15339102),Rajon Rondo,15339102,UTIL,5200,HOU@LAL 09/12/2020 08:00PM ET,LAL,20.74
PF/C,Markieff Morris (15339145),Markieff Morris,15339145,CPT,5100,HOU@LAL 09/12/2020 08:00PM ET,LAL,17.28
SF/PF,Danuel House Jr. (15339103),Danuel House Jr.,15339103,UTIL,5000,HOU@LAL 09/12/2020 08:00PM ET,HOU,21.90
PG/SG,Alex Caruso (15339104),Alex Caruso,15339104,UTIL,4800,HOU@LAL 09/12/2020 08:00PM ET,LAL,13.99
C,Dwight Howard (15339146),Dwight Howard,15339146,CPT,4800,HOU@LAL 09/12/2020 08:00PM ET,LAL,20.15
SG/SF,Danny Green (15339105),Danny Green,15339105,UTIL,4600,HOU@LAL 09/12/2020 08:00PM ET,LAL,18.06
C,Jeff Green (15339106),Jeff Green,15339106,UTIL,4200,HOU@LAL 09/12/2020 08:00PM ET,HOU,17.71
SG/SF,Ben McLemore (15339147),Ben McLemore,15339147,CPT,4200,HOU@LAL 09/12/2020 08:00PM ET,HOU,15.49
PG/SG,Austin Rivers (15339107),Austin Rivers,15339107,UTIL,4000,HOU@LAL 09/12/2020 08:00PM ET,HOU,15.72
SG/SF,Kentavious Caldwell-Pope (15339108),Kentavious Caldwell-Pope,15339108,UTIL,3600,HOU@LAL 09/12/2020 08:00PM ET,LAL,16.52
C,JaVale McGee (15339148),JaVale McGee,15339148,CPT,3600,HOU@LAL 09/12/2020 08:00PM ET,LAL,17.43
PF/C,Markieff Morris (15339109),Markieff Morris,15339109,UTIL,3400,HOU@LAL 09/12/2020 08:00PM ET,LAL,17.28
C,Dwight Howard (15339110),Dwight Howard,15339110,UTIL,3200,HOU@LAL 09/12/2020 08:00PM ET,LAL,20.15
SG/SF,J.R. Smith (15339149),J.R. Smith,15339149,CPT,3000,HOU@LAL 09/12/2020 08:00PM ET,LAL,4.30
SG/SF,Ben McLemore (15339111),Ben McLemore,15339111,UTIL,2800,HOU@LAL 09/12/2020 08:00PM ET,HOU,15.49
C,JaVale McGee (15339112),JaVale McGee,15339112,UTIL,2400,HOU@LAL 09/12/2020 08:00PM ET,LAL,17.43
PF,Devontae Cacok (15339150),Devontae Cacok,15339150,CPT,2100,HOU@LAL 09/12/2020 08:00PM ET,LAL,13.75
SG/SF,J.R. Smith (15339113),J.R. Smith,15339113,UTIL,2000,HOU@LAL 09/12/2020 08:00PM ET,LAL,4.30
SG,David Nwaba (15339151),David Nwaba,15339151,CPT,1800,HOU@LAL 09/12/2020 08:00PM ET,HOU,11.01
PF/C,DeMarre Carroll (15339152),DeMarre Carroll,15339152,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,8.54
SG/SF,Dion Waiters (15339153),Dion Waiters,15339153,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,13.97
SG,Talen Horton-Tucker (15339154),Talen Horton-Tucker,15339154,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,11.54
PF,Kostas Antetokounmpo (15339155),Kostas Antetokounmpo,15339155,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,2.65
PG,Quinn Cook (15339156),Quinn Cook,15339156,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,8.65
C,Tyson Chandler (15339157),Tyson Chandler,15339157,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,5.75
PF,Jared Dudley (15339158),Jared Dudley,15339158,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,4.56
C,Bruno Caboclo (15339159),Bruno Caboclo,15339159,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,8.07
PF,Luc Richard Mbah a Moute (15339160),Luc Richard Mbah a Moute,15339160,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,3.67
PG,Chris Clemons (15339161),Chris Clemons,15339161,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,8.21
PG,Avery Bradley (15339162),Avery Bradley,15339162,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,LAL,15.62
PG/SG,Michael Frazier (15339163),Michael Frazier,15339163,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,3.31
SF,William Howard (15339164),William Howard,15339164,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,1.75
PF,Thabo Sefolosha (15339165),Thabo Sefolosha,15339165,CPT,1500,HOU@LAL 09/12/2020 08:00PM ET,HOU,7.75
PF,Devontae Cacok (15339114),Devontae Cacok,15339114,UTIL,1400,HOU@LAL 09/12/2020 08:00PM ET,LAL,13.75
SG,David Nwaba (15339115),David Nwaba,15339115,UTIL,1200,HOU@LAL 09/12/2020 08:00PM ET,HOU,11.01
PF/C,DeMarre Carroll (15339116),DeMarre Carroll,15339116,UTIL,1000,HOU@LAL 09/12/2020 08:00PM ET,HOU,8.54
