Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56033-20992,SF,Larry,Larry Nance,Nance,27.438462477463943,26,5600,CLE@CHI,CLE,CHI,,,,,,SF
56033-84670,SF,Mikal,Mikal Bridges,Bridges,27.400001162574405,42,5600,PHO@ORL,PHO,ORL,,,,,,SF
56033-59318,SG,Joe,Joe Ingles,Ingles,23.918421695106908,38,5600,BKN@UTA,UTA,BKN,,,,,,SG
56033-23716,SF,Kyle,Kyle Anderson,Anderson,28.899998715049342,38,5500,MEM@OKC,MEM,OKC,,,,,,SF
56033-23294,SF,Danuel,Danuel House,House,19.942307692307693,26,5500,CHA@HOU,HOU,CHA,,,,,,SF
56033-110342,PG,Darius,Darius Garland,Garland,28.317646699793197,34,5500,CLE@CHI,CLE,CHI,,,,,,PG
56033-58378,C,Jakob,Jakob Poeltl,Poeltl,24.3,40,5400,LAC@SA,SA,LAC,,,,,,C
56033-145576,PF,Jae'Sean,Jae'Sean Tate,Tate,23.304761614118302,42,5400,CHA@HOU,HOU,CHA,,,,,,PF
56033-84704,SG,Kevin,Kevin Huerter,Huerter,25.11627906976744,43,5400,ATL@SAC,ATL,SAC,,,,,,SG
56033-80812,PF,Lauri,Lauri Markkanen,Markkanen,28.009091463955965,22,5400,CLE@CHI,CHI,CLE,,,,,,PF
56033-68090,SF,OG,OG Anunoby,Anunoby,29.1639990234375,25,5400,DEN@TOR,TOR,DEN,,,,,,SF
56033-81529,PF,Daniel,Daniel Theis,Theis,22.0634140386814,41,5300,BOS@MIL,BOS,MIL,,,,,,PF
56033-110353,PF,Brandon,Brandon Clarke,Clarke,25.67999965122768,35,5300,MEM@OKC,MEM,OKC,,,,,,PF
56033-60233,SG,Dillon,Dillon Brooks,Brooks,26.50540573532517,37,5300,MEM@OKC,MEM,OKC,,,,,,SG
56033-80814,PG,Dennis,Dennis Smith,Smith,19.494444105360245,18,5300,DET@IND,DET,IND,,,,,,PG
56033-145328,SF,Saddiq,Saddiq Bey,Bey,18.7125,40,5300,DET@IND,DET,IND,,,,,,SF
56033-49675,PG,Derrick,Derrick White,White,24.674999237060547,16,5200,LAC@SA,SA,LAC,,,,,,PG
56033-16233,SF,Josh,Josh Richardson,Richardson,23.943750381469727,32,5200,DAL@MIN,DAL,MIN,,,,,,SF
56033-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5200,PHO@ORL,ORL,PHO,O,Ribs,,,,PG
56033-84679,PF,Marvin,Marvin Bagley,Bagley,25.87837837837838,37,5100,ATL@SAC,SAC,ATL,O,Hand,,,,PF
56033-9621,C,Brook,Brook Lopez,Lopez,23.373809814453125,42,5100,BOS@MIL,MIL,BOS,,,,,,C
56033-110637,PF,Darius,Darius Bazley,Bazley,24.77777777777778,36,5000,MEM@OKC,OKC,MEM,O,Shoulder,,,,PF
56033-23670,SG,Marcus,Marcus Smart,Smart,28.54583231608073,24,5000,BOS@MIL,BOS,MIL,,,,,,SG
56033-70827,C,Ivica,Ivica Zubac,Zubac,21.254545731977984,44,5000,LAC@SA,LAC,SA,,,,,,C
56033-42156,PF,Bobby,Bobby Portis,Portis,23.364285423642112,42,5000,BOS@MIL,MIL,BOS,,,,,,PF
56033-84694,SG,Bruce,Bruce Brown,Brown,18.00749969482422,40,5000,BKN@UTA,BKN,UTA,,,,,,SG
56033-84706,SG,Devonte',Devonte' Graham,Graham,25.662500381469727,32,5000,CHA@HOU,CHA,HOU,,,,,,SG
56033-110354,PF,Nicolas,Nicolas Claxton,Claxton,22.741666158040363,12,5000,BKN@UTA,BKN,UTA,,,,,,PF
56033-18393,PG,T.J.,T.J. McConnell,McConnell,26.130768604767628,39,5000,DET@IND,IND,DET,,,,,,PG
56033-16363,SF,Joe,Joe Harris,Harris,23.188636086203836,44,5000,BKN@UTA,BKN,UTA,,,,,,SF
56033-111273,SF,Luguentz,Luguentz Dort,Dort,21.043590056590546,39,4900,MEM@OKC,OKC,MEM,,,,,,SF
56033-9957,PF,Serge,Serge Ibaka,Ibaka,24.6974362104367,39,4900,LAC@SA,LAC,SA,O,Back,,,,PF
56033-9577,PF,Rudy,Rudy Gay,Gay,21.855881634880514,34,4900,LAC@SA,SA,LAC,GTD,Foot,,,,PF
56033-23097,PG,Tomas,Tomas Satoransky,Satoransky,18.993547993321574,31,4800,CLE@CHI,CHI,CLE,,,,,,PG
56033-145533,PF,Kenyon,Kenyon Martin,Martin,17.233333333333334,15,4800,CHA@HOU,HOU,CHA,,,,,,PF
56033-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,16.537499745686848,24,4800,MEM@OKC,OKC,MEM,,,,,,PF
56033-14530,SF,Bojan,Bojan Bogdanovic,Bogdanovic,22.569048200334823,42,4800,BKN@UTA,UTA,BKN,,,,,,SF
56033-84690,PG,Jalen,Jalen Brunson,Brunson,21.30540507548564,37,4800,DAL@MIN,DAL,MIN,,,,,,PG
56033-110339,SG,Cam,Cam Reddish,Reddish,21.588461068960335,26,4800,ATL@SAC,ATL,SAC,O,Achilles,,,,SG
56033-9560,PF,Blake,Blake Griffin,Griffin,23.98636419122869,22,4800,BKN@UTA,BKN,UTA,,,,,,PF
56033-80809,SG,Josh,Josh Jackson,Jackson,24.36842105263158,38,4800,DET@IND,DET,IND,,,,,,SG
56033-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,PHO@ORL,ORL,PHO,O,Knee,,,,SF
56033-117286,C,Moses,Moses Brown,Brown,18.942858014787948,14,4700,MEM@OKC,OKC,MEM,,,,,,C
56033-15557,C,Andre,Andre Drummond,Drummond,42.5360009765625,25,4700,CLE@CHI,CLE,CHI,O,Not injury related,,,,C
56033-84678,PF,Miles,Miles Bridges,Bridges,21.726190476190474,42,4700,CHA@HOU,CHA,HOU,,,,,,PF
56033-110346,PF,Isaiah,Isaiah Roby,Roby,20.89459393475507,37,4700,MEM@OKC,OKC,MEM,,,,,,PF
56033-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,21.60909063165838,22,4700,PHO@ORL,ORL,PHO,,,,,,PG
56033-145536,PG,Theo,Theo Maledon,Maledon,18.22432399440456,37,4600,MEM@OKC,OKC,MEM,,,,,,PG
56033-20640,PG,Jordan,Jordan Clarkson,Clarkson,27.047619047619047,42,4600,BKN@UTA,UTA,BKN,,,,,,PG
56033-84676,C,Wendell,Wendell Carter,Carter,26.135484264742942,31,4600,CLE@CHI,CHI,CLE,,,,,,C
56033-9648,PF,Jeff,Jeff Green,Green,18.230000305175782,40,4600,BKN@UTA,BKN,UTA,,,,,,PF
56033-66061,SG,Dwayne,Dwayne Bacon,Bacon,16.067442428234013,43,4500,PHO@ORL,ORL,PHO,,,,,,SG
56033-15993,PG,Pat,Pat Connaughton,Connaughton,17.076923076923077,39,4500,BOS@MIL,MIL,BOS,,,,,,PG
56033-14512,PF,Marcus,Marcus Morris,Morris,19.920587876263788,34,4500,LAC@SA,LAC,SA,,,,,,PF
56033-84702,SG,Lonnie,Lonnie Walker,Walker,18.921620961782093,37,4500,LAC@SA,SA,LAC,O,Wrist,,,,SG
56033-110326,PG,Coby,Coby White,White,27.288094656808035,42,4500,CLE@CHI,CHI,CLE,,,,,,PG
56033-18338,PF,Royce,Royce O'Neale,O'Neale,22.138094947451638,42,4500,BKN@UTA,UTA,BKN,,,,,,PF
56033-15846,SG,Tim,Tim Hardaway,Hardaway,24.094999694824217,40,4500,DAL@MIN,DAL,MIN,,,,,,SG
56033-9729,PF,Paul,Paul Millsap,Millsap,21.803030303030305,33,4400,DEN@TOR,DEN,TOR,,,,,,PF
56033-20064,PG,Matthew,Matthew Dellavedova,Dellavedova,9.543859649122806,57,4400,CLE@CHI,CLE,CHI,O,Abdomen,,,,PG
56033-18600,PG,Tyler,Tyler Johnson,Johnson,9.54,25,4400,BKN@UTA,BKN,UTA,,,,,,PG
56033-15559,SG,Jeremy,Jeremy Lamb,Lamb,21.18800048828125,25,4400,DET@IND,IND,DET,,,,,,SG
56033-84703,SG,De'Anthony,De'Anthony Melton,Melton,22.439285278320312,28,4400,MEM@OKC,MEM,OKC,,,,,,SG
56033-110317,PG,Jaylen,Jaylen Nowell,Nowell,16.99310302734375,29,4400,DAL@MIN,MIN,DAL,,,,,,PG
56033-15691,C,Cody,Cody Zeller,Zeller,23.643477730129074,23,4400,CHA@HOU,CHA,HOU,GTD,Shoulder,,,,C
56033-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4400,CHA@HOU,HOU,CHA,O,Groin,,,,SF
56033-9561,C,DeAndre,DeAndre Jordan,Jordan,22.535714285714285,42,4400,BKN@UTA,BKN,UTA,,,,,,C
56033-9662,SG,Lou,Lou Williams,Williams,21.33170672160823,41,4400,LAC@SA,LAC,SA,,,,,,SG
56033-12363,C,Hassan,Hassan Whiteside,Whiteside,19.477778682002313,27,4300,ATL@SAC,SAC,ATL,,,,,,C
56033-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,13.582051595052084,39,4300,MEM@OKC,OKC,MEM,,,,,,SG
56033-110331,SG,Ty,Ty Jerome,Jerome,21.509091463955965,11,4300,MEM@OKC,OKC,MEM,,,,,,SG
56033-85305,SF,Kenrich,Kenrich Williams,Williams,16.197674418604652,43,4300,MEM@OKC,OKC,MEM,,,,,,SF
56033-9874,PF,Kevin,Kevin Love,Love,11.524999618530273,4,4200,CLE@CHI,CLE,CHI,O,Calf,,,,PF
56033-14523,PG,Reggie,Reggie Jackson,Jackson,16.990243306974087,41,4200,LAC@SA,LAC,SA,,,,,,PG
56033-58084,SF,Justise,Justise Winslow,Winslow,17.792307927058292,13,4200,MEM@OKC,MEM,OKC,,,,,,SF
56033-42733,SF,David,David Nwaba,Nwaba,20.00333251953125,30,4200,CHA@HOU,HOU,CHA,O,Wrist,,,,SF
56033-55060,SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,17.86111111111111,18,4200,ATL@SAC,ATL,SAC,,,,,,SF
56033-40262,PG,Sterling,Sterling Brown,Brown,17.8875,40,4200,CHA@HOU,HOU,CHA,,,,,,PG
56033-9688,PF,LaMarcus,LaMarcus Aldridge,Aldridge,24.419047037760418,21,4200,LAC@SA,SA,LAC,O,Not injury related,,,,PF
56033-9703,PG,George,George Hill,Hill,21.021427699497767,14,4200,MEM@OKC,OKC,MEM,O,Thumb,,,,PG
56033-14501,C,Tristan,Tristan Thompson,Thompson,20.705556233723957,36,4100,BOS@MIL,BOS,MIL,O,Covid-19,,,,C
56033-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,4100,BKN@UTA,BKN,UTA,O,Knee,,,,SG
56033-84699,PG,Hamidou,Hamidou Diallo,Diallo,24.203125,32,4100,DET@IND,DET,IND,O,Groin,,,,PG
56033-110336,SF,Chuma,Chuma Okeke,Okeke,14.24074074074074,27,4100,PHO@ORL,ORL,PHO,,,,,,SF
56033-145307,PF,Isaiah,Isaiah Stewart,Stewart,18.24250030517578,40,4100,DET@IND,DET,IND,,,,,,PF
56033-12342,PF,Al-Farouq,Al-Farouq Aminu,Aminu,17.450000762939453,16,4000,PHO@ORL,ORL,PHO,,,,,,PF
56033-9939,SG,Patty,Patty Mills,Mills,20.135897122896633,39,4000,LAC@SA,SA,LAC,,,,,,SG
56033-84711,SG,Grayson,Grayson Allen,Allen,19.199999128069198,28,4000,MEM@OKC,MEM,OKC,,,,,,SG
56033-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4000,ATL@SAC,ATL,SAC,O,Ankle,,,,PG
56033-15727,SG,Ben,Ben McLemore,McLemore,11.960714067731585,28,4000,CHA@HOU,HOU,CHA,,,,,,SG
56033-145308,PF,Patrick,Patrick Williams,Williams,20.485366449123475,41,4000,CLE@CHI,CHI,CLE,,,,,,PF
56033-37931,C,Aron,Aron Baynes,Baynes,15.30749969482422,40,3900,DEN@TOR,TOR,DEN,,,,,,C
56033-23120,SF,T.J.,T.J. Warren,Warren,22.075000762939453,4,3900,DET@IND,IND,DET,O,Foot,,,,SF
56033-49336,SG,DeAndre',DeAndre' Bembry,Bembry,12.064516129032258,31,3900,DEN@TOR,TOR,DEN,,,,,,SG
56033-12474,PG,Patrick,Patrick Beverley,Beverley,19.875862910829742,29,3900,LAC@SA,LAC,SA,O,Knee,,,,PG
56033-16604,SF,Justin,Justin Holiday,Holiday,22.609523228236608,42,3900,DET@IND,IND,DET,,,,,,SF
56033-15800,PF,Jae,Jae Crowder,Crowder,21.623076610076122,39,3900,PHO@ORL,PHO,ORL,,,,,,PF
56033-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,20.10999959309896,30,3900,DAL@MIN,DAL,MIN,,,,,,SF
56033-9739,PF,JaVale,JaVale McGee,McGee,19.439393939393938,33,3800,CLE@CHI,CLE,CHI,,,,,,PF
56033-9809,SF,Nicolas,Nicolas Batum,Batum,21.39512224895198,41,3800,LAC@SA,LAC,SA,,,,,,SF
56033-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.670269940350506,37,3800,DEN@TOR,DEN,TOR,,,,,,PG
56033-14505,C,Bismack,Bismack Biyombo,Biyombo,17.402499389648437,40,3800,CHA@HOU,CHA,HOU,,,,,,C
56033-81621,PF,Maxi,Maxi Kleber,Kleber,19.58275946255388,29,3800,DAL@MIN,DAL,MIN,,,,,,PF
56033-15628,SF,Otto,Otto Porter,Porter,20.629166920979817,24,3800,CLE@CHI,CHI,CLE,,,,,,SF
56033-55056,PF,Dario,Dario Saric,Saric,17.820833841959637,24,3800,PHO@ORL,PHO,ORL,,,,,,PF
56033-18256,SF,Doug,Doug McDermott,McDermott,20.56829238519436,41,3800,DET@IND,IND,DET,,,,,,SF
56033-110995,C,Naz,Naz Reid,Reid,22.897560677877287,41,3800,DAL@MIN,MIN,DAL,,,,,,C
56033-80816,SF,Malik,Malik Monk,Monk,18.34138015220905,29,3800,CHA@HOU,CHA,HOU,,,,,,SF
56033-66046,SG,Luke,Luke Kennard,Kennard,14.871051989103618,38,3800,LAC@SA,LAC,SA,,,,,,SG
56033-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,14.711538461538462,26,3700,ATL@SAC,SAC,ATL,,,,,,PF
56033-17491,SF,James,James Ennis,Ennis,16.46923123873197,26,3700,PHO@ORL,ORL,PHO,,,,,,SF
56033-58461,PF,Trey,Trey Lyles,Lyles,11.150000138716264,22,3700,LAC@SA,SA,LAC,,,,,,PF
56033-63126,SF,Cedi,Cedi Osman,Osman,20.69047619047619,42,3700,CLE@CHI,CLE,CHI,,,,,,SF
56033-70822,PF,Juancho,Juancho Hernangomez,Hernangomez,12.966667175292969,24,3700,DAL@MIN,MIN,DAL,,,,,,PF
56033-14529,PG,Cory,Cory Joseph,Joseph,15.341860749000727,43,3700,ATL@SAC,SAC,ATL,,,,,,PG
56033-84689,SF,Josh,Josh Okogie,Okogie,12.941666497124565,36,3700,DAL@MIN,MIN,DAL,,,,,,SF
56033-145334,SG,Desmond,Desmond Bane,Bane,16.474999321831596,36,3700,MEM@OKC,MEM,OKC,,,,,,SG
56033-110315,SG,Terance,Terance Mann,Mann,12.614634444073934,41,3600,LAC@SA,LAC,SA,,,,,,SG
56033-110351,SG,Cody,Cody Martin,Martin,9.986666870117187,30,3600,CHA@HOU,CHA,HOU,,,,,,SG
56033-145319,PF,Jaden,Jaden McDaniels,McDaniels,14.508332994249132,36,3600,DAL@MIN,MIN,DAL,,,,,,PF
56033-48567,PG,Cameron,Cameron Payne,Payne,16.338709677419356,31,3600,PHO@ORL,PHO,ORL,,,,,,PG
56033-145341,SG,Isaac,Isaac Okoro,Okoro,17.202631900185033,38,3600,CLE@CHI,CLE,CHI,,,,,,SG
56033-24546,SF,Denzel,Denzel Valentine,Valentine,16.06315853721217,38,3600,CLE@CHI,CHI,CLE,,,,,,SF
56033-101393,SG,Paul,Paul Watson,Watson,5.360869697902514,23,3500,DEN@TOR,TOR,DEN,,,,,,SG
56033-23572,SF,Taurean,Taurean Prince,Prince,18.096551303205818,29,3500,CLE@CHI,CLE,CHI,O,Shoulder,,,,SF
56033-117285,SF,Vlatko,Vlatko Cancar,Cancar,4.091304281483525,23,3500,DEN@TOR,DEN,TOR,,,,,,SF
56033-117289,PF,Juwan,Juwan Morgan,Morgan,2.8705881904153263,17,3500,BKN@UTA,UTA,BKN,,,,,,PF
56033-15405,PF,JaMychal,JaMychal Green,Green,18.193548387096776,31,3500,DEN@TOR,DEN,TOR,,,,,,PF
56033-110639,PF,Sekou,Sekou Doumbouya,Doumbouya,8.13243226747255,37,3500,DET@IND,DET,IND,,,,,,PF
56033-110638,SG,Deividas,Deividas Sirvydis,Sirvydis,1.1285714421953474,7,3500,DET@IND,DET,IND,,,,,,SG
56033-110640,PF,Luka,Luka Samanic,Samanic,7.838461655836839,13,3500,LAC@SA,SA,LAC,,,,,,PF
56033-12340,PF,Patrick,Patrick Patterson,Patterson,8.733333333333333,15,3500,LAC@SA,LAC,SA,,,,,,PF
56033-42550,PF,Jabari,Jabari Parker,Parker,5.566666920979817,3,3500,ATL@SAC,SAC,ATL,,,,,,PF
56033-15417,SF,Solomon,Solomon Hill,Hill,9.97441846270894,43,3500,ATL@SAC,ATL,SAC,,,,,,SF
56033-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,7.720000203450521,15,3500,ATL@SAC,SAC,ATL,,,,,,SF
56033-12351,C,Derrick,Derrick Favors,Favors,17.410000610351563,40,3500,BKN@UTA,UTA,BKN,,,,,,C
56033-16448,PF,Frank,Frank Kaminsky,Kaminsky,15.112500190734863,32,3500,PHO@ORL,PHO,ORL,,,,,,PF
56033-112709,SG,Javonte,Javonte Green,Green,9.235999755859375,25,3500,BOS@MIL,BOS,MIL,,,,,,SG
56033-112710,C,Tacko,Tacko Fall,Fall,8.88000030517578,10,3500,BOS@MIL,BOS,MIL,,,,,,C
56033-145486,SG,Myles,Myles Powell,Powell,,,3500,BOS@MIL,MIL,BOS,,,,,,SG
56033-12365,C,Ed,Ed Davis,Davis,12.731578626130757,19,3500,DAL@MIN,MIN,DAL,,,,,,C
56033-145485,PG,LaMelo,LaMelo Ball,Ball,35.08536585365854,41,3500,CHA@HOU,CHA,HOU,O,Wrist,,,,PG
