"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53723-55062","C","Nikola","Nikola Jokic","Jokic","57.27692119891827","13","11500","OKC@DEN","DEN","OKC","","","","",""
"53723-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","38.6499989827474","12","8600","OKC@DEN","OKC","DEN","","","","",""
"53723-40203","C","Rudy","Rudy Gobert","Gobert","37.96923123873197","13","8500","NO@UTA","UTA","NO","","","","",""
"53723-66048","SF","Brandon","Brandon Ingram","Ingram","40.4750010172526","12","8400","NO@UTA","NO","UTA","","","","",""
"53723-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.65384615384615","13","8200","NO@UTA","UTA","NO","","","","",""
"53723-66108","PG","Jamal","Jamal Murray","Murray","31.96666717529297","12","7800","OKC@DEN","DEN","OKC","","","","",""
"53723-110310","PF","Zion","Zion Williamson","Williamson","36.83636474609375","11","7800","NO@UTA","NO","UTA","","","","",""
"53723-9575","PG","Mike","Mike Conley","Conley","32.83076829176683","13","7600","NO@UTA","UTA","NO","","","","",""
"53723-84682","SF","Michael","Michael Porter","Porter","37.224998474121094","4","6700","OKC@DEN","DEN","OKC","O","Covid-19","","",""
"53723-20640","SG","Jordan","Jordan Clarkson","Clarkson","27.653846153846153","13","6300","NO@UTA","UTA","NO","","","","",""
"53723-17333","SF","Will","Will Barton","Barton","25.24615478515625","13","6100","OKC@DEN","DEN","OKC","","","","",""
"53723-23169","C","Steven","Steven Adams","Adams","28.9250005086263","12","5800","NO@UTA","NO","UTA","","","","",""
"53723-18338","PF","Royce","Royce O'Neale","O'Neale","21.946152907151443","13","5500","NO@UTA","UTA","NO","","","","",""
"53723-80806","PG","Lonzo","Lonzo Ball","Ball","26.755555894639755","9","5500","NO@UTA","NO","UTA","GTD","Knee","","",""
"53723-12355","PG","Eric","Eric Bledsoe","Bledsoe","23.83636474609375","11","5500","NO@UTA","NO","UTA","","","","",""
"53723-9453","C","Al","Al Horford","Horford","25.755555894639755","9","5500","OKC@DEN","OKC","DEN","O","Personal","","",""
"53723-111273","SF","Luguentz","Luguentz Dort","Dort","21.89166768391927","12","5300","OKC@DEN","OKC","DEN","","","","",""
"53723-110637","PF","Darius","Darius Bazley","Bazley","24.600001017252605","12","5200","OKC@DEN","OKC","DEN","","","","",""
"53723-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","19.553845919095554","13","5000","NO@UTA","UTA","NO","","","","",""
"53723-110356","SG","Nickeil","Nickeil Alexander-Walker","Alexander-Walker","18.860000610351562","10","4900","NO@UTA","NO","UTA","","","","",""
"53723-9703","PG","George","George Hill","Hill","21.618182095614348","11","4900","OKC@DEN","OKC","DEN","","","","",""
"53723-40396","PG","Monte","Monte Morris","Morris","21.415384145883415","13","4800","OKC@DEN","DEN","OKC","","","","",""
"53723-9729","PF","Paul","Paul Millsap","Millsap","19.946152907151443","13","4700","OKC@DEN","DEN","OKC","","","","",""
"53723-40562","SF","Josh","Josh Hart","Hart","21.774998982747395","12","4700","NO@UTA","NO","UTA","","","","",""
"53723-24544","SG","Gary","Gary Harris","Harris","18.418182373046875","11","4600","OKC@DEN","DEN","OKC","","","","",""
"53723-110346","PF","Isaiah","Isaiah Roby","Roby","16.688888549804688","9","4500","OKC@DEN","OKC","DEN","","","","",""
"53723-84699","SG","Hamidou","Hamidou Diallo","Diallo","22.73333231608073","12","4500","OKC@DEN","OKC","DEN","","","","",""
"53723-66196","SG","PJ","PJ Dozier","Dozier","17.061538696289062","13","4400","OKC@DEN","DEN","OKC","","","","",""
"53723-15405","PF","JaMychal","JaMychal Green","Green","20.5","9","4400","OKC@DEN","DEN","OKC","","","","",""
"53723-59318","SF","Joe","Joe Ingles","Ingles","19.322221544053818","9","4400","NO@UTA","UTA","NO","GTD","Achilles","","",""
"53723-9538","SF","Trevor","Trevor Ariza","Ariza","19.824527380601417","53","4400","OKC@DEN","OKC","DEN","O","Personal","","",""
"53723-9655","SF","JJ","JJ Redick","Redick","12.941666920979818","12","4200","NO@UTA","NO","UTA","","","","",""
"53723-12351","C","Derrick","Derrick Favors","Favors","18.123077392578125","13","4200","NO@UTA","UTA","NO","GTD","Knee","","",""
"53723-110340","C","Jaxson","Jaxson Hayes","Hayes","11.408332824707031","12","4000","NO@UTA","NO","UTA","","","","",""
"53723-17894","PF","Mike","Mike Muscala","Muscala","15.96363691850142","11","4000","OKC@DEN","OKC","DEN","","","","",""
"53723-145538","PF","Aleksej","Aleksej Pokusevski","Pokusevski","13.25","10","3800","OKC@DEN","OKC","DEN","","","","",""
"53723-85305","SF","Kenrich","Kenrich Williams","Williams","9.908333460489908","12","3800","OKC@DEN","OKC","DEN","","","","",""
"53723-145536","PG","Theo","Theo Maledon","Maledon","12.916666666666666","12","3600","OKC@DEN","OKC","DEN","","","","",""
