slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,WIN,2171,12,23,1,1,17,19,4,14,2,3,2,4,3,37.5
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,2527,12,25,2,6,8,10,5,21,4,1,3,1,3,34.0
haywago01,Gordon Hayward,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,1896,14,18,4,7,3,3,0,1,5,0,0,2,1,29.4
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,2061,15,29,2,11,5,7,2,2,2,4,0,1,3,27.1
bookede01,Devin Booker,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,LOSS,2121,10,22,2,7,15,17,1,1,8,0,0,3,4,26.8
redicjj01,J.J. Redick,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,WIN,2208,7,12,5,8,8,10,1,3,4,2,0,2,1,24.6
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,BOSTON CELTICS,LOSS,2224,12,21,1,2,3,3,4,8,7,0,1,4,3,23.7
russeda01,D'Angelo Russell,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,2086,9,21,2,8,2,2,2,3,13,2,1,1,3,22.8
jacksja02,Jaren Jackson,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,LOSS,2109,8,11,2,2,8,8,3,7,2,0,0,2,6,22.7
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1572,10,15,1,1,1,3,2,10,3,2,3,2,2,22.5
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,WIN,2418,7,11,0,0,15,23,0,3,7,0,1,4,3,22.2
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,BOSTON CELTICS,LOSS,2588,10,18,2,5,9,12,0,2,3,0,0,1,3,21.7
griffbl01,Blake Griffin,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,2336,11,23,2,8,2,5,1,7,7,2,0,0,3,21.6
lenal01,Alex Len,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,LOSS,1646,11,19,1,3,1,2,6,5,0,0,3,1,3,20.3
paytoel01,Elfrid Payton,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,2014,10,15,2,4,3,4,1,1,7,0,0,4,0,20.0
bryanth01,Thomas Bryant,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,WIN,2353,5,7,0,1,6,6,1,14,1,2,2,1,3,19.9
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2048,6,14,5,11,8,10,1,2,2,2,0,1,2,19.7
roziete01,Terry Rozier,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,1948,6,10,2,5,2,2,0,3,5,5,1,2,0,19.5
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,LOSS,2011,8,12,0,0,2,2,7,4,2,2,0,1,5,19.3
greenje02,Jeff Green,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,WIN,2175,7,13,4,8,4,4,0,6,6,0,0,1,4,19.1
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1425,5,6,2,3,3,3,3,5,2,2,1,1,1,19.1
gordoaa01,Aaron Gordon,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,2220,8,14,0,3,2,3,0,7,9,0,1,1,1,18.7
smithde03,Dennis Smith,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1337,6,10,3,5,3,4,0,0,7,3,0,2,1,18.5
satorto01,Tomáš Satoranský,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,WIN,2198,5,10,1,2,3,6,4,7,7,2,0,1,1,18.2
richajo01,Josh Richardson,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,1917,9,16,4,7,2,2,0,2,5,0,0,2,2,17.7
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,2180,5,10,0,0,4,6,8,7,3,0,2,2,3,16.2
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,WIN,2166,9,20,3,7,3,3,0,4,6,2,0,3,5,16.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,1409,7,9,1,2,0,0,0,5,4,0,2,1,1,15.8
randlju01,Julius Randle,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,2045,8,13,0,1,5,9,2,2,2,1,2,2,4,15.7
collijo01,John Collins,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,LOSS,1614,8,14,4,5,1,2,1,7,3,0,0,2,4,15.3
carrode01,DeMarre Carroll,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,1746,6,12,3,6,4,7,1,5,3,0,0,0,3,14.9
jonesde02,Derrick Jones,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,1889,4,8,3,4,2,3,3,4,2,2,1,1,1,14.6
jacksre01,Reggie Jackson,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,1888,6,11,4,8,0,0,0,7,5,1,2,4,1,14.3
johnsty01,Tyler Johnson,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,1573,6,10,1,3,3,4,0,4,4,3,0,3,2,14.2
holmeri01,Richaun Holmes,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,LOSS,869,4,5,0,0,5,6,2,2,2,0,1,0,2,14.0
mooreet01,E'Twaun Moore,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,2181,6,11,2,3,2,2,1,0,1,2,0,0,1,13.7
allenja01,Jarrett Allen,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,1886,3,6,0,0,4,4,3,8,0,1,2,0,1,13.5
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1578,7,16,3,7,1,2,1,9,4,0,0,2,0,13.4
harrijo01,Joe Harris,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,1769,9,16,3,4,0,0,2,0,1,1,0,2,3,13.3
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1490,6,9,3,4,0,0,0,6,2,1,0,2,1,12.9
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,2229,8,16,3,5,1,2,1,3,4,1,0,3,3,12.8
jonesty01,Tyus Jones,MINNESOTA TIMBERWOLVES,AWAY,BOSTON CELTICS,LOSS,2404,7,14,0,2,0,0,0,1,9,4,0,4,2,12.8
hoodro01,Rodney Hood,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,LOSS,1582,5,7,3,4,0,0,0,2,1,2,1,1,1,12.7
barneha02,Harrison Barnes,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1760,5,14,2,8,5,5,0,4,1,1,1,0,1,12.4
dunnkr01,Kris Dunn,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1664,6,12,1,2,1,1,0,3,4,3,0,2,2,11.9
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1688,6,12,2,3,0,0,2,4,1,2,0,1,1,11.9
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,LOSS,1859,7,9,0,0,1,2,1,4,1,0,1,2,2,11.6
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1682,6,10,0,1,4,5,0,3,3,0,0,2,1,11.6
olynyke01,Kelly Olynyk,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,1650,3,3,2,2,2,2,1,5,1,0,0,0,1,11.6
biyombi01,Bismack Biyombo,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,LOSS,886,4,5,0,0,2,4,1,6,1,0,1,0,0,11.2
bullore01,Reggie Bullock,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,1674,4,8,3,7,2,2,1,0,3,0,0,0,2,11.0
davised01,Ed Davis,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,993,3,3,0,0,0,2,3,9,1,2,1,0,4,10.9
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,LOSS,1406,5,9,0,0,4,6,1,1,1,2,0,1,2,10.8
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1809,5,10,3,6,0,0,0,1,7,0,0,2,2,10.4
jordade01,DeAndre Jordan,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1455,4,7,0,0,0,0,4,9,1,0,1,0,3,10.4
theisda01,Daniel Theis,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,818,3,4,1,1,1,1,1,3,3,0,2,0,3,10.3
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,1481,5,12,2,3,6,6,0,0,4,0,0,3,3,10.2
jacksjo02,Josh Jackson,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,LOSS,1600,6,14,1,3,3,4,0,6,4,1,1,2,6,10.1
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,2159,3,20,1,7,7,10,1,15,10,2,2,4,4,10.0
winslju01,Justise Winslow,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,1628,3,11,0,0,4,4,1,3,7,1,0,1,0,10.0
augusdj01,D.J. Augustin,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1527,4,7,1,4,1,2,0,2,6,1,0,2,1,9.7
mcgeeja01,JaVale McGee,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1218,7,16,0,0,1,3,3,5,1,0,4,2,3,9.7
gallola01,Langston Galloway,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,1125,4,8,3,6,0,0,0,0,1,2,0,0,1,9.3
matthwe02,Wesley Matthews,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,1524,3,7,1,5,4,4,0,3,1,0,1,0,1,9.2
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,LOSS,1085,6,10,0,2,2,2,1,3,1,0,0,1,4,9.1
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,2158,5,10,1,4,2,2,0,7,0,0,0,0,3,8.9
johnsja01,James Johnson,MIAMI HEAT,AWAY,CLEVELAND CAVALIERS,WIN,991,4,8,3,4,0,0,0,1,2,1,0,0,2,8.9
nancela02,Larry Nance,CLEVELAND CAVALIERS,HOME,MIAMI HEAT,LOSS,1315,3,5,0,0,0,0,1,4,6,3,1,3,4,8.9
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,2307,4,13,0,0,3,5,2,8,2,2,1,1,2,8.8
kennalu01,Luke Kennard,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,WIN,1645,4,11,2,5,3,6,0,5,2,0,0,0,0,8.6
linje01,Jeremy Lin,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,LOSS,1198,2,7,1,4,3,4,0,2,5,3,0,2,0,8.6
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,LOSS,1781,4,10,1,3,2,2,1,6,3,0,2,2,3,8.4
bambamo01,Mohamed Bamba,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1170,4,7,0,1,2,3,2,3,0,0,3,2,1,8.3
hartjo01,Josh Hart,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2263,5,16,1,8,2,4,1,14,2,1,1,1,5,8.0
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,WIN,720,3,3,2,2,0,0,0,4,1,1,0,2,0,8.0
