"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47963-9644","SG","James","James Harden","Harden","56.45757501775568","66","10800","HOU@SAC","HOU","SAC","","","","",""
"47963-20848","PG","Damian","Damian Lillard","Lillard","47.350795200892854","63","9800","PHI@POR","POR","PHI","","","","",""
"47963-49111","C","Joel","Joel Embiid","Embiid","46.29183773118623","49","9600","PHI@POR","PHI","POR","","","","",""
"47963-9642","PG","Russell","Russell Westbrook","Westbrook","48.45263243558114","57","9400","HOU@SAC","HOU","SAC","O","Quadriceps","","",""
"47963-55057","C","Jusuf","Jusuf Nurkic","Nurkic","50.279998779296875","5","8500","PHI@POR","POR","PHI","","","","",""
"47963-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.355355398995535","56","8400","BKN@LAC","LAC","BKN","O","Rest","","",""
"47963-9663","SG","Jrue","Jrue Holiday","Holiday","38.82786885245902","61","8100","SA@NO","NO","SA","","","","",""
"47963-80810","PG","De'Aaron","De'Aaron Fox","Fox","37.79019703584559","51","8000","HOU@SAC","SAC","HOU","","","","",""
"47963-66115","PG","Ben","Ben Simmons","Simmons","42.224137931034484","58","7900","PHI@POR","PHI","POR","O","Kneecap","","",""
"47963-14514","C","Nikola","Nikola Vucevic","Vucevic","41.82542290121822","59","7900","ORL@BOS","ORL","BOS","","","","",""
"47963-80808","PF","Jayson","Jayson Tatum","Tatum","40.41076847956731","65","7900","ORL@BOS","BOS","ORL","","","","",""
"47963-23798","SG","Caris","Caris LeVert","LeVert","30.816278501998546","43","7800","BKN@LAC","BKN","LAC","GTD","Rest","","",""
"47963-9714","SG","DeMar","DeMar DeRozan","DeRozan","38.63636363636363","66","7700","SA@NO","SA","NO","","","","",""
"47963-12341","SG","Paul","Paul George","George","36.76808458693484","47","7600","BKN@LAC","LAC","BKN","","","","",""
"47963-14503","C","Jonas","Jonas Valanciunas","Valanciunas","33.81791117653918","67","7600","MEM@TOR","MEM","TOR","","","","",""
"47963-14518","SF","Tobias","Tobias Harris","Harris","34.97826086956522","69","7500","PHI@POR","PHI","POR","","","","",""
"47963-66048","SF","Brandon","Brandon Ingram","Ingram","38.15079365079365","63","7400","SA@NO","NO","SA","","","","",""
"47963-60021","SF","Pascal","Pascal Siakam","Siakam","40.13103616648707","58","7400","MEM@TOR","TOR","MEM","","","","",""
