slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,PORTLAND TRAIL BLAZERS,WIN,2452,16,23,0,1,4,4,5,4,2,0,2,2,3,30.6
biyombi01,Bismack Biyombo,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,LOSS,2000,8,9,0,0,5,6,7,6,4,1,2,0,2,28.6
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,2189,12,17,0,2,6,8,0,3,7,1,0,0,3,27.7
paytoel01,Elfrid Payton,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,LOSS,2296,9,12,1,1,8,9,2,3,8,1,0,3,1,27.3
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,PORTLAND TRAIL BLAZERS,WIN,2192,8,11,1,2,8,8,0,5,6,4,0,3,2,26.4
schrode01,Dennis Schröder,ATLANTA HAWKS,HOME,BROOKLYN NETS,LOSS,1904,14,26,3,5,3,3,1,2,7,3,0,3,4,26.0
walljo01,John Wall,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,2175,13,21,1,2,3,5,0,3,9,1,3,4,1,25.6
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,WIN,2399,9,15,2,4,3,4,4,11,9,0,1,3,2,25.0
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,1624,9,18,2,6,5,7,2,6,6,0,2,0,0,24.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,CHARLOTTE HORNETS,LOSS,2207,10,20,5,11,10,11,1,4,0,2,0,5,2,22.7
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,INDIANA PACERS,LOSS,2427,11,25,2,9,3,4,2,6,11,3,1,5,2,22.3
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,MILWAUKEE BUCKS,WIN,2160,12,20,2,6,0,2,1,5,6,2,0,3,2,20.6
collida01,Darren Collison,INDIANA PACERS,HOME,CLEVELAND CAVALIERS,WIN,2104,9,11,1,1,3,4,1,1,4,2,0,2,2,20.5
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,MILWAUKEE BUCKS,WIN,2230,8,17,1,4,4,4,1,9,7,1,0,0,3,20.4
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,HOME,PORTLAND TRAIL BLAZERS,WIN,2171,9,21,3,7,3,3,3,16,8,0,2,5,4,20.2
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,1238,7,8,0,0,3,4,4,4,1,1,3,1,2,19.8
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,INDIANA PACERS,LOSS,2170,8,14,1,5,4,4,1,10,0,3,1,2,1,19.4
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2136,7,11,0,0,3,4,5,11,3,2,1,4,2,18.5
bookede01,Devin Booker,PHOENIX SUNS,HOME,HOUSTON ROCKETS,LOSS,2232,9,18,3,8,6,6,0,6,9,2,0,9,2,18.3
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,AWAY,ATLANTA HAWKS,WIN,1781,6,15,3,9,5,7,1,8,10,1,0,3,3,18.0
simmojo02,Jonathon Simmons,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,LOSS,1978,8,11,1,1,6,6,0,0,5,0,0,2,5,18.0
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,NEW ORLEANS PELICANS,LOSS,1871,7,9,0,0,5,6,2,3,2,1,3,3,3,17.7
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,WIN,2372,6,12,4,7,2,2,3,4,1,2,0,0,1,17.6
