slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,CHICAGO BULLS,WIN,2017,10,20,5,8,10,10,0,3,6,3,0,0,2,32.3
harriga01,Gary Harris,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1937,14,17,3,5,5,5,0,4,3,2,0,4,1,30.6
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1749,12,18,0,1,7,8,3,6,5,1,2,2,1,30.2
wrighde01,Delon Wright,TORONTO RAPTORS,AWAY,CHICAGO BULLS,WIN,1771,10,15,4,5,1,1,3,10,5,4,1,2,1,29.4
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,2152,11,14,2,4,3,4,0,4,6,3,0,1,1,28.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2069,11,19,6,13,4,5,0,5,8,1,0,3,1,27.4
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,UTAH JAZZ,WIN,2448,11,26,1,3,6,6,4,11,4,3,1,2,2,25.0
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,BROOKLYN NETS,LOSS,2325,7,17,0,2,16,18,2,1,4,2,1,2,1,24.9
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2167,9,14,4,7,4,4,0,1,9,1,0,3,1,24.0
holidju01,Justin Holiday,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,2324,7,10,6,9,6,7,1,3,4,1,0,2,2,24.0
olynyke01,Kelly Olynyk,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,2148,11,15,3,5,0,0,4,9,3,0,0,2,2,23.7
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2279,10,21,1,5,4,4,1,11,6,0,4,2,1,22.9
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1686,7,9,2,2,5,5,5,3,2,1,0,1,2,22.5
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2187,11,19,3,6,0,0,1,4,4,2,1,1,1,22.1
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,1678,10,17,0,0,0,0,0,6,12,1,0,2,0,21.3
fergute01,Terrance Ferguson,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,1970,9,12,6,9,0,0,0,1,1,3,0,0,5,21.2
walljo01,John Wall,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,2061,9,18,1,3,6,9,1,2,9,1,1,3,0,21.1
dragigo01,Goran Dragić,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,2201,9,19,3,5,3,4,0,5,13,0,0,3,2,20.7
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,SAN ANTONIO SPURS,WIN,2120,6,12,0,2,9,11,2,9,4,1,4,3,3,20.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1772,9,14,3,4,6,6,0,3,2,1,0,2,4,20.5
beaslmi01,Michael Beasley,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,LOSS,1523,8,14,1,2,3,3,1,8,3,2,2,2,1,19.6
greenge01,Gerald Green,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1662,9,15,7,10,2,2,0,6,2,0,1,4,2,19.2
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,2252,7,11,7,10,1,2,1,4,4,0,0,2,1,19.0
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,1642,9,14,3,7,3,4,0,2,3,3,0,3,3,18.9
chandwi01,Wilson Chandler,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2071,7,9,3,4,0,0,1,6,4,0,2,1,1,18.8
johnsjo02,Joe Johnson,UTAH JAZZ,HOME,NEW ORLEANS PELICANS,LOSS,1755,9,12,2,3,0,0,2,5,2,0,0,0,3,18.3
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,PHILADELPHIA 76ERS,LOSS,1738,7,17,4,11,8,8,1,0,1,1,0,1,0,18.3
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1397,8,12,0,0,5,6,1,7,0,0,2,1,1,18.2
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,PHILADELPHIA 76ERS,LOSS,2176,10,21,0,0,4,6,5,9,1,1,0,1,4,17.8
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,SAN ANTONIO SPURS,WIN,2022,8,18,0,1,10,15,1,4,4,3,1,4,3,17.8
gortama01,Marcin Gortat,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,1755,9,10,0,0,3,7,1,7,2,1,1,3,4,17.3
marjabo01,Boban Marjanović,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,1317,5,8,0,0,5,5,2,7,3,0,1,0,2,16.9
richajo01,Josh Richardson,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,2271,7,12,5,7,3,4,0,0,5,1,1,4,1,16.8
sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1967,10,13,0,0,4,5,1,1,1,1,0,4,1,16.8
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,1897,9,17,2,8,2,2,2,10,1,1,0,2,3,16.6
anthoca01,Carmelo Anthony,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,1616,8,14,3,5,2,3,2,4,1,1,0,1,2,16.5
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,UTAH JAZZ,WIN,2236,10,16,2,5,2,2,0,6,5,1,0,5,4,16.5
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,AWAY,UTAH JAZZ,WIN,1878,7,11,2,4,3,3,3,8,1,2,1,4,5,16.0
redicjj01,J.J. Redick,PHILADELPHIA 76ERS,HOME,SAN ANTONIO SPURS,WIN,1933,6,12,3,4,5,6,0,2,4,0,0,1,0,16.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,2259,7,11,3,5,1,1,0,11,6,1,1,6,2,15.5
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,2022,7,13,2,5,2,2,0,5,4,0,1,1,1,15.3
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,LOSS,1962,8,15,0,2,3,3,0,7,6,1,1,4,1,15.3
collida01,Darren Collison,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1582,6,9,1,2,4,4,0,3,2,3,0,3,1,15.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2183,4,6,1,1,5,5,1,8,8,2,0,6,3,14.9
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1786,6,12,1,4,4,4,3,4,0,1,0,0,2,14.5
harrijo01,Joe Harris,BROOKLYN NETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1653,6,7,4,5,1,2,1,3,1,0,0,2,0,14.4
roziete01,Terry Rozier,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1179,8,12,4,6,0,0,1,3,3,0,1,4,2,14.4
dellama01,Matthew Dellavedova,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1016,3,3,2,2,0,0,0,2,9,2,0,1,2,14.2
monrogr01,Greg Monroe,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,2086,7,12,0,0,2,2,4,6,4,0,0,2,4,14.2
mirotni01,Nikola Mirotić,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,1553,7,17,3,7,3,4,2,3,2,0,1,0,2,14.1
warretj01,T.J. Warren,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1955,5,16,0,1,3,3,4,1,5,4,1,1,0,14.1
oquinky01,Kyle O'Quinn,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,LOSS,1455,6,10,0,0,1,1,2,8,2,1,1,0,4,13.7
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1900,5,9,0,2,7,7,0,2,5,0,0,2,3,13.6
horfoal01,Al Horford,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1727,5,7,1,1,0,0,5,4,3,1,0,2,1,13.5
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,1571,6,10,0,0,0,0,3,3,2,1,3,0,4,13.3
kennalu01,Luke Kennard,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,1412,6,7,0,1,1,1,0,1,2,1,0,0,0,13.2
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,NEW ORLEANS PELICANS,LOSS,2298,6,17,3,11,9,10,0,3,2,1,0,3,3,13.2
saricda01,Dario Šarić,PHILADELPHIA 76ERS,HOME,SAN ANTONIO SPURS,WIN,1726,4,10,2,4,5,6,5,2,1,0,0,1,0,13.0
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,HOUSTON ROCKETS,LOSS,1336,5,9,0,1,4,4,1,3,4,5,0,5,3,12.9
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1768,5,13,1,6,3,3,1,7,4,2,0,1,2,12.7
bullore01,Reggie Bullock,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,2076,6,10,5,8,0,0,0,0,1,0,0,0,1,12.7
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,CHICAGO BULLS,WIN,1640,7,12,1,3,1,1,0,7,1,0,3,1,4,12.7
johnsja01,James Johnson,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1422,6,8,3,4,1,1,1,3,1,1,0,2,4,12.5
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1554,3,6,1,2,6,9,1,3,7,0,0,3,0,12.3
harrito02,Tobias Harris,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,2152,6,13,0,2,7,8,0,6,2,0,0,2,2,12.3
rubiori01,Ricky Rubio,UTAH JAZZ,HOME,NEW ORLEANS PELICANS,LOSS,1468,5,12,0,3,1,1,0,2,7,4,0,1,2,12.3
lylestr01,Trey Lyles,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1624,5,11,2,5,4,4,1,10,1,0,0,2,2,11.9
grantje02,Jerian Grant,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,1149,4,7,0,0,3,4,0,1,6,0,0,0,0,11.8
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,BROOKLYN NETS,LOSS,2195,8,17,1,3,0,0,1,1,1,2,0,0,1,11.6
chrisma01,Marquese Chriss,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1841,6,13,3,9,1,4,1,3,1,5,0,3,3,11.2
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,AWAY,CHICAGO BULLS,WIN,1038,5,7,1,2,2,2,0,2,2,0,0,1,0,11.1
jacksjo02,Josh Jackson,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1481,6,8,1,2,1,2,0,2,2,1,0,2,1,11.0
plumlma01,Mason Plumlee,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1432,3,5,0,0,1,2,2,6,6,0,5,3,3,11.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,BROOKLYN NETS,LOSS,2418,8,16,0,4,0,1,2,8,0,0,0,0,1,11.0
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1719,5,9,2,2,0,0,0,6,4,0,0,1,1,10.9
korveky01,Kyle Korver,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,LOSS,1551,5,11,5,8,0,0,0,3,1,0,0,0,0,10.9
murraja01,Jamal Murray,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1558,6,11,1,6,0,0,0,0,2,2,1,1,0,10.8
beaslma01,Malik Beasley,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,943,4,5,1,2,1,2,0,2,3,1,1,1,1,10.7
canaais01,Isaiah Canaan,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1503,4,8,2,6,1,1,0,2,3,1,0,0,0,10.7
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,LOSS,1766,3,5,0,0,4,4,3,8,2,0,1,2,4,10.7
anderky01,Kyle Anderson,SAN ANTONIO SPURS,AWAY,PHILADELPHIA 76ERS,LOSS,2157,7,8,0,0,0,0,0,7,2,1,2,5,4,10.5
stephla01,Lance Stephenson,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,2082,7,15,1,3,0,0,2,5,5,0,0,2,3,10.5
buyckdw01,Dwight Buycks,DETROIT PISTONS,AWAY,MIAMI HEAT,LOSS,1042,7,12,0,1,0,0,0,2,4,0,0,1,1,10.4
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1823,5,16,3,10,4,5,0,5,6,2,0,4,2,10.3
josepco01,Cory Joseph,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1939,5,9,0,1,0,1,2,4,6,1,0,2,2,10.3
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1490,5,11,0,2,2,3,0,8,2,1,0,0,1,10.3
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1892,3,13,1,4,1,1,2,5,13,2,0,3,2,10.3
porteot01,Otto Porter,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,2053,3,9,2,6,0,0,1,3,3,3,1,0,0,10.3
hezonma01,Mario Hezonja,ORLANDO MAGIC,HOME,HOUSTON ROCKETS,LOSS,1700,6,14,2,6,0,0,2,7,2,0,0,1,1,10.1
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1800,6,14,1,3,2,2,0,5,2,0,0,0,1,10.1
bookede01,Devin Booker,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1780,4,13,2,7,7,8,0,2,5,0,0,2,3,10.0
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1024,5,8,0,0,0,0,1,3,2,1,1,0,3,9.9
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,ORLANDO MAGIC,WIN,1972,4,7,3,5,1,2,0,3,2,1,0,1,2,9.8
rondora01,Rajon Rondo,NEW ORLEANS PELICANS,AWAY,UTAH JAZZ,WIN,929,5,9,2,5,0,0,0,3,3,0,0,1,0,9.7
ellinwa01,Wayne Ellington,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,2063,4,12,3,10,1,2,0,8,1,2,0,0,1,9.5
hamilda02,Daniel Hamilton,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,WIN,302,3,4,1,2,0,0,0,1,4,1,0,0,0,9.5
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,CHICAGO BULLS,WIN,1911,5,14,2,7,4,4,2,3,4,2,0,5,2,9.5
bartowi01,Will Barton,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1201,5,13,0,2,2,2,1,2,6,0,0,1,0,9.4
favorde01,Derrick Favors,UTAH JAZZ,HOME,NEW ORLEANS PELICANS,LOSS,2101,5,10,0,0,1,2,1,8,2,1,1,2,1,9.4
satorto01,Tomáš Satoranský,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,819,4,5,2,2,0,0,1,1,1,0,0,0,1,9.4
smartma01,Marcus Smart,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,1616,6,14,3,6,0,0,0,4,4,1,0,2,3,9.4
westda01,David West,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,898,3,3,0,0,1,1,0,1,6,1,0,1,3,9.4
valende01,Denzel Valentine,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,1881,6,12,2,5,0,0,2,5,2,1,0,3,3,9.1
macksh01,Shelvin Mack,ORLANDO MAGIC,HOME,HOUSTON ROCKETS,LOSS,981,1,3,0,1,3,4,0,3,7,1,0,0,2,8.9
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1692,3,4,1,2,0,0,0,2,5,1,0,1,2,8.7
breweco01,Corey Brewer,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1110,4,6,0,0,2,4,4,0,1,0,0,1,1,8.7
porzikr01,Kristaps Porziņģis,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,LOSS,2133,5,13,1,4,5,6,0,6,1,0,2,3,2,8.6
forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,PHILADELPHIA 76ERS,LOSS,2449,6,11,1,3,2,3,0,1,3,0,0,2,3,8.5
morrima02,Markieff Morris,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,1962,5,9,1,4,0,0,0,11,1,1,0,2,3,8.5
afflaar01,Arron Afflalo,ORLANDO MAGIC,HOME,HOUSTON ROCKETS,LOSS,1101,5,7,1,3,0,0,0,1,0,0,0,0,0,8.4
iwundwe01,Wesley Iwundu,ORLANDO MAGIC,HOME,HOUSTON ROCKETS,LOSS,1606,2,4,0,1,5,6,0,5,0,0,1,0,1,8.4
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1683,7,14,3,6,1,3,0,3,1,0,2,4,2,8.4
lopezro01,Robin Lopez,CHICAGO BULLS,HOME,TORONTO RAPTORS,LOSS,1418,5,11,0,0,2,2,1,0,6,0,0,2,2,8.4
smithjr01,J.R. Smith,CLEVELAND CAVALIERS,AWAY,BOSTON CELTICS,LOSS,1247,4,6,2,3,0,0,0,3,1,1,0,1,2,8.2
bogdabo02,Bojan Bogdanović,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1745,5,13,0,4,3,3,0,3,3,0,0,0,2,8.1
leeco01,Courtney Lee,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,LOSS,1666,3,6,2,2,0,0,0,0,3,2,0,1,0,8.1
