Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (15166391),James Harden,15166391,PG/SG/G/UTIL,11600,HOU@OKC 08/22/2020 06:00PM ET,HOU,59.7
PF,Giannis Antetokounmpo (15166395),Giannis Antetokounmpo,15166395,PF/F/UTIL,11000,MIL@ORL 08/22/2020 01:00PM ET,MIL,59.41
PG,Damian Lillard (15166398),Damian Lillard,15166398,PG/G/UTIL,10800,LAL@POR 08/22/2020 08:30PM ET,POR,50.88
PG/SF,LeBron James (15166401),LeBron James,15166401,PG/SF/F/G/UTIL,10600,LAL@POR 08/22/2020 08:30PM ET,LAL,54.52
PF/C,Anthony Davis (15166406),Anthony Davis,15166406,PF/C/F/UTIL,10200,LAL@POR 08/22/2020 08:30PM ET,LAL,50.27
PG,Russell Westbrook (15166410),Russell Westbrook,15166410,PG/G/UTIL,9800,HOU@OKC 08/22/2020 06:00PM ET,HOU,50.90
C,Nikola Vucevic (15166413),Nikola Vucevic,15166413,C/UTIL,9100,MIL@ORL 08/22/2020 01:00PM ET,ORL,43.28
PF/C,Jusuf Nurkic (15166415),Jusuf Nurkic,15166415,PF/C/F/UTIL,8900,LAL@POR 08/22/2020 08:30PM ET,POR,42.66
PF/C,Domantas Sabonis (15166419),Domantas Sabonis,15166419,PF/C/F/UTIL,8200,IND@MIA 08/22/2020 03:30PM ET,IND,44.20
SF/PF,T.J. Warren (15166423),T.J. Warren,15166423,SF/PF/F/UTIL,8000,IND@MIA 08/22/2020 03:30PM ET,IND,30.80
SF,Khris Middleton (15166427),Khris Middleton,15166427,SF/F/UTIL,7900,MIL@ORL 08/22/2020 01:00PM ET,MIL,36.80
PG,Chris Paul (15166430),Chris Paul,15166430,PG/G/UTIL,7800,HOU@OKC 08/22/2020 06:00PM ET,OKC,37.33
SG/SF,Jimmy Butler (15166433),Jimmy Butler,15166433,SG/SF/F/G/UTIL,7600,IND@MIA 08/22/2020 03:30PM ET,MIA,41.63
PG/SG,CJ McCollum (15166438),CJ McCollum,15166438,PG/SG/G/UTIL,7500,LAL@POR 08/22/2020 08:30PM ET,POR,37.21
C,Bam Adebayo (15166442),Bam Adebayo,15166442,C/UTIL,7300,IND@MIA 08/22/2020 03:30PM ET,MIA,40.62
PG/SG,Shai Gilgeous-Alexander (15166444),Shai Gilgeous-Alexander,15166444,PG/SG/G/UTIL,7100,HOU@OKC 08/22/2020 06:00PM ET,OKC,34.74
PG,Malcolm Brogdon (15166448),Malcolm Brogdon,15166448,PG/G/UTIL,6900,IND@MIA 08/22/2020 03:30PM ET,IND,34.75
C,Myles Turner (15166451),Myles Turner,15166451,C/UTIL,6700,IND@MIA 08/22/2020 03:30PM ET,IND,28.17
SF/PF,Aaron Gordon (15166453),Aaron Gordon,15166453,SF/PF/F/UTIL,6600,MIL@ORL 08/22/2020 01:00PM ET,ORL,32.73
SF/PF,Danilo Gallinari (15166457),Danilo Gallinari,15166457,SF/PF/F/UTIL,6300,HOU@OKC 08/22/2020 06:00PM ET,OKC,30.54
SF/PF,Robert Covington (15166461),Robert Covington,15166461,SF/PF/F/UTIL,6200,HOU@OKC 08/22/2020 06:00PM ET,HOU,28.85
SG/SF,Victor Oladipo (15166465),Victor Oladipo,15166465,SG/SF/F/G/UTIL,6100,IND@MIA 08/22/2020 03:30PM ET,IND,25.02
PG,Goran Dragic (15166470),Goran Dragic,15166470,PG/G/UTIL,6000,IND@MIA 08/22/2020 03:30PM ET,MIA,29.62
C,Steven Adams (15166473),Steven Adams,15166473,C/UTIL,5900,HOU@OKC 08/22/2020 06:00PM ET,OKC,29.48
SF/PF,Kyle Kuzma (15166475),Kyle Kuzma,15166475,SF/PF/F/UTIL,5800,LAL@POR 08/22/2020 08:30PM ET,LAL,22.08
PG/SG,Dennis Schroder (15166479),Dennis Schroder,15166479,PG/SG/G/UTIL,5700,HOU@OKC 08/22/2020 06:00PM ET,OKC,30.62
SF/PF,Carmelo Anthony (15166483),Carmelo Anthony,15166483,SF/PF/F/UTIL,5600,LAL@POR 08/22/2020 08:30PM ET,POR,27.90
PG,Eric Bledsoe (15166487),Eric Bledsoe,15166487,PG/G/UTIL,5500,MIL@ORL 08/22/2020 01:00PM ET,MIL,30.88
SG,Tyler Herro (15166490),Tyler Herro,15166490,SG/G/UTIL,5400,IND@MIA 08/22/2020 03:30PM ET,MIA,23.89
C,Brook Lopez (15166493),Brook Lopez,15166493,C/UTIL,5300,MIL@ORL 08/22/2020 01:00PM ET,MIL,26.22
SG,Evan Fournier (15166495),Evan Fournier,15166495,SG/G/UTIL,5200,MIL@ORL 08/22/2020 01:00PM ET,ORL,29.25
SG/SF,Eric Gordon (15166498),Eric Gordon,15166498,SG/SF/F/G/UTIL,5100,HOU@OKC 08/22/2020 06:00PM ET,HOU,22.36
SG/SF,Terrence Ross (15166503),Terrence Ross,15166503,SG/SF/F/G/UTIL,5000,MIL@ORL 08/22/2020 01:00PM ET,ORL,24.22
C,Jeff Green (15166513),Jeff Green,15166513,C/UTIL,4900,HOU@OKC 08/22/2020 06:00PM ET,HOU,17.13
SG/SF,Duncan Robinson (15166508),Duncan Robinson,15166508,SG/SF/F/G/UTIL,4900,IND@MIA 08/22/2020 03:30PM ET,MIA,22.44
SG/SF,Gary Trent Jr. (15166515),Gary Trent Jr.,15166515,SG/SF/F/G/UTIL,4800,LAL@POR 08/22/2020 08:30PM ET,POR,15.26
SF/PF,Danuel House Jr. (15166520),Danuel House Jr.,15166520,SF/PF/F/UTIL,4700,HOU@OKC 08/22/2020 06:00PM ET,HOU,21.85
PG/SG,Kendrick Nunn (15166524),Kendrick Nunn,15166524,PG/SG/G/UTIL,4600,IND@MIA 08/22/2020 03:30PM ET,MIA,25.86
C,Hassan Whiteside (15166528),Hassan Whiteside,15166528,C/UTIL,4600,LAL@POR 08/22/2020 08:30PM ET,POR,40.17
PG,Markelle Fultz (15166530),Markelle Fultz,15166530,PG/G/UTIL,4500,MIL@ORL 08/22/2020 01:00PM ET,ORL,26.05
PF/C,Kelly Olynyk (15166533),Kelly Olynyk,15166533,PF/C/F/UTIL,4500,IND@MIA 08/22/2020 03:30PM ET,MIA,18.62
C,P.J. Tucker (15166537),P.J. Tucker,15166537,C/UTIL,4400,HOU@OKC 08/22/2020 06:00PM ET,HOU,21.18
PG/SG,Aaron Holiday (15166539),Aaron Holiday,15166539,PG/SG/G/UTIL,4400,IND@MIA 08/22/2020 03:30PM ET,IND,19.80
