"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53529-55062","C","Nikola","Nikola Jokic","Jokic","55.95454545454545","11","11200","GS@DEN","DEN","GS","","","","",""
"53529-49111","C","Joel","Joel Embiid","Embiid","51.570001220703126","10","10200","MIA@PHI","PHI","MIA","GTD","Back","","",""
"53529-9524","PG","Stephen","Stephen Curry","Curry","44.47272838245738","11","9600","GS@DEN","GS","DEN","","","","",""
"53529-19067","SG","CJ","CJ McCollum","McCollum","45.600000554865055","11","9500","IND@POR","POR","IND","","","","",""
"53529-20848","PG","Damian","Damian Lillard","Lillard","44.40909090909091","11","9200","IND@POR","POR","IND","","","","",""
"53529-59358","PF","Domantas","Domantas Sabonis","Sabonis","45.236364191228695","11","9200","IND@POR","IND","POR","","","","",""
"53529-60021","PF","Pascal","Pascal Siakam","Siakam","40.088887532552086","9","8900","CHA@TOR","TOR","CHA","","","","",""
"53529-14528","SF","Jimmy","Jimmy Butler","Butler","37.1000010172526","6","8600","MIA@PHI","MIA","PHI","O","Covid-19","","",""
"53529-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","42.72727272727273","11","8600","IND@POR","IND","POR","","","","",""
"53529-66115","PG","Ben","Ben Simmons","Simmons","38.05","10","8200","MIA@PHI","PHI","MIA","GTD","Knee","","",""
"53529-80817","C","Bam","Bam Adebayo","Adebayo","38.29999923706055","8","8200","MIA@PHI","MIA","PHI","O","Covid-19","","",""
"53529-24247","SG","Fred","Fred VanVleet","VanVleet","39.1","10","8200","CHA@TOR","TOR","CHA","","","","",""
"53529-42202","PF","Christian","Christian Wood","Wood","41.525001525878906","8","8100","HOU@SA","HOU","SA","","","","",""
"53529-9714","SG","DeMar","DeMar DeRozan","DeRozan","41.72222222222222","9","8100","HOU@SA","SA","HOU","","","","",""
"53529-23798","SG","Caris","Caris LeVert","LeVert","35.28333282470703","12","8000","IND@POR","IND","POR","O","Not injury related","","",""
"53529-12366","SF","Gordon","Gordon Hayward","Hayward","36.64166768391927","12","7800","CHA@TOR","CHA","TOR","GTD","Hip","","",""
"53529-145485","PG","LaMelo","LaMelo Ball","Ball","32.44166564941406","12","7800","CHA@TOR","CHA","TOR","","","","",""
"53529-68203","PF","Chris","Chris Boucher","Boucher","32.08999938964844","10","7800","CHA@TOR","TOR","CHA","","","","",""
"53529-58253","C","Myles","Myles Turner","Turner","38.17272671786222","11","7800","IND@POR","IND","POR","","","","",""
"53529-12332","PG","John","John Wall","Wall","35.371429443359375","7","7600","HOU@SA","HOU","SA","O","Knee","","",""
"53529-14518","SF","Tobias","Tobias Harris","Harris","37.24444580078125","9","7600","MIA@PHI","PHI","MIA","GTD","Covid-19","","",""
"53529-67708","PG","Dejounte","Dejounte Murray","Murray","34.03636308149858","11","7500","HOU@SA","SA","HOU","","","","",""
"53529-9535","PG","Kyle","Kyle Lowry","Lowry","36.422220865885414","9","7200","CHA@TOR","TOR","CHA","","","","",""
"53529-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","29.399999618530273","8","7200","HOU@SA","SA","HOU","","","","",""
