"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"52952-40199","PF","Giannis","Giannis Antetokounmpo","Antetokounmpo","47.76666768391927","3","11000","MIL@MIA","MIL","MIA","","","","",""
"52952-9642","PG","Russell","Russell Westbrook","Westbrook","51.349998474121094","2","10600","CHI@WAS","WAS","CHI","","","","",""
"52952-55062","C","Nikola","Nikola Jokic","Jokic","61.73333231608073","3","10300","DEN@SAC","DEN","SAC","","","","",""
"52952-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","49.29999923706055","2","10200","MIN@LAC","MIN","LAC","O","Wrist","","",""
"52952-14513","SF","Kawhi","Kawhi Leonard","Leonard","43.20000076293945","2","9900","MIN@LAC","LAC","MIN","GTD","Mouth","","",""
"52952-15595","SG","Bradley","Bradley Beal","Beal","49.43333435058594","3","9600","CHI@WAS","WAS","CHI","","","","",""
"52952-49111","C","Joel","Joel Embiid","Embiid","47.900001525878906","2","9600","TOR@PHI","PHI","TOR","GTD","Back","","",""
"52952-15557","C","Andre","Andre Drummond","Drummond","53.6000010172526","3","9400","NY@CLE","CLE","NY","","","","",""
"52952-9524","PG","Stephen","Stephen Curry","Curry","44","3","9400","GS@DET","GS","DET","","","","",""
"52952-80808","PF","Jayson","Jayson Tatum","Tatum","42.56666564941406","3","9200","BOS@IND","BOS","IND","","","","",""
"52952-66115","PG","Ben","Ben Simmons","Simmons","41.1000010172526","3","8900","TOR@PHI","PHI","TOR","","","","",""
"52952-59358","PF","Domantas","Domantas Sabonis","Sabonis","46.70000203450521","3","8900","BOS@IND","IND","BOS","","","","",""
"52952-110310","PF","Zion","Zion Williamson","Williamson","43.333333333333336","3","8600","NO@PHO","NO","PHO","","","","",""
"52952-66048","SF","Brandon","Brandon Ingram","Ingram","47.133331298828125","3","8500","NO@PHO","NO","PHO","","","","",""
