slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,WIN,2145,13,24,4,5,7,9,2,9,2,4,1,1,2,33.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2069,11,22,5,12,11,13,1,1,10,2,1,5,3,30.7
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,LOSS,2415,12,22,0,1,12,14,3,10,3,1,1,2,3,30.3
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,DENVER NUGGETS,LOSS,2410,10,23,4,8,11,11,0,6,6,2,2,3,3,28.1
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2445,14,27,5,11,6,6,1,3,2,0,0,1,0,27.7
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,2490,9,19,1,4,7,9,2,8,13,1,0,5,0,24.4
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2230,9,19,4,10,6,6,0,3,7,2,0,1,4,23.5
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,2250,11,21,3,10,2,3,2,4,7,2,0,1,4,23.2
gayru01,Rudy Gay,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,WIN,1897,8,15,3,5,3,4,4,4,8,1,1,2,1,23.2
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1779,9,15,6,9,2,3,1,4,4,1,0,1,1,23.0
chandwi01,Wilson Chandler,DENVER NUGGETS,AWAY,PHOENIX SUNS,WIN,2348,8,17,3,6,6,6,2,6,2,3,0,1,0,22.9
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,WIN,1674,6,13,4,8,9,9,3,8,1,0,0,1,0,22.5
hensojo01,John Henson,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,1718,8,13,0,0,4,6,2,5,1,1,3,0,0,20.0
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1957,9,12,0,0,3,4,3,6,0,0,2,0,3,19.9
tuckepj01,P.J. Tucker,PHOENIX SUNS,HOME,DENVER NUGGETS,LOSS,2497,6,10,3,5,6,7,1,7,1,1,0,0,3,19.3
kilpase01,Sean Kilpatrick,BROOKLYN NETS,HOME,SACRAMENTO KINGS,LOSS,1779,8,13,3,5,3,3,1,4,3,2,0,3,1,18.7
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1976,6,7,4,5,2,4,0,2,3,2,0,0,3,18.2
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1511,8,18,3,4,3,5,4,5,4,0,3,3,2,17.2
bookede01,Devin Booker,PHOENIX SUNS,HOME,DENVER NUGGETS,LOSS,2143,11,27,4,10,4,5,0,3,4,1,0,1,5,16.8
bazemke01,Kent Bazemore,ATLANTA HAWKS,AWAY,LOS ANGELES LAKERS,LOSS,1637,8,16,5,8,0,0,0,1,4,1,0,0,1,16.7
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,1795,7,15,1,3,2,2,3,13,3,0,1,0,4,16.5
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,HOME,ATLANTA HAWKS,WIN,1923,7,17,1,4,3,4,1,3,5,2,0,0,0,15.6
willilo02,Lou Williams,LOS ANGELES LAKERS,HOME,ATLANTA HAWKS,WIN,1645,5,13,2,6,9,9,0,4,3,0,0,1,2,15.4
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,2336,7,14,6,8,1,2,1,2,3,0,0,1,2,15.2
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1606,5,7,2,4,2,2,1,5,3,1,0,1,1,15.0
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,2467,9,24,1,4,4,4,0,7,4,2,0,1,2,14.9
chandty01,Tyson Chandler,PHOENIX SUNS,HOME,DENVER NUGGETS,LOSS,2303,5,6,0,0,0,0,4,11,0,0,2,0,1,14.9
howardw01,Dwight Howard,ATLANTA HAWKS,AWAY,LOS ANGELES LAKERS,LOSS,2008,9,13,0,0,1,5,3,6,3,1,2,4,4,14.7
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2294,7,12,2,4,2,2,1,2,0,2,1,0,5,14.4
turnemy01,Myles Turner,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,1470,8,16,1,3,0,0,3,9,3,0,1,1,3,14.4
robingl02,Glenn Robinson,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,2323,7,9,1,1,2,2,0,6,1,0,0,1,2,14.2
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,1844,7,11,1,1,3,4,1,8,4,1,3,6,4,14.1
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,PHOENIX SUNS,WIN,1860,3,8,1,2,6,6,3,8,3,0,1,1,2,14.1
nelsoja01,Jameer Nelson,DENVER NUGGETS,AWAY,PHOENIX SUNS,WIN,1667,8,13,4,7,1,1,0,2,3,0,0,2,5,13.8
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,2278,7,20,2,8,11,13,1,4,5,1,0,7,2,13.6
ibakase01,Serge Ibaka,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,1963,8,17,1,4,2,2,0,6,1,0,2,0,2,13.4
mudiaem01,Emmanuel Mudiay,DENVER NUGGETS,AWAY,PHOENIX SUNS,WIN,2195,5,13,1,3,8,10,1,3,6,0,0,2,4,13.3
farieke01,Kenneth Faried,DENVER NUGGETS,AWAY,PHOENIX SUNS,WIN,1672,4,8,0,0,6,7,2,7,1,1,0,1,3,12.6
anderju01,Justin Anderson,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,1369,4,7,2,3,4,5,1,7,2,0,0,2,0,12.5
rodrise01,Sergio Rodríguez,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,LOSS,1691,5,9,2,3,0,0,0,2,7,2,0,2,2,12.4
plumlma01,Mason Plumlee,PORTLAND TRAIL BLAZERS,HOME,HOUSTON ROCKETS,LOSS,1950,5,7,0,0,1,4,5,3,7,0,1,3,4,12.3
augusdj01,D.J. Augustin,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,1520,5,7,1,3,0,0,0,2,5,0,0,0,0,12.2
