Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16773938),Luka Doncic,16773938,PG/G/UTIL,11000,DAL@MIN 03/24/2021 08:00PM ET,DAL,57.28
PG,James Harden (16773941),James Harden,16773941,PG/G/UTIL,10900,BKN@UTA 03/24/2021 10:00PM ET,BKN,57.41
PF/C,Giannis Antetokounmpo (16773944),Giannis Antetokounmpo,16773944,PF/C/F/UTIL,10800,BOS@MIL 03/24/2021 07:30PM ET,MIL,58.69
C,Nikola Jokic (16773948),Nikola Jokic,16773948,C/UTIL,10700,DEN@TOR 03/24/2021 07:30PM ET,DEN,60.06
C,Karl-Anthony Towns (16773950),Karl-Anthony Towns,16773950,C/UTIL,10000,DAL@MIN 03/24/2021 08:00PM ET,MIN,47.73
PG/SG,Kyrie Irving (16773952),Kyrie Irving,16773952,PG/SG/G/UTIL,9900,BKN@UTA 03/24/2021 10:00PM ET,BKN,46.60
C,Nikola Vucevic (16773956),Nikola Vucevic,16773956,C/UTIL,9600,PHO@ORL 03/24/2021 08:00PM ET,ORL,49.41
PF/C,Domantas Sabonis (16773958),Domantas Sabonis,16773958,PF/C/F/UTIL,9400,DET@IND 03/24/2021 07:00PM ET,IND,47.32
SF,Kawhi Leonard (16773962),Kawhi Leonard,16773962,SF/F/UTIL,9000,LAC@SA 03/24/2021 08:30PM ET,LAC,45.77
PG,De'Aaron Fox (16773965),De'Aaron Fox,16773965,PG/G/UTIL,9000,ATL@SAC 03/24/2021 10:00PM ET,SAC,42.33
SF/PF,Kevin Durant (16773968),Kevin Durant,16773968,SF/PF/F/UTIL,8900,BKN@UTA 03/24/2021 10:00PM ET,BKN,50.28
PG/SG,Donovan Mitchell (16773972),Donovan Mitchell,16773972,PG/SG/G/UTIL,8800,BKN@UTA 03/24/2021 10:00PM ET,UTA,42.08
PG,Trae Young (16773976),Trae Young,16773976,PG/G/UTIL,8700,ATL@SAC 03/24/2021 10:00PM ET,ATL,46.73
SF/PF,Jayson Tatum (16773979),Jayson Tatum,16773979,SF/PF/F/UTIL,8600,BOS@MIL 03/24/2021 07:30PM ET,BOS,43.81
SG,Zach LaVine (16773992),Zach LaVine,16773992,SG/G/UTIL,8500,CLE@CHI 03/24/2021 08:00PM ET,CHI,44.68
SF,DeMar DeRozan (16773989),DeMar DeRozan,16773989,SF/F/UTIL,8400,LAC@SA 03/24/2021 08:30PM ET,SA,39.62
C,Rudy Gobert (16773987),Rudy Gobert,16773987,C/UTIL,8400,BKN@UTA 03/24/2021 10:00PM ET,UTA,40.40
SF,Jaylen Brown (16773995),Jaylen Brown,16773995,SF/F/UTIL,8300,BOS@MIL 03/24/2021 07:30PM ET,BOS,41.21
PG/SG,Shai Gilgeous-Alexander (16773983),Shai Gilgeous-Alexander,16773983,PG/SG/G/UTIL,8300,MEM@OKC 03/24/2021 08:00PM ET,OKC,41
SG,Paul George (16773998),Paul George,16773998,SG/G/UTIL,8200,LAC@SA 03/24/2021 08:30PM ET,LAC,41.64
PG,Kyle Lowry (16774004),Kyle Lowry,16774004,PG/G/UTIL,8100,DEN@TOR 03/24/2021 07:30PM ET,TOR,38.84
C,Christian Wood (16774007),Christian Wood,16774007,C/UTIL,8100,CHA@HOU 03/24/2021 08:00PM ET,HOU,41.57
SG,Devin Booker (16774001),Devin Booker,16774001,SG/G/UTIL,8100,PHO@ORL 03/24/2021 08:00PM ET,PHO,38.52
SG/SF,Khris Middleton (16774013),Khris Middleton,16774013,SG/SF/F/G/UTIL,8000,BOS@MIL 03/24/2021 07:30PM ET,MIL,38.67
PF/C,Kristaps Porzingis (16774009),Kristaps Porzingis,16774009,PF/C/F/UTIL,8000,DAL@MIN 03/24/2021 08:00PM ET,DAL,37.34
PG/SG,Fred VanVleet (16774018),Fred VanVleet,16774018,PG/SG/G/UTIL,7900,DEN@TOR 03/24/2021 07:30PM ET,TOR,41.22
SF/PF,Gordon Hayward (16774045),Gordon Hayward,16774045,SF/PF/F/UTIL,7900,CHA@HOU 03/24/2021 08:00PM ET,CHA,37.02
PG/SG,LaMelo Ball (16774022),LaMelo Ball,16774022,PG/SG/G/UTIL,7800,CHA@HOU 03/24/2021 08:00PM ET,CHA,36.17
PG/SG,Victor Oladipo (16774026),Victor Oladipo,16774026,PG/SG/G/UTIL,7700,CHA@HOU 03/24/2021 08:00PM ET,HOU,37.81
PG,Chris Paul (16774032),Chris Paul,16774032,PG/G/UTIL,7700,PHO@ORL 03/24/2021 08:00PM ET,PHO,38.07
C,Jonas Valanciunas (16774030),Jonas Valanciunas,16774030,C/UTIL,7700,MEM@OKC 03/24/2021 08:00PM ET,MEM,36.93
PG,John Wall (16774035),John Wall,16774035,PG/G/UTIL,7600,CHA@HOU 03/24/2021 08:00PM ET,HOU,37.67
C,Jarrett Allen (16774038),Jarrett Allen,16774038,C/UTIL,7600,CLE@CHI 03/24/2021 08:00PM ET,CLE,31.83
SG/SF,Anthony Edwards (16774040),Anthony Edwards,16774040,SG/SF/F/G/UTIL,7600,DAL@MIN 03/24/2021 08:00PM ET,MIN,28.54
PG,Ja Morant (16774049),Ja Morant,16774049,PG/G/UTIL,7500,MEM@OKC 03/24/2021 08:00PM ET,MEM,36.26
SF/PF,Jerami Grant (16774059),Jerami Grant,16774059,SF/PF/F/UTIL,7400,DET@IND 03/24/2021 07:00PM ET,DET,37.68
PG,Dejounte Murray (16774056),Dejounte Murray,16774056,PG/G/UTIL,7400,LAC@SA 03/24/2021 08:30PM ET,SA,35.28
PF/C,John Collins (16774052),John Collins,16774052,PF/C/F/UTIL,7400,ATL@SAC 03/24/2021 10:00PM ET,ATL,33.84
PG/SG,Collin Sexton (16774063),Collin Sexton,16774063,PG/SG/G/UTIL,7400,CLE@CHI 03/24/2021 08:00PM ET,CLE,35.73
PF/C,Pascal Siakam (16774069),Pascal Siakam,16774069,PF/C/F/UTIL,7300,DEN@TOR 03/24/2021 07:30PM ET,TOR,39.60
