Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Nikola Jokic (16212159),Nikola Jokic,16212159,C/UTIL,11000,DEN@PHO 01/22/2021 10:00PM ET,DEN,60.46
SF,Kawhi Leonard (16212062),Kawhi Leonard,16212062,SF/F/UTIL,9700,OKC@LAC 01/22/2021 10:00PM ET,LAC,45.5
SG,Paul George (16212055),Paul George,16212055,SG/G/UTIL,9300,OKC@LAC 01/22/2021 10:00PM ET,LAC,44.45
PF/C,Julius Randle (16212148),Julius Randle,16212148,PF/C/F/UTIL,9100,NY@SAC 01/22/2021 10:00PM ET,NY,48.12
PG,De'Aaron Fox (16212240),De'Aaron Fox,16212240,PG/G/UTIL,8800,NY@SAC 01/22/2021 10:00PM ET,SAC,36.72
SG,Devin Booker (16212179),Devin Booker,16212179,SG/G/UTIL,8000,DEN@PHO 01/22/2021 10:00PM ET,PHO,34.46
PG,Shai Gilgeous-Alexander (16212272),Shai Gilgeous-Alexander,16212272,PG/G/UTIL,7900,OKC@LAC 01/22/2021 10:00PM ET,OKC,39.36
C,Deandre Ayton (16212262),Deandre Ayton,16212262,C/UTIL,7600,DEN@PHO 01/22/2021 10:00PM ET,PHO,35.14
PG,Chris Paul (16212003),Chris Paul,16212003,PG/G/UTIL,7200,DEN@PHO 01/22/2021 10:00PM ET,PHO,33.38
PG,Jamal Murray (16212201),Jamal Murray,16212201,PG/G/UTIL,7000,DEN@PHO 01/22/2021 10:00PM ET,DEN,31.98
SF/PF,Michael Porter Jr. (16212264),Michael Porter Jr.,16212264,SF/PF/F/UTIL,6800,DEN@PHO 01/22/2021 10:00PM ET,DEN,37.06
SG/SF,RJ Barrett (16212284),RJ Barrett,16212284,SG/SF/F/G/UTIL,6800,NY@SAC 01/22/2021 10:00PM ET,NY,34.09
SG/SF,Buddy Hield (16212125),Buddy Hield,16212125,SG/SF/F/G/UTIL,6400,NY@SAC 01/22/2021 10:00PM ET,SAC,28.22
C,Richaun Holmes (16212123),Richaun Holmes,16212123,C/UTIL,6300,NY@SAC 01/22/2021 10:00PM ET,SAC,30.27
C,Mitchell Robinson (16212279),Mitchell Robinson,16212279,C/UTIL,5900,NY@SAC 01/22/2021 10:00PM ET,NY,26.34
SF/PF,Harrison Barnes (16212090),Harrison Barnes,16212090,SF/PF/F/UTIL,5800,NY@SAC 01/22/2021 10:00PM ET,SAC,30.07
PG,Elfrid Payton (16212110),Elfrid Payton,16212110,PG/G/UTIL,5800,NY@SAC 01/22/2021 10:00PM ET,NY,25.34
C,Serge Ibaka (16212039),Serge Ibaka,16212039,C/UTIL,5700,OKC@LAC 01/22/2021 10:00PM ET,LAC,24.70
