"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53944-55062","C","Nikola","Nikola Jokic","Jokic","57.650001525878906","16","11200","DEN@DAL","DEN","DAL","","","","",""
"53944-84669","PG","Luka","Luka Doncic","Doncic","53.5","15","10700","DEN@DAL","DAL","DEN","","","","",""
"53944-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","50.625","4","10500","MIN@GS","MIN","GS","O","Covid-19","","",""
"53944-9646","SF","Kevin","Kevin Durant","Durant","51.33076829176683","13","10400","MIA@BKN","BKN","MIA","","","","",""
"53944-49111","C","Joel","Joel Embiid","Embiid","50.371429443359375","14","10200","PHI@DET","PHI","DET","GTD","Back","","",""
"53944-15755","PF","Anthony","Anthony Davis","Davis","45.72666829427083","15","10100","LAL@CLE","LAL","CLE","GTD","Ankle","","",""
"53944-9488","SF","LeBron","LeBron James","James","44.6764705882353","17","9800","LAL@CLE","LAL","CLE","GTD","Ankle","","",""
"53944-9644","SG","James","James Harden","Harden","48.28461632361779","13","9800","MIA@BKN","BKN","MIA","","","","",""
"53944-20848","PG","Damian","Damian Lillard","Lillard","44.65714372907366","14","9700","OKC@POR","POR","OKC","","","","",""
"53944-9524","PG","Stephen","Stephen Curry","Curry","44.45624923706055","16","9600","MIN@GS","GS","MIN","","","","",""
"53944-80808","PF","Jayson","Jayson Tatum","Tatum","44.120001220703124","10","9600","BOS@CHI","BOS","CHI","GTD","Covid-19","","",""
"53944-80817","PF","Bam","Bam Adebayo","Adebayo","41.20769324669471","13","9600","MIA@BKN","MIA","BKN","","","","",""
"53944-59358","PF","Domantas","Domantas Sabonis","Sabonis","45.931251525878906","16","9600","TOR@IND","IND","TOR","","","","",""
"53944-14498","PG","Kyrie","Kyrie Irving","Irving","46.92000122070313","10","9400","MIA@BKN","BKN","MIA","","","","",""
"53944-14514","C","Nikola","Nikola Vucevic","Vucevic","45.52353084788603","17","9400","CHA@ORL","ORL","CHA","","","","",""
"53944-40783","SG","Zach","Zach LaVine","LaVine","42.818748474121094","16","9000","BOS@CHI","CHI","BOS","","","","",""
"53944-67026","SF","Jaylen","Jaylen Brown","Brown","42.86000162760417","15","9000","BOS@CHI","BOS","CHI","","","","",""
"53944-19067","SG","CJ","CJ McCollum","McCollum","42.74615478515625","13","8700","OKC@POR","POR","OKC","O","Foot","","",""
