Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Giannis Antetokounmpo (15295507),Giannis Antetokounmpo,15295507,PF/F/UTIL,11500,MIL@MIA 09/06/2020 03:30PM ET,MIL,59.32
PG/SG,James Harden (15295510),James Harden,15295510,PG/SG/G/UTIL,11200,HOU@LAL 09/06/2020 08:30PM ET,HOU,59.28
PG/SF,LeBron James (15295514),LeBron James,15295514,PG/SF/F/G/UTIL,10800,HOU@LAL 09/06/2020 08:30PM ET,LAL,54.83
PF/C,Anthony Davis (15295519),Anthony Davis,15295519,PF/C/F/UTIL,10600,HOU@LAL 09/06/2020 08:30PM ET,LAL,50.60
SG/SF,Jimmy Butler (15295523),Jimmy Butler,15295523,SG/SF/F/G/UTIL,8600,MIL@MIA 09/06/2020 03:30PM ET,MIA,41.49
PG,Russell Westbrook (15295528),Russell Westbrook,15295528,PG/G/UTIL,8500,HOU@LAL 09/06/2020 08:30PM ET,HOU,49.69
C,Bam Adebayo (15295531),Bam Adebayo,15295531,C/UTIL,8300,MIL@MIA 09/06/2020 03:30PM ET,MIA,40.84
SF,Khris Middleton (15295533),Khris Middleton,15295533,SF/F/UTIL,8100,MIL@MIA 09/06/2020 03:30PM ET,MIL,37.26
PG,Goran Dragic (15295536),Goran Dragic,15295536,PG/G/UTIL,7200,MIL@MIA 09/06/2020 03:30PM ET,MIA,30.33
SF/PF,Robert Covington (15295539),Robert Covington,15295539,SF/PF/F/UTIL,6400,HOU@LAL 09/06/2020 08:30PM ET,HOU,29.35
SG/SF,Eric Gordon (15295543),Eric Gordon,15295543,SG/SF/F/G/UTIL,5900,HOU@LAL 09/06/2020 08:30PM ET,HOU,23.61
C,Brook Lopez (15295548),Brook Lopez,15295548,C/UTIL,5800,MIL@MIA 09/06/2020 03:30PM ET,MIL,26.49
PF,Jae Crowder (15295550),Jae Crowder,15295550,PF/F/UTIL,5600,MIL@MIA 09/06/2020 03:30PM ET,MIA,25.22
PG,Eric Bledsoe (15295553),Eric Bledsoe,15295553,PG/G/UTIL,5600,MIL@MIA 09/06/2020 03:30PM ET,MIL,30.62
SG,Tyler Herro (15295556),Tyler Herro,15295556,SG/G/UTIL,5300,MIL@MIA 09/06/2020 03:30PM ET,MIA,24.09
SF/PF,Kyle Kuzma (15295559),Kyle Kuzma,15295559,SF/PF/F/UTIL,4800,HOU@LAL 09/06/2020 08:30PM ET,LAL,21.82
C,P.J. Tucker (15295563),P.J. Tucker,15295563,C/UTIL,4700,HOU@LAL 09/06/2020 08:30PM ET,HOU,21.46
SG/SF,Duncan Robinson (15295565),Duncan Robinson,15295565,SG/SF/F/G/UTIL,4500,MIL@MIA 09/06/2020 03:30PM ET,MIA,22.06
C,Jeff Green (15295570),Jeff Green,15295570,C/UTIL,4400,HOU@LAL 09/06/2020 08:30PM ET,HOU,17.82
SF/PF,Danuel House Jr. (15295572),Danuel House Jr.,15295572,SF/PF/F/UTIL,4300,HOU@LAL 09/06/2020 08:30PM ET,HOU,21.87
PG,George Hill (15295576),George Hill,15295576,PG/G/UTIL,4200,MIL@MIA 09/06/2020 03:30PM ET,MIL,19.53
SG/SF,Danny Green (15295579),Danny Green,15295579,SG/SF/F/G/UTIL,4100,HOU@LAL 09/06/2020 08:30PM ET,LAL,18.07
C,Dwight Howard (15295584),Dwight Howard,15295584,C/UTIL,3900,HOU@LAL 09/06/2020 08:30PM ET,LAL,20.15
PG/SG,Alex Caruso (15295586),Alex Caruso,15295586,PG/SG/G/UTIL,3800,HOU@LAL 09/06/2020 08:30PM ET,LAL,13.89
SG/SF,Kentavious Caldwell-Pope (15295590),Kentavious Caldwell-Pope,15295590,SG/SF/F/G/UTIL,3600,HOU@LAL 09/06/2020 08:30PM ET,LAL,16.67
SF,Andre Iguodala (15295595),Andre Iguodala,15295595,SF/F/UTIL,3500,MIL@MIA 09/06/2020 03:30PM ET,MIA,15.36
PF,Marvin Williams (15295598),Marvin Williams,15295598,PF/F/UTIL,3500,MIL@MIA 09/06/2020 03:30PM ET,MIL,13.84
PF/C,Kelly Olynyk (15295603),Kelly Olynyk,15295603,PF/C/F/UTIL,3400,MIL@MIA 09/06/2020 03:30PM ET,MIA,18.55
SG,Wesley Matthews (15295607),Wesley Matthews,15295607,SG/G/UTIL,3400,MIL@MIA 09/06/2020 03:30PM ET,MIL,14.35
C,JaVale McGee (15295601),JaVale McGee,15295601,C/UTIL,3400,HOU@LAL 09/06/2020 08:30PM ET,LAL,17.86
